Feature	Intercept_mean	oils_nuts_fg_eaten_mean	Intercept_std	oils_nuts_fg_eaten_std	Intercept_hdi	oils_nuts_fg_eaten_hdi
2a13ecb6c618ddf8154298c69336dd8e	-8.292173469999994	-0.015364199360890004	0.1478662284146015	0.006198089313907165	(-8.55568, -8.00156)	(-0.0270583, -0.00420441)
9ad89cc951aa3031c19c59c95e401614	-9.65543524499999	0.00033848769920499956	0.10603836030390122	0.004172846173749829	(-9.84576, -9.44489)	(-0.00785219, 0.00765539)
55d4d3011e1f3bb8e4e5089b801b61a4	-9.702819715000022	0.013134329379999997	0.10726814346798777	0.0038990549264868034	(-9.90495, -9.51798)	(0.00578957, 0.0201357)
4ed55370307d6700d110b6d3f1196136	-7.871045664999991	0.010858572319979996	0.1653865289292262	0.006654682012496449	(-8.17231, -7.54984)	(-0.0013389, 0.0234777)
154c25181234441402124e02c204074c	-9.341115435000011	-0.008898958125590006	0.10793050035050686	0.0043063666322119085	(-9.52478, -9.12597)	(-0.0169993, -0.000822832)
370829fece3190f1a8efccf50b7d0921	-7.471425624999997	-0.011272630538999977	0.08237708474454153	0.003191925830367942	(-7.62662, -7.32268)	(-0.0171291, -0.00525839)
b1a153ff5a21342991138e7f7dd2658e	-6.64135697	-0.0016687811278579983	0.1441236245451075	0.006002547937040178	(-6.9148, -6.37446)	(-0.0123822, 0.00976717)
e39b1ae9776ee98190c8cb02bc9de792	-9.295853454999982	0.005800979655300009	0.09867795935421941	0.00390505069696459	(-9.48302, -9.12692)	(-0.00146995, 0.0128517)
e71461ffe18aa4dc3b1f7ba4a1011cff	-7.507358305000012	0.0026186338877955003	0.09167367169682349	0.003731597069837253	(-7.69227, -7.34663)	(-0.00464217, 0.00939121)
90c2b51afe404951ec89bd52c7ae1f58	-8.82492550500002	-0.009423163990254012	0.13144567258508347	0.00530610099933108	(-9.05623, -8.54624)	(-0.0192413, 0.000307992)
c5af8314e36eaed98fc88f181f539e8f	-7.3429301400000035	0.0024290261891374973	0.06860800551014731	0.0027909684923487807	(-7.47866, -7.22655)	(-0.00293172, 0.0074495)
10cd502b01abafc87e2ecbad86389286	-6.017309459999996	-0.004111365519699995	0.054751225247554054	0.002187926574986278	(-6.11805, -5.91078)	(-0.00831224, 6.0135e-05)
433cf7e272a09b91cc85082a1338b8e1	-7.799057295000013	0.004039144794636998	0.056512898197959835	0.0023145312482603527	(-7.91548, -7.70096)	(-0.000258714, 0.00849108)
877f27b47c85f6b2d3cf8a6aa86def40	-5.490762650000006	0.007672991062499995	0.08480405396428588	0.0034191022399906617	(-5.64025, -5.33371)	(0.00108396, 0.0141778)
9ed241a051fe72047261df3b7e08b675	-6.98392539999999	-0.0023563555148611967	0.06211691290977039	0.002371986493632762	(-7.09146, -6.86512)	(-0.00655936, 0.00249841)
04c8be5a3a6ba2d70446812e99318905	-5.99667568500001	0.0008052770543754994	0.061386228853308515	0.002488612018845388	(-6.11394, -5.88061)	(-0.00366569, 0.00582701)
e0b7bd623a1b4cd1640883066e8d96bd	-9.639669110000007	0.005466082406859999	0.11057935786306544	0.004452062186567923	(-9.85454, -9.43334)	(-0.00272462, 0.0141279)
6a17479edbe461431433bddb084f731e	-6.489363110000002	0.0015800645505099997	0.0913532329177675	0.0036410270093449847	(-6.68273, -6.33696)	(-0.00544958, 0.00806209)
35513c8de34a49ef37dde85737e6aef9	-7.687091710000018	-0.003691959508225008	0.11700925530476596	0.004726532333138791	(-7.92086, -7.48092)	(-0.0121998, 0.00515345)
69536042153447ceb692aa53159ce0c2	-7.2001205750000015	-0.0069939486810000045	0.05385339699238453	0.002238973011285062	(-7.30807, -7.10575)	(-0.0113126, -0.00304021)
0f92fcc184a951ff8b0914467ad2f8f9	-6.923473009999998	-0.0033909406365750026	0.06695411718662193	0.0025464201869342873	(-7.05234, -6.80311)	(-0.00797813, 0.00153926)
e9d9bafcf863ec0908ce4e20e6386ff9	-9.693389829999987	0.01110724572850003	0.09333025853372046	0.0035764401917167572	(-9.85062, -9.51111)	(0.0040998, 0.017597)
979578981da3916b394bf24c32bace21	-6.861297040000001	0.003923330838135001	0.1198682149514141	0.004762264251373134	(-7.06735, -6.61911)	(-0.00475865, 0.0130842)
5860dac317300b1fe6094e958240cc7f	-7.8146672800000045	0.009413263579499996	0.0654677947750007	0.0026389677091903014	(-7.93436, -7.69338)	(0.0043527, 0.0141486)
3a1461e8439091ad6b93af0ddb3849eb	-7.231596575000006	0.008918021143724983	0.16293040329606795	0.006986197792017572	(-7.52211, -6.91386)	(-0.00343569, 0.0225496)
d32627161d829a1488c2a047669cb29f	-6.016112160000004	-0.012491841927600025	0.15992393410691974	0.0066615999350117935	(-6.30274, -5.70503)	(-0.025221, -0.000355586)
e2c3ff4f647112723741aa72087f1bfa	-3.100775419999996	-0.012713362749999997	0.063296765485478	0.002409485638892838	(-3.20814, -2.97414)	(-0.0171369, -0.00799313)
426bd7119a31b73ef734771a071a216c	-6.133042569999995	0.01537861850999995	0.09422989374872025	0.004059274246180058	(-6.32403, -5.96756)	(0.00796324, 0.0232886)
aed0d8840bb7da5eacd80c6f9a1f91ed	-9.546623940000009	-0.00961964914715001	0.09913078307254729	0.003991950221371028	(-9.73295, -9.35515)	(-0.017421, -0.00242447)
0b05a2e48cdc5f9e766bb0f4c209d4b4	-8.685814219999978	-0.004527474364004999	0.06619506826714204	0.0026686741448044347	(-8.81831, -8.5676)	(-0.00927493, 0.000629206)
31c0a0bcf172474d82c69979df243e78	-6.079073695	-0.0028148165774254962	0.05771316062040766	0.002247149716502745	(-6.18753, -5.97607)	(-0.00717352, 0.00114951)
f9b9b7db378357774e672fe5ba242b12	-10.024728835000012	0.005713404011600014	0.08731375023610413	0.003374393943218507	(-10.1916, -9.86678)	(2.66805e-05, 0.0127927)
95f975f50235610bca818dcc9d97f7d6	-8.856568554999987	0.0019668075784350005	0.14293759770774803	0.00575246931416017	(-9.12084, -8.58339)	(-0.00843211, 0.0131696)
ecaa9f4e15a28f212d9bd60f749191ab	-7.359053269999994	0.0006302360092250018	0.08647539777478393	0.003459684382746233	(-7.51673, -7.20749)	(-0.00589379, 0.00672012)
a6fa2de5f4576d1d77b1616786e3dd52	-8.828802514999989	0.0037327565435899914	0.05804569938612829	0.0021984743184197348	(-8.93972, -8.7292)	(-0.000489904, 0.00781192)
1fa555f9a74d47a6ca7a65a347bc885f	-6.14442752999999	0.010818959430499998	0.06720564321170579	0.0027773666119650757	(-6.27465, -6.02767)	(0.00540614, 0.0157434)
149e7d5e484d157f2ac6140a2111618e	-4.161091440000002	-0.0032146654737955035	0.05749371435406138	0.002282257273733163	(-4.26894, -4.04676)	(-0.0076459, 0.000892369)
605c54065160b61d47c4d5f87ffbe6bb	-8.870873564999993	-0.004453690833335	0.09491109433327992	0.0038531296671895756	(-9.06099, -8.70523)	(-0.0115427, 0.00283006)
5034598009be77942a505e7c9978b06b	-8.18557673500001	0.005389100763395003	0.08731248080938817	0.003656656896790763	(-8.36388, -8.03541)	(-0.00108468, 0.0122508)
8526f1f5fd2dcff7e7a73db743c829d2	-6.406920175000013	-0.001607244259600001	0.08205035729671971	0.003289530581083009	(-6.55206, -6.24501)	(-0.00759296, 0.00466777)
24ef07664cfa04a819d7797a89e653b6	-9.34642048500001	-0.011614936884499986	0.10215789304657161	0.004319837987621549	(-9.52439, -9.14622)	(-0.0191028, -0.002786)
03fdbec0c9b63a05ae79f92c6d3a4cfc	-7.3167454250000095	0.011024697715809993	0.16422448166707487	0.007126270186002652	(-7.61439, -7.01623)	(-0.00165975, 0.0255461)
aa3e2d76e864d7909b51110e211ef36c	-8.839369605000007	0.002579571295484999	0.14226718314141878	0.00565280016603963	(-9.11377, -8.57323)	(-0.00822526, 0.0125464)
7efeb75fc542932a033b37b887994dc8	-8.209434689999995	-0.0033284910853700004	0.1752350285884757	0.0076401468822012595	(-8.52158, -7.87594)	(-0.0173224, 0.01088)
2371e52106292ac4c33aec6f57cace35	-7.532316099999999	-0.009165684790000014	0.08006828652462854	0.00326355233911731	(-7.68861, -7.39202)	(-0.0155115, -0.0031178)
913d55d109820d0f3fad120be103c64f	-8.401558224999995	0.0016516926141050014	0.10891291702272679	0.004362255091853319	(-8.59707, -8.20129)	(-0.00639981, 0.0102642)
c82032c40c98975f71892e4be561c87a	-6.887588779999988	-0.008954470110000008	0.0533102963320558	0.0021082489881771495	(-6.98046, -6.78367)	(-0.0126976, -0.00487599)
ac9166cff57e7ff3581eaf798edc726c	-7.153696160000001	-0.0016839695187799994	0.15264887092689025	0.005795695540922338	(-7.45213, -6.88279)	(-0.0117995, 0.0100348)
949af2c28ba6c0345ae58b9aed00a2c0	-7.293852755000009	-0.013363699718699997	0.16343132862385937	0.00699725424561836	(-7.59185, -6.98502)	(-0.0260894, -0.000204963)
8a261f382a739bbc5f9494b2c64c2744	-5.272675575000005	0.0018766316426450016	0.050587519371574	0.0020898155173946567	(-5.36845, -5.17681)	(-0.00208744, 0.00565988)
e91f1c5b67ffecb5ca3ca3b393a50f00	-4.796615760000004	0.008761388764299992	0.10124758987019102	0.0041254017642944575	(-4.98673, -4.60673)	(0.000370473, 0.0155885)
