Feature	Intercept_mean	meat_fg_eaten_mean	Intercept_std	meat_fg_eaten_std	Intercept_hdi	meat_fg_eaten_hdi
7e9ed2c841e64976eace4b578ff56a26	-4.87241590999999	-0.0006669359876905018	0.19818318451566957	0.0013687783895884147	(-5.20892, -4.43779)	(-0.00310882, 0.00198635)
a6099802840e60febef8e896967b7747	-6.841098114999997	-0.0007370577147485009	0.06878021394119664	0.00046473353192185725	(-6.97279, -6.70763)	(-0.00159695, 0.000133515)
904ad13c7b8512200836d5cd9fb09e1b	-9.099222424999995	0.0013074614956200012	0.17358260968561742	0.0011565507703341935	(-9.44052, -8.79785)	(-0.000756674, 0.0035193)
1aab913302590e21a7be28b1494a3320	-9.434456199999989	0.0023957944489999953	0.10011373995840916	0.0006557887988814682	(-9.61952, -9.25472)	(0.00115683, 0.00357298)
e644522cf6d7222c9da7f9ecf614cd89	-8.97971161000001	0.0016853578557455018	0.16436036427833792	0.0011156951972802383	(-9.33493, -8.71167)	(-0.000350992, 0.00376488)
bad4f7c5ada34a1f813946abcfe5c556	-4.591074800000006	-0.000823429126137	0.060949638941998674	0.0004095692410001066	(-4.7019, -4.47536)	(-0.00154696, 1.56469e-05)
399bcf0feb12a20ca0731d8d65268dae	-6.269335004999999	-0.00016076875893499988	0.1265001923121068	0.000864562495740215	(-6.51247, -6.048)	(-0.00187452, 0.00135304)
32f7e6bfc42fe19c17f9459bd9be4b67	-7.169612409999991	-3.068319325779999e-05	0.1308070474576653	0.0008822932731160828	(-7.43693, -6.93864)	(-0.00169208, 0.00162931)
c942f59feffce9c3ab527135de234101	-5.51580473	0.0021324419261500006	0.08958383303770329	0.0006074853218749218	(-5.68375, -5.34826)	(0.000949992, 0.00323744)
29bb5fa7f45e47bbabab8cc1b1b3d18e	-8.759024164999989	-0.0001905588789120002	0.23316374053291994	0.0016535006981162048	(-9.20769, -8.34289)	(-0.0032407, 0.00288503)
7b2ff5940de11da4dc3bb208805dff11	-8.702104719999982	0.0022871797090499996	0.09793641742794956	0.0006607895184462864	(-8.87781, -8.51883)	(0.00109341, 0.00355334)
6c7fa77831ae630967a6fbfc8ee47901	-3.4939635949999985	0.0002820597294014994	0.04968782311216678	0.00034626539107071195	(-3.59538, -3.40418)	(-0.00036524, 0.000965734)
6c83fec6e8d03fad51eabc871853c991	-7.821542400000018	-0.004589260127500003	0.18942774136076265	0.00131695131973761	(-8.15042, -7.45923)	(-0.0071791, -0.00222008)
23597fea41001255f06321d42aefd3bd	-8.240418100000007	-0.0012915474175950003	0.11351190105883172	0.0007577592707530634	(-8.46487, -8.04747)	(-0.00271409, 0.000172336)
ee02d6d3506da57909d5e603709a295f	-6.81331228500001	0.00037190057597500016	0.0731547397714514	0.0004808660233114231	(-6.94593, -6.67801)	(-0.000506672, 0.00128695)
e6a34eb113dba66df0b8bbec907a8f5d	-5.625497220000004	0.0009353088831850015	0.08361204984672725	0.0005668602733436066	(-5.79165, -5.4829)	(-6.93966e-05, 0.00200091)
6c4de756c45fa6e7e5adfe196f9f0039	-5.542746395000001	0.0007654076669625003	0.19848581657099343	0.0013032508651302024	(-5.93735, -5.1921)	(-0.00170378, 0.00321931)
60c57911662a9159dfdd0fc05d975a55	-4.417612339999997	0.0011919070274700031	0.07742601527280353	0.0005141988382922131	(-4.57305, -4.28204)	(0.0001578, 0.00212505)
1986030e3c5cd5df6d869054bc96e536	-7.401984709999992	-0.0030225606484499917	0.14499859976501797	0.0010012488679127416	(-7.68039, -7.14805)	(-0.00502267, -0.00128146)
ea3433f2c148c6fae4cc2e9ae197f5b8	-5.303353265000006	0.0006061411255085	0.10535526558359469	0.0007333537569153227	(-5.51277, -5.12431)	(-0.000729741, 0.00202826)
059c8f8bb468064b134ea6d3661761ea	-5.054606119999992	0.0011402530834164993	0.10809012493445273	0.0007096448429356364	(-5.25779, -4.84603)	(-0.000194664, 0.0024347)
8a9f7499cdb85b8efa497bb56256cb43	-6.235914090000018	-0.0014157837232999994	0.06528566560947278	0.00044304251471067766	(-6.34675, -6.10752)	(-0.00222922, -0.000577382)
8dccd839cf4868a3343e411c063932a6	-9.489176080000012	0.0024391256213999943	0.15387757402894536	0.0010554064212707963	(-9.76089, -9.19122)	(0.000500345, 0.00436863)
f402919ff0fe53fec5b6ef190f9e42b7	-6.898395349999999	-0.00046196074155649983	0.0805534655243181	0.0005392654808501989	(-7.03819, -6.73961)	(-0.00143742, 0.000541792)
f9382b37fc2cfd3cf606824a235802de	-9.695112350000002	-0.000510026623647	0.1458638808063103	0.001008948829173807	(-9.99209, -9.44664)	(-0.00241408, 0.00139872)
1664c7d0b9dec6e07df8542c0c4049c7	-8.474798489999998	-5.11582699685e-05	0.11089956756777693	0.0007603210311206688	(-8.67869, -8.26492)	(-0.00155516, 0.00132344)
3e5f388f7ad4f160c2a1cdd1441d00c0	-6.616252550000006	0.0005666722064104999	0.08070396161773911	0.000541698584994988	(-6.7833, -6.47289)	(-0.000518158, 0.00152465)
f5706d9ec821f971e4c08ee992995b40	-7.795084530000004	-0.0008438740262449985	0.1806504541654383	0.0012481756725477983	(-8.10274, -7.41319)	(-0.00313522, 0.00163859)
138eb7703e1255cf29760a4440de2a47	-8.641131479999979	0.00025930736630450004	0.15522082536119183	0.0010820789646092195	(-8.93139, -8.3475)	(-0.00178878, 0.00224705)
56c3d1a8e4dc5c2aa7afbc1563559448	-7.998521805000006	0.003707885125549999	0.21109192906596877	0.0014147207413128676	(-8.37831, -7.60433)	(0.00109494, 0.00636531)
de61860db8d93da85692dffb5cf32ab9	-4.97597994	-0.0008878528027084993	0.1909140998574916	0.001284613071644319	(-5.30808, -4.57366)	(-0.00323772, 0.00160191)
5c02713fbed5c1964b4410d9f8166555	-6.035024550000002	-0.0004580425760045002	0.07317926980298106	0.0004949202016955424	(-6.17777, -5.90928)	(-0.00137708, 0.000455245)
12bb0c9249480c4cec2cc9f692018806	-8.122871889999997	-0.0021128149795000017	0.09553601676659905	0.0006702306936971857	(-8.30522, -7.94791)	(-0.00337657, -0.000844312)
b10627ff6db16c65eed2f21380dd700f	-5.800748364999999	-0.0025282641415699998	0.2530348182428198	0.0017386389981820958	(-6.24842, -5.34277)	(-0.005753, 0.000733461)
3f5f0d10bd5495e2c89d229c508dcdec	-6.871694954999985	-0.0013863116308600004	0.16219688928181705	0.0011245364907403182	(-7.20577, -6.60094)	(-0.00354465, 0.000706367)
de6891b6f7a1f35bd9ccbc058b9e1a77	-6.578162725000016	3.556240132300002e-05	0.049369430321043524	0.0003324139047879645	(-6.65993, -6.47453)	(-0.000570098, 0.000673936)
828c563319c7cee475b9b8ab6a0a048b	-7.293252400000002	-0.0010916952168200005	0.07552861116252564	0.0005192689348553055	(-7.43616, -7.16038)	(-0.00208828, -0.000176819)
6a129e8ae637c96e7bb56223913911f7	-5.770373104999988	-0.0018722292903950001	0.11118028443887436	0.0007507593054995469	(-5.95651, -5.54818)	(-0.00325629, -0.000478012)
1527fd8b14037f53b8edb26b111e1f72	-5.747546400000004	-0.0004899268566099997	0.08618084674821905	0.00058241415529746	(-5.90457, -5.58448)	(-0.00161225, 0.000564305)
b3d06445a910a9a444919e41f5da39c3	-10.130389299999997	0.0012862198921265017	0.14605449145236865	0.0009735617652989177	(-10.4163, -9.87497)	(-0.000385373, 0.00322637)
992072d045462445dc239b35300af2cc	-3.735213099999992	-0.0006399313348614993	0.21378479411125095	0.0014333340905602222	(-4.13974, -3.35241)	(-0.00330053, 0.00210217)
2403a466dd6d1e4f551d80394c2aa994	-6.921378354999992	-0.00039268241134600044	0.25049295716994496	0.0017036349781185127	(-7.42739, -6.4843)	(-0.00342534, 0.002812)
cae14798faeabb8e1b8840e712839921	-6.995322945000002	-0.00165068289088	0.14537954899977154	0.0009590180034184898	(-7.26757, -6.71782)	(-0.00341464, 0.000170082)
4311a44a7d56ce4086afad3e75bedd6e	-8.424085574999989	0.0021560656659999978	0.12482244545461108	0.0008672809584852394	(-8.64612, -8.18016)	(0.000441666, 0.00369555)
ab153c3e19553cead3d76fb9e00684c2	-6.651404015000002	-0.002092724451294998	0.1563396612853879	0.0010173178936540473	(-6.96858, -6.39446)	(-0.00401633, -0.000229848)
fc1856f132cd513b1251fa39ad4ccd01	-8.232671850000001	0.0011653055045999993	0.07117788554865549	0.0004751136221842962	(-8.35508, -8.09744)	(0.00022806, 0.00199117)
8ef31508d9a2fc6f83935de5607a686c	-7.524902359999984	0.001700443152925999	0.24092514029638032	0.0016570754422967685	(-7.97909, -7.06664)	(-0.00124245, 0.00493409)
21ce8465657612a85e2f89e74d285ce1	-10.133147350000005	-0.00012098299163900008	0.1411953999214474	0.000975185297611522	(-10.3969, -9.87625)	(-0.0019405, 0.00166076)
69d052e452e79d571cba042af265d50c	-5.055879344999995	-0.00042988947531350105	0.185908809910991	0.0012841549394189632	(-5.40273, -4.70241)	(-0.00283147, 0.00198125)
79d5bee84cddbb27acb4dd7df378c789	-7.160598310000005	-0.0010504744900279987	0.1564717961009073	0.0010793514393769158	(-7.43566, -6.84918)	(-0.00303249, 0.00100878)
0f0a1f8c92368be6e8d3145bd4e94cd1	-5.308096860000004	0.0008224880859980002	0.12275653574673903	0.0007726037606680462	(-5.52567, -5.06937)	(-0.000629759, 0.00227685)
64d05989cb6f8053633b2127793200b3	-7.854282160000015	0.002986237974999997	0.09219771225379941	0.0005986944612454245	(-8.02859, -7.68624)	(0.00189169, 0.00413708)
bac3d8ea4685e825ef8d12b2a6979577	-7.235686395000024	-0.0018646329818949997	0.2105470257224119	0.0014155335877030213	(-7.62194, -6.8152)	(-0.00451789, 0.000951687)
a8d23fd98a311df2db65e5842634aba3	-7.255236474999986	5.50017915386e-05	0.07715128076658473	0.0005242515224165105	(-7.38717, -7.10615)	(-0.000936386, 0.00100815)
41239266f2952a56a313fc4798f28a1c	-7.0244449550000025	0.0014673207573475007	0.11230998630619615	0.0007636559965286152	(-7.2342, -6.81728)	(2.56126e-05, 0.00288384)
2b982979f2401a8bc447d7141879e9b2	-3.9791953199999996	0.0008183678107900016	0.051844214164143684	0.0003484652183761495	(-4.07606, -3.88331)	(0.000196328, 0.0015109)
251429848560a80abcb96640ceb102db	-5.541720765000001	0.0012898780117250005	0.0983942462630045	0.0006389661495537413	(-5.72481, -5.35722)	(0.000120426, 0.00250188)
7b34b797cadb639f63827c6d332dd4e9	-8.277828534999998	0.0006442163778080007	0.09541227139107308	0.0006320701781564301	(-8.44568, -8.09905)	(-0.000538682, 0.00178973)
2a99ec1157a90661db7ff643b82f1914	-6.899673319999995	0.003664017593574991	0.2784213332151068	0.0019299751384002743	(-7.38699, -6.37009)	(-0.000188588, 0.00707718)
2a7f11895ae7fe9fdffa52016207c561	-5.833747430000008	-0.0012825616865000016	0.12041858019506406	0.0008249909491760138	(-6.0721, -5.61553)	(-0.00288426, 0.000199497)
0cfd41d10227f0de9092d5cda028c12d	-8.57471429	-0.00018013217515615998	0.113542195047462	0.0007823119994024999	(-8.77884, -8.35541)	(-0.0017008, 0.00126009)
a9387e76477da8688775569cf540191b	-6.338265750000007	0.0020818245410500003	0.16459541230799077	0.0011206496199040804	(-6.64477, -6.04917)	(4.86775e-05, 0.00422362)
bb769f42c78f86faa2801cb2c2abb8dc	-8.541470234999995	-0.0005781028392044998	0.16974346142957839	0.0011724116304137838	(-8.85454, -8.20612)	(-0.00275925, 0.00161775)
68ee181a51a55ca3814763c9214cfd8a	-8.456493435000002	-0.0017343660412749988	0.12482209552379249	0.000843336513714023	(-8.67439, -8.21245)	(-0.00326192, -9.09454e-05)
88956ab21ebb7e44b2dd317dd412818a	-8.548851124999999	0.000477169796265501	0.16160461307365076	0.001089516905718108	(-8.91851, -8.28855)	(-0.00152483, 0.00261559)
ca9dec36ad0aa5a1473144ddcb74951d	-5.23701862999998	0.000531285094518	0.08877741366824735	0.0006079006696399394	(-5.409, -5.07514)	(-0.000640442, 0.00169283)
ae171d16e3cb68ad19636a58839a1ef1	-9.409341764999978	0.003368037218569998	0.18672529926508272	0.001324989266367189	(-9.76818, -9.08414)	(0.00094255, 0.00581613)
77f4d90aa6eb8080927f59ee8bbac375	-9.033610499999986	-0.0010902938633799999	0.09774865311680771	0.0006781052165027943	(-9.21139, -8.85907)	(-0.00225861, 0.000228765)
a7b427a226422d10e62536b8d41e02fe	-8.238925695000002	0.0007387094168650005	0.22533095495341257	0.001517040196973676	(-8.62667, -7.77664)	(-0.00230104, 0.00333803)
2480f3aa1e7784b461d9b5b83a6bfc81	-7.901540969999999	-0.00020101794007099983	0.13132132863156362	0.0008564668335666059	(-8.14239, -7.66395)	(-0.00180635, 0.00136875)
9000b563231e32a7003bf2ef20bf9a60	-7.388127929999999	-0.0003007155276445001	0.10592117993874074	0.000710892716766023	(-7.58802, -7.19125)	(-0.00166298, 0.00101972)
a186bb74dfce512f83043f7b366c60c4	-6.288440054999997	-0.00041366607408049964	0.27081538576555647	0.0018049237302319447	(-6.80666, -5.79768)	(-0.00364418, 0.00297256)
aad2c8fbb5e1201340fe4357731fc9ee	-8.006908409999996	0.00012089636799766025	0.18572748817036172	0.0012135950270171934	(-8.33753, -7.67095)	(-0.00211494, 0.00240955)
490d2aec117bd7289577684ba3cc1b64	-7.002480374999995	0.001218603530135	0.18448290125621247	0.0012691954853794763	(-7.31987, -6.63627)	(-0.00119468, 0.0034796)
457d3865cf0a4bc602a07d8d5324388f	-9.234354390000009	0.004234813874999999	0.17756318574504093	0.0012120145405714138	(-9.55881, -8.89239)	(0.00194275, 0.00643071)
552e00cb506f739acaf08aa5641f9d84	-6.78841405	0.0010545308428899967	0.10768859033387651	0.0007302860001606208	(-6.99638, -6.59082)	(-0.000339033, 0.00245867)
9dc78fd8f2f7cb10e190e77af61c7ecd	-8.186750775000002	0.0002784397639874998	0.08667004599369596	0.0005984366797802275	(-8.34454, -8.02531)	(-0.000904807, 0.00133169)
a3607a88a8ed64e24a374847b23e404f	-6.32576876500001	-0.0009444471168799974	0.09860910295517739	0.0006569289068159803	(-6.51127, -6.14065)	(-0.00220016, 0.00029574)
5bb151262388870fd53a84ea6f1ffdf2	-9.76225464999999	0.002498926608479993	0.18548516769644274	0.0012487907550730757	(-10.1195, -9.43305)	(0.00021732, 0.00481614)
f7962a90f4519ec1d1a9c7b8ef7bf396	-8.903757885000006	-0.0011925928429380006	0.12435859489346422	0.0008344520436074762	(-9.15369, -8.6945)	(-0.00267305, 0.000412539)
77ad88eed91eef009bf64f101c96baa6	-5.176747934999997	-0.00018338509257100007	0.1873830795858735	0.0012413803759767723	(-5.51297, -4.79853)	(-0.00259956, 0.00203273)
08be83d0a527ddd1da0861135192e593	-8.552965750000014	0.0002854576051350002	0.22681939248339753	0.001542237961764735	(-8.97973, -8.13137)	(-0.00268115, 0.00312087)
b61862b15d33865612e76c1db7b995a1	-8.932798639999978	-0.00039971256911700015	0.10307813070263942	0.0006904709687744498	(-9.10485, -8.73062)	(-0.00166762, 0.00093219)
14f11556b1fc9132c5ab27b67a2479bf	-9.15849594500001	-0.0002571859587534996	0.11733371682516065	0.0007978318226803705	(-9.37894, -8.94078)	(-0.00176831, 0.00127487)
514b34f09e4acd2397d38273c630d338	-8.545777680000008	0.00024640776109350026	0.22980956369789668	0.001618888005803692	(-8.99989, -8.13508)	(-0.00276285, 0.00322845)
ba88d4e4e6a24ecc2a5aab6bdfbb77f5	-7.812881099999998	0.00010291092613749984	0.0874242795102711	0.0005887539714428065	(-7.97367, -7.64283)	(-0.00105318, 0.00116055)
1c94105978b1aa2095e3c0096774f240	-8.328947295	0.0008698436834700008	0.13610728714228684	0.000918410384040142	(-8.58232, -8.07273)	(-0.000978637, 0.00248219)
27b636c66fa117272ed27920bad78969	-8.613988139999993	0.0016439637870150016	0.1614115120638562	0.0010944685487729964	(-8.90422, -8.32171)	(-0.000512263, 0.00364165)
7201d53bd647437ec3de879774eba498	-6.95009781000001	0.001795467773701352	0.2480186624695892	0.0017371637070841878	(-7.40744, -6.4599)	(-0.00134312, 0.00514693)
f8529e2e737999b4a7d06420482d4af3	-8.276990644999994	-0.0015908830827689982	0.21094366146185556	0.0014110940737392234	(-8.66003, -7.89898)	(-0.00417206, 0.00090994)
959d48a11e3b26c9268f0bd1dae6ec40	-4.065632044999996	-0.0012453704198499998	0.05991033181987873	0.0004048567481757253	(-4.17494, -3.94909)	(-0.00195316, -0.000441108)
bd0f4e14387ee1ac7e5fe586cadbbed4	-8.998337094999997	0.0008450394207830467	0.08157473700240145	0.0005525330568280213	(-9.13467, -8.82556)	(-0.000205595, 0.00183036)
66047b69a772cae3e37186eb74254da7	-9.29915979000001	0.003305358249799999	0.18848988881039716	0.0012577737743159722	(-9.6386, -8.94642)	(0.000817894, 0.00557835)
4207ad1746e5fbce9c5ed5efe1e357d9	-7.522778630000006	0.000998848585665001	0.07819429219849156	0.0005283737568236663	(-7.66141, -7.37077)	(3.56309e-05, 0.0020142)
30207d209491dfb7de83344e77fd6fbd	-6.253783919999998	-0.00044189765021400066	0.08533628340708073	0.0005701134447019143	(-6.40295, -6.08886)	(-0.00150661, 0.000613614)
3e93fd55a231bb99b67a666bad8446a8	-8.33910599	0.0006071808169209991	0.0992376420236793	0.0006652807514908194	(-8.53787, -8.15328)	(-0.000650328, 0.00184395)
d39f37b814ebd81091a949f8bd9d1710	-6.261469574999999	0.00014967550748550023	0.13900296850344376	0.0009385851257694084	(-6.51645, -6.00852)	(-0.00172067, 0.00178253)
706b0d627a9ba61b18e6b7b39622ac1f	-8.959875444999978	-0.0003033916087622001	0.15194929914547806	0.0009871881305235325	(-9.24127, -8.67723)	(-0.0020603, 0.00157588)
32382a0f5831da5faee464d011b5616c	-5.62556461	-0.0023709712358899997	0.2951744309411773	0.0020055417550477778	(-6.12845, -5.04366)	(-0.00622551, 0.00129453)
fcd575ef43a2ae77d9b7c10639e80fd8	-9.575315894999992	-0.0020628986921050006	0.1659542871476931	0.0011675193800179638	(-9.8861, -9.27066)	(-0.00416912, 0.000259786)
fdb1c35a8dab336d65ed22d796e71e4b	-6.902188665000009	0.0013910457667650033	0.25734811742534247	0.0017639733633741724	(-7.34037, -6.35172)	(-0.00181416, 0.00472581)
25def15fb42bed6855ede4893d27a21d	-5.139210769999994	-0.0011693931031794978	0.16006946235933672	0.0010728935499467222	(-5.44391, -4.84542)	(-0.00318943, 0.000860679)
2a13ecb6c618ddf8154298c69336dd8e	-8.995796785	0.0032938758101499965	0.19950862077141865	0.00133079775844844	(-9.31665, -8.5892)	(0.000794246, 0.00565105)
9ad89cc951aa3031c19c59c95e401614	-9.765792119999999	0.0008635206737350011	0.15649550520128563	0.001047935609432655	(-10.0759, -9.48519)	(-0.00105509, 0.00285787)
55d4d3011e1f3bb8e4e5089b801b61a4	-9.53134872500001	0.0008674020435800028	0.16017503548282544	0.0010642770108324757	(-9.81991, -9.19489)	(-0.00109651, 0.00292037)
4ed55370307d6700d110b6d3f1196136	-7.528171870000008	-0.0010055257553150013	0.2348527192429397	0.0015490486729288102	(-7.95134, -7.07188)	(-0.00368507, 0.00210467)
154c25181234441402124e02c204074c	-9.929454965000014	0.0032577784284699945	0.172600335572092	0.0011603477176492108	(-10.2234, -9.5764)	(0.00106453, 0.00543522)
370829fece3190f1a8efccf50b7d0921	-8.01360719	0.0025899583370000046	0.10369908503793039	0.0006799701953490756	(-8.21051, -7.82511)	(0.00131443, 0.00384996)
b1a153ff5a21342991138e7f7dd2658e	-6.626257134999997	-0.00039157596892549964	0.21484110832739123	0.0015223381665543541	(-7.03049, -6.19881)	(-0.00312097, 0.00263545)
e39b1ae9776ee98190c8cb02bc9de792	-9.282192360000007	0.0006760217473854994	0.14149963612578792	0.0009506302108755109	(-9.53246, -9.00206)	(-0.000986469, 0.00250154)
e71461ffe18aa4dc3b1f7ba4a1011cff	-7.529030440000003	0.0005453312278199993	0.12738287170144336	0.0008714648865446204	(-7.75814, -7.28059)	(-0.00103086, 0.00224737)
90c2b51afe404951ec89bd52c7ae1f58	-9.360912890000007	0.0027848422017099986	0.18526609609166986	0.001223931494256003	(-9.6892, -8.99817)	(0.000481175, 0.00512469)
c5af8314e36eaed98fc88f181f539e8f	-7.336762560000003	0.0002788952404906001	0.09599095115189982	0.0006468743822229242	(-7.50893, -7.15529)	(-0.00089017, 0.00153969)
10cd502b01abafc87e2ecbad86389286	-6.250824549999991	0.001198041973504998	0.07324260861682563	0.0005001248905771269	(-6.38403, -6.10828)	(0.000197643, 0.00209643)
433cf7e272a09b91cc85082a1338b8e1	-7.640263890000012	-0.0006925783258790006	0.083603531652484	0.000558521677871655	(-7.79724, -7.49507)	(-0.00170237, 0.000382232)
877f27b47c85f6b2d3cf8a6aa86def40	-5.198031874999992	-0.0011630490342579996	0.11466271474517939	0.0007709483786428573	(-5.42575, -4.99692)	(-0.0026407, 0.000256833)
9ed241a051fe72047261df3b7e08b675	-7.231570275000008	0.0015204866057329988	0.10439162184760986	0.0006975893799854605	(-7.41718, -7.01855)	(0.000162243, 0.00279057)
04c8be5a3a6ba2d70446812e99318905	-6.15695017	0.0013184249314949976	0.08763161468198048	0.0005795161895953981	(-6.31139, -5.97884)	(0.000305803, 0.00245359)
e0b7bd623a1b4cd1640883066e8d96bd	-9.550507925000023	8.555469382800021e-05	0.12896472796522457	0.0008633986881523206	(-9.7942, -9.31841)	(-0.00152206, 0.00163569)
6a17479edbe461431433bddb084f731e	-6.666327170000003	0.0015727662774800007	0.12672899369004353	0.0008641441888139083	(-6.9026, -6.42594)	(5.08215e-05, 0.00325695)
35513c8de34a49ef37dde85737e6aef9	-7.9761075499999885	0.0016909734016100021	0.1726619911245595	0.001166923241361793	(-8.34965, -7.70457)	(-0.000358307, 0.00401217)
69536042153447ceb692aa53159ce0c2	-7.399876690000001	0.0005982114728349997	0.07128989833520531	0.0004820803005602837	(-7.52291, -7.25713)	(-0.000323688, 0.00144154)
0f92fcc184a951ff8b0914467ad2f8f9	-7.118619649999995	0.0010612561793599976	0.09109227027128863	0.0006202637947683741	(-7.2926, -6.94631)	(-0.00018037, 0.00212347)
e9d9bafcf863ec0908ce4e20e6386ff9	-9.228295649999993	-0.002042700044800001	0.11503602414190744	0.000783252301282659	(-9.43739, -9.01293)	(-0.00347577, -0.000538721)
979578981da3916b394bf24c32bace21	-6.990948094999997	0.0014883189164709967	0.15945592366519648	0.0010581098894624748	(-7.25822, -6.66757)	(-0.000744933, 0.00327292)
5860dac317300b1fe6094e958240cc7f	-7.592314419999996	-0.00034432866707900025	0.07950658394537899	0.0005381361077070462	(-7.74515, -7.44456)	(-0.00135426, 0.00072574)
3a1461e8439091ad6b93af0ddb3849eb	-6.975394744999997	-0.0006577179297249993	0.1928476538813345	0.0013097846853150226	(-7.33684, -6.60873)	(-0.00302691, 0.00184949)
d32627161d829a1488c2a047669cb29f	-6.304941599999998	0.0006246449047724993	0.23590047876305825	0.0016220259450209727	(-6.72626, -5.82692)	(-0.00246605, 0.00365884)
e2c3ff4f647112723741aa72087f1bfa	-3.0897073299999978	-0.001694258565064999	0.09627303490682684	0.0006611843643776653	(-3.25293, -2.90679)	(-0.00291593, -0.000445859)
426bd7119a31b73ef734771a071a216c	-5.709959999999994	-0.0008782539859270012	0.12805242280878554	0.000856880259983787	(-5.93341, -5.46493)	(-0.00241738, 0.000822307)
aed0d8840bb7da5eacd80c6f9a1f91ed	-9.67314440999999	-0.00026211145963499964	0.13256559702332996	0.0009229573145286595	(-9.93544, -9.44018)	(-0.00209629, 0.00134307)
0b05a2e48cdc5f9e766bb0f4c209d4b4	-9.013028109999992	0.0018392520822999982	0.09426493692687597	0.0006219775376370653	(-9.19366, -8.84106)	(0.000804151, 0.00309377)
31c0a0bcf172474d82c69979df243e78	-6.139340379999995	0.00010558639528050019	0.08063917847954309	0.0005397620082646812	(-6.30212, -6.00106)	(-0.000878279, 0.0011741)
f9b9b7db378357774e672fe5ba242b12	-10.032169505000022	0.0008568559432750002	0.13164051465147408	0.0008936723945744959	(-10.2742, -9.79076)	(-0.00067754, 0.00261682)
95f975f50235610bca818dcc9d97f7d6	-8.635100520000002	-0.0014613299771510013	0.23517445313624	0.0016186090418314565	(-9.09403, -8.21611)	(-0.00454835, 0.00161029)
ecaa9f4e15a28f212d9bd60f749191ab	-7.261976969999994	-0.0006701208326750006	0.11891539482009511	0.0008235384827437217	(-7.4978, -7.05329)	(-0.002309, 0.000836894)
a6fa2de5f4576d1d77b1616786e3dd52	-8.668884749999988	-0.0007380600722430007	0.07346178776437112	0.0005070133337725814	(-8.7923, -8.51454)	(-0.0017392, 0.000127776)
1fa555f9a74d47a6ca7a65a347bc885f	-5.856247779999998	-0.0005994516821689512	0.09779214194490062	0.0006613561982834517	(-6.04894, -5.6912)	(-0.00191966, 0.000552877)
149e7d5e484d157f2ac6140a2111618e	-4.093447400000006	-0.0009218780838399997	0.088489682334948	0.0006029217710146032	(-4.25441, -3.93156)	(-0.00215103, 0.000117149)
605c54065160b61d47c4d5f87ffbe6bb	-8.899743959999993	-0.00034971646614799984	0.15343242122875592	0.0010405929477245042	(-9.16225, -8.58822)	(-0.00229016, 0.00166894)
5034598009be77942a505e7c9978b06b	-7.983561034999992	-0.000811134944500001	0.11120332440479815	0.0007585425062884883	(-8.19727, -7.78347)	(-0.0023689, 0.000493778)
8526f1f5fd2dcff7e7a73db743c829d2	-6.512632549999992	0.0005573369469750007	0.10333322861837574	0.0006889947055953095	(-6.6948, -6.30932)	(-0.000753924, 0.00179937)
24ef07664cfa04a819d7797a89e653b6	-9.679574715000005	0.0011365133301099993	0.16302694767926787	0.0010897031298590955	(-10.003, -9.40254)	(-0.000729313, 0.00334574)
03fdbec0c9b63a05ae79f92c6d3a4cfc	-7.244966549999993	0.0010184681527099994	0.1908194638253589	0.0012164494835525505	(-7.6009, -6.89667)	(-0.00140725, 0.00309348)
aa3e2d76e864d7909b51110e211ef36c	-9.032820924999998	0.0017649050471350036	0.19210424542235985	0.0012854647222549415	(-9.37008, -8.66758)	(-0.000612826, 0.00412421)
7efeb75fc542932a033b37b887994dc8	-9.176848080000012	0.00610093751999999	0.17508645998566982	0.0011647792957251823	(-9.48503, -8.83455)	(0.00397229, 0.00834771)
2371e52106292ac4c33aec6f57cace35	-7.719990779999996	0.00029469726263800034	0.11286434155476928	0.0007609998049638824	(-7.92698, -7.5134)	(-0.00120583, 0.0016489)
913d55d109820d0f3fad120be103c64f	-8.261001975000008	-0.0009429558718550009	0.17727981711308657	0.0012243938226578533	(-8.60367, -7.93691)	(-0.00308658, 0.00145895)
c82032c40c98975f71892e4be561c87a	-7.227357965000004	0.0014297475555	0.08131854624259331	0.0005446519355305507	(-7.37957, -7.08603)	(0.000400016, 0.00243335)
ac9166cff57e7ff3581eaf798edc726c	-7.037965920000001	-0.001177621512280001	0.22644114350235375	0.0015382542866352361	(-7.45429, -6.60682)	(-0.00405323, 0.00163042)
949af2c28ba6c0345ae58b9aed00a2c0	-7.737290205000005	0.0017365848689500037	0.22105323863247978	0.001538442277019853	(-8.1321, -7.31199)	(-0.00111126, 0.00464332)
8a261f382a739bbc5f9494b2c64c2744	-5.202461564999998	-0.0002919518138715002	0.07104920226716677	0.0004774935233819884	(-5.33356, -5.0766)	(-0.00118296, 0.000583854)
e91f1c5b67ffecb5ca3ca3b393a50f00	-4.427974350000005	-0.00159780377638	0.1409888642381998	0.0009584806096929859	(-4.68279, -4.16682)	(-0.00342683, 0.000208573)
99b02f389bd0b7abad0d4d8affb09e22	-9.650423479999986	-0.0007106096395889991	0.17664968031923983	0.0012262061470719743	(-9.96039, -9.3107)	(-0.00293095, 0.00165017)
d3d99580d90cca486a23372a474e9571	-8.761415540000009	-0.0014403748054494995	0.1425655521839284	0.0009541585051366673	(-9.0572, -8.50695)	(-0.00315109, 0.000425989)
