Feature	Intercept_mean	CV_vegetables_fg_eaten_mean	Intercept_std	CV_vegetables_fg_eaten_std	Intercept_hdi	CV_vegetables_fg_eaten_hdi
2ad8a4ebf774763b765f4ab5b516ff21	-9.452548065000002	0.001100792264149996	0.2757177363547835	0.004118657234654845	(-9.94499, -8.91162)	(-0.00716187, 0.00817192)
f12011ad5219b22b6ca790103333a755	-9.196645645000004	0.0005107661247049995	0.167571041795365	0.0024847190400054953	(-9.508, -8.88637)	(-0.00419484, 0.00506766)
b9fefd4224e459a6a0d21db63b1c0d03	-9.285759439999984	0.005499219743809998	0.31451767376029305	0.004650040434062721	(-9.83127, -8.66201)	(-0.00387163, 0.0134091)
0cc2420a6a4698f8bf664d50b17d26b4	-6.322470659999991	0.0020107418829499995	0.1887672941358336	0.002806618111559375	(-6.67251, -5.97956)	(-0.00304039, 0.00726549)
33f9226b33e1f59f71edc044bb947764	-4.624860679999999	0.004834181760334996	0.32248791001158134	0.0048574790003201715	(-5.20864, -3.99834)	(-0.00412239, 0.0138561)
b4ef8e75d847b17325effd2f3873cc9c	-7.6873237450000005	0.00411615674518	0.24385268016104514	0.0035596998557244634	(-8.14282, -7.20748)	(-0.00268207, 0.0107191)
8ffd2b3caa54b2922e98a0d5aab5adde	-6.200142234999998	-0.012986725346000016	0.25197430217793004	0.0038071299077960404	(-6.63928, -5.69052)	(-0.0198114, -0.00551635)
42608e863ede290f764f14c074e8e4fb	-9.012420254999997	0.00016221493774499975	0.19642403897839228	0.0029313067167139727	(-9.4025, -8.66297)	(-0.00506437, 0.0059182)
2a8a90cd5770804a5f23f425004de7e5	-6.531186299999995	0.003531036837864999	0.4870647657503156	0.007397814715803052	(-7.4204, -5.65241)	(-0.00974789, 0.0171658)
f19fa34c0c987ab3bd8aa42d8a4d21ec	-8.265241020000007	-0.010789218857999978	0.20991182698661728	0.0031580670829519614	(-8.70017, -7.88923)	(-0.0163727, -0.00466781)
340a5698fe78713b785c3bcce89df73b	-8.647127704999997	0.0020623184755099973	0.1988243491149487	0.0029325232112697467	(-9.02012, -8.27151)	(-0.00300218, 0.0080264)
376917760e5aa918592416e980809536	-5.424091384999996	-0.008358444960449999	0.312590979667411	0.0046826627574585765	(-5.9707, -4.7992)	(-0.0168844, 0.000751538)
589c1370b3324a2d6cff6d1ff85341d1	-7.770395559999989	0.00048333807948450046	0.3173544640782393	0.004754608878479151	(-8.40679, -7.20309)	(-0.00801452, 0.00996093)
e5a43b018c81cedd19e9a5354d32d469	-6.414065844999995	-7.596307490000009e-05	0.27108145334084727	0.004029974888534145	(-6.9198, -5.91298)	(-0.00726019, 0.00783041)
f4dfb45b33372cdc0dc2fd20c0d0b448	-7.081432949999998	-0.018554432665499988	0.38596953616587076	0.005779233353687969	(-7.74634, -6.31033)	(-0.0292252, -0.00798311)
e1b3393309a8b247e0c358c26176d13c	-6.919502455	0.0032303619605415033	0.1324742201359306	0.0019328180212165023	(-7.15363, -6.65816)	(-0.000562098, 0.00672996)
b47757a69204f053308f7f5f0022edab	-7.172945730000002	-0.00849585950170001	0.2740771777191	0.004085564730605926	(-7.6654, -6.6459)	(-0.0163447, -0.00114131)
03569e3fd843f501355f7853b0ec9361	-6.18241269	-0.0015595300009679995	0.23535303823079054	0.0035118151036302417	(-6.61061, -5.75229)	(-0.00894395, 0.00426065)
25e04b2be57def00437d44ab461e8773	-6.993187644999991	-0.013826596331399998	0.34337177610136205	0.005142490206426651	(-7.72268, -6.42008)	(-0.022919, -0.00344224)
4d04d759f5a6615dac43060726239891	-4.895441795000011	-0.0065376887375950005	0.19518308734731088	0.0029269270614497626	(-5.24569, -4.51421)	(-0.0122556, -0.00138658)
237135dc8b20f922cabee934f7d410a1	-6.665023624999994	0.0011553200439900005	0.25826460628221876	0.003910216288497278	(-7.16765, -6.20035)	(-0.00673512, 0.00806977)
9dd9cefe38347b087dd318d82962cc03	-5.489063410000003	-0.004488974097425004	0.17191226025322306	0.002566635133655325	(-5.82746, -5.18998)	(-0.00873557, 0.000844537)
c764eda12e92f19526c7e5a78a38c615	-9.361872360000007	-0.008236144420415006	0.24401056424124432	0.003700605896565637	(-9.79921, -8.86614)	(-0.015724, -0.00184459)
6fc765c81c8b663cedcd799094894748	-7.931324330000007	-0.012718845937000012	0.2839735926882133	0.004204898286833557	(-8.45888, -7.38947)	(-0.0204207, -0.00462935)
1a389bf765c8ff0f92600f684fbe7ad7	-5.174522755000004	-0.011314301640000014	0.19234495169606092	0.00287705665569919	(-5.50332, -4.79052)	(-0.0166135, -0.00585849)
b0645cbec7653c887cb868a248d95874	-3.6110904949999956	-0.002875406610465001	0.1441768612233079	0.0021609256778620488	(-3.87857, -3.33452)	(-0.00701034, 0.001011)
d6c46ad81c01997055a3b713c0d5ee1b	-6.135470384999998	-0.004157804706990005	0.3199558657927709	0.004825313421860473	(-6.76131, -5.5696)	(-0.0132563, 0.00468268)
fe2a1f2b6f247658881254d63fd68b74	-6.357893720000003	0.005281369501825005	0.3519698505689961	0.005296509557047382	(-7.03268, -5.74707)	(-0.00473636, 0.0147689)
89aabf43d24dd5bd0fd0f5aca189d341	-5.509659749999996	0.0035945236425	0.08059291313470117	0.0011919489262182028	(-5.64532, -5.34475)	(0.00138991, 0.00588464)
2ae8a432208b85a14e86eb821c86ce2b	-4.132549139999995	-0.0026604324279850024	0.14319010753700967	0.002114955031311199	(-4.39733, -3.85841)	(-0.00631039, 0.00168155)
f596fa835cdfdb22d6494b012f61fff2	-5.5539232100000016	-0.0018544294887500015	0.17206685410530367	0.002584198889158507	(-5.88537, -5.24829)	(-0.00722117, 0.00249618)
f7895578be91c3e9c71c7b89e3e798db	-7.991269160000018	-0.01446576353649999	0.3462288310731711	0.005232305395106764	(-8.67691, -7.38434)	(-0.0241012, -0.00512179)
8b40296c81e6ffbc10306d4a2ccab530	-9.439788904999986	0.00033368186038500045	0.16102200274698802	0.0023916661864516534	(-9.72994, -9.12642)	(-0.00408601, 0.00458553)
40a6b537d995aeb12b0100e2cb6ad879	-7.346235	0.003651171371180003	0.22006792881312814	0.003243317747176647	(-7.74766, -6.91533)	(-0.00226567, 0.0100856)
9ac5fec396208e598ab2e2d26985d0df	-8.531225565000005	0.006074602614800003	0.13344440967639218	0.0019639967378257375	(-8.77125, -8.28795)	(0.00257238, 0.00976866)
19cb3add28813b2bf3e1f40a000d33c2	-4.428044305	0.00024204954837500032	0.21563609273036125	0.0032231146329455367	(-4.81286, -4.03718)	(-0.00522264, 0.00651236)
686d42b9552375c3b61301ae5605e3a2	-5.878058649999998	-0.00996690581035003	0.30560236091705434	0.004513910626779839	(-6.49888, -5.35382)	(-0.0174746, -0.000631879)
51625f89e7332f46ab0641e10cede6ea	-6.984935670000003	-0.007043427506674996	0.43002268548769734	0.006442850225674345	(-7.83541, -6.2327)	(-0.0187097, 0.00551486)
ddd87ec4b9d332c2d8c02f5d1b08dbb4	-7.757536240000007	0.0046876985438199965	0.1427347222733922	0.002138008666378067	(-8.02402, -7.47393)	(0.00048121, 0.00861498)
588a23811b3e98af68f4f0fb24a0daa8	-5.505478820000002	0.0004959016709569996	0.19519164476869288	0.002901873303881073	(-5.8604, -5.13301)	(-0.00498654, 0.00567378)
7c82a2ef7685c5c6dc3080f56033cee9	-8.332760935	-0.009310681043999985	0.3195392337740014	0.004820445437854891	(-8.92106, -7.74941)	(-0.0178669, -5.55733e-05)
b835514e2678e3c7ba13bfe0a0d79bb4	-8.350880674999988	-0.0030406652459150033	0.24874743844770403	0.003653616104025341	(-8.83119, -7.89996)	(-0.00983024, 0.00370873)
c162a4f3943238810eba8a25f0563cca	-5.6081954200000235	0.005089167468319991	0.15579649157482217	0.0023420335417494507	(-5.89716, -5.33839)	(0.000709323, 0.00942735)
5b00db3216a94bcd5c4842499bf6bf6e	-7.725451880000003	-0.0035981638813699984	0.1627914329719645	0.0024131469052050885	(-8.02655, -7.4112)	(-0.00824338, 0.000749685)
beef5a54aaee13f217ecede427cb3071	-7.354136105000001	-0.004164581614969998	0.3060906258881165	0.004603713658512617	(-7.93019, -6.80081)	(-0.0122785, 0.00448208)
f7686a74ca2d3729eb66305e8a26309b	-3.724738519999992	-0.0001343628555054999	0.09175772109588166	0.0013570834353679932	(-3.88414, -3.53159)	(-0.00291114, 0.00227626)
5ca5ea401c8d3569e69626d2f81d5578	-5.7520423600000115	-0.0036744674401949983	0.35845601844051966	0.005403342394228555	(-6.412, -5.0777)	(-0.013738, 0.00591477)
b6d740387526e21887b761f90fbc914a	-9.14193026	0.010474130339644993	0.3234918572725322	0.004874134083652504	(-9.75678, -8.51624)	(0.00101882, 0.0198641)
5e69d50b5a886d1b222f36de84a9dc98	-9.53915693500001	0.004913925567954999	0.2705741361363938	0.004037358232892327	(-10.0544, -9.05296)	(-0.0026752, 0.0122383)
208c8722c4dd18b60b2b2684272ff26c	-8.348571384999994	-0.0006021550179899988	0.24265638617751625	0.0034581409638303087	(-8.78186, -7.88145)	(-0.00729152, 0.00551758)
95fb1be2ae50b6d347649ea76c2a1874	-8.450746080000023	-0.009078497887499993	0.2164995476053785	0.003272524157564905	(-8.82674, -8.02391)	(-0.0151459, -0.0029614)
ea2b0e4a93c24c6c3661cbe347f93b74	-4.225295894999995	-0.0023570137879115	0.1280211817536417	0.0019192044962270955	(-4.44897, -3.97866)	(-0.00578048, 0.00122748)
04b5dd98584b9ead93ed64c586994296	-7.744519159999994	8.575447301000004e-05	0.2118865456665298	0.0031896877463286114	(-8.13949, -7.35254)	(-0.0058221, 0.00600253)
ec6c9ea52e88226c339487585ea02f42	-5.349489065000004	-0.0022954361341599966	0.20472366376722506	0.0029833550336313187	(-5.73257, -4.94923)	(-0.00797345, 0.00321966)
4ce0afbaae4138f34580aa9f62b7a0fd	-8.029973680000008	-0.006370274310414999	0.2721858618873464	0.004057401774539604	(-8.51957, -7.52257)	(-0.0144665, 0.000460993)
f655279fdb3e9fe733677c83df662486	-8.102462300000004	-0.008251089346999984	0.17963295032262308	0.0027133080290128197	(-8.44499, -7.76811)	(-0.0128832, -0.00262032)
