Feature	Intercept_mean	potassium_eaten_mean	Intercept_std	potassium_eaten_std	Intercept_hdi	potassium_eaten_hdi
7e9ed2c841e64976eace4b578ff56a26	-5.627932940000004	0.32593305555649976	0.4365057889364772	0.2071200446524307	(-6.36927, -4.70329)	(-0.0777326, 0.707386)
a6099802840e60febef8e896967b7747	-6.931968904999993	-0.0011369449708500006	0.14119829133828415	0.06665560833506616	(-7.19324, -6.67445)	(-0.126659, 0.116742)
904ad13c7b8512200836d5cd9fb09e1b	-9.077508779999986	0.07365121644835002	0.35589680354452696	0.16843487126092108	(-9.83083, -8.46916)	(-0.236705, 0.401025)
1aab913302590e21a7be28b1494a3320	-9.205604190000003	0.046072972799849995	0.20088624905240257	0.09494354939022537	(-9.56812, -8.83288)	(-0.126498, 0.221593)
e644522cf6d7222c9da7f9ecf614cd89	-8.566223274999986	-0.09315782750294997	0.2881718458467521	0.13741837489950437	(-9.11425, -8.03452)	(-0.349369, 0.160354)
bad4f7c5ada34a1f813946abcfe5c556	-5.085070204999998	0.18885513736999984	0.13691886246755042	0.06482953408007999	(-5.33029, -4.81898)	(0.0702549, 0.308239)
399bcf0feb12a20ca0731d8d65268dae	-5.7663114250000085	-0.2608376736115001	0.2593879403644651	0.12163653802094948	(-6.26752, -5.2936)	(-0.489443, -0.0333673)
32f7e6bfc42fe19c17f9459bd9be4b67	-7.023884475000006	-0.07503559030950006	0.26502150193507795	0.1263599246944768	(-7.50291, -6.50725)	(-0.289105, 0.178606)
c942f59feffce9c3ab527135de234101	-4.7360584399999945	-0.24453016994999965	0.18601152252902603	0.08782132750507245	(-5.06543, -4.36796)	(-0.415787, -0.082353)
29bb5fa7f45e47bbabab8cc1b1b3d18e	-8.083112475000027	-0.3581627998725004	0.33107484050018754	0.15615760579128624	(-8.71832, -7.49055)	(-0.640788, -0.0680397)
7b2ff5940de11da4dc3bb208805dff11	-8.300263529999997	-0.047038282942024945	0.19772136951791297	0.09429845242256892	(-8.66972, -7.92744)	(-0.217513, 0.137567)
6c7fa77831ae630967a6fbfc8ee47901	-3.280860394999998	-0.0876816329749999	0.10602734780279073	0.0509099510900546	(-3.49056, -3.08336)	(-0.19119, 0.00381701)
6c83fec6e8d03fad51eabc871853c991	-8.952729939999994	0.2819283614450004	0.3178209661400522	0.14877253781452132	(-9.59004, -8.40682)	(0.0186843, 0.576778)
23597fea41001255f06321d42aefd3bd	-8.323968124999993	-0.03757663642884997	0.22434052563131449	0.10789521507610426	(-8.70094, -7.87722)	(-0.244848, 0.155999)
ee02d6d3506da57909d5e603709a295f	-6.755280490000016	-0.0043056697005	0.14895801981652376	0.07115322189340287	(-7.02749, -6.47252)	(-0.13044, 0.133347)
e6a34eb113dba66df0b8bbec907a8f5d	-5.291574149999994	-0.10466543214455006	0.17990995539262822	0.0855902089186395	(-5.62177, -4.95309)	(-0.260187, 0.0549719)
6c4de756c45fa6e7e5adfe196f9f0039	-6.161302865000009	0.3448663905929996	0.4080289276232039	0.1938310904203733	(-6.96302, -5.44202)	(-0.0104367, 0.703968)
60c57911662a9159dfdd0fc05d975a55	-4.311418345000004	0.025044887453450015	0.15518612539531673	0.0731589120531348	(-4.59094, -4.02779)	(-0.102313, 0.162364)
1986030e3c5cd5df6d869054bc96e536	-8.893007494999994	0.5334643681999991	0.2982620212690093	0.1418898376840603	(-9.47745, -8.36428)	(0.266643, 0.784958)
ea3433f2c148c6fae4cc2e9ae197f5b8	-5.534771655000004	0.15049258136699978	0.19885178762136155	0.09497879947506652	(-5.92618, -5.1655)	(-0.0365352, 0.326096)
059c8f8bb468064b134ea6d3661761ea	-5.194537280000012	0.14051017450499992	0.2079488672907397	0.09855489679518228	(-5.56334, -4.82473)	(-0.0336158, 0.315423)
8a9f7499cdb85b8efa497bb56256cb43	-6.845332174999996	0.20878237075000006	0.12594967107031024	0.059708214455070185	(-7.08303, -6.60915)	(0.0973738, 0.321904)
8dccd839cf4868a3343e411c063932a6	-9.353417099999989	0.09183304505099996	0.2832687805373013	0.13485819249097983	(-9.89225, -8.82709)	(-0.167987, 0.333474)
f402919ff0fe53fec5b6ef190f9e42b7	-6.838237075000004	-0.057299829655499915	0.16100853425422623	0.0768371028927118	(-7.16991, -6.55886)	(-0.206226, 0.0781845)
f9382b37fc2cfd3cf606824a235802de	-10.317767174999995	0.2694511947219995	0.2940134964524066	0.13920208582512467	(-10.8957, -9.78732)	(0.0142026, 0.528323)
1664c7d0b9dec6e07df8542c0c4049c7	-9.093349395	0.2936528132000002	0.2163422452820624	0.10294354576708753	(-9.46659, -8.66176)	(0.10933, 0.497587)
3e5f388f7ad4f160c2a1cdd1441d00c0	-6.502344304999997	-0.01965791383199996	0.17371098158728188	0.08219422608215186	(-6.81832, -6.1657)	(-0.169423, 0.137955)
f5706d9ec821f971e4c08ee992995b40	-7.846220100000011	-0.028341173295450047	0.30691594885846146	0.14445276257398892	(-8.41912, -7.28915)	(-0.30805, 0.227379)
138eb7703e1255cf29760a4440de2a47	-9.381110710000012	0.3705282401999997	0.2667933993928558	0.12531530291108348	(-9.91538, -8.89633)	(0.123406, 0.598066)
56c3d1a8e4dc5c2aa7afbc1563559448	-8.081819369999995	0.2910011822905002	0.5610047153769763	0.2690987112548969	(-9.23687, -7.13652)	(-0.204361, 0.79436)
de61860db8d93da85692dffb5cf32ab9	-5.248044919999997	0.0766792551455	0.3406666518580792	0.1613724352933655	(-5.91581, -4.63907)	(-0.24323, 0.364954)
5c02713fbed5c1964b4410d9f8166555	-6.251096400000006	0.0786884481335499	0.14743487537160269	0.06944423612547287	(-6.51528, -5.955)	(-0.0514917, 0.211137)
12bb0c9249480c4cec2cc9f692018806	-8.637971654999982	0.12345587424399988	0.198991437795979	0.09444992765206464	(-8.99445, -8.24354)	(-0.0565994, 0.299631)
b10627ff6db16c65eed2f21380dd700f	-7.0483982549999915	0.4447477846412997	0.4543138742322372	0.21539171442250604	(-7.88335, -6.13805)	(0.0412946, 0.851868)
3f5f0d10bd5495e2c89d229c508dcdec	-7.087072815000008	0.019194608604600056	0.28969299511038527	0.13768329226064152	(-7.61571, -6.54226)	(-0.230008, 0.280763)
de6891b6f7a1f35bd9ccbc058b9e1a77	-6.7671432349999945	0.09447190976454992	0.10561627186747687	0.049702060641453674	(-6.94666, -6.55096)	(9.68741e-05, 0.186174)
828c563319c7cee475b9b8ab6a0a048b	-8.009930570000012	0.28003262105000004	0.1714548499304559	0.08096169574329078	(-8.29864, -7.67427)	(0.126748, 0.424591)
6a129e8ae637c96e7bb56223913911f7	-6.105713324999999	0.05280856019250004	0.2002833574114295	0.0944809489478081	(-6.48514, -5.736)	(-0.119291, 0.2365)
1527fd8b14037f53b8edb26b111e1f72	-5.592705120000002	-0.1071298781815	0.1544498065828689	0.07258141707932213	(-5.8916, -5.31667)	(-0.246488, 0.0228737)
b3d06445a910a9a444919e41f5da39c3	-9.578435405000013	-0.1890642757274996	0.2904770604079364	0.13929900940506734	(-10.1033, -9.02547)	(-0.439769, 0.0777613)
992072d045462445dc239b35300af2cc	-3.9833310499999963	0.08215054219650011	0.4558054838231953	0.21710783940698644	(-4.76366, -3.06017)	(-0.327655, 0.486941)
2403a466dd6d1e4f551d80394c2aa994	-7.074543600000004	0.051543628924699963	0.5595739167386558	0.2680399673273093	(-8.06301, -5.97565)	(-0.465251, 0.539378)
cae14798faeabb8e1b8840e712839921	-7.722411610000008	0.25119596291099977	0.28143896336614077	0.13407533479468814	(-8.28421, -7.23977)	(-0.0044298, 0.49878)
4311a44a7d56ce4086afad3e75bedd6e	-7.976651505000008	-0.07815425208990995	0.2186143713534978	0.10372936950014312	(-8.3803, -7.54168)	(-0.285339, 0.107557)
ab153c3e19553cead3d76fb9e00684c2	-7.066099170000009	0.07676202976010005	0.3374643544877168	0.16053086879903825	(-7.67027, -6.39459)	(-0.226326, 0.375718)
fc1856f132cd513b1251fa39ad4ccd01	-8.147201215000006	0.03355371136190001	0.14241670747062582	0.06714122444327673	(-8.40347, -7.88279)	(-0.0920545, 0.154473)
8ef31508d9a2fc6f83935de5607a686c	-7.593590665	0.14077997717534982	0.49348916290168693	0.23383773085440915	(-8.48619, -6.66978)	(-0.289518, 0.578422)
21ce8465657612a85e2f89e74d285ce1	-9.900989854999985	-0.12418493051485024	0.28624059161731236	0.1370292626884693	(-10.4462, -9.38994)	(-0.364297, 0.13787)
69d052e452e79d571cba042af265d50c	-6.306061635000003	0.5687546775730002	0.39374453059741255	0.18860340827407038	(-7.00753, -5.53311)	(0.226811, 0.935064)
79d5bee84cddbb27acb4dd7df378c789	-8.357588410000007	0.5048797124199998	0.33712430298878193	0.16077644489135906	(-9.0261, -7.75984)	(0.205675, 0.81562)
0f0a1f8c92368be6e8d3145bd4e94cd1	-5.312285875000008	0.05653319054219991	0.2556322763964568	0.12217242839644009	(-5.75721, -4.81033)	(-0.171424, 0.286609)
64d05989cb6f8053633b2127793200b3	-7.589543325000006	0.07577508541535007	0.20715158924274388	0.09885411280609684	(-8.00278, -7.22429)	(-0.105968, 0.266223)
bac3d8ea4685e825ef8d12b2a6979577	-7.512470259999998	0.02465866193049998	0.3689075143110162	0.1698544662048748	(-8.20798, -6.83261)	(-0.266201, 0.370378)
a8d23fd98a311df2db65e5842634aba3	-7.702355765000001	0.219941489105	0.15611449576293296	0.07440014946141382	(-8.01493, -7.41342)	(0.0653733, 0.350127)
41239266f2952a56a313fc4798f28a1c	-6.797497639999996	-0.01632450992495001	0.2035402380022939	0.09596680568890603	(-7.16711, -6.42512)	(-0.182478, 0.168807)
2b982979f2401a8bc447d7141879e9b2	-3.6574408100000033	-0.10533098101000009	0.09801892834317212	0.04631007426180178	(-3.83273, -3.46895)	(-0.18595, -0.0127887)
251429848560a80abcb96640ceb102db	-5.248986415000001	-0.05971124772370499	0.19544121196333625	0.09328308910704967	(-5.60631, -4.88208)	(-0.232444, 0.116713)
7b34b797cadb639f63827c6d332dd4e9	-8.244245455000005	0.023562973164400005	0.18512853939518062	0.08789515021410238	(-8.62909, -7.91445)	(-0.158546, 0.174426)
2a99ec1157a90661db7ff643b82f1914	-5.654441274999989	-0.37495093827350023	0.5108535984177114	0.24275892022335727	(-6.5604, -4.69412)	(-0.867722, 0.0242128)
2a7f11895ae7fe9fdffa52016207c561	-5.402936130000006	-0.29469637599499987	0.2310826126200824	0.11039456643461674	(-5.89667, -5.00276)	(-0.504464, -0.0837554)
0cfd41d10227f0de9092d5cda028c12d	-8.644343614999999	0.023164144574499987	0.21473142578365603	0.1019993865565391	(-9.03356, -8.22463)	(-0.166999, 0.212897)
a9387e76477da8688775569cf540191b	-6.758116445000007	0.33615089294900025	0.31109941286879994	0.1483672061310921	(-7.31788, -6.18137)	(0.0670777, 0.60194)
bb769f42c78f86faa2801cb2c2abb8dc	-9.509949830000009	0.4274919790850002	0.31665610038584624	0.14890414559018103	(-10.1437, -8.95002)	(0.124989, 0.685)
68ee181a51a55ca3814763c9214cfd8a	-9.436324469999997	0.3669591251200002	0.24348331940755014	0.11483623187859818	(-9.86277, -8.9616)	(0.162134, 0.580489)
88956ab21ebb7e44b2dd317dd412818a	-8.791532899999996	0.14723065105650016	0.2784572878665416	0.13206004555016704	(-9.32116, -8.27875)	(-0.0992307, 0.390443)
ca9dec36ad0aa5a1473144ddcb74951d	-5.448653079999999	0.13663868137674967	0.1786858049051843	0.08466724544221864	(-5.76191, -5.09686)	(-0.0105772, 0.303872)
ae171d16e3cb68ad19636a58839a1ef1	-9.723967639999989	0.3724997084169994	0.4083856093755391	0.1936300434049537	(-10.5239, -8.98592)	(-0.0163462, 0.715957)
77f4d90aa6eb8080927f59ee8bbac375	-9.934970945000009	0.36516730799999936	0.1873257888963957	0.08687635567289362	(-10.2552, -9.56738)	(0.209393, 0.526562)
a7b427a226422d10e62536b8d41e02fe	-8.788631150000002	0.30919789670750025	0.4517103751079639	0.21516541040399878	(-9.67513, -7.99203)	(-0.076272, 0.708862)
2480f3aa1e7784b461d9b5b83a6bfc81	-7.875788534999993	-0.024563417587900017	0.28484494565816637	0.13498213014431687	(-8.36903, -7.29041)	(-0.284082, 0.233579)
9000b563231e32a7003bf2ef20bf9a60	-7.927415074999988	0.2422966654236	0.216089673782655	0.10318218948273643	(-8.37726, -7.55285)	(0.0368811, 0.437264)
a186bb74dfce512f83043f7b366c60c4	-5.716329374999995	-0.3132335634595004	0.506007029307558	0.23985442021716888	(-6.6343, -4.71998)	(-0.754866, 0.126226)
aad2c8fbb5e1201340fe4357731fc9ee	-8.430831420000008	0.21200855274505026	0.3505684997302004	0.16599929080564596	(-9.06596, -7.74414)	(-0.108762, 0.51662)
490d2aec117bd7289577684ba3cc1b64	-7.521911395000007	0.3261751285624995	0.37961152211438975	0.1822325085842549	(-8.21363, -6.77728)	(-0.0179807, 0.663996)
457d3865cf0a4bc602a07d8d5324388f	-7.955598344999996	-0.3464476988015004	0.3189583235890092	0.1514102641452236	(-8.55157, -7.35176)	(-0.62678, -0.0486261)
552e00cb506f739acaf08aa5641f9d84	-6.846296164999997	0.09644705303099979	0.2574058508133464	0.12234415371255257	(-7.36404, -6.38494)	(-0.143629, 0.309257)
9dc78fd8f2f7cb10e190e77af61c7ecd	-8.654948660000008	0.24362841318499984	0.1658314591433254	0.07877462219406203	(-8.97646, -8.35045)	(0.0943486, 0.388812)
a3607a88a8ed64e24a374847b23e404f	-6.102645684999994	-0.16956314518050022	0.20999283722315562	0.09979169803248705	(-6.482, -5.67969)	(-0.349155, 0.0252129)
5bb151262388870fd53a84ea6f1ffdf2	-9.652995534999992	0.11384961919199983	0.3842268718849759	0.18398653503179654	(-10.4089, -8.93498)	(-0.22163, 0.478618)
f7962a90f4519ec1d1a9c7b8ef7bf396	-9.647560709999999	0.2843743788750001	0.2486139116897846	0.11823699341019711	(-10.0991, -9.17029)	(0.0623832, 0.50503)
77ad88eed91eef009bf64f101c96baa6	-5.128576005000001	-0.035882104860500044	0.3725711193667457	0.17703554145637865	(-5.84026, -4.45766)	(-0.348226, 0.301984)
08be83d0a527ddd1da0861135192e593	-9.003705360000001	0.2339831144989997	0.45553547171298336	0.21711322975925326	(-9.81548, -8.17632)	(-0.14833, 0.646944)
b61862b15d33865612e76c1db7b995a1	-9.630165430000007	0.3088397413999999	0.2121063152902692	0.10038039351700272	(-10.0321, -9.23324)	(0.121013, 0.493683)
14f11556b1fc9132c5ab27b67a2479bf	-9.386284689999988	0.09358365889299965	0.2729420392011896	0.12931945514075563	(-9.89435, -8.8709)	(-0.13613, 0.346846)
514b34f09e4acd2397d38273c630d338	-7.396452390000005	-0.5764209786499983	0.3696489140067748	0.17632384114832073	(-8.07349, -6.67658)	(-0.918982, -0.250277)
ba88d4e4e6a24ecc2a5aab6bdfbb77f5	-8.052458370000004	0.12172904189655043	0.17652117872239323	0.08334523442833887	(-8.35645, -7.68845)	(-0.0369959, 0.275773)
1c94105978b1aa2095e3c0096774f240	-8.284005109999974	0.03484481889650005	0.26738437446733476	0.12756022247369891	(-8.77875, -7.75819)	(-0.2018, 0.286057)
27b636c66fa117272ed27920bad78969	-8.84086744499999	0.21380571414150037	0.28377542072829687	0.1326959725964008	(-9.3643, -8.32373)	(-0.01718, 0.476493)
7201d53bd647437ec3de879774eba498	-6.930799865000005	0.10672532923735006	0.4694695444307672	0.2236525450262235	(-7.81673, -6.10601)	(-0.281725, 0.523291)
f8529e2e737999b4a7d06420482d4af3	-9.824161030000003	0.6276773703699993	0.41521640543653743	0.19721817562328836	(-10.6125, -9.07506)	(0.252264, 0.982954)
959d48a11e3b26c9268f0bd1dae6ec40	-4.309168859999999	0.04439507015754996	0.12885574485291842	0.06107072920682447	(-4.55061, -4.07036)	(-0.0642159, 0.162121)
bd0f4e14387ee1ac7e5fe586cadbbed4	-8.629335325000007	-0.12622552507549986	0.17236910944016132	0.08223422379318619	(-8.9474, -8.30813)	(-0.294614, 0.0125438)
66047b69a772cae3e37186eb74254da7	-9.748059419999993	0.43243210715499986	0.380157696542058	0.1794322400663119	(-10.4632, -9.01615)	(0.102097, 0.768912)
4207ad1746e5fbce9c5ed5efe1e357d9	-7.614844679999983	0.1095400293135498	0.16417214995698126	0.07676425621327927	(-7.91862, -7.30503)	(-0.0403374, 0.244429)
30207d209491dfb7de83344e77fd6fbd	-6.371603345000012	0.031079128423199993	0.17502143798478226	0.08292920700692297	(-6.71563, -6.06042)	(-0.119484, 0.186969)
3e93fd55a231bb99b67a666bad8446a8	-8.301030340000004	0.019172734509499988	0.18339722463735497	0.08689508969326949	(-8.63632, -7.96611)	(-0.132035, 0.189032)
d39f37b814ebd81091a949f8bd9d1710	-6.19633162	-0.02366186569789996	0.24443655396436842	0.11603815907819101	(-6.65905, -5.74207)	(-0.23414, 0.197251)
706b0d627a9ba61b18e6b7b39622ac1f	-8.679337185000001	-0.1592977981373998	0.29117042813157684	0.13803980385016393	(-9.20923, -8.12132)	(-0.4015, 0.11477)
32382a0f5831da5faee464d011b5616c	-5.107850334999991	-0.40368449069300044	0.5492465192491777	0.2633915279022208	(-6.18917, -4.08268)	(-0.85686, 0.144244)
fcd575ef43a2ae77d9b7c10639e80fd8	-9.978504919999986	0.07286047768400025	0.33606193116789307	0.1611043283120543	(-10.6365, -9.39598)	(-0.226294, 0.375101)
fdb1c35a8dab336d65ed22d796e71e4b	-6.839593859999982	0.05782462632183999	0.4789146499065364	0.22800918421971614	(-7.75659, -5.95704)	(-0.372553, 0.481923)
25def15fb42bed6855ede4893d27a21d	-5.249543075000002	-0.016287092078649992	0.311354400408432	0.14615469012212395	(-5.80908, -4.69218)	(-0.260234, 0.270533)
2a13ecb6c618ddf8154298c69336dd8e	-7.776179359999992	-0.3850616153044995	0.42346553062792525	0.2015442335344086	(-8.59045, -7.03312)	(-0.761442, -0.0278217)
9ad89cc951aa3031c19c59c95e401614	-9.42976852500001	-0.11214771200600017	0.30019049313123564	0.1437840878282174	(-10.0336, -8.88114)	(-0.393517, 0.157093)
55d4d3011e1f3bb8e4e5089b801b61a4	-10.379193980000018	0.4555714090749997	0.3132651123124944	0.14701251556668102	(-10.9649, -9.79624)	(0.173859, 0.725479)
4ed55370307d6700d110b6d3f1196136	-8.743198550000002	0.5170034915689988	0.5243705002374726	0.25129613576656684	(-9.73083, -7.72476)	(0.0668267, 1.00242)
154c25181234441402124e02c204074c	-10.06635797000002	0.28157585672999996	0.3624451341582326	0.1718451727107244	(-10.7229, -9.38136)	(-0.0628159, 0.587002)
370829fece3190f1a8efccf50b7d0921	-6.73989211499999	-0.4656943315000001	0.2120792542531609	0.10085404390863364	(-7.14563, -6.36143)	(-0.649318, -0.271648)
b1a153ff5a21342991138e7f7dd2658e	-7.452400960000001	0.37335061899000005	0.437921744894768	0.2090173511076674	(-8.29098, -6.65034)	(-0.0341342, 0.75756)
e39b1ae9776ee98190c8cb02bc9de792	-9.676997279999982	0.23372711435499996	0.25843374896712235	0.12244736825388397	(-10.1538, -9.16688)	(0.0135984, 0.476177)
e71461ffe18aa4dc3b1f7ba4a1011cff	-8.093049499999996	0.3046384125550006	0.2737386973351593	0.12941128623648684	(-8.58308, -7.57581)	(0.0512288, 0.530487)
90c2b51afe404951ec89bd52c7ae1f58	-8.47089961000001	-0.25555168074899975	0.3656960202221893	0.1738418403069428	(-9.19746, -7.82331)	(-0.565193, 0.0798665)
c5af8314e36eaed98fc88f181f539e8f	-7.538522454999995	0.11575682643449994	0.1930251829322355	0.0921806646029937	(-7.89074, -7.17234)	(-0.0562874, 0.28638)
10cd502b01abafc87e2ecbad86389286	-6.029167654999993	-0.03092075517299999	0.13665436209521808	0.06533112692538784	(-6.27088, -5.76825)	(-0.151182, 0.0914416)
433cf7e272a09b91cc85082a1338b8e1	-8.268838585000006	0.26129533444999975	0.16452463302936668	0.07761315783088624	(-8.57291, -7.96203)	(0.114665, 0.403557)
877f27b47c85f6b2d3cf8a6aa86def40	-5.843320545000018	0.23985652286200018	0.2318577297966428	0.11001350767036559	(-6.29967, -5.4369)	(0.051325, 0.465576)
9ed241a051fe72047261df3b7e08b675	-7.228263090000013	0.09734254451995006	0.1864857880312919	0.08865887541476267	(-7.56536, -6.8713)	(-0.0546785, 0.273097)
04c8be5a3a6ba2d70446812e99318905	-5.768384669999993	-0.10631635060980024	0.18084359546605783	0.08588077054453959	(-6.08782, -5.40352)	(-0.27115, 0.0400767)
e0b7bd623a1b4cd1640883066e8d96bd	-10.031173350000012	0.23845941117999994	0.26830031662649506	0.12687398395178423	(-10.5108, -9.54565)	(0.0219179, 0.485213)
6a17479edbe461431433bddb084f731e	-6.352059104999994	-0.05243787899436499	0.2588782898992284	0.12362164050200967	(-6.81605, -5.86173)	(-0.272126, 0.183531)
35513c8de34a49ef37dde85737e6aef9	-8.017559205	0.13047731296685025	0.31978593129735716	0.1518328481230973	(-8.61067, -7.39727)	(-0.160613, 0.414226)
69536042153447ceb692aa53159ce0c2	-7.169358869999995	-0.07506918777200002	0.15127966735725962	0.07192483307208311	(-7.44329, -6.88056)	(-0.209812, 0.0553075)
0f92fcc184a951ff8b0914467ad2f8f9	-6.9084570450000005	-0.0351677238673999	0.19281749891754663	0.09197691536215094	(-7.26273, -6.54416)	(-0.204269, 0.139338)
e9d9bafcf863ec0908ce4e20e6386ff9	-10.016367214999994	0.260310546126	0.2668436848090917	0.12511742448791005	(-10.5364, -9.53743)	(0.0348317, 0.511633)
979578981da3916b394bf24c32bace21	-7.561166805000009	0.3699235970528495	0.366224210429133	0.17646149600671246	(-8.20931, -6.81364)	(0.0465094, 0.72455)
5860dac317300b1fe6094e958240cc7f	-8.277418069999996	0.3079068216000006	0.19100520301597834	0.09083162996902046	(-8.58936, -7.89051)	(0.141146, 0.467748)
3a1461e8439091ad6b93af0ddb3849eb	-7.5343382950000235	0.23071885977249995	0.43396153721538866	0.2064531970788094	(-8.38039, -6.76442)	(-0.16209, 0.599992)
d32627161d829a1488c2a047669cb29f	-6.210134895000009	-0.006806079033999986	0.5168882401299029	0.24664108108793018	(-7.20209, -5.29799)	(-0.452417, 0.46373)
e2c3ff4f647112723741aa72087f1bfa	-2.5806421550000005	-0.3606686093500004	0.1865673395919179	0.08836003671746014	(-2.9336, -2.24962)	(-0.537007, -0.211842)
426bd7119a31b73ef734771a071a216c	-5.962591659999998	0.06747821530050001	0.2378149878048993	0.11317703109780451	(-6.38284, -5.47906)	(-0.133242, 0.297582)
aed0d8840bb7da5eacd80c6f9a1f91ed	-9.486881015000005	-0.10913698369239999	0.2793840054051408	0.13313629660255408	(-10.0087, -8.97625)	(-0.348669, 0.134604)
0b05a2e48cdc5f9e766bb0f4c209d4b4	-8.696632954999997	-0.03565318629819996	0.17489786599389368	0.0832643163236124	(-9.0419, -8.38129)	(-0.192179, 0.122)
31c0a0bcf172474d82c69979df243e78	-6.236070239999999	0.05438839386204999	0.15548049406643386	0.07389672829123786	(-6.53309, -5.95826)	(-0.097027, 0.178886)
f9b9b7db378357774e672fe5ba242b12	-10.392636850000011	0.2294651693729998	0.27036210564903046	0.12791926526036876	(-10.8999, -9.87692)	(-0.0295466, 0.455423)
95f975f50235610bca818dcc9d97f7d6	-9.162880129999996	0.16735404312200056	0.4064091019970925	0.19322703784124765	(-9.92281, -8.41361)	(-0.229283, 0.490668)
ecaa9f4e15a28f212d9bd60f749191ab	-8.055015054999998	0.33934885860000014	0.2389072020458926	0.11380581119842613	(-8.50471, -7.60954)	(0.124784, 0.552732)
a6fa2de5f4576d1d77b1616786e3dd52	-8.550918750000008	-0.10568639686399989	0.16295614040206505	0.07771087426532354	(-8.8737, -8.26839)	(-0.252335, 0.0384955)
1fa555f9a74d47a6ca7a65a347bc885f	-6.413129910000003	0.23084749660060006	0.17835983292908716	0.08461996950407573	(-6.75002, -6.10064)	(0.0791746, 0.389959)
149e7d5e484d157f2ac6140a2111618e	-4.001542199999999	-0.10407816497850017	0.17223933538091715	0.08156569969696152	(-4.34517, -3.71038)	(-0.253409, 0.0533574)
