Feature	Intercept_mean	fruits_fg_eaten_mean	Intercept_std	fruits_fg_eaten_std	Intercept_hdi	fruits_fg_eaten_hdi
ea3af29626a95b6c7b89d631bf1a739c	-5.7977689550000076	0.0022118735744999993	0.09918223989131301	0.00048076745721031643	(-5.98424, -5.61772)	(0.00132289, 0.00312455)
94b000e59b7ac160b0416c9ab45ff0bf	-7.248025515000001	-0.0012569618203034988	0.2372698576923221	0.0011517628939826112	(-7.66714, -6.79442)	(-0.0034054, 0.000888264)
75878b49cacdd2ffdcea1186a43be92d	-7.793022024999988	-0.001429953162191499	0.11238286359338491	0.0005348803422810423	(-8.00334, -7.58293)	(-0.0025633, -0.000517198)
aea50462b44fe88301c739b72353e16f	-8.480455519999994	9.124289717199997e-05	0.09900188747609602	0.0004885198948495154	(-8.65854, -8.29027)	(-0.000839743, 0.000983247)
2d575dfaf20c70d49b09be32a1492254	-8.872572150000012	0.0002739067516581007	0.09295840691878007	0.00043819640234121	(-9.04908, -8.69354)	(-0.000579455, 0.00108723)
b955f67a541a149dd3b179dc62d37a72	-7.895821920000001	0.000254528630645	0.11723835115146226	0.0005561148695179201	(-8.12091, -7.6742)	(-0.00071307, 0.0013336)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-5.949958290000011	-0.0019040594925904988	0.26535409483344297	0.001236782760744404	(-6.44234, -5.46553)	(-0.00423994, 0.000344039)
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.670730170000002	-5.4894684577999926e-05	0.09423607883433546	0.00046499466299013885	(-5.86293, -5.50609)	(-0.00100679, 0.000775091)
1fd31ccf4d6163405f70131e32d5065a	-6.884110845	-0.0003868512331270006	0.20815893471896915	0.0010159020394861972	(-7.28592, -6.51221)	(-0.00229533, 0.00148974)
5093ad88995f6fe457c7fe96bb0ed33b	-5.972174405000017	-0.00021840056318099972	0.1080435953402421	0.0005211746334254371	(-6.18506, -5.79538)	(-0.0012144, 0.000710504)
f9b52205cb2d03153fd394a290212a10	-5.094518420000002	-0.0008005309769899991	0.16268060433593062	0.0007539270100008523	(-5.40266, -4.79024)	(-0.00219457, 0.000584374)
9d4e16844252e2dfbaf80a4a6fc4d55d	-8.845253744999996	-0.004145896665000009	0.1490927218774443	0.0007495728122911931	(-9.1153, -8.56767)	(-0.00549263, -0.00271376)
148c7eb0139bbc1b8c87dd31464742e4	-5.613883480000002	-0.00030226942567700024	0.09334184293011148	0.0004547897591056409	(-5.79021, -5.43468)	(-0.00113589, 0.000545526)
eea6b86c0c75e740670ccc50613b1b23	-3.303224884999997	-0.0002907201532443005	0.04664402221921663	0.0002262764464026137	(-3.39355, -3.21544)	(-0.000718596, 0.00012935)
3fe55dd5e59267f275e972017302459f	-6.346025364999996	0.0005440134480250004	0.23399108370719332	0.0010893950439848077	(-6.78896, -5.93238)	(-0.00162479, 0.0024795)
f11bd4248a2f95e53507c5bbf8dda43a	-6.81539221999999	0.00018435711991250002	0.09858289552844153	0.0004536128138906064	(-7.01103, -6.63879)	(-0.000668403, 0.00102805)
09a55cd0bdf9fa4929eab3f0ed841bf5	-9.208650455000022	0.001323567776969998	0.13907001891868356	0.0006727451079510294	(-9.46858, -8.96103)	(0.000122245, 0.00256923)
bfb7bb16ab570748b3a5d099e9426af1	-8.114609000000003	-0.0015571966929999982	0.08402594467365423	0.00041144913518067767	(-8.26738, -7.95223)	(-0.00239747, -0.000855366)
ad52a0f6646c574417ce0b13b84acfa9	-3.576258970000001	-0.00017386981636949994	0.1382002701948845	0.0006637384928102605	(-3.81608, -3.31159)	(-0.00139115, 0.00108024)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.339938779999996	-0.00029649398218735054	0.057011025512716376	0.0002725036412664912	(-6.44936, -6.24197)	(-0.000817542, 0.000190363)
810926a593979f3574e3bbe7defd3559	-9.551888415000011	0.0007385514754044996	0.17300862267452963	0.0008106033976984119	(-9.89387, -9.23908)	(-0.000772632, 0.00226268)
5d62137a2d05df0be8d6b7e163a3ef08	-5.0892996400000055	-0.0004398464557400001	0.2149280871007102	0.0010489061480827106	(-5.47596, -4.67696)	(-0.00226053, 0.00161762)
f9765bd9332162f70268554ab318197e	-7.120197034999996	0.0010180247217299993	0.13497461771814281	0.0006308653904457623	(-7.35876, -6.85656)	(-0.000278161, 0.00209125)
bc5b6cc17572b4fd6ebd80081410427e	-9.810153464999976	-0.00011327445435149978	0.11300656428519427	0.0005408534830161068	(-10.0125, -9.58065)	(-0.00107234, 0.000931804)
a29679284280410db95e5cb8c0b2d73d	-8.940353845000008	0.0003938326208175002	0.14696897806158266	0.0006937482567143714	(-9.22003, -8.68459)	(-0.000953291, 0.00165824)
1c86153e1b13ab5322c96f2602b73513	-5.4116339000000035	-0.000259009712107	0.2011469740609837	0.000963609267176763	(-5.83444, -5.07291)	(-0.00202694, 0.0015465)
fec0355651c9ad579f01f3e332311725	-7.059986030000001	-0.0001080646839674998	0.09184965577420039	0.00044686735448049323	(-7.24715, -6.90733)	(-0.000938186, 0.000726426)
f10155af1849a17996f302d71b32398c	-8.959104070000006	0.0038485821190000014	0.19131877673959538	0.0009064260349229674	(-9.31304, -8.626)	(0.00222146, 0.00559954)
0cc26190e976fc496119a5eb4cd0fee7	-9.800676729999985	-0.0013217640575150006	0.13531395164286317	0.0006680228600901499	(-10.0515, -9.55206)	(-0.00258882, -8.66601e-05)
9c25197937d1f54e2634026fbca6b55f	-7.570171790000003	0.0027210230333049967	0.24415126670200996	0.0011704753918842289	(-7.97286, -7.07554)	(0.000292272, 0.00474661)
40ced57decad1424c32de76ae039c050	-9.582185030000026	0.0005350567552349991	0.11817221664502667	0.0005650035425995066	(-9.8065, -9.37207)	(-0.000575576, 0.00151193)
2ad31c7624bd7744a56a5ccac67ed01a	-8.702101985000004	0.00028190170021200024	0.10753559765263673	0.0005237030167803453	(-8.89705, -8.49774)	(-0.000727468, 0.00122308)
41df3b4c55182503ecd97c6dbe47966a	-6.993827934999997	0.0015354125277000006	0.09181960309806272	0.0004409975728426722	(-7.16221, -6.81846)	(0.000710461, 0.00231803)
fea3411c847e6627afb5e78b88e2e9af	-5.112739835000003	-0.003263427545000005	0.13630326034370127	0.0006319559612397236	(-5.37867, -4.86669)	(-0.00437826, -0.0020152)
8bb5ff097e0707dca3fe5860af20f4a6	-6.894357034999987	0.0009399159150000003	0.0950616323316552	0.00046400911738398435	(-7.08794, -6.73091)	(5.45048e-05, 0.00178036)
bda6b6e7da7508c68057140e7bd6cd8d	-6.32666556499999	0.0005701299154799998	0.11668937358123382	0.0005713261048858854	(-6.52799, -6.10734)	(-0.000422485, 0.0016703)
1a5526b9f7147b6893f1a034a107cc65	-9.708171739999989	-0.0008450046293840023	0.15249999591827001	0.000720189421306876	(-9.97998, -9.43094)	(-0.00224842, 0.000371087)
97f26830027d30dfbd60b54895af0660	-9.243675024999995	0.0009881800607500007	0.14533316849363526	0.000694658202731754	(-9.51347, -8.96789)	(-0.000284704, 0.00233231)
d061a99148d649c4eca4836c5f4b5b68	-4.7052466650000095	8.545825342290008e-05	0.06186260287304253	0.00029994161618709	(-4.8292, -4.59618)	(-0.000447398, 0.000670483)
f9f5f08e8da4cc9740518223846563db	-8.785330815000004	0.0016537196816599998	0.14203956519113184	0.0006904335600741278	(-9.04371, -8.51445)	(0.000387919, 0.00296303)
40c85a458df8d5a935122ba778d4f334	-5.12473543500001	-0.0018351837027304958	0.17037060424442574	0.000831910271828206	(-5.42076, -4.75596)	(-0.00333478, -0.000255567)
7ebc04cb539befd9f2e7faa131628c66	-8.490206719999987	0.0009432800307000004	0.12753874594389583	0.0006149649371625611	(-8.73631, -8.26211)	(-0.000218163, 0.00205505)
f7ef98bb6d0061b9368a72b1ff40aad0	-8.557521335	-0.0018915440898131003	0.1946563629647582	0.000913014028131506	(-8.9289, -8.21464)	(-0.00359388, -0.000153329)
362b97b08074732371b6e76cd1a894e1	-7.283724179999996	0.0010699883101760001	0.2595618753367445	0.0013055930389941808	(-7.79505, -6.81996)	(-0.00150725, 0.00336831)
2fad39e365933a7f925040cb3c2a5ef8	-6.263159839999995	0.0008862837137979994	0.1753948306743228	0.0008368952505376501	(-6.57709, -5.92582)	(-0.000602752, 0.0023789)
4c855814a58f4f324e8f0cfaab222e1f	-8.400587964999993	-0.0024487299761499944	0.1914096501517327	0.0008926399906380015	(-8.75843, -8.04395)	(-0.00401244, -0.000625524)
2f61368750bbc7603f01c928568e7ad3	-7.153938095000002	0.0010016047510899983	0.08587930383521383	0.0004096342001765212	(-7.31267, -7.00231)	(0.000273427, 0.00180731)
599ba6458e91e2527f358f547ea39261	-4.156140599999994	-0.00042700935673499913	0.05840714104747812	0.0002868982176469615	(-4.26413, -4.05055)	(-0.000968369, 9.3852e-05)
4b548f1f6fc22f32237396b7d4ffee6e	-7.567627510000003	-0.00036906080997335	0.07067857130488625	0.0003409889589370793	(-7.71124, -7.44144)	(-0.00103604, 0.000243495)
eb3543a838a705addef1d704eda7cad3	-8.070381965000006	0.0002400914281210002	0.221909245281013	0.00104751878201187	(-8.4617, -7.641)	(-0.00152791, 0.00241181)
2281740c4ae82360612b5bc7e9538337	-6.542336650000004	0.0004289483237750005	0.14952683914728326	0.0007221449917042735	(-6.83216, -6.28095)	(-0.00101448, 0.00172497)
96936173022b85940115c9ea103505bd	-8.626103290000014	0.002547189948000003	0.11545909536098019	0.0005581810671051729	(-8.865, -8.41546)	(0.00153583, 0.00364409)
f45b62ab6ec22fb20364a7e05088158f	-7.807365789999994	0.0028688688060000034	0.16599441041636284	0.0008333884490896228	(-8.09389, -7.492)	(0.00120998, 0.00432515)
c16907f7272c334959e9f980842194cf	-7.851357464999985	-0.0014108809823150004	0.18573158388686542	0.0008760435981208627	(-8.19736, -7.50545)	(-0.00308674, 0.000230168)
266c2a374ca451985731e1e1b5961bd2	-8.789891555000008	0.002171863871000001	0.12656443131990916	0.0006262141401751922	(-9.03633, -8.57174)	(0.00107559, 0.00333244)
2ad8a4ebf774763b765f4ab5b516ff21	-9.561160560000008	0.0009638611583440984	0.14800468811860784	0.0006741902345536332	(-9.84108, -9.27955)	(-0.000324836, 0.00213275)
f12011ad5219b22b6ca790103333a755	-9.06984734999998	-0.000529099750170501	0.09499254829762954	0.00045791521806608487	(-9.24538, -8.8871)	(-0.00131406, 0.000356522)
b9fefd4224e459a6a0d21db63b1c0d03	-8.967080640000013	0.00021150513240549986	0.2036873026710071	0.00099560399698292	(-9.35948, -8.60554)	(-0.00150876, 0.00218032)
0cc2420a6a4698f8bf664d50b17d26b4	-6.235251454999999	0.0002399661473039002	0.10851871268142174	0.0005190919095645724	(-6.43435, -6.01969)	(-0.00074666, 0.00121498)
33f9226b33e1f59f71edc044bb947764	-4.28408958	-0.0001744744683174999	0.16908224133280106	0.0008407674044669647	(-4.58659, -3.95301)	(-0.00165679, 0.00148258)
b4ef8e75d847b17325effd2f3873cc9c	-7.352961434999996	-0.0003783536814194997	0.17529126325573338	0.0008203399239212251	(-7.69264, -7.03305)	(-0.0018892, 0.00119306)
8ffd2b3caa54b2922e98a0d5aab5adde	-7.318343634999994	0.001700809883350001	0.15606781738249811	0.000745120135253692	(-7.5871, -6.99147)	(0.000330346, 0.00312576)
42608e863ede290f764f14c074e8e4fb	-8.962617359999989	-0.00021714799396849995	0.12424472974468727	0.0006039497017050506	(-9.2029, -8.74062)	(-0.00127463, 0.000940071)
2a8a90cd5770804a5f23f425004de7e5	-6.405961850000003	0.0005563523780090005	0.23845379396536673	0.0011818812260086728	(-6.82919, -5.95012)	(-0.00167075, 0.00283489)
f19fa34c0c987ab3bd8aa42d8a4d21ec	-9.131326185000006	0.0010655728476700003	0.12069234235027416	0.000595346421637137	(-9.35923, -8.91923)	(-0.000101739, 0.0021168)
340a5698fe78713b785c3bcce89df73b	-8.661046214999995	0.0007820632974350009	0.12185004996684974	0.0005628049353525425	(-8.89, -8.44171)	(-0.000236977, 0.00187064)
376917760e5aa918592416e980809536	-5.732758654999991	-0.0012112669696994999	0.2078053751148919	0.0009805896469207032	(-6.1191, -5.33719)	(-0.00309864, 0.000600464)
589c1370b3324a2d6cff6d1ff85341d1	-7.93695202500001	0.001069685785343	0.19958052615109853	0.0009656997837290615	(-8.29792, -7.5602)	(-0.000609685, 0.00293288)
e5a43b018c81cedd19e9a5354d32d469	-6.587250455	0.0009380754866900005	0.1925337221645677	0.000945307264026874	(-6.96959, -6.2633)	(-0.000808013, 0.00276498)
f4dfb45b33372cdc0dc2fd20c0d0b448	-8.686404190000005	0.00244539281664	0.2411199656711239	0.0011818812915871716	(-9.15808, -8.25166)	(0.000167003, 0.00457977)
e1b3393309a8b247e0c358c26176d13c	-6.605442525	-0.0006032138977170013	0.07038762626466652	0.00034626865202608677	(-6.74748, -6.48717)	(-0.00122589, 8.17257e-05)
b47757a69204f053308f7f5f0022edab	-8.058955845000012	0.0018432768154000032	0.15516033863067574	0.0007415227648697659	(-8.3325, -7.75496)	(0.000496029, 0.00322011)
03569e3fd843f501355f7853b0ec9361	-6.373398650000009	0.0005097811426935992	0.12805208545110647	0.0006042006952974201	(-6.61467, -6.13744)	(-0.000519727, 0.00170232)
25e04b2be57def00437d44ab461e8773	-8.251776565000014	0.0021495022821399995	0.2025329286803772	0.000994705716946657	(-8.64386, -7.87027)	(0.000379118, 0.00415793)
4d04d759f5a6615dac43060726239891	-5.535483615000004	0.0012283713506400008	0.10917934314183148	0.000534828850331925	(-5.734, -5.32785)	(0.00019818, 0.00220661)
237135dc8b20f922cabee934f7d410a1	-6.539783475000008	-0.00030829106510599994	0.15603839744074002	0.0007900523209698952	(-6.85751, -6.26238)	(-0.00184036, 0.00113445)
9dd9cefe38347b087dd318d82962cc03	-5.866099475000014	0.0005113645165479997	0.1104695266477338	0.0005154804270898157	(-6.07148, -5.65229)	(-0.000426978, 0.00149928)
c764eda12e92f19526c7e5a78a38c615	-10.166419809999992	0.0015383169791000025	0.15713954388461215	0.0007396753861522439	(-10.4518, -9.84881)	(0.000246869, 0.00300921)
6fc765c81c8b663cedcd799094894748	-9.052933095	0.0017817373855500012	0.1718565289367005	0.0007958275314228657	(-9.37643, -8.7252)	(0.000227304, 0.00316324)
1a389bf765c8ff0f92600f684fbe7ad7	-6.234734435	0.001901514781100001	0.1345344737455081	0.0006529366135370732	(-6.47537, -5.95982)	(0.000644357, 0.00301376)
b0645cbec7653c887cb868a248d95874	-3.849937589999993	0.00030222430597600064	0.07411454686491654	0.00034888823637881143	(-3.99842, -3.71787)	(-0.000340759, 0.000963801)
d6c46ad81c01997055a3b713c0d5ee1b	-6.780836275000006	0.001998579380401998	0.1843151748711278	0.0008833811892501439	(-7.1714, -6.46525)	(0.000447033, 0.0037377)
fe2a1f2b6f247658881254d63fd68b74	-5.7942733699999955	-0.0012874205394490025	0.1941478209904584	0.000965766887445349	(-6.14668, -5.4136)	(-0.00293885, 0.000581985)
89aabf43d24dd5bd0fd0f5aca189d341	-5.18152863499999	-0.000543596055766999	0.04856431031000825	0.00022784169861717998	(-5.27268, -5.0941)	(-0.000949418, -0.000104896)
2ae8a432208b85a14e86eb821c86ce2b	-4.176231575000007	-0.0007279292611224989	0.08185211321199568	0.0003839355730461642	(-4.33102, -4.02471)	(-0.00145313, -2.69302e-05)
f596fa835cdfdb22d6494b012f61fff2	-5.5972621149999995	-0.00041369296893600024	0.0864111145309259	0.0004171361092255118	(-5.74932, -5.42492)	(-0.00123776, 0.000331188)
f7895578be91c3e9c71c7b89e3e798db	-8.734830780000006	-0.0008361535428425011	0.2042303396464188	0.0009975903618272646	(-9.1015, -8.33966)	(-0.00266242, 0.00110014)
8b40296c81e6ffbc10306d4a2ccab530	-9.665983085	0.001336646228250001	0.08845661272868624	0.0004041416329997006	(-9.82799, -9.50055)	(0.000586808, 0.00209462)
40a6b537d995aeb12b0100e2cb6ad879	-7.119638875000003	3.554853965050003e-05	0.12268524436045422	0.0005917729095500921	(-7.33021, -6.88261)	(-0.000990986, 0.00120978)
9ac5fec396208e598ab2e2d26985d0df	-8.036334599999998	-0.000567491830726449	0.07489491663417491	0.0003507992994751034	(-8.16704, -7.8952)	(-0.00125531, 4.06747e-05)
19cb3add28813b2bf3e1f40a000d33c2	-4.106933574999994	-0.00177635632891	0.11753218357441242	0.0005827228048405317	(-4.32062, -3.88364)	(-0.00284976, -0.000606221)
686d42b9552375c3b61301ae5605e3a2	-6.878420065000011	0.002048759724799999	0.21476613791598023	0.0010794589094176848	(-7.29265, -6.49727)	(9.22393e-05, 0.00411931)
51625f89e7332f46ab0641e10cede6ea	-7.873204085000005	0.002313884294249998	0.2043386678432714	0.0010114460565750448	(-8.23386, -7.48118)	(0.000415791, 0.00417227)
ddd87ec4b9d332c2d8c02f5d1b08dbb4	-7.368781810000005	-0.00047772261666600003	0.07638443768087783	0.00036924538825252375	(-7.51137, -7.22882)	(-0.00109873, 0.000257724)
588a23811b3e98af68f4f0fb24a0daa8	-5.72283987500001	0.0013543953877311024	0.13313780625853186	0.0006338368038396196	(-5.98193, -5.49148)	(0.000136259, 0.00248777)
7c82a2ef7685c5c6dc3080f56033cee9	-8.894210465000006	-0.00014037738138350002	0.16687501876234742	0.0008183683765126754	(-9.20701, -8.56018)	(-0.00165628, 0.00137377)
b835514e2678e3c7ba13bfe0a0d79bb4	-8.945775064999994	0.00209061568045	0.18639751138117636	0.0008910608680460412	(-9.31787, -8.62563)	(0.000420462, 0.00367764)
c162a4f3943238810eba8a25f0563cca	-5.253815529999998	-0.00011693732891499983	0.084964026607848	0.00041152178625589186	(-5.42689, -5.10394)	(-0.000834731, 0.000705565)
5b00db3216a94bcd5c4842499bf6bf6e	-8.066190530000002	0.0006053875118000007	0.09872038374580552	0.00047716786790243787	(-8.25127, -7.8871)	(-0.000284673, 0.00147982)
beef5a54aaee13f217ecede427cb3071	-7.942936599999981	0.0017476706195149998	0.18912730227188224	0.0009376699058831084	(-8.27808, -7.57593)	(-1.93526e-05, 0.00350538)
f7686a74ca2d3729eb66305e8a26309b	-3.7484187700000002	8.504164175356335e-05	0.04834261999609762	0.00022935420296149443	(-3.84017, -3.65218)	(-0.000355545, 0.000510991)
5ca5ea401c8d3569e69626d2f81d5578	-5.940183650000002	-0.00022544131131499993	0.20184811900827213	0.000968142400741904	(-6.2943, -5.52871)	(-0.00191451, 0.00167019)
b6d740387526e21887b761f90fbc914a	-7.99758369	-0.002758929036999998	0.1578230490460246	0.0007457702625914724	(-8.31231, -7.7179)	(-0.00414826, -0.00137392)
5e69d50b5a886d1b222f36de84a9dc98	-8.725354854999999	-0.003021024412400004	0.18545316670733614	0.0009336195228362543	(-9.06144, -8.36814)	(-0.00472052, -0.00132669)
208c8722c4dd18b60b2b2684272ff26c	-8.193303115000008	-0.0011225678093750003	0.2044144664192012	0.0010118121181800757	(-8.62286, -7.84735)	(-0.00306307, 0.000717363)
95fb1be2ae50b6d347649ea76c2a1874	-9.17495296000001	0.0008593137582644999	0.1474067813217507	0.0007278155059932181	(-9.45408, -8.89847)	(-0.000556, 0.00219038)
ea2b0e4a93c24c6c3661cbe347f93b74	-4.401753759999996	0.00015538864069884975	0.07290409442385531	0.0003499244076068242	(-4.52729, -4.25942)	(-0.00055278, 0.000756673)
04b5dd98584b9ead93ed64c586994296	-7.963131574999992	0.0011999164680499999	0.11739297012414925	0.0005577505127865402	(-8.18284, -7.74449)	(0.000141307, 0.00223218)
ec6c9ea52e88226c339487585ea02f42	-5.5518388999999955	0.0003396880052080002	0.13361707676637	0.0006422070000728961	(-5.80669, -5.31478)	(-0.000821829, 0.00156294)
4ce0afbaae4138f34580aa9f62b7a0fd	-8.78234954000001	0.001829645293085	0.17053700104841885	0.000840296159669112	(-9.08203, -8.44333)	(0.00014514, 0.00328947)
f655279fdb3e9fe733677c83df662486	-8.807020935	0.0010304649818320003	0.10389098421362547	0.0004961642571328302	(-8.99737, -8.61161)	(0.000162778, 0.00200388)
