Feature	Intercept_mean	HEI_mean	Intercept_std	HEI_std	Intercept_hdi	HEI_hdi
949af2c28ba6c0345ae58b9aed00a2c0	-7.224024820000004	-0.004949174811349997	1.0276351614291273	0.017912027111018282	(-9.0934, -5.34863)	(-0.0368462, 0.0284791)
8a261f382a739bbc5f9494b2c64c2744	-5.550969150000007	0.005410386224135007	0.31560603410340166	0.005458794173687314	(-6.11099, -4.93226)	(-0.00477637, 0.0156846)
e91f1c5b67ffecb5ca3ca3b393a50f00	-7.814511165000006	0.054578082850000015	0.642344304530516	0.011092950077670988	(-9.01462, -6.60244)	(0.0338316, 0.0750417)
99b02f389bd0b7abad0d4d8affb09e22	-8.689959104999994	-0.01860192581684998	0.763877429051054	0.013236981867826824	(-10.0662, -7.23545)	(-0.0428977, 0.00658239)
d3d99580d90cca486a23372a474e9571	-10.455286395000018	0.026220929997500034	0.5460815785336053	0.009433236680303722	(-11.4531, -9.43812)	(0.00829554, 0.043679)
7076b69bea6fb40b94f8b32fd85fdb46	-11.889656750000006	0.03580287104400001	0.6551141531855633	0.011264718590866677	(-13.0851, -10.6447)	(0.0150528, 0.0572692)
e82ab12c51a893c6d7938a16632199a8	-10.236093384999991	0.046295345587500036	0.9951343446121705	0.017305705053357375	(-12.0679, -8.41595)	(0.0164491, 0.0793012)
2ae945b550c248752a5b463c9aca1a6a	-11.616448230000003	0.036824029657299966	0.8183514542295798	0.01418192251615506	(-13.1413, -10.124)	(0.0124398, 0.064444)
b423592b0ae631882095792b27729b9c	-12.659896649999975	0.06607461140000008	0.8024558239328683	0.013748908405001469	(-14.0607, -11.1023)	(0.0403136, 0.091115)
3f1ed51e954b35a8108c12dd882b696b	-6.529749220000013	-0.00936321213643901	0.6189127930669164	0.010712914302882404	(-7.73468, -5.44519)	(-0.0293283, 0.0102405)
1fb601d8edb6994ffb112ad1a34828d5	-10.877246054999995	0.029681441130999964	0.6423078641022433	0.011103632780513278	(-12.0453, -9.70551)	(0.00961737, 0.0502262)
9f74473636e6874853d88dfcbcecff49	-6.825624195000009	0.0036625968894000043	0.5749137505818179	0.009902664993593444	(-7.88626, -5.70678)	(-0.0158538, 0.0223338)
4c731267e801c2afe253b5cbb58bdd24	-3.4923287949999944	-0.020655658710000045	0.2838126145036509	0.004919150694168604	(-4.00315, -2.94927)	(-0.0302353, -0.0118628)
14387daaf0161dd3c971efd0f8806ffd	-7.978090765000003	-0.0002797648494384998	0.44670958928152066	0.0077273344745010086	(-8.8287, -7.12061)	(-0.0149992, 0.0146348)
c97220e6c4063a029dec2f8160977f83	-8.060400589999995	0.018423489612700027	0.5841115367928897	0.010123754290788918	(-9.11048, -6.97759)	(-0.000659268, 0.0365445)
8a20667bca2eaf2a0687995af876a84c	-7.3337247200000135	0.012257825608099997	0.9422680455611988	0.016330288969694903	(-9.16081, -5.68781)	(-0.0171853, 0.0431848)
131d3b899e72f19fcae1b0f9f8f3a009	-5.634035234999995	0.0026223439108999983	1.140293880466323	0.01975836076594941	(-7.61773, -3.27986)	(-0.0384708, 0.0362409)
c0c365b5a32a28b8d2602de07c5d0b06	-8.994445015000014	0.023618919077639997	0.8875954078811482	0.015320199583558606	(-10.6394, -7.29909)	(-0.00647934, 0.0509078)
a650f349bbdffb95b3624519d1ba72b8	-3.8133653000000005	-0.020373724620000006	0.3393435132294558	0.0059041873514537714	(-4.43525, -3.14795)	(-0.032158, -0.0096786)
0f6da5f59be656db2dadef7bf2d1a2e6	-10.192431705000024	0.028725859889000015	0.4966458197678127	0.008563816986150066	(-11.1113, -9.25498)	(0.0131261, 0.0448218)
e84bea8ae61342674744560dd7de4721	-7.295131604999997	0.008756971779900003	0.8758657187963091	0.01515472414373729	(-8.88896, -5.65409)	(-0.0201995, 0.0361838)
010f0ac2691bc0be12d0633d4b5d2cc4	-5.447342749999993	0.014957130988949956	0.4353484306913687	0.0075342341603272835	(-6.22712, -4.63262)	(0.00078307, 0.0285386)
c8fce068920feb387167d44c01689295	-9.07246935999999	0.04676338791500004	0.7393432057082768	0.01278387798895566	(-10.3672, -7.53407)	(0.0212917, 0.0701391)
86deb5cf8d6f29d383136e0d09863b69	-8.85702422999999	-0.020006823673885	0.6396825649325665	0.011160744427348468	(-10.1205, -7.72326)	(-0.0381451, 0.00402031)
79db4c4f494c95856ce31b42f267c4c4	-7.335855310000003	-0.011128457113755022	0.9891655670097418	0.01703946610075471	(-9.12912, -5.42066)	(-0.0435295, 0.0205265)
dde2f514908a4fcaa80827346c7b7a19	-8.302181625000014	0.006127320954021509	0.41316858618923247	0.0071173522796805725	(-9.0537, -7.53755)	(-0.00683929, 0.0195912)
7dfa96abfa7484bb6c9cfa90dc9b606f	-10.179127494999982	0.07507491389999993	0.49911787277313086	0.008645751443687646	(-11.1051, -9.25205)	(0.0589239, 0.0912266)
25f9cac7332bfbe3973f03bae0ee15cc	-11.728849289999983	0.03860852763499994	0.5941012834851443	0.010218820499326032	(-12.8015, -10.5697)	(0.0185267, 0.0570396)
447b9d6a5c17543a456c597e65b37139	-4.505608789999993	0.0022314483020000006	0.23146902432406777	0.003998199866182554	(-4.94245, -4.08002)	(-0.00509247, 0.00984631)
ccce7fe8aa849bed027f6898300e0c45	-10.679146510000018	0.036050917469999964	0.6268758430386513	0.010870864320949414	(-11.8516, -9.52489)	(0.0165132, 0.0566098)
363c1c39d58bce4fc3218659d0944258	-6.083545464999994	-0.003283382162455002	0.47883902540142154	0.008300531586920935	(-6.99843, -5.19843)	(-0.0198672, 0.0114791)
7be9bac1b13acbd8acf0de464d7c20e6	-6.951406259999996	-0.016560004783409993	0.4919834646255025	0.008543411780389053	(-7.80604, -5.99695)	(-0.0326685, -0.000930073)
2ab8310e1e510f8045c7f4d191fa36be	-9.10861084500001	0.0008325048507150003	0.8652312472784001	0.014994887228720602	(-10.761, -7.44687)	(-0.026595, 0.0306933)
a66dd8d31584930c2b0f811f572dddcf	-5.6040446750000035	-0.02148723605505001	0.6694562990786584	0.011604494772698454	(-6.87276, -4.32796)	(-0.0409982, 0.00262635)
10155b2834300619ce0102110a37b057	-7.669886705000004	0.012504156782800008	0.2917542400413284	0.005056700156035314	(-8.21332, -7.1437)	(0.00302318, 0.0214556)
fca904abacabcc0591dd00b0427f9180	-9.395030064999991	-0.012052328364505007	0.604260281111911	0.010482473092062591	(-10.505, -8.28299)	(-0.0329086, 0.00583404)
ef6752ce31dcb9e16b1155bbaa1a268d	-7.444044029999996	-0.02351617784404998	0.7760357342784283	0.013481396107707617	(-8.90771, -5.94366)	(-0.0498165, 0.00096069)
a24dae6b87885a55d81df1ea6d1abaf5	-7.673841130000006	0.03290412705800004	0.5397348979018521	0.009374419154949685	(-8.6198, -6.60679)	(0.014867, 0.0501178)
79280cea51a6fe8a3432b2f266dd34db	-3.110403000000003	-0.009540604849500013	0.2548240114686998	0.00441919293740347	(-3.57981, -2.64492)	(-0.017512, -0.00120885)
cba33b3578113908d449fc66ccb245d4	-6.008434399999995	-0.003058270044299999	0.3519971363189482	0.00610856360750091	(-6.65596, -5.37337)	(-0.0140759, 0.00841015)
ef1616938612ecae94c31842853cb904	-10.263806480000001	0.02439108958499996	0.39027917340656226	0.006727446907215471	(-11.0068, -9.54314)	(0.0109073, 0.0361475)
a378e30f9be477f7777e409c8faea14c	-9.512230129999992	0.013177749302229988	0.5600458083851556	0.009671936719978357	(-10.5615, -8.48047)	(-0.0050696, 0.0306518)
322498f1025a569812be6e3fe4f63ff7	-7.377658194999989	-0.009620513058400025	0.7170517292478216	0.012404572880994877	(-8.77821, -6.08015)	(-0.0315649, 0.0146902)
d75b7080930e7a77ef3de8c6154895b9	-3.373720772600001	-0.024005055441829983	1.0256580851598287	0.017774423808232093	(-5.3542, -1.56897)	(-0.0562893, 0.008462)
9bf0d2dbffe7925240ea811d2a4cd625	-9.347134399999993	0.005941070010050007	0.4828583504949877	0.008371624164588481	(-10.2363, -8.4865)	(-0.00978734, 0.0211081)
a167e4d4418792dcaba877443ed0e66d	-7.828719839999996	-0.013460764144854986	0.8405667039795675	0.014516926086554765	(-9.50921, -6.32284)	(-0.0393399, 0.0155847)
ac0202d177961ffb380b6859272bde53	-9.332232654999991	0.022850455719149974	0.7930817874643835	0.01380081808295998	(-10.8761, -7.88843)	(-0.00259127, 0.0502082)
e3ab3e4772986724760dbd52b7af55f7	-6.666948119999991	-0.02655196580650003	0.5411023114120521	0.009392737227558364	(-7.65286, -5.65075)	(-0.0453606, -0.0106277)
481e48328fe7a9837c7233de8f60fc23	-7.865398784999997	-0.023034477927000002	0.5521424646263621	0.009591736615193745	(-8.87265, -6.82784)	(-0.0413277, -0.00545462)
be17b29b03ed02bed133932284568d16	-8.560233689999999	0.03559359464999995	0.40611726808519755	0.0070405197204174074	(-9.29294, -7.74156)	(0.0231191, 0.0498315)
5f9d6c173705f19cd3a1e5145c52789a	-10.899995719999996	0.034502381827599994	0.7588587620726154	0.013099292057365557	(-12.2959, -9.37999)	(0.0100144, 0.0600841)
1ef782a559e3e0a4ab42516e0a2c828f	-7.187943490000027	-0.02454336617380001	0.7525408473071873	0.013018155863765911	(-8.60184, -5.71042)	(-0.0500276, -0.000171163)
97f56e68f535e44ceb53d05f269e82d6	-7.595562280000004	0.013724950912430449	0.32890998925618187	0.0056907551905961	(-8.22237, -6.99932)	(0.00327305, 0.0244437)
3f38509af22157cdcb4006457529d25e	-6.618067844999978	-0.03975097037350007	0.7313139219837166	0.012706648117670959	(-7.88726, -5.26169)	(-0.0619221, -0.016078)
ccee9fc92f4182805278384a02a4d7d3	-8.03880051	-0.02970977414349998	0.5763604077785356	0.010072516136808277	(-9.11022, -6.97573)	(-0.0489171, -0.0116626)
b3bf877149e7a31ad9a7397a3ca8b011	-10.06906970500002	0.012874400545750002	0.7299403022088604	0.012640476092368205	(-11.465, -8.76841)	(-0.0102849, 0.0362549)
33852dc244bb69590e8e756a83bb2f4c	-9.180097039999998	-0.005975020007154997	0.5564018304750062	0.00967514279922254	(-10.1661, -8.08394)	(-0.0265137, 0.0100641)
8f5959f21dc9ce9a281656f8d699ec07	-9.855535919999983	0.05143932740000007	0.5625965616799959	0.009741095173907262	(-10.9596, -8.89053)	(0.0339538, 0.0701806)
2086666afdd5de098b04a94247040c11	-9.14889230000001	0.021746018490000033	0.621568092192328	0.010698371526542995	(-10.2689, -7.95078)	(0.00237876, 0.0425928)
96169c3701e79f42346c41eb7b5bf2af	-12.729374799999999	0.05596130315000005	0.6913111372420963	0.011883153789209544	(-14.0432, -11.4407)	(0.0335814, 0.0784001)
d05c86b5bfc092d8677507fb1eae8d66	-7.995450109999989	0.03996537488000004	0.6576921452205341	0.011355273543436127	(-9.21598, -6.744)	(0.0194408, 0.062294)
25dd2ae928b2e5e1ac2e28dbe2112991	-6.100220644999986	-0.004215395172934997	0.3459445723118572	0.005978738514556577	(-6.7827, -5.51564)	(-0.0148207, 0.0072161)
cebcb0fe524fb1cf0bfb5463ae228bed	-11.638935580000012	0.04852325372000001	0.7095789598973207	0.012198720407813184	(-12.862, -10.1668)	(0.0243145, 0.0709751)
90104f2fbcc925a6619e805c7a625c57	-11.252672129999997	0.04635626655999996	0.7787831982085668	0.013500231056529026	(-12.6524, -9.75742)	(0.0212747, 0.071512)
4c2189b6b5ced3cb80093414e9449de9	-6.969184685000002	0.017740474721350007	0.31321690180241046	0.005436662955014183	(-7.5138, -6.36439)	(0.0080558, 0.0280817)
c4e57b91cc2be5a2232b3612abdf4c0c	-6.052831154999994	-0.035976223274050034	0.946632220855923	0.016435301716041226	(-7.91654, -4.37561)	(-0.0675617, -0.00586443)
1600415004247da005dd77bd44c633d9	-9.196450319999986	0.020606377440000007	0.33892524127438156	0.005858702193001367	(-9.81188, -8.57639)	(0.01028, 0.0319389)
3b092a59cd0e2d57483420cc994ec49c	-6.529124370000003	0.014638837486340013	0.5253883159298495	0.00914613024853121	(-7.52826, -5.52594)	(-0.00398556, 0.0309849)
2c5c5d710e1b9229efa72f98ca7b4e71	-10.106273604999986	0.022019911253000027	0.9125570077562574	0.01572890098549365	(-11.7804, -8.45663)	(-0.0047802, 0.0527335)
db093685d2f3295cfa4da0a44d3d9ad0	-8.311321455000007	0.004521637942260007	0.5385230389732025	0.00934524223199501	(-9.34033, -7.33257)	(-0.013105, 0.0217001)
63a2de21003c952fd04b694d8444e66f	-6.629943795000005	-0.008377856421535016	0.5983816237045118	0.010379694902170236	(-7.77485, -5.50936)	(-0.0282002, 0.0108415)
59196a586276f0be745d0e334fc071c6	-2.7040772300000007	-0.012052294075000006	0.22347586472307712	0.0038715196798545606	(-3.17934, -2.34105)	(-0.0187312, -0.004286)
8507091bac6b1be88f3d360d6d535d0e	-10.087206020000012	0.03491203790000003	0.4040200972420302	0.0069677415986805664	(-10.8465, -9.3217)	(0.0220948, 0.0481931)
8f649d1053a0ead08b37f8e06fbb2818	-7.665105269999993	-0.012674761054849997	0.43017764190242014	0.0074838027374612166	(-8.43522, -6.80748)	(-0.0275923, 0.000663979)
8a70333f85e6869971ef357eceadf3ef	-8.198663275000003	0.0030533558972244985	0.5628786977475908	0.009724538047412749	(-9.34729, -7.18225)	(-0.0152132, 0.0219591)
8e0da29b36fbc3879561566e87f11ea7	-9.59982774	0.014954120900000001	0.7944253589059785	0.013771265201148034	(-11.0492, -8.07554)	(-0.0102179, 0.0417)
5093cebf67405c910fb68525ffa6dc3d	-10.156975530000027	8.018419067600004e-05	0.5491575513260464	0.009519336126742346	(-11.2428, -9.19754)	(-0.0175996, 0.0180218)
bde648dc2bd51d522327b0bb99e98340	-9.320942384999986	-0.006976375114999999	0.5499019909506252	0.009515704435507998	(-10.3121, -8.28612)	(-0.0234372, 0.0116895)
8720f9ecd2331ce68e2896df1bf2d977	-2.167819889	-0.026498546750000043	0.3832976852566812	0.006625283167794282	(-2.82794, -1.43731)	(-0.0390586, -0.0147418)
3af2ddaf4af4b5ae4100439a9c3d4099	-8.090788775000014	-0.015059543863800044	0.5495330202708014	0.009533331283374517	(-9.18214, -7.04242)	(-0.0341452, 0.00284536)
de24ab68045830f7ea823f771a1f7dd3	-5.014589425000015	-0.02374305587994998	0.4922085144120521	0.008571503698074233	(-5.90236, -4.07926)	(-0.0391116, -0.007375)
aec9d6920c8746590e4dff84ba121b90	-7.661255204999999	-0.004434575187451376	0.4975024433711438	0.008654406201901653	(-8.59399, -6.73738)	(-0.0202854, 0.0120749)
192522c9b7c41f7a761f8a2ba792268a	-7.074820300000005	0.00448430447832	0.511193683334712	0.008817439477392134	(-7.96953, -6.08748)	(-0.0110462, 0.0212257)
458157e555a80f9ba01d9da37ef787eb	-6.573891459999997	0.02732728367315	0.6972243496660657	0.012055101906726108	(-7.76168, -5.11911)	(0.00325084, 0.0494918)
3017f87a3b0f5200ed54eca17eef3cbb	-8.88100399999999	0.0033092767749000013	0.6798667342876843	0.011777198706665427	(-10.2297, -7.69847)	(-0.017696, 0.0255689)
c5e3c5422835403541b0af331a2cc649	-4.894718055000007	-0.06478550830999995	1.0288108700374268	0.017873458704737177	(-6.79053, -2.85377)	(-0.0975652, -0.0301944)
be7fc30c58dc772f88007fdefcf21a96	-8.557473270000022	0.011140804596950011	0.4404810848665429	0.007620259125055758	(-9.35615, -7.70306)	(-0.00322891, 0.0255783)
3d766867c97f511431bf97e059d6498f	-4.956098619999988	-0.01365905415780998	0.3726034130320003	0.006445081931829153	(-5.69535, -4.2843)	(-0.0256606, -0.00120635)
9099a7f671b923c7b07c12508f17270a	-6.422603230000001	-0.029458113236999973	0.5769871273561198	0.010012112590402045	(-7.50973, -5.40558)	(-0.0477287, -0.0108467)
4973330392dab23937c67af9843e5359	-10.183470775000018	0.037158193284999995	0.6030199421198678	0.010398223126554917	(-11.3268, -9.05202)	(0.0175643, 0.0570629)
2cf53730a41137e7ad95ed3680541d80	-10.841201234999994	0.028830559457499946	0.796667436526387	0.013791820868095292	(-12.2822, -9.3995)	(0.00221509, 0.0520753)
2a0968119cb66a61a416f8d924c224ac	-6.677833045000004	0.007880331717289999	0.8985444353702147	0.015555036855497377	(-8.26423, -4.98191)	(-0.0191746, 0.0377138)
a4e2a4e1321a599651edf92f6999e78e	-9.856798524999997	0.03975386430349999	0.9106793366932601	0.015742896812794508	(-11.6581, -8.15688)	(0.0104483, 0.0717065)
782772ed674928794b78f5a59ee3d08c	-10.863355584999978	0.025050691409500017	0.5653057317255484	0.009733066889092142	(-11.9368, -9.86153)	(0.00793108, 0.0437254)
ab5c396eaf731e031c9764a05b798753	-10.742282699999986	0.037667033955000026	0.6174017907012498	0.01061683032375927	(-11.8757, -9.58603)	(0.0152716, 0.0555786)
04195686f2b70585790ec75320de0d6f	-3.733183591500002	-0.037642656050999944	0.8724156165633186	0.015174907685665404	(-5.37585, -2.13613)	(-0.0654636, -0.00899522)
9f4d14b114e7499772a797790d81c1db	-5.698268949999995	0.012635635722100023	0.2766366406311673	0.004789967922620127	(-6.24694, -5.21114)	(0.00369998, 0.021585)
b1f2146bef78066448576fceeb6b644b	-3.0040570550000028	-0.028885683315000067	0.3611820890252965	0.006242909383768436	(-3.77239, -2.36583)	(-0.0401101, -0.0158884)
3bff9ab82e7f2a76cc22e687ac7b72fd	-10.473514370000009	0.06383762890000004	0.8680507611951067	0.014937513133349697	(-12.0606, -8.89361)	(0.0357037, 0.0906245)
c1365ec008032ee718dcafaf5ac17adb	-8.465036199999988	0.025837407364999985	0.3830361537047908	0.006623919458465141	(-9.16409, -7.73843)	(0.013209, 0.0380698)
cc968157f7691aab95df444e8cd103e2	-6.502790924999986	0.02013421503500005	0.27443525364955274	0.004746363153711949	(-7.06671, -6.01321)	(0.0115038, 0.0296299)
09ee2c2d76be17c9ede2d4c57412adeb	-11.612311454999993	0.044882826388000056	0.8742739348134172	0.015106815834331086	(-13.1496, -9.95721)	(0.0171533, 0.0725166)
d9b76ee51ff2b6961430bf352cc578f2	-7.788080234999998	-0.030013903060000006	0.6571112348609593	0.011463706849298665	(-9.02956, -6.57485)	(-0.0506738, -0.00776055)
d2cccbadb958c9c6547274fa10531f74	-7.18344464	0.0019583989471700044	0.42542959406342457	0.007371540949588383	(-7.96952, -6.37957)	(-0.0125115, 0.0151864)
2268b83b6cb307bfd1cd008dae1ce4b3	-7.1915321150000056	-0.0023491964524499933	0.8914441378814921	0.01545323273204118	(-8.75151, -5.43986)	(-0.0332302, 0.0244677)
e9ad916c93ff127ade2a8283db7603a1	-8.577762730000009	0.04119574849850002	1.1763260347902469	0.020394646729574667	(-10.6008, -6.26824)	(0.00437037, 0.0800771)
624d0040eafc828499b5009791d96b85	-9.830809959999998	0.014840969380449993	0.45516858213391415	0.007868221977359547	(-10.6857, -9.00174)	(0.000371609, 0.0297396)
bc5146d3526a9ef5179457a2077b1b46	-8.886470240000012	-0.004267727297018009	0.41504119627398695	0.00719863260398803	(-9.71869, -8.17283)	(-0.0170456, 0.00950299)
7bbb537e486b770d58232a6c683a3a9f	-7.604656909999997	0.006835207132500005	0.40055488384046917	0.006931737743269479	(-8.31925, -6.82295)	(-0.00712793, 0.0186003)
30c16856bd5bae4cd2f1182341b30ffc	-12.68206594	0.06160844174999997	0.7244362492908651	0.012556058773168887	(-14.0159, -11.2644)	(0.0377633, 0.0854529)
ac5402de1ddf427ab8d2b0a8a0a44f19	-2.7211556499999965	-0.015919208960899985	0.40634996955171215	0.007041678117927907	(-3.46715, -1.97013)	(-0.0291801, -0.00318398)
d0037fe3397f56b52e971759e3f2f7a8	-7.531297500000009	-0.02289529704455	0.8354997128342118	0.014549182921790636	(-8.99229, -5.8103)	(-0.0507569, 0.00482964)
3d7f3a3956e66e4728521a97abd9f07b	-9.100769979999994	0.027553534114000054	0.9505082774521213	0.016534020459989907	(-10.8996, -7.27375)	(-0.00137979, 0.0608948)
3e15d94435169ddada1e508dd8b83a55	-10.112926904999986	0.03523292152999998	0.5944384509475061	0.01027323324146665	(-11.2634, -9.02853)	(0.0163912, 0.0556383)
ed1528f4822674c9e1da64b84c778e9f	-5.945734890000004	-5.401922364000043e-05	0.5564865486094772	0.009620378536154892	(-6.96824, -4.94671)	(-0.0172856, 0.0179572)
477734397215c70bdacce28d5685cc6e	-6.318455005000009	0.0017617843742700004	0.9765468616309197	0.016917580125170348	(-8.07876, -4.40816)	(-0.0278852, 0.0361105)
1243750138937650754b619370565800	-9.94038994	0.06525458290000007	0.6577145947518545	0.011375809736972902	(-11.1133, -8.65299)	(0.0444404, 0.0874537)
997c1b9bc29e50b9096303c708bb54e8	-9.93344045000001	0.007454385988349995	0.576431014698027	0.009979254114281407	(-11.0629, -8.86558)	(-0.0116033, 0.0266413)
8aff935557eab67b0baa4553b8518105	-10.521084600000007	0.029919490501200064	0.7012967022023127	0.01212338645449172	(-11.8254, -9.23686)	(0.0089904, 0.0540128)
39bb3fb5b2257fd2eacca408dc42c5d1	-3.935905545000004	-0.02539256587400004	0.5369731699386883	0.009324791100821567	(-4.84376, -2.91349)	(-0.0424788, -0.00864633)
b9024a1f377b62508864cfea59b16a31	-8.517072580000013	0.0154138987686	0.4516307513804206	0.007833653500441497	(-9.34165, -7.67373)	(-3.43461e-05, 0.028881)
7ab1bc6052053650189083370055ae66	-7.788259830000004	0.028850879699999978	0.6733987291726733	0.011705662686770967	(-8.94692, -6.41568)	(0.005794, 0.049842)
8183f1e3f9806994e125b1d5c6932498	-6.823521504999992	0.007103420698384987	0.5886211830066814	0.010180834462483173	(-7.84698, -5.63163)	(-0.0125977, 0.0256688)
92f000f936d3f349c5e7719a5edc5078	-7.043191865000008	-0.004565277381295504	0.3292929490933141	0.005714494555093418	(-7.62577, -6.41703)	(-0.0150105, 0.00612246)
6509bd0f539df985ac2f40c335cdb999	-10.765372575	0.03871338711000001	0.6083199778223786	0.01046799552938664	(-11.9469, -9.66596)	(0.0180077, 0.0571678)
c4f9ef34bd2919511069f409c25de6f1	-5.079468470000005	0.006600262261149996	0.8060414971089024	0.013991856242746372	(-6.4798, -3.47176)	(-0.0197727, 0.0326992)
74923f4bbde849e27fc4eda25d757e2a	-2.659340397694999	-0.10348674774999993	0.9945484798277574	0.017323974240413046	(-4.45757, -0.787285)	(-0.135815, -0.0718401)
3edf7e19ca2ce44d4d3daa243e8725f7	-10.492814344999967	0.01611250211639999	0.4914870403955443	0.008471734919003339	(-11.4539, -9.64201)	(0.000973537, 0.0325787)
ebab7cfc7858bfb00c486bba21d6ca6d	-7.645651720000003	0.034491441785000014	0.5453565431080314	0.009469424210884184	(-8.65204, -6.64771)	(0.0162544, 0.0512393)
8937656c16c20701c107e715bad86732	-3.0848693199999992	-0.0024477687390999986	0.42445734406208285	0.007362119506945946	(-3.88416, -2.28246)	(-0.0162892, 0.0111607)
6a6880faba39965be0e4b7d88966d1c9	-7.81391378000001	0.025327064380000062	0.6322169502092703	0.010975892070131488	(-9.00832, -6.63488)	(0.00426809, 0.0457477)
85c05d873041801d03eed489230b23f6	-9.008215330000008	0.015829995255999988	0.3935627098182584	0.006821324013723421	(-9.77396, -8.29119)	(0.00333323, 0.0293752)
6d8fe4ac153ead767024e041ff1f0ec6	-11.688234225	0.05718167355000002	0.8274291006837984	0.014327544575392736	(-13.0997, -10.066)	(0.0322577, 0.0851631)
ed5952d1e022067b212146b9b3bc6812	-6.378196460000011	0.028326521922450033	0.8516503292784359	0.014763025202317115	(-7.94268, -4.76626)	(0.00241026, 0.0574347)
7029eddc845e01d613a3bbc113ebeaba	-8.176936170000008	0.028910158996500016	0.5955575102415646	0.010333884703204984	(-9.36325, -7.14779)	(0.00975101, 0.0482794)
41d23d8bc82f57b26b6896d5e2e947e8	-11.063068924999973	0.02442119696050005	0.5506790487603409	0.009491204498289791	(-12.0984, -10.011)	(0.00622886, 0.0426412)
0021d135d4ac12982cc8abdf2b38e23f	-5.8442621999999815	-0.015382513929549969	1.0843115035996613	0.01882813894409288	(-7.89545, -3.8032)	(-0.0499913, 0.0211561)
e4c0082e2ab8c9772768fc29bb86caa3	-7.543758630000002	0.015457001252784987	0.42510707661179065	0.007356199124602448	(-8.30924, -6.72446)	(0.00114517, 0.0289203)
46d8ab5615f60d7b522f3590976668be	-9.831250634999996	0.014838776746359987	0.4041116127099628	0.006950048050611208	(-10.637, -9.10901)	(0.00251338, 0.0285761)
28bb502265419a0e86626d75a1183ce7	-10.625425664999971	0.040061879488000024	0.7952401032795434	0.013807959064402804	(-12.1465, -9.15746)	(0.0145384, 0.0666824)
ea3af29626a95b6c7b89d631bf1a739c	-7.716033865000005	0.040308111800000004	0.48370195466042076	0.00838202758411118	(-8.59386, -6.76754)	(0.0233984, 0.0553677)
94b000e59b7ac160b0416c9ab45ff0bf	-6.918561500000005	-0.009521597291859994	1.0135200440512508	0.017535727776280156	(-8.8288, -4.96975)	(-0.042986, 0.0241274)
75878b49cacdd2ffdcea1186a43be92d	-6.176354449999998	-0.03289699561849997	0.47722635543691144	0.00830882268972688	(-7.03642, -5.27676)	(-0.0475423, -0.0174315)
aea50462b44fe88301c739b72353e16f	-8.553365904999996	0.0016595315384149959	0.47938556047661735	0.008314125414659082	(-9.40381, -7.67554)	(-0.0140758, 0.0160171)
2d575dfaf20c70d49b09be32a1492254	-8.588651560000011	-0.004105143928884995	0.401922690535464	0.006957000792526412	(-9.27303, -7.75912)	(-0.0183662, 0.00785286)
b955f67a541a149dd3b179dc62d37a72	-7.853923255000005	5.2985579773999414e-05	0.5639690948333557	0.00976627694093278	(-8.82476, -6.68466)	(-0.0202528, 0.0165592)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-2.398164656945	-0.07019292396499985	1.0762137579348872	0.018597803750850912	(-4.5083, -0.500558)	(-0.103984, -0.0350166)
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.468797875000008	-0.0036423981459199942	0.4270511924005531	0.007415247386288653	(-6.27535, -4.66954)	(-0.0169862, 0.0106409)
1fd31ccf4d6163405f70131e32d5065a	-8.313621550000004	0.02366396789985003	0.957415816892586	0.016485355106609936	(-10.1226, -6.48698)	(-0.00803207, 0.0541324)
5093ad88995f6fe457c7fe96bb0ed33b	-6.1571753150000035	0.0025652557330999967	0.5140224853223846	0.008882109391520485	(-7.04532, -5.1279)	(-0.0138245, 0.0191514)
f9b52205cb2d03153fd394a290212a10	-5.1970799199999895	-0.0006472341507050007	0.765224342244805	0.013272808714406047	(-6.56515, -3.71429)	(-0.0260981, 0.0228248)
9d4e16844252e2dfbaf80a4a6fc4d55d	-5.923038270000001	-0.06330444295000005	0.8965115951061129	0.015624946882790687	(-7.67094, -4.26526)	(-0.091661, -0.0324772)
148c7eb0139bbc1b8c87dd31464742e4	-5.269570794999996	-0.00689840117179999	0.4370969969311366	0.007598372301381966	(-6.13364, -4.51963)	(-0.0208797, 0.00748261)
eea6b86c0c75e740670ccc50613b1b23	-2.845971859999997	-0.008903206489190003	0.18997683034975715	0.003283296241149661	(-3.19421, -2.47538)	(-0.0151158, -0.00257309)
3fe55dd5e59267f275e972017302459f	-6.040872379999992	-0.0034056134288850005	1.2039121821571686	0.020849935939501435	(-8.42908, -3.81568)	(-0.0447468, 0.0356675)
f11bd4248a2f95e53507c5bbf8dda43a	-6.152019880000008	-0.011142779895745029	0.5297680226562244	0.009165365715148931	(-7.12741, -5.17668)	(-0.0273801, 0.0061682)
09a55cd0bdf9fa4929eab3f0ed841bf5	-11.308929610000005	0.04035015276500007	0.6201614872816176	0.010702263374466364	(-12.4349, -10.0823)	(0.0190587, 0.060048)
bfb7bb16ab570748b3a5d099e9426af1	-6.758455455000002	-0.028604749475000014	0.41211334779280434	0.007176154818164282	(-7.53634, -5.97645)	(-0.0419428, -0.0151832)
ad52a0f6646c574417ce0b13b84acfa9	-3.417603940000005	-0.003350463015900001	0.5752585848068469	0.010020085603130858	(-4.46173, -2.31125)	(-0.0212496, 0.0158211)
