Feature	Intercept_mean	vegetables_fruits_mean	Intercept_std	vegetables_fruits_std	Intercept_hdi	vegetables_fruits_hdi
7e9ed2c841e64976eace4b578ff56a26	-5.376574909999998	0.0011525494294492014	0.278086769060831	0.0007207470339807674	(-5.88486, -4.86664)	(-0.000166065, 0.00247364)
a6099802840e60febef8e896967b7747	-6.941220514999997	1.5787144168149966e-05	0.0887457777011661	0.00022864822527254375	(-7.09717, -6.76743)	(-0.000408762, 0.000449294)
904ad13c7b8512200836d5cd9fb09e1b	-8.80718387999999	-0.00034496705354149953	0.19623065967464315	0.0004978421891541331	(-9.15802, -8.43462)	(-0.00120657, 0.000639463)
1aab913302590e21a7be28b1494a3320	-9.064896320000004	-0.0001279902168782502	0.1184939551751801	0.00030340533125377503	(-9.30145, -8.86111)	(-0.000678715, 0.000464277)
e644522cf6d7222c9da7f9ecf614cd89	-8.798146800000008	0.00011620272804649989	0.17952258549931815	0.00045089540625667076	(-9.14534, -8.46778)	(-0.000713845, 0.000986732)
bad4f7c5ada34a1f813946abcfe5c556	-5.018195840000003	0.0008864274605000006	0.14299114132034338	0.000323761795936483	(-5.18488, -4.85128)	(0.000473747, 0.00133836)
399bcf0feb12a20ca0731d8d65268dae	-5.862781095000008	-0.0012482744783650008	0.1705944362880893	0.0004455435815009855	(-6.20304, -5.56271)	(-0.00203936, -0.000386746)
32f7e6bfc42fe19c17f9459bd9be4b67	-6.8748430350000005	-0.0008583951945800003	0.17659400347446347	0.00045922208669135355	(-7.22875, -6.58509)	(-0.00171791, -3.40023e-05)
c942f59feffce9c3ab527135de234101	-4.786343844999997	-0.0013155743014999994	0.09941741300479504	0.00024507995494587383	(-4.99008, -4.61262)	(-0.00181479, -0.000881335)
29bb5fa7f45e47bbabab8cc1b1b3d18e	-8.65490840499999	-0.00039802148325950053	0.22984784093418412	0.0005787708231745821	(-9.06114, -8.21427)	(-0.00141923, 0.000745584)
7b2ff5940de11da4dc3bb208805dff11	-8.200932374999995	-0.0005634985770700006	0.11826292798425625	0.0003086989394559992	(-8.4195, -7.97858)	(-0.00117923, -9.38295e-06)
6c7fa77831ae630967a6fbfc8ee47901	-3.2716559399999974	-0.0005351252663999999	0.06300339351825741	0.00015941166420335487	(-3.39625, -3.15999)	(-0.000819246, -0.000223891)
6c83fec6e8d03fad51eabc871853c991	-9.215722215000012	0.002246352999999998	0.24162303093485024	0.000636190719917515	(-9.64562, -8.73748)	(0.0010813, 0.00352935)
23597fea41001255f06321d42aefd3bd	-8.353361979999995	-0.00013348355716399996	0.14096818497086355	0.000361645396310739	(-8.60025, -8.07435)	(-0.000815217, 0.000527439)
ee02d6d3506da57909d5e603709a295f	-6.749211120000005	-4.1287815187000035e-05	0.09063433586806711	0.00023467711077408256	(-6.92281, -6.58369)	(-0.000534112, 0.000346133)
e6a34eb113dba66df0b8bbec907a8f5d	-5.3282323200000095	-0.0004952741986219996	0.1122423524259787	0.0002894594193439123	(-5.53184, -5.10984)	(-0.00105896, 2.67487e-05)
6c4de756c45fa6e7e5adfe196f9f0039	-5.811524545000003	0.0010017774521949992	0.24574473583312617	0.0006354615071351403	(-6.2717, -5.36328)	(-0.000116649, 0.00219487)
60c57911662a9159dfdd0fc05d975a55	-4.2390182649999995	-6.579623463640008e-05	0.08511260992731792	0.00021527822861446195	(-4.40148, -4.0827)	(-0.000464658, 0.000327074)
1986030e3c5cd5df6d869054bc96e536	-8.830636394999994	0.0027631809900000026	0.1875907892780292	0.0004899319793873636	(-9.16435, -8.4723)	(0.00192291, 0.0037174)
ea3433f2c148c6fae4cc2e9ae197f5b8	-5.324625429999991	0.0002877316773185	0.12833292192074133	0.0003333015201848119	(-5.59966, -5.11042)	(-0.000298114, 0.000950381)
059c8f8bb468064b134ea6d3661761ea	-5.14879980999999	0.000664756503514999	0.12373377426419963	0.0003188370594736203	(-5.36879, -4.91319)	(7.65597e-05, 0.00128716)
8a9f7499cdb85b8efa497bb56256cb43	-6.817439660000002	0.001089113381499999	0.08250146343480466	0.0002130466357908873	(-6.97241, -6.6663)	(0.000696079, 0.00150404)
8dccd839cf4868a3343e411c063932a6	-9.159101799999991	-1.5132472491000012e-05	0.1777861086391734	0.0004577985570975832	(-9.47776, -8.81053)	(-0.000873701, 0.000837539)
f402919ff0fe53fec5b6ef190f9e42b7	-6.969293269999995	3.5592238139500084e-05	0.10536432249251683	0.000273398162595997	(-7.16744, -6.78085)	(-0.000438042, 0.000556131)
f9382b37fc2cfd3cf606824a235802de	-9.99342784000001	0.0006326692902394987	0.17771369490485076	0.00044681872296471265	(-10.3492, -9.68006)	(-0.00018283, 0.00147383)
1664c7d0b9dec6e07df8542c0c4049c7	-8.669674209999998	0.0005151936744335006	0.13592272893882	0.0003512272843310864	(-8.92952, -8.42069)	(-0.000140702, 0.00119327)
3e5f388f7ad4f160c2a1cdd1441d00c0	-6.450030750000002	-0.00025988007891155013	0.09614225494670646	0.0002452730058418006	(-6.62726, -6.2683)	(-0.000705027, 0.000213977)
f5706d9ec821f971e4c08ee992995b40	-7.922960325000003	4.1732395596999975e-05	0.20162128557234316	0.0005166341705857469	(-8.31481, -7.55365)	(-0.000836706, 0.00109304)
138eb7703e1255cf29760a4440de2a47	-9.065586975000002	0.001239945115650001	0.1716069517269022	0.0004371873273119087	(-9.39027, -8.78142)	(0.000456815, 0.00206987)
56c3d1a8e4dc5c2aa7afbc1563559448	-7.496901889999995	4.541651871050002e-05	0.31226571861321534	0.0008074720286443793	(-8.06003, -6.88974)	(-0.00149759, 0.00143374)
de61860db8d93da85692dffb5cf32ab9	-5.349635005000011	0.0007187517699324689	0.23065558777883524	0.0005916967860474152	(-5.78676, -4.91088)	(-0.000332733, 0.00191556)
5c02713fbed5c1964b4410d9f8166555	-6.124209195000011	9.33695729610001e-05	0.08870167488555086	0.00022151151848082357	(-6.30176, -5.97174)	(-0.000347427, 0.000490934)
12bb0c9249480c4cec2cc9f692018806	-8.809117989999995	0.0011549037612500006	0.1293681496878574	0.00033171802740630595	(-9.05718, -8.57083)	(0.000514663, 0.00178178)
b10627ff6db16c65eed2f21380dd700f	-7.117478925000002	0.0025960907105	0.279939313782817	0.0007185282405593329	(-7.67776, -6.60917)	(0.00109075, 0.00382477)
3f5f0d10bd5495e2c89d229c508dcdec	-7.171646425000013	0.0003405759205219995	0.17605865305792073	0.0004546764305835614	(-7.50377, -6.86273)	(-0.000554696, 0.00113488)
de6891b6f7a1f35bd9ccbc058b9e1a77	-6.748811064999997	0.0004831373342999996	0.05865070090813727	0.00014942965651904577	(-6.85568, -6.63986)	(0.000197461, 0.00075296)
828c563319c7cee475b9b8ab6a0a048b	-7.8482497249999925	0.0011366820354999992	0.10856338742216164	0.0002763556903127077	(-8.03642, -7.63819)	(0.000622554, 0.00165894)
6a129e8ae637c96e7bb56223913911f7	-6.261159559999995	0.0007215198745699992	0.13506136666569904	0.0003452269976505318	(-6.50274, -5.99844)	(-4.09911e-06, 0.00130725)
1527fd8b14037f53b8edb26b111e1f72	-5.7913813599999875	-4.9099919890299986e-05	0.09387865825175802	0.00023478532288236768	(-5.99468, -5.63266)	(-0.000455173, 0.000422084)
b3d06445a910a9a444919e41f5da39c3	-9.512892400000005	-0.0013217842706999968	0.17611217343568286	0.0004696408546428599	(-9.82069, -9.17545)	(-0.00217148, -0.000479839)
992072d045462445dc239b35300af2cc	-3.9099571300000067	0.0002685488803519995	0.2604306470138702	0.0006651281866862152	(-4.3959, -3.44208)	(-0.000946993, 0.00149256)
2403a466dd6d1e4f551d80394c2aa994	-7.267249729999999	0.0008219816004406998	0.37138054766859696	0.0009425703439287044	(-7.93175, -6.55258)	(-0.000892594, 0.00262691)
cae14798faeabb8e1b8840e712839921	-7.8654721549999955	0.0017706205084149977	0.2073734436657836	0.0005406777024023453	(-8.26905, -7.49958)	(0.000807739, 0.00286626)
4311a44a7d56ce4086afad3e75bedd6e	-8.149238274999993	4.025490298125001e-05	0.13416380542633086	0.0003410635361557797	(-8.4278, -7.91995)	(-0.000604383, 0.000707391)
ab153c3e19553cead3d76fb9e00684c2	-7.303950699999993	0.0010782405473629994	0.2254540988500987	0.0005833487473604998	(-7.72336, -6.88261)	(2.90668e-05, 0.00223023)
fc1856f132cd513b1251fa39ad4ccd01	-7.999044360000014	-0.0002262806420980005	0.08838682692907589	0.0002225215615419136	(-8.15263, -7.82237)	(-0.000629002, 0.000207852)
8ef31508d9a2fc6f83935de5607a686c	-7.375825705000007	0.00019476844119499992	0.2828192315920242	0.000724490395707167	(-7.88715, -6.8621)	(-0.00105665, 0.00160199)
21ce8465657612a85e2f89e74d285ce1	-10.170269564999995	5.0425533207999935e-05	0.17559238578241593	0.00045115181122845193	(-10.4826, -9.83579)	(-0.000804814, 0.000877365)
69d052e452e79d571cba042af265d50c	-5.951681235000001	0.0021942024815000006	0.24038850150688326	0.0006204548912194007	(-6.38023, -5.48628)	(0.00100171, 0.00334436)
79d5bee84cddbb27acb4dd7df378c789	-8.326492295	0.00267141091	0.20141563618146155	0.0005285523543588396	(-8.70539, -7.95056)	(0.00170664, 0.0036958)
0f0a1f8c92368be6e8d3145bd4e94cd1	-5.094659825000002	-0.00028929094546789976	0.1464428258438063	0.00037814135565261253	(-5.36133, -4.81909)	(-0.00102605, 0.000397672)
64d05989cb6f8053633b2127793200b3	-7.091158960000005	-0.00101174374185	0.10874238092169226	0.0002762954328718027	(-7.29665, -6.89202)	(-0.00152687, -0.00048251)
bac3d8ea4685e825ef8d12b2a6979577	-7.626168624999991	0.0004611001776054992	0.23085339037332614	0.000576780329835155	(-8.03685, -7.18607)	(-0.000605768, 0.00150489)
a8d23fd98a311df2db65e5842634aba3	-7.459637885000005	0.0005837448450399994	0.10430907582649157	0.00026581749489015474	(-7.64372, -7.27012)	(8.52904e-05, 0.00107828)
41239266f2952a56a313fc4798f28a1c	-6.7409214100000145	-0.0002512292111110502	0.11875585461235957	0.0003021634062234702	(-6.93968, -6.4939)	(-0.000806275, 0.000327169)
2b982979f2401a8bc447d7141879e9b2	-3.7230244099999963	-0.0004250865336650001	0.05864726011632513	0.00014772055868406678	(-3.83017, -3.61165)	(-0.000726562, -0.000172041)
251429848560a80abcb96640ceb102db	-5.329909609999997	-0.00012113714854500005	0.1232284399594829	0.0003088798395413997	(-5.5585, -5.08773)	(-0.000683883, 0.000456849)
7b34b797cadb639f63827c6d332dd4e9	-8.106500589999992	-0.0002508590816950001	0.11744299653854168	0.00030146180706939194	(-8.32806, -7.89191)	(-0.000802857, 0.00031821)
2a99ec1157a90661db7ff643b82f1914	-5.901185815000009	-0.0014869318107949981	0.3104938593691281	0.0007990936831150107	(-6.4268, -5.26502)	(-0.00300624, 9.61242e-06)
2a7f11895ae7fe9fdffa52016207c561	-5.60044285000002	-0.001149959626499999	0.13604233821196055	0.0003391071505292203	(-5.86148, -5.35653)	(-0.00176572, -0.000489971)
0cfd41d10227f0de9092d5cda028c12d	-8.681077754999993	0.00023447813168699991	0.12156803534691991	0.00030454015809066237	(-8.88229, -8.44488)	(-0.000342938, 0.000798175)
a9387e76477da8688775569cf540191b	-6.222972835000011	0.00046392599278800026	0.20072334324864366	0.0005112873639346791	(-6.6336, -5.88931)	(-0.000488837, 0.00138201)
bb769f42c78f86faa2801cb2c2abb8dc	-9.088770464999998	0.0012883275109249997	0.20835259099836936	0.0005276284454582116	(-9.48002, -8.69771)	(0.000333739, 0.00231654)
68ee181a51a55ca3814763c9214cfd8a	-9.228016774999984	0.0014874978509999994	0.16236601699909187	0.0004135016600254828	(-9.5491, -8.93642)	(0.000665353, 0.00219983)
88956ab21ebb7e44b2dd317dd412818a	-8.584005074999997	0.00027092823735250037	0.15469914479302846	0.0003893961346368031	(-8.88304, -8.29417)	(-0.000438247, 0.00101843)
ca9dec36ad0aa5a1473144ddcb74951d	-5.121501005000011	-0.0001272464289534997	0.10226415812756673	0.00025957378095457556	(-5.31785, -4.93394)	(-0.000619356, 0.000367366)
ae171d16e3cb68ad19636a58839a1ef1	-9.068508630000006	0.0003269874871580004	0.22455194932737294	0.0005769031342696691	(-9.50396, -8.65709)	(-0.000817604, 0.00130983)
77f4d90aa6eb8080927f59ee8bbac375	-9.661396754999995	0.0013096932500000005	0.11479926401819837	0.0002884608052999342	(-9.88003, -9.46032)	(0.00074851, 0.00182431)
a7b427a226422d10e62536b8d41e02fe	-8.52048742999999	0.0010301196963659995	0.270505679574746	0.0006957582325561044	(-9.00782, -8.01422)	(-0.000203965, 0.00236425)
2480f3aa1e7784b461d9b5b83a6bfc81	-7.680309534999994	-0.0006981968149265006	0.1731292358188927	0.00043665542788491997	(-8.00394, -7.36305)	(-0.00152547, 7.92399e-05)
9000b563231e32a7003bf2ef20bf9a60	-7.696020404999989	0.0007440780232250011	0.13425293012216138	0.0003428172019569704	(-7.96473, -7.46414)	(0.000154125, 0.00141589)
a186bb74dfce512f83043f7b366c60c4	-6.064615975000005	-0.0008163298862649985	0.22401042031041662	0.0005311079938701576	(-6.51556, -5.67445)	(-0.0017782, 0.000142331)
aad2c8fbb5e1201340fe4357731fc9ee	-7.8370894300000025	-0.00043497803462300036	0.2127482693073558	0.0005523070536197481	(-8.24094, -7.43471)	(-0.00139472, 0.000694782)
490d2aec117bd7289577684ba3cc1b64	-7.363612070000009	0.0014122384388964963	0.2432973717969741	0.0006390000248235102	(-7.80572, -6.92799)	(0.000244987, 0.00260076)
457d3865cf0a4bc602a07d8d5324388f	-8.177004560000004	-0.0013652955704499987	0.20801429720648165	0.0005440193987170029	(-8.57997, -7.81539)	(-0.00239987, -0.000367738)
552e00cb506f739acaf08aa5641f9d84	-6.899509119999999	0.0006956137628710013	0.16391488593665182	0.000426896407434644	(-7.16612, -6.54627)	(-0.000109986, 0.00148901)
9dc78fd8f2f7cb10e190e77af61c7ecd	-8.491732065000013	0.0009299936633499988	0.10549750565575364	0.0002711523788675642	(-8.68169, -8.29621)	(0.000435674, 0.0014477)
a3607a88a8ed64e24a374847b23e404f	-6.549566915	0.0002912747273035001	0.13203084837352513	0.0003413960576656711	(-6.78572, -6.29963)	(-0.00030464, 0.000976067)
5bb151262388870fd53a84ea6f1ffdf2	-9.453008884999994	9.042524774749993e-05	0.23289036389427287	0.0006003768441184977	(-9.90562, -9.04589)	(-0.00107097, 0.00119172)
f7962a90f4519ec1d1a9c7b8ef7bf396	-9.316085769999994	0.0007178214891249994	0.13471374368269595	0.00033617960509505645	(-9.56127, -9.07322)	(7.3581e-05, 0.00132579)
77ad88eed91eef009bf64f101c96baa6	-4.989231589999996	-0.0006048768802820006	0.2503123227952868	0.000641840302185919	(-5.41352, -4.50827)	(-0.00169344, 0.000658222)
08be83d0a527ddd1da0861135192e593	-8.698928370000003	0.0005118028075595	0.2552863007455416	0.0006578503956919941	(-9.16731, -8.19744)	(-0.000645649, 0.00179131)
b61862b15d33865612e76c1db7b995a1	-9.31067709499999	0.0008876358995849986	0.13062168817317812	0.00033126162737859944	(-9.53765, -9.05961)	(0.000288474, 0.00146874)
14f11556b1fc9132c5ab27b67a2479bf	-9.432273174999999	0.0006539381091080004	0.14892650261511348	0.0003885108016779144	(-9.73698, -9.1788)	(-2.12585e-05, 0.0014161)
514b34f09e4acd2397d38273c630d338	-8.134296155000023	-0.00114617987435	0.20388768283240152	0.0005113397161519811	(-8.51327, -7.74446)	(-0.00213381, -0.000252791)
ba88d4e4e6a24ecc2a5aab6bdfbb77f5	-7.918184255	0.0003177633631720001	0.10342073035250221	0.0002576054114299735	(-8.11251, -7.73039)	(-0.000142857, 0.00080924)
1c94105978b1aa2095e3c0096774f240	-8.21543818999999	5.507486940999989e-06	0.15357979731697746	0.00038605191546341205	(-8.48681, -7.92098)	(-0.000670314, 0.000767236)
27b636c66fa117272ed27920bad78969	-8.629735464999994	0.0006422058873323976	0.2124834806296334	0.0005410778431224694	(-9.01435, -8.23449)	(-0.000279533, 0.00170865)
7201d53bd647437ec3de879774eba498	-6.641994215000003	-0.00020605065759950002	0.3037404776090662	0.000785459363938528	(-7.20824, -6.0704)	(-0.00172641, 0.00120939)
f8529e2e737999b4a7d06420482d4af3	-9.397213070000012	0.0023672892364999983	0.26795806370041403	0.0006936120500623318	(-9.85154, -8.86719)	(0.00107568, 0.00365583)
959d48a11e3b26c9268f0bd1dae6ec40	-4.4992563799999905	0.0007654696190000004	0.08489893903692557	0.00021441255568412708	(-4.66472, -4.34189)	(0.000359006, 0.00117009)
bd0f4e14387ee1ac7e5fe586cadbbed4	-8.755565359999972	-0.00037467199751499924	0.10388660492368781	0.0002694773130405178	(-8.9381, -8.55554)	(-0.000878319, 0.000100172)
66047b69a772cae3e37186eb74254da7	-9.036754549999996	0.000531923936329	0.21940660702585382	0.0005654098456595305	(-9.45968, -8.62961)	(-0.000467169, 0.00170791)
4207ad1746e5fbce9c5ed5efe1e357d9	-7.419482205000006	8.101762873800005e-05	0.09473580479569475	0.00024140820750821407	(-7.60785, -7.26287)	(-0.000350544, 0.000530709)
30207d209491dfb7de83344e77fd6fbd	-6.40837923000001	0.00027558518789300005	0.10207919421217565	0.00026376347730233034	(-6.61629, -6.22302)	(-0.000168304, 0.000818729)
3e93fd55a231bb99b67a666bad8446a8	-8.165278019999997	-0.0002602369445420003	0.11437043170540023	0.0003000806932176523	(-8.3751, -7.95675)	(-0.000759043, 0.000349676)
d39f37b814ebd81091a949f8bd9d1710	-6.077981205000012	-0.000466425070862501	0.15154133364365655	0.00039390344849621215	(-6.3653, -5.78882)	(-0.00120686, 0.000286119)
706b0d627a9ba61b18e6b7b39622ac1f	-8.667466395000012	-0.0009709119087939985	0.18509672114587564	0.0004744455006468866	(-9.02503, -8.32027)	(-0.00178707, -8.85478e-07)
32382a0f5831da5faee464d011b5616c	-5.359875645000003	-0.0016226064942050005	0.29895467695536054	0.0007819390951243456	(-5.86622, -4.77256)	(-0.00298009, -4.91474e-05)
fcd575ef43a2ae77d9b7c10639e80fd8	-9.95952346999999	0.00036871035239624945	0.22500325015065686	0.0005724889683889828	(-10.3558, -9.53014)	(-0.00070791, 0.00136324)
fdb1c35a8dab336d65ed22d796e71e4b	-6.699378595000004	-6.137961147549999e-05	0.2822083232326364	0.0007077563233169654	(-7.21844, -6.17215)	(-0.00137731, 0.0012731)
25def15fb42bed6855ede4893d27a21d	-5.552075724999993	0.0007420718309999994	0.20654229226498455	0.000535593131083149	(-5.94826, -5.19308)	(-0.000328802, 0.00167888)
2a13ecb6c618ddf8154298c69336dd8e	-7.8186040750000005	-0.0021611970716999976	0.28310398619331445	0.000737171127711366	(-8.35002, -7.27839)	(-0.00348926, -0.000677404)
9ad89cc951aa3031c19c59c95e401614	-9.295091400000018	-0.0010446944703500012	0.19063220980972756	0.0004982022391099509	(-9.63948, -8.9436)	(-0.0019825, -0.000159936)
55d4d3011e1f3bb8e4e5089b801b61a4	-10.159141565	0.0019431323054999998	0.2038406708839057	0.0005068071485688825	(-10.5344, -9.7572)	(0.000997469, 0.00293695)
4ed55370307d6700d110b6d3f1196136	-8.19866276999999	0.0014560264872844997	0.3108978637723764	0.0008050106013465469	(-8.77564, -7.64794)	(-9.64708e-07, 0.00299955)
154c25181234441402124e02c204074c	-9.54430710499999	0.00017052630664400007	0.2041893430923094	0.0005193326367183558	(-9.96629, -9.19642)	(-0.000802217, 0.00113534)
370829fece3190f1a8efccf50b7d0921	-6.9498069399999975	-0.0021403858750000016	0.1431404464148286	0.00037284516987609514	(-7.23116, -6.68107)	(-0.00289502, -0.00147265)
b1a153ff5a21342991138e7f7dd2658e	-7.050260269999992	0.0010167133860610024	0.23929272193054077	0.0006122301578258525	(-7.53233, -6.64178)	(-0.000124875, 0.00216434)
e39b1ae9776ee98190c8cb02bc9de792	-9.436968729999984	0.0006706079842950007	0.15534326678613092	0.0003892310489214096	(-9.71414, -9.14207)	(-3.95679e-05, 0.00138489)
e71461ffe18aa4dc3b1f7ba4a1011cff	-7.8717983749999965	0.0011129246265150034	0.16137326597336177	0.00042319409601520924	(-8.15587, -7.55717)	(0.000358535, 0.00190274)
90c2b51afe404951ec89bd52c7ae1f58	-8.812598125000008	-0.0004940009580142996	0.21441097421991814	0.0005530254044915524	(-9.18986, -8.37564)	(-0.00146444, 0.000566619)
c5af8314e36eaed98fc88f181f539e8f	-7.47276393999999	0.00047567450107450067	0.11988074569536344	0.0003052067893193787	(-7.69812, -7.2589)	(-9.0049e-05, 0.0010292)
10cd502b01abafc87e2ecbad86389286	-6.006400165000003	-0.00024768786834800067	0.08141645308795255	0.000204154549143498	(-6.14576, -5.84984)	(-0.000610211, 0.000137537)
433cf7e272a09b91cc85082a1338b8e1	-8.033436805000012	0.0008336052197500003	0.10123292134795857	0.0002592838354673894	(-8.24364, -7.8638)	(0.00037105, 0.00133171)
877f27b47c85f6b2d3cf8a6aa86def40	-5.657249005000007	0.0008552175053150002	0.1532975480862628	0.00038948862825298415	(-5.93915, -5.33464)	(0.000145633, 0.00160965)
9ed241a051fe72047261df3b7e08b675	-7.036775060000006	2.5467978005549967e-05	0.10234757054906773	0.00025581040361351395	(-7.22912, -6.85346)	(-0.000450931, 0.000501421)
04c8be5a3a6ba2d70446812e99318905	-5.816638759999994	-0.0004750725079499996	0.11883005489631988	0.00031012792324825025	(-6.05872, -5.60116)	(-0.00103188, 0.000126174)
e0b7bd623a1b4cd1640883066e8d96bd	-9.957389915000006	0.001136154703514999	0.18489763423078945	0.0004668016069990528	(-10.2637, -9.55323)	(0.000266703, 0.00206632)
6a17479edbe461431433bddb084f731e	-6.444784420000014	-4.369032183294993e-05	0.15258563618297633	0.00039826934011666934	(-6.69608, -6.12834)	(-0.000794916, 0.000684477)
35513c8de34a49ef37dde85737e6aef9	-7.779977575000013	8.56250691805e-05	0.19320311804748228	0.0004801368243965773	(-8.15935, -7.42861)	(-0.000831316, 0.000966329)
69536042153447ceb692aa53159ce0c2	-7.123330620000016	-0.0005730123259124983	0.08028723077996654	0.00020567067914189292	(-7.27692, -6.97795)	(-0.000944127, -0.000171498)
0f92fcc184a951ff8b0914467ad2f8f9	-6.86043246	-0.0003397216124753003	0.12377889790731043	0.000317427051365073	(-7.06603, -6.60961)	(-0.000902916, 0.000265547)
e9d9bafcf863ec0908ce4e20e6386ff9	-10.101719784999995	0.0016629199029999978	0.1578934051137152	0.00039549588448325004	(-10.3822, -9.79573)	(0.000946603, 0.00240994)
979578981da3916b394bf24c32bace21	-7.1410745899999934	0.0009487838966922496	0.21355397794335734	0.0005529848533577599	(-7.543, -6.74537)	(-7.42232e-05, 0.0020066)
5860dac317300b1fe6094e958240cc7f	-8.164680999999998	0.0014153339145	0.11055557903742357	0.0002844248751630948	(-8.38134, -7.97205)	(0.00089157, 0.00193701)
3a1461e8439091ad6b93af0ddb3849eb	-7.4298937999999906	0.0010009788606199998	0.26264189958812717	0.0006775845245947519	(-7.91361, -6.96589)	(-0.000307714, 0.00216177)
d32627161d829a1488c2a047669cb29f	-6.078593540000012	-0.00042245645708249954	0.2970828084860657	0.0007830884562426396	(-6.62747, -5.49468)	(-0.00196742, 0.00096939)
e2c3ff4f647112723741aa72087f1bfa	-2.8764390500000014	-0.0012529429055	0.10835191695903437	0.00027629892128481695	(-3.09941, -2.68285)	(-0.00177471, -0.000737571)
426bd7119a31b73ef734771a071a216c	-6.128966580000014	0.0008442316301100014	0.155819850846109	0.00040909714921215	(-6.39011, -5.82326)	(8.79011e-05, 0.00159197)
aed0d8840bb7da5eacd80c6f9a1f91ed	-9.64870306000001	-0.00016679891210199982	0.17057735564762513	0.0004285928164156975	(-9.94517, -9.32192)	(-0.000996338, 0.000586956)
0b05a2e48cdc5f9e766bb0f4c209d4b4	-8.633015065000016	-0.0003867517748369992	0.10726488173160763	0.0002823566196375042	(-8.82408, -8.42624)	(-0.000913637, 0.000138366)
31c0a0bcf172474d82c69979df243e78	-6.1111949350000065	-4.0146202219000054e-05	0.09140660639470088	0.00022860081360836278	(-6.29796, -5.95432)	(-0.000441327, 0.000407059)
f9b9b7db378357774e672fe5ba242b12	-10.067656945000014	0.00040079793535000046	0.16393246925797508	0.00041101475811481644	(-10.3863, -9.78874)	(-0.000403462, 0.00110687)
95f975f50235610bca818dcc9d97f7d6	-8.94269173000001	0.00034061176758200056	0.2610921702041391	0.0006742168478793984	(-9.46703, -8.47201)	(-0.000858616, 0.00165258)
ecaa9f4e15a28f212d9bd60f749191ab	-7.70553783	0.0009687675108099989	0.1386335689978842	0.00036397712106356973	(-7.95699, -7.45883)	(0.000318045, 0.00164993)
a6fa2de5f4576d1d77b1616786e3dd52	-8.757157004999982	-1.7747789816399994e-05	0.09473831716723688	0.0002450784372946938	(-8.9278, -8.57171)	(-0.00045439, 0.000463413)
1fa555f9a74d47a6ca7a65a347bc885f	-6.289232819999997	0.0009681377605	0.11676848105780771	0.00030207580260193935	(-6.49889, -6.06367)	(0.000403845, 0.00152003)
149e7d5e484d157f2ac6140a2111618e	-4.057276084999999	-0.00043402003137100125	0.10578920958218181	0.0002706329404603626	(-4.2495, -3.85016)	(-0.000964116, 5.64581e-05)
605c54065160b61d47c4d5f87ffbe6bb	-8.795953444999988	-0.00042895617022894946	0.176563749917932	0.00045451613799132125	(-9.12609, -8.46949)	(-0.00134532, 0.000376069)
5034598009be77942a505e7c9978b06b	-8.507732320000002	0.001140766236824997	0.13787307021176246	0.0003530865099766487	(-8.76334, -8.24821)	(0.000508389, 0.00180449)
8526f1f5fd2dcff7e7a73db743c829d2	-6.4510251599999995	4.158096913499996e-05	0.1251037469957411	0.00031589730633061706	(-6.69418, -6.22757)	(-0.00055149, 0.000628401)
24ef07664cfa04a819d7797a89e653b6	-9.118599479999997	-0.001200687949870001	0.18362167614099797	0.00047895928016879094	(-9.4287, -8.75002)	(-0.00210831, -0.000287016)
03fdbec0c9b63a05ae79f92c6d3a4cfc	-7.760847705000013	0.0017355029839000015	0.2828641259523426	0.0007336777074188332	(-8.30523, -7.24256)	(0.000446476, 0.00318164)
aa3e2d76e864d7909b51110e211ef36c	-9.291063080000002	0.0013228113856299983	0.22542600189865777	0.0005684191141827261	(-9.70852, -8.8874)	(0.000308272, 0.00242591)
7efeb75fc542932a033b37b887994dc8	-7.626510349999999	-0.0018927397011500016	0.279117133548762	0.0007392937464240374	(-8.11388, -7.04745)	(-0.00337398, -0.000538625)
2371e52106292ac4c33aec6f57cace35	-7.589475289999998	-0.0002506437459240002	0.11185067244194793	0.000267734742971825	(-7.80297, -7.38877)	(-0.000773554, 0.0002148)
913d55d109820d0f3fad120be103c64f	-9.047865150000014	0.0017882079605000027	0.2085974064483485	0.0005457843679731714	(-9.44846, -8.68969)	(0.0008428, 0.0028953)
c82032c40c98975f71892e4be561c87a	-6.693799260000001	-0.0010126432009999993	0.09138017924283363	0.00022462701271917785	(-6.86294, -6.52655)	(-0.00140123, -0.00055368)
ac9166cff57e7ff3581eaf798edc726c	-7.118141799999996	-0.00018594802763950003	0.2586901551684178	0.0006551208533119051	(-7.59704, -6.65314)	(-0.00131122, 0.00116223)
949af2c28ba6c0345ae58b9aed00a2c0	-7.153386260000002	-0.0010086527338511522	0.2612085482129411	0.0006719654833474431	(-7.60309, -6.61198)	(-0.00222455, 0.000284635)
8a261f382a739bbc5f9494b2c64c2744	-5.462609500000011	0.0006081582628699999	0.08996680914787403	0.00022614884060779856	(-5.62328, -5.2889)	(0.000139532, 0.0010036)
