	Feature	Intercept_mean	CV_fruits_fg_eaten_mean	Intercept_std	CV_fruits_fg_eaten_std	Intercept_hdi	CV_fruits_fg_eaten_hdi	lower	upper	credible	Taxon
321	6c7fa77831ae630967a6fbfc8ee47901	-3.578293729999996	0.001241484331895	0.0614578778553823	0.000589876682563	(-3.69463, -3.465)	(0.000123999, 0.00233153)	0.0011174853318949999	0.0010900456681050001	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter; s__Fusicatenibacter saccharivorans
332	59196a586276f0be745d0e334fc071c6	-3.528101225	0.0014068957478649	0.0614955079574872	0.000579205669382	(-3.63775, -3.4128)	(0.000342591, 0.00245561)	0.0010643047478649	0.0010487142521351	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 fusiformis
347	2b982979f2401a8bc447d7141879e9b2	-4.045652624999999	0.00179690953355	0.059925344152198	0.0005777303382631	(-4.16095, -3.94301)	(0.000703758, 0.00286167)	0.0010931515335499999	0.0010647604664500003	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Dorea_A; s__Dorea_A longicatena
352	c82032c40c98975f71892e4be561c87a	-7.231052895	0.0019816647635649	0.0921892594219574	0.0008657293453095	(-7.39442, -7.06091)	(0.000294868, 0.00351482)	0.0016867967635648998	0.0015331552364351003	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter welbionis
356	ddd87ec4b9d332c2d8c02f5d1b08dbb4	-7.652475754999997	0.0020577166404649	0.0984848484079148	0.0009350896895123	(-7.83713, -7.46823)	(0.000393584, 0.0038679)	0.0016641326404649	0.0018101833595351	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bariatricus; s__Bariatricus comes
357	e1b3393309a8b247e0c358c26176d13c	-6.911030690000011	0.00206221941985	0.0985626252639604	0.0009374214809702	(-7.08812, -6.72782)	(0.000428988, 0.00388951)	0.00163323141985	0.0018272905801500002	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Dorea_A; s__Dorea_A longicatena
359	64d05989cb6f8053633b2127793200b3	-7.647735625000001	0.0021564604851849	0.1168787497850202	0.0010996085917479	(-7.84745, -7.40346)	(0.000233709, 0.00434)	0.0019227514851849	0.0021835395148151002	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter_A_155507; s__Mediterraneibacter_A_155507 faecis
360	9ac5fec396208e598ab2e2d26985d0df	-8.344932390000004	0.002159284316405	0.0824878050658877	0.0007676824943281	(-8.51385, -8.19469)	(0.000799218, 0.00365866)	0.001360066316405	0.0014993756835950003	yes	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia odontolytica_A
361	7b2ff5940de11da4dc3bb208805dff11	-8.607338379999995	0.002169459558135	0.1108130921320924	0.0010393884968255	(-8.81812, -8.40895)	(0.000123065, 0.00392012)	0.002046394558135	0.0017506604418650001	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__
363	bfb7bb16ab570748b3a5d099e9426af1	-8.598036620000011	0.0022307742775	0.1118543530868405	0.0010481651863554	(-8.80682, -8.39356)	(0.000348189, 0.00422221)	0.0018825852775	0.0019914357224999997	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Merdimmobilis; s__
364	7be9bac1b13acbd8acf0de464d7c20e6	-8.113697859999984	0.0022852458618199	0.1250453848625386	0.0011781434025589	(-8.37143, -7.89954)	(0.000268618, 0.00468724)	0.0020166278618199	0.0024019941381800995	yes	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus rubneri
366	4c731267e801c2afe253b5cbb58bdd24	-4.887826169999987	0.0022922217402499	0.0806349508385234	0.0007678718550093	(-5.03922, -4.73949)	(0.000837168, 0.00370596)	0.0014550537402499	0.0014137382597500998	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bariatricus; s__Bariatricus comes
370	a650f349bbdffb95b3624519d1ba72b8	-5.2156496400000005	0.0025090362335249	0.0887291315672052	0.0008209518497324	(-5.3782, -5.04774)	(0.00110686, 0.00408734)	0.0014021762335249	0.0015783037664751	yes	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus thermophilus
373	c942f59feffce9c3ab527135de234101	-5.512184185000003	0.0029126486449999	0.1190653392853511	0.0011313051757898	(-5.74447, -5.29511)	(0.000895312, 0.00517121)	0.0020173366449999	0.0022585613550000997	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia_A_166204; s__Roseburia_A_166204 inulinivorans
377	0cc26190e976fc496119a5eb4cd0fee7	-10.342079620000003	0.00321369949609	0.1592560790078532	0.0014747040838607	(-10.6296, -10.0364)	(0.000450293, 0.00591415)	0.0027634064960899997	0.00270045050391	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Massilioclostridium; s__Massilioclostridium facile
379	de24ab68045830f7ea823f771a1f7dd3	-6.686264254999996	0.0032712857478	0.1252431065454102	0.0011812996002739	(-6.92862, -6.46337)	(0.00103189, 0.00536352)	0.0022393957478	0.0020922342522	yes	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella aerofaciens_F
380	8720f9ecd2331ce68e2896df1bf2d977	-4.001020924999995	0.0033416308285	0.1006844181464756	0.0009460857700572	(-4.20759, -3.81963)	(0.00155384, 0.00519244)	0.0017877908285	0.0018508091715000005	yes	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella aerofaciens_F
381	e84bea8ae61342674744560dd7de4721	-7.130951970000003	0.0033692474794499	0.1854939295772749	0.0017201842656792	(-7.49563, -6.82306)	(0.000400219, 0.0066402)	0.0029690284794499	0.0032709525205500997	yes	d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia; o__Gastranaerophilales; f__Gastranaerophilaceae; g__CAG-196; s__CAG-196 sp002102975
382	e2c3ff4f647112723741aa72087f1bfa	-3.647541560000001	0.0034937345640499	0.1072135048399519	0.001020665937148	(-3.85107, -3.45147)	(0.00147064, 0.00532308)	0.0020230945640499	0.0018293454359500998	yes	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775; s__Bifidobacterium breve
384	d9b76ee51ff2b6961430bf352cc578f2	-9.855107939999966	0.00365328089785	0.1547267285062808	0.001428733234887	(-10.1199, -9.55344)	(0.000713245, 0.00609539)	0.00294003589785	0.00244210910215	yes	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus infantis
385	2a7f11895ae7fe9fdffa52016207c561	-6.358190185	0.0036722717643	0.1310596588486166	0.0012389216641688	(-6.59092, -6.0832)	(0.00123875, 0.00595025)	0.0024335217643	0.0022779782357	yes	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775; s__Bifidobacterium breve
386	481e48328fe7a9837c7233de8f60fc23	-9.539553280000003	0.00369610163675	0.1680754648975919	0.0015937323382913	(-9.85635, -9.22798)	(0.000869392, 0.00682639)	0.00282670963675	0.0031302883632499997	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Hominibacterium; s__Hominibacterium faecale
389	5e69d50b5a886d1b222f36de84a9dc98	-9.607605354999974	0.003902688346405	0.202914323199162	0.0019424097447465	(-9.98925, -9.23951)	(0.000350338, 0.00759871)	0.003552350346405	0.003696021653595	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia_A_166204; s__Roseburia_A_166204 intestinalis
391	04195686f2b70585790ec75320de0d6f	-6.294279220000001	0.0041342947605	0.1682482586438611	0.0015551894418308	(-6.62497, -6.00669)	(0.00122153, 0.00696068)	0.0029127647604999998	0.0028263852395000004	yes	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029; g__Escherichia; s__Escherichia fergusonii
393	2a99ec1157a90661db7ff643b82f1914	-6.855140755000008	0.0044908504408999	0.2559159258164289	0.002347531488582	(-7.30456, -6.36553)	(3.89017e-05, 0.00890413)	0.0044519487408999	0.0044132795591000995	yes	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H_857956; s__Bacteroides_H_857956 fragilis
395	370829fece3190f1a8efccf50b7d0921	-8.160822944999998	0.00489887118	0.128465626862118	0.0011646865260493	(-8.40736, -7.90999)	(0.00274671, 0.00713083)	0.0021521611800000002	0.0022319588200000002	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__
396	4c855814a58f4f324e8f0cfaab222e1f	-9.37425076	0.0056220040628	0.2462679073688294	0.0023479602215608	(-9.81865, -8.8763)	(0.00108429, 0.00995252)	0.0045377140628	0.004330515937199999	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Negativibacillus; s__Negativibacillus massiliensis
397	c4e57b91cc2be5a2232b3612abdf4c0c	-8.74256916000001	0.0065335522960999	0.2831925803817862	0.0028044269929907	(-9.27586, -8.24311)	(0.00120093, 0.0117787)	0.005332622296099899	0.0052451477039001	yes	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Merdibacter; s__Merdibacter massiliensis
398	74923f4bbde849e27fc4eda25d757e2a	-9.133523244999976	0.00704346301725	0.2607518973963947	0.0025134360402827	(-9.66091, -8.68482)	(0.00261508, 0.0121298)	0.004428383017249999	0.00508633698275	yes	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium_AQ; s__Clostridium_AQ innocuum
399	9d4e16844252e2dfbaf80a4a6fc4d55d	-10.449432075000018	0.0089234928199999	0.1799515083675164	0.0015867562832734	(-10.777, -10.1112)	(0.00588299, 0.011828)	0.003040502819999899	0.0029045071800001005	yes	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Gemellaceae; g__Gemella; s__Gemella taiwanensis
400	ad7bc2bb6e1ec90a9bc3c8949bce80d6	-7.360773450000001	0.010265735936	0.3438794981174327	0.0033273824713158	(-7.96697, -6.69382)	(0.00416095, 0.0164712)	0.0061047859359999995	0.006205464063999999	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Ruminococcus_B; s__Ruminococcus_B gnavus
