Feature	Intercept_mean	CV_fruits_fg_eaten_mean	Intercept_std	CV_fruits_fg_eaten_std	Intercept_hdi	CV_fruits_fg_eaten_hdi
5034598009be77942a505e7c9978b06b	-7.903817654999998	-0.001959305910330001	0.1263813660119679	0.0011789503002755234	(-8.14962, -7.6796)	(-0.00407793, 0.000402253)
8526f1f5fd2dcff7e7a73db743c829d2	-6.466963774999991	0.0002745949845900005	0.12323874001992799	0.0011646708879883394	(-6.70484, -6.24718)	(-0.00179729, 0.00253735)
24ef07664cfa04a819d7797a89e653b6	-9.668662335000002	0.001436154940185	0.19002061349837235	0.0018238054917615015	(-10.0339, -9.32523)	(-0.00187269, 0.00484499)
03fdbec0c9b63a05ae79f92c6d3a4cfc	-6.547645565	-0.006221719117884997	0.2463073095949057	0.0023368489192764448	(-7.01059, -6.08745)	(-0.0103516, -0.00157947)
aa3e2d76e864d7909b51110e211ef36c	-8.158184900000004	-0.0070446327779499895	0.23465893347535263	0.0022773647992604157	(-8.57119, -7.69483)	(-0.011545, -0.00290693)
7efeb75fc542932a033b37b887994dc8	-8.52129136000001	0.002609630436109995	0.24777777367623288	0.0024322490649547747	(-9.02565, -8.06595)	(-0.00220581, 0.00708094)
2371e52106292ac4c33aec6f57cace35	-7.901197379999998	0.0021981712667999954	0.12835984647090998	0.00119590415893076	(-8.15117, -7.6696)	(0.000139007, 0.00467179)
913d55d109820d0f3fad120be103c64f	-7.894436454999987	-0.005356555098500003	0.16291323598094473	0.0015822146265143844	(-8.20744, -7.59488)	(-0.00811315, -0.00214818)
c82032c40c98975f71892e4be561c87a	-7.232467425000008	0.00200609897866	0.08826156953578021	0.0008097628538880845	(-7.40812, -7.08267)	(0.000485184, 0.00344317)
ac9166cff57e7ff3581eaf798edc726c	-7.180638685000005	-2.290719945500006e-05	0.2554551126376625	0.002476229844537808	(-7.60696, -6.65415)	(-0.00459615, 0.00461523)
949af2c28ba6c0345ae58b9aed00a2c0	-7.764521919999993	0.002645345450896503	0.27755772130768325	0.002635913281025046	(-8.30867, -7.2719)	(-0.00224211, 0.00745344)
8a261f382a739bbc5f9494b2c64c2744	-5.101653954999999	-0.001455692865025003	0.09030101244065858	0.0008589987845688604	(-5.26747, -4.93103)	(-0.00297429, 0.000256915)
e91f1c5b67ffecb5ca3ca3b393a50f00	-3.865827264999994	-0.00848988475499998	0.1756043731521792	0.0016704374297675558	(-4.18264, -3.54198)	(-0.0118084, -0.00546653)
99b02f389bd0b7abad0d4d8affb09e22	-9.849878199999994	0.0010505630618089996	0.2098439805251991	0.0019931336864718583	(-10.2705, -9.48644)	(-0.00283748, 0.00463544)
d3d99580d90cca486a23372a474e9571	-8.734498784999992	-0.0022066345493029983	0.16055216214823706	0.0015301426276402702	(-9.02626, -8.43559)	(-0.00509637, 0.000598066)
7076b69bea6fb40b94f8b32fd85fdb46	-9.349161575000009	-0.005096788303949998	0.18606720794317672	0.001862372613782058	(-9.67912, -9.00086)	(-0.00840957, -0.00160251)
e82ab12c51a893c6d7938a16632199a8	-6.499449019999994	-0.011744386209999987	0.28033693396097414	0.002769436689655287	(-6.96629, -5.95853)	(-0.0170521, -0.00681776)
2ae945b550c248752a5b463c9aca1a6a	-8.988011155000004	-0.005376829165300006	0.21958166446612962	0.0021790180942042126	(-9.39494, -8.55222)	(-0.00962157, -0.00139226)
b423592b0ae631882095792b27729b9c	-8.230665930000002	-0.005725128338755007	0.26527105172075416	0.0025621726908654657	(-8.72786, -7.71835)	(-0.0103752, -0.00064343)
3f1ed51e954b35a8108c12dd882b696b	-6.959488970000005	-0.001095588190110002	0.16136767514356468	0.001524155667073792	(-7.27228, -6.65765)	(-0.00394716, 0.00170333)
1fb601d8edb6994ffb112ad1a34828d5	-9.02440466499998	-0.0013983662701249975	0.1568237014631007	0.0015105918140497746	(-9.32918, -8.72694)	(-0.00428778, 0.00134117)
9f74473636e6874853d88dfcbcecff49	-6.382944145000001	-0.002515895599314996	0.17195283145173543	0.0016015970557505322	(-6.71464, -6.07497)	(-0.00558461, 0.000416609)
4c731267e801c2afe253b5cbb58bdd24	-4.8984379849999975	0.0023733702552999935	0.07939038700806146	0.0007523683135898115	(-5.05275, -4.75189)	(0.00100836, 0.00375675)
14387daaf0161dd3c971efd0f8806ffd	-8.015131539999986	0.00021595974028399922	0.11439679582457009	0.0010818580235815488	(-8.23869, -7.80893)	(-0.0017152, 0.00232448)
c97220e6c4063a029dec2f8160977f83	-6.76849226	-0.0024414630048539966	0.15040409627098705	0.0013986704290898959	(-7.04499, -6.50661)	(-0.00494107, 0.000217395)
