Feature	Intercept_mean	zinc_eaten_mean	Intercept_std	zinc_eaten_std	Intercept_hdi	zinc_eaten_hdi
14387daaf0161dd3c971efd0f8806ffd	-7.989511610000003	-0.5855072630174997	0.06523085524663846	4.886570306782034	(-8.11579, -7.87565)	(-10.1759, 8.10881)
c97220e6c4063a029dec2f8160977f83	-7.003591935000005	0.6648951437800009	0.07362797650761414	4.729974139959956	(-7.13513, -6.85779)	(-7.86765, 9.68178)
8a20667bca2eaf2a0687995af876a84c	-6.632258689999994	-0.007472199950000009	0.11888672327212958	4.749194084991164	(-6.86237, -6.4213)	(-9.07979, 8.68823)
131d3b899e72f19fcae1b0f9f8f3a009	-5.494167774999991	0.43639556889999964	0.1431220773829088	5.015935834010064	(-5.78096, -5.23889)	(-9.00928, 10.0988)
c0c365b5a32a28b8d2602de07c5d0b06	-7.629367535000006	-0.15799104459999996	0.10619854893770334	5.089100218145845	(-7.81114, -7.40799)	(-9.31918, 9.63225)
a650f349bbdffb95b3624519d1ba72b8	-4.952466570000002	-2.7503113383700057	0.055219013191428	4.819929633725336	(-5.06324, -4.85597)	(-12.015, 5.79106)
0f6da5f59be656db2dadef7bf2d1a2e6	-8.528917049999977	-0.4073863555550006	0.06785811265204399	4.759421173363201	(-8.65293, -8.39999)	(-9.48925, 8.32415)
e84bea8ae61342674744560dd7de4721	-6.798230740000005	0.5665457199280002	0.11237876022208279	4.966963165883558	(-7.00913, -6.59537)	(-9.07638, 9.41624)
010f0ac2691bc0be12d0633d4b5d2cc4	-4.579399614999993	-0.6265145026315	0.06439318229907395	5.006973948905087	(-4.70312, -4.45899)	(-10.6375, 8.27544)
c8fce068920feb387167d44c01689295	-6.355264955000004	0.7635963274339997	0.09448133494398761	5.169121993257561	(-6.52625, -6.18275)	(-9.05433, 10.2019)
86deb5cf8d6f29d383136e0d09863b69	-10.00387789499999	1.0055354660749998	0.0881831963132374	5.197470866404069	(-10.1626, -9.84048)	(-8.40904, 11.4251)
79db4c4f494c95856ce31b42f267c4c4	-7.980701249999996	0.2244347503749995	0.11937696526314223	5.093717384813802	(-8.19561, -7.74963)	(-9.02801, 9.88895)
dde2f514908a4fcaa80827346c7b7a19	-7.952811185000018	0.05575309100500032	0.05609507197469109	4.744861171653558	(-8.06174, -7.85401)	(-8.99792, 8.69088)
7dfa96abfa7484bb6c9cfa90dc9b606f	-5.761140275000001	-0.38005462672000007	0.0680363415365227	4.891433064129828	(-5.89634, -5.64295)	(-9.41003, 8.79952)
25f9cac7332bfbe3973f03bae0ee15cc	-9.48831089000001	0.33581373093499994	0.07813399658732366	4.855140865175546	(-9.64071, -9.34721)	(-8.55303, 9.26676)
447b9d6a5c17543a456c597e65b37139	-4.382473454999998	0.6171208392449992	0.04550452594866773	4.499924094266937	(-4.4689, -4.29574)	(-7.84371, 8.99999)
ccce7fe8aa849bed027f6898300e0c45	-8.587838865000005	0.35152996996	0.08308201062120352	4.9512102974521985	(-8.73438, -8.42476)	(-8.5948, 10.2156)
363c1c39d58bce4fc3218659d0944258	-6.268234265000006	-0.5107035455079997	0.06382625562148989	4.951179409150026	(-6.39495, -6.15661)	(-8.87873, 9.34413)
7be9bac1b13acbd8acf0de464d7c20e6	-7.882420325000012	-1.8917605160069983	0.0662024232452588	4.897510398766327	(-8.0142, -7.76557)	(-11.6409, 6.80397)
2ab8310e1e510f8045c7f4d191fa36be	-9.064444004999995	-0.098393662455	0.09656261375506563	4.901283620580569	(-9.23249, -8.86369)	(-9.08019, 9.14793)
a66dd8d31584930c2b0f811f572dddcf	-6.838707820000003	1.1379965596199983	0.08120581681042072	4.812398580908226	(-6.99231, -6.68729)	(-7.71703, 10.2418)
10155b2834300619ce0102110a37b057	-6.945531104999996	-0.6988112564299983	0.04799279146631271	4.667838193349243	(-7.03214, -6.85208)	(-8.90975, 8.04763)
fca904abacabcc0591dd00b0427f9180	-10.079682904999999	-0.27484974076849966	0.08155347567400782	4.900693693622022	(-10.2386, -9.93094)	(-9.45048, 8.9484)
ef6752ce31dcb9e16b1155bbaa1a268d	-8.780969829999993	-0.48654378868499987	0.09678778394751626	5.042764515914764	(-8.96109, -8.60319)	(-9.96065, 8.96637)
a24dae6b87885a55d81df1ea6d1abaf5	-5.7668722900000065	-0.314693520100001	0.07129493548181307	4.988178179483004	(-5.89565, -5.62867)	(-9.26365, 9.32772)
79280cea51a6fe8a3432b2f266dd34db	-3.6386554249999983	-2.289618038169999	0.04712377591534208	4.792508935319746	(-3.73633, -3.55556)	(-11.3146, 7.50843)
cba33b3578113908d449fc66ccb245d4	-6.196413685000003	1.5642920830900007	0.0541311332586966	4.713079192803641	(-6.29839, -6.09865)	(-6.96976, 10.7862)
ef1616938612ecae94c31842853cb904	-8.871940830000003	2.5614734620700035	0.059221071451056144	4.768994749496387	(-8.98275, -8.76434)	(-6.609, 11.3535)
a378e30f9be477f7777e409c8faea14c	-8.74233949999999	-1.6395444380750015	0.07373323655550465	4.72116230621265	(-8.87468, -8.60042)	(-10.3784, 7.65532)
322498f1025a569812be6e3fe4f63ff7	-7.925268310000005	-0.7575437873049993	0.08857705707938086	4.850436944308638	(-8.09016, -7.7535)	(-9.81692, 8.22346)
d75b7080930e7a77ef3de8c6154895b9	-4.736204494999999	-0.8980304961250012	0.1267115138392915	5.08708145654553	(-4.96266, -4.49769)	(-9.91504, 9.09233)
9bf0d2dbffe7925240ea811d2a4cd625	-9.008959095000003	0.18664886173	0.06473283063817752	4.718823554889035	(-9.13105, -8.8868)	(-8.40921, 9.29461)
a167e4d4418792dcaba877443ed0e66d	-8.60131811500001	0.33087919641000013	0.09997505609699231	4.947317363650463	(-8.7944, -8.42552)	(-9.26931, 9.17952)
ac0202d177961ffb380b6859272bde53	-8.015801995000004	-0.6623517481900015	0.09419459900477291	4.996644574471223	(-8.18622, -7.83653)	(-10.4509, 8.26366)
e3ab3e4772986724760dbd52b7af55f7	-8.174730355000001	0.0665696153740002	0.07170753251593574	4.8815495905656885	(-8.31201, -8.04784)	(-8.673, 9.5101)
481e48328fe7a9837c7233de8f60fc23	-9.170573805000005	-0.20030168180999988	0.083308390684084	4.896634371643463	(-9.32012, -9.0124)	(-9.39402, 8.93383)
be17b29b03ed02bed133932284568d16	-6.480196344999994	-1.6767992574000037	0.061843418577816105	4.829969467407902	(-6.60254, -6.37238)	(-10.163, 7.86528)
5f9d6c173705f19cd3a1e5145c52789a	-8.904110390000001	1.0247268430500027	0.10225260517878215	4.922856598078773	(-9.08192, -8.6995)	(-8.59983, 10.0309)
1ef782a559e3e0a4ab42516e0a2c828f	-8.599794684999999	2.0696295851000013	0.09489754478858119	4.710711508212794	(-8.78203, -8.42541)	(-6.60865, 11.1264)
97f56e68f535e44ceb53d05f269e82d6	-6.806432980000002	0.05149994588500006	0.05377101810845318	4.84877554221989	(-6.90864, -6.70773)	(-9.0645, 9.1275)
3f38509af22157cdcb4006457529d25e	-8.862962955000002	-0.8616677380000021	0.09185774557606984	5.059659046280464	(-9.02512, -8.68969)	(-11.2095, 7.96052)
ccee9fc92f4182805278384a02a4d7d3	-9.725986220000001	0.25737834492000017	0.07868810892003698	4.868790317718172	(-9.86386, -9.57679)	(-9.07125, 9.40544)
b3bf877149e7a31ad9a7397a3ca8b011	-9.335859640000008	0.5736645165484997	0.09046918161600895	4.766789826584264	(-9.49635, -9.16246)	(-7.90296, 9.26214)
33852dc244bb69590e8e756a83bb2f4c	-9.524673090000007	-0.29975233479000024	0.07856322071651534	4.872575259428793	(-9.66283, -9.36931)	(-9.21518, 9.34882)
8f5959f21dc9ce9a281656f8d699ec07	-6.857721840000007	-0.1617108602299999	0.07052185312805101	4.858680950248791	(-6.98431, -6.71957)	(-9.73454, 8.38933)
2086666afdd5de098b04a94247040c11	-7.900669429999997	0.5645748687240004	0.08539748007216076	4.881852509250878	(-8.06738, -7.74154)	(-8.70368, 9.6617)
96169c3701e79f42346c41eb7b5bf2af	-9.454637835000005	-0.4308617817050005	0.08041989026579666	4.846178574725392	(-9.60695, -9.31013)	(-9.43192, 8.40695)
d05c86b5bfc092d8677507fb1eae8d66	-5.66736908000001	-0.032317400324999974	0.09350476038872889	4.893192623922861	(-5.82588, -5.48026)	(-8.74538, 9.69871)
25dd2ae928b2e5e1ac2e28dbe2112991	-6.337107595000001	-0.602480794275001	0.05593325552268508	4.9035491892630425	(-6.44061, -6.22972)	(-10.2068, 8.36238)
cebcb0fe524fb1cf0bfb5463ae228bed	-8.802503120000008	-1.2363179532695012	0.08658317198027336	4.853745177445837	(-8.96481, -8.63818)	(-10.4828, 8.0144)
90104f2fbcc925a6619e805c7a625c57	-8.556190425000006	0.6196322494450002	0.09549036078981675	5.067242763960817	(-8.73657, -8.37895)	(-9.8456, 9.65934)
4c2189b6b5ced3cb80093414e9449de9	-5.9605282899999885	1.765900953174501	0.051068823557782236	4.5380178269409335	(-6.05683, -5.86228)	(-6.90875, 9.95384)
c4e57b91cc2be5a2232b3612abdf4c0c	-8.08699714500001	-0.19956815578499992	0.11789459054807806	4.874300458326949	(-8.30512, -7.86324)	(-9.47264, 8.74058)
1600415004247da005dd77bd44c633d9	-8.015482769999995	1.241364390444998	0.05426755301860493	4.469803614913107	(-8.11579, -7.91664)	(-6.50511, 10.2567)
3b092a59cd0e2d57483420cc994ec49c	-5.694831124999995	1.2928089293949996	0.07129844754259645	4.851761051831323	(-5.8223, -5.55597)	(-7.98193, 10.2005)
2c5c5d710e1b9229efa72f98ca7b4e71	-8.842396354999996	0.5377464135000004	0.10754851439914896	4.922950523202575	(-9.05379, -8.65341)	(-9.11767, 9.18088)
db093685d2f3295cfa4da0a44d3d9ad0	-8.048201664999992	-0.792217211739998	0.07496397452895466	4.8612963542390455	(-8.1844, -7.90569)	(-10.2628, 7.9201)
63a2de21003c952fd04b694d8444e66f	-7.102836084999996	-1.1068038355300005	0.08159398088476118	4.918361456862985	(-7.24732, -6.94761)	(-10.4302, 7.99356)
59196a586276f0be745d0e334fc071c6	-3.3895036000000003	-0.32180228674999983	0.04295330880549247	4.344953707908826	(-3.46432, -3.30634)	(-8.52812, 7.95381)
8507091bac6b1be88f3d360d6d535d0e	-8.070941280000007	1.6210228454329978	0.060890208596798216	4.8827769470004405	(-8.18029, -7.95038)	(-7.25961, 10.5022)
8f649d1053a0ead08b37f8e06fbb2818	-8.388347730000012	0.02925512328500013	0.06789326082864997	4.952118592258863	(-8.51254, -8.26091)	(-8.64505, 10.1412)
8a70333f85e6869971ef357eceadf3ef	-8.033705915000017	0.9859962580249989	0.08116240615619265	4.933521296070736	(-8.18599, -7.88763)	(-8.61204, 10.3326)
8e0da29b36fbc3879561566e87f11ea7	-8.750962795000008	1.0328237084349996	0.08676517868037831	4.9255937465404	(-8.91173, -8.59488)	(-7.45865, 11.1848)
5093cebf67405c910fb68525ffa6dc3d	-10.14431574499998	-1.1781951101649981	0.07583415178430468	4.753199147339389	(-10.2882, -10.0107)	(-10.3898, 7.65766)
bde648dc2bd51d522327b0bb99e98340	-9.738153185	2.149333627208007	0.0760225488852207	5.027601598312433	(-9.87534, -9.59108)	(-7.4282, 11.4942)
8720f9ecd2331ce68e2896df1bf2d977	-3.684812000000004	1.6100801196800005	0.05858995454597991	4.768679985424526	(-3.79422, -3.57741)	(-6.81675, 10.9898)
3af2ddaf4af4b5ae4100439a9c3d4099	-8.94448204000002	-0.7709404710879992	0.07551646823732164	5.026781383220724	(-9.09015, -8.80157)	(-9.46933, 8.96814)
de24ab68045830f7ea823f771a1f7dd3	-6.387521020000007	2.954754189804997	0.06631906682666457	4.802220305388487	(-6.51317, -6.26725)	(-5.41589, 12.6107)
aec9d6920c8746590e4dff84ba121b90	-7.944908059999993	3.393526902645001	0.07721660608791611	4.848151406784273	(-8.08815, -7.79971)	(-5.63944, 12.4083)
192522c9b7c41f7a761f8a2ba792268a	-6.834442994999985	2.092949388149997	0.07250626741930637	4.973832340564213	(-6.98128, -6.70881)	(-6.96599, 11.9365)
458157e555a80f9ba01d9da37ef787eb	-4.994954759999995	0.1699516123150001	0.08402922376258394	4.882034637057435	(-5.15009, -4.83868)	(-8.80544, 9.09805)
3017f87a3b0f5200ed54eca17eef3cbb	-8.68802334000002	-0.7292926030149984	0.08457706687184412	4.8022150296211015	(-8.84552, -8.53324)	(-9.73067, 8.16302)
c5e3c5422835403541b0af331a2cc649	-8.5367217	-1.2022470999950008	0.11013208641949002	4.895539272952275	(-8.74626, -8.34008)	(-9.71872, 8.39111)
be7fc30c58dc772f88007fdefcf21a96	-7.936138429999998	2.212065013834999	0.06269473446897354	4.910379531891509	(-8.0545, -7.81749)	(-6.88955, 11.2975)
3d766867c97f511431bf97e059d6498f	-5.7269491749999935	-0.8866202114300004	0.06084690374924086	4.740995544171245	(-5.84222, -5.6177)	(-9.89328, 7.62418)
9099a7f671b923c7b07c12508f17270a	-8.066858700000006	-4.1197433277499975	0.06801039670748879	4.864319714888835	(-8.1922, -7.93775)	(-12.8292, 5.01199)
4973330392dab23937c67af9843e5359	-8.036764929999991	1.1848692311150004	0.07515319060089938	4.961082690647088	(-8.17792, -7.90038)	(-7.57646, 10.7669)
2cf53730a41137e7ad95ed3680541d80	-9.173927494999983	-0.3380610881050003	0.09608311781980733	4.935474902260646	(-9.35223, -8.98706)	(-9.59026, 8.47445)
2a0968119cb66a61a416f8d924c224ac	-6.228871169999996	-0.45605097528999916	0.12485481612789748	4.944158953477882	(-6.46403, -5.9939)	(-9.20953, 9.10173)
a4e2a4e1321a599651edf92f6999e78e	-7.545483920000025	0.7026451410770003	0.11444566819470971	4.911978918808111	(-7.74531, -7.30965)	(-8.44831, 9.80899)
782772ed674928794b78f5a59ee3d08c	-9.42453649500001	1.7068096769110026	0.07596747330249283	4.815836551222797	(-9.55556, -9.27448)	(-7.14227, 11.1054)
ab5c396eaf731e031c9764a05b798753	-8.556362354999992	0.015015172180000043	0.07801701136165093	4.923791416907113	(-8.70258, -8.41599)	(-9.36358, 8.85142)
04195686f2b70585790ec75320de0d6f	-5.862723664999998	-1.3999510106050026	0.09070115856436338	5.101197909438208	(-6.03374, -5.69582)	(-10.4375, 8.60589)
9f4d14b114e7499772a797790d81c1db	-4.961547464999994	-0.9930461912555008	0.04699089859029914	4.5637266659412195	(-5.05482, -4.88106)	(-8.7548, 8.28184)
b1f2146bef78066448576fceeb6b644b	-4.691075039999999	6.163371567449994	0.057628806031345105	4.4321896006224994	(-4.80255, -4.5869)	(-2.44557, 14.1157)
3bff9ab82e7f2a76cc22e687ac7b72fd	-6.723222750000008	0.00901908587250005	0.10620614869364904	4.846099067731798	(-6.94107, -6.53629)	(-8.91556, 8.87204)
c1365ec008032ee718dcafaf5ac17adb	-6.968468744999998	-0.3625801820849998	0.05877342600423235	4.81326528603217	(-7.07761, -6.85771)	(-9.74205, 7.92007)
cc968157f7691aab95df444e8cd103e2	-5.351083424999991	1.2950122074850012	0.045809164583294655	4.5062949562859975	(-5.44086, -5.27162)	(-6.83269, 9.88705)
09ee2c2d76be17c9ede2d4c57412adeb	-9.006248824999979	0.1189143251450002	0.09718060125029762	4.866248335413748	(-9.19581, -8.83589)	(-8.90335, 9.07077)
d9b76ee51ff2b6961430bf352cc578f2	-9.489556589999987	-0.1825742789254995	0.08152565456083065	4.877763036082284	(-9.63465, -9.32962)	(-9.49513, 8.34294)
d2cccbadb958c9c6547274fa10531f74	-7.098337810000007	3.2135517601500037	0.06223188651329721	4.81155408951911	(-7.20893, -6.9763)	(-4.94092, 13.1836)
2268b83b6cb307bfd1cd008dae1ce4b3	-7.341294060000002	0.8588016483399995	0.09343734318149463	4.905728520936156	(-7.50599, -7.15619)	(-8.36581, 10.0966)
e9ad916c93ff127ade2a8283db7603a1	-6.197195750000001	1.0720858340955004	0.1455056978397667	4.944976001635911	(-6.45262, -5.90922)	(-8.52791, 9.70345)
624d0040eafc828499b5009791d96b85	-8.984126464999992	1.0892059273000023	0.06505867163148797	4.834971398606402	(-9.10887, -8.85634)	(-8.09159, 9.86373)
bc5146d3526a9ef5179457a2077b1b46	-9.163371420000033	3.9949691456545025	0.05816691091491454	4.562117844240996	(-9.26627, -9.04856)	(-4.89009, 12.0128)
7bbb537e486b770d58232a6c683a3a9f	-7.230013784999994	1.7607986858549982	0.06388010716431036	5.087885683130652	(-7.35714, -7.116)	(-7.61995, 11.6884)
30c16856bd5bae4cd2f1182341b30ffc	-9.068500845	0.5770180600199999	0.09497171888744554	4.945401496510507	(-9.23808, -8.88739)	(-9.09483, 9.479)
ac5402de1ddf427ab8d2b0a8a0a44f19	-3.61823369	-1.2847128847809997	0.0609117565957829	4.961671724133879	(-3.73187, -3.50872)	(-10.306, 8.13137)
d0037fe3397f56b52e971759e3f2f7a8	-8.848383350000004	1.1298075877950025	0.10040126356613997	5.012591503956155	(-9.02124, -8.64766)	(-7.98917, 10.3772)
3d7f3a3956e66e4728521a97abd9f07b	-7.502236570000003	-0.4844742160050004	0.1137276332969921	5.050490184803222	(-7.69973, -7.27924)	(-10.1159, 8.67445)
3e15d94435169ddada1e508dd8b83a55	-8.076113084999996	0.7544132202700002	0.07992214727804041	4.679171551666281	(-8.22282, -7.92958)	(-7.9947, 9.47251)
ed1528f4822674c9e1da64b84c778e9f	-5.951929200000011	-0.21735972890000002	0.07315617454979445	4.7961101385454885	(-6.08464, -5.81773)	(-8.85936, 9.47244)
477734397215c70bdacce28d5685cc6e	-6.227749175000011	0.26265766292999965	0.12620975086644212	5.06129256091866	(-6.47328, -5.99787)	(-9.02744, 10.0037)
1243750138937650754b619370565800	-6.101731290000013	-1.8496396810350004	0.07748309774096479	4.880817641779407	(-6.24073, -5.95786)	(-11.6117, 6.41132)
997c1b9bc29e50b9096303c708bb54e8	-9.509268135000003	0.5758448342349989	0.07890904874773093	4.833838247867435	(-9.65907, -9.36468)	(-8.68586, 9.39752)
8aff935557eab67b0baa4553b8518105	-8.794485639999998	0.9421536925400003	0.08614241472521186	5.0348825628202	(-8.95392, -8.635)	(-8.49063, 10.4038)
39bb3fb5b2257fd2eacca408dc42c5d1	-5.374100284999999	-0.929276130249999	0.06749699128234364	4.868533404591756	(-5.49851, -5.2491)	(-9.94137, 8.13077)
b9024a1f377b62508864cfea59b16a31	-7.6407803050000105	1.5977520117000004	0.061477260998331465	4.948286789522884	(-7.76053, -7.53207)	(-8.00993, 10.9031)
7ab1bc6052053650189083370055ae66	-6.1281172549999905	0.7689404886550003	0.08965887242886222	4.951690185556115	(-6.28121, -5.94278)	(-9.19627, 9.64829)
8183f1e3f9806994e125b1d5c6932498	-6.430334365000001	1.2281259950894996	0.07712401713796284	4.833449726956637	(-6.57135, -6.28652)	(-8.03389, 9.83218)
92f000f936d3f349c5e7719a5edc5078	-7.299901070000006	-0.7291162230000016	0.0527593520274377	4.839662553466195	(-7.40277, -7.20402)	(-10.1618, 8.45732)
6509bd0f539df985ac2f40c335cdb999	-8.517847555000017	0.5690202810300001	0.0794659972961516	4.762899631411507	(-8.67175, -8.37493)	(-8.07286, 9.3434)
c4f9ef34bd2919511069f409c25de6f1	-4.707966424999985	0.37236368466999986	0.09786191265946813	4.736693159928678	(-4.89271, -4.52659)	(-8.75184, 9.08697)
74923f4bbde849e27fc4eda25d757e2a	-8.417767764999986	0.09267681838500011	0.10496879626610364	4.9146811106267565	(-8.61882, -8.22836)	(-9.24134, 9.34334)
3edf7e19ca2ce44d4d3daa243e8725f7	-9.565792939999978	0.11532688827099971	0.07245191052316287	5.028326727511676	(-9.70138, -9.42996)	(-9.05738, 9.50766)
ebab7cfc7858bfb00c486bba21d6ca6d	-5.665502124999998	2.610933767544998	0.07298615513119165	4.796581361820893	(-5.80388, -5.52701)	(-6.80471, 10.8571)
8937656c16c20701c107e715bad86732	-3.2221225400000053	-0.42327546587399983	0.06504462934592213	4.9050928750521505	(-3.34857, -3.10541)	(-9.61001, 8.66572)
6a6880faba39965be0e4b7d88966d1c9	-6.3485083650000105	-0.26669302339999984	0.07698392410352166	4.713170089030174	(-6.50355, -6.20782)	(-9.39023, 8.27578)
85c05d873041801d03eed489230b23f6	-8.117573274999996	2.581892229399996	0.06051997781166459	4.9547054643595	(-8.22626, -7.99911)	(-5.81607, 12.8059)
6d8fe4ac153ead767024e041ff1f0ec6	-8.346396800000003	0.5866253638450001	0.10809911885191288	5.071741178632328	(-8.5316, -8.13079)	(-8.78437, 9.92178)
ed5952d1e022067b212146b9b3bc6812	-4.737898945	-0.6382352857650014	0.10395347362179377	4.913980222841691	(-4.91921, -4.52852)	(-9.50345, 8.58184)
7029eddc845e01d613a3bbc113ebeaba	-6.514013065000014	1.6449966424150007	0.07578040142844177	4.7893524030361725	(-6.66147, -6.38145)	(-7.76229, 10.1648)
41d23d8bc82f57b26b6896d5e2e947e8	-9.658080265000011	0.9041143034650003	0.07992231085860675	4.913602509620458	(-9.81772, -9.5131)	(-7.79612, 10.2997)
0021d135d4ac12982cc8abdf2b38e23f	-6.718595260000011	-0.48503717473999947	0.13290990713837852	4.963295295026916	(-6.97109, -6.48015)	(-9.57529, 8.68118)
e4c0082e2ab8c9772768fc29bb86caa3	-6.666397370000005	1.7749815015100003	0.06225759624321441	4.889818656487744	(-6.78751, -6.55291)	(-7.43264, 10.6647)
46d8ab5615f60d7b522f3590976668be	-8.97307234000001	-0.49791069678000044	0.06176533843770634	4.972526246883674	(-9.09214, -8.85727)	(-9.02232, 9.46163)
28bb502265419a0e86626d75a1183ce7	-8.300674014999988	0.6157440138499993	0.10875050015438904	5.051912886433062	(-8.50685, -8.09667)	(-8.30864, 10.4635)
ea3af29626a95b6c7b89d631bf1a739c	-5.361376489999999	-1.7244218540940026	0.06377528915089212	4.86746653152635	(-5.4813, -5.23793)	(-10.6526, 7.45413)
94b000e59b7ac160b0416c9ab45ff0bf	-7.474342914999998	0.788994758055001	0.11524885475245636	4.976875920196941	(-7.67534, -7.24269)	(-8.96111, 9.73777)
75878b49cacdd2ffdcea1186a43be92d	-8.06026531	2.4025601073699976	0.06954761705482006	4.6630399105584175	(-8.19002, -7.93055)	(-5.7335, 11.9643)
aea50462b44fe88301c739b72353e16f	-8.481626559999993	2.829186186440002	0.06903271147627325	5.120135091468758	(-8.62584, -8.36864)	(-6.5121, 12.6134)
2d575dfaf20c70d49b09be32a1492254	-8.841910295000005	2.291608650235003	0.0606293327743509	4.822163460089203	(-8.95001, -8.72577)	(-6.32584, 11.672)
b955f67a541a149dd3b179dc62d37a72	-7.851650670000004	-0.17248095205199998	0.07008800228392223	4.820297156686064	(-7.98439, -7.72153)	(-9.14243, 8.67602)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-6.279322825000006	0.3026170324850005	0.1469620180372104	4.888447835811189	(-6.53834, -5.98516)	(-8.79365, 9.50982)
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.694563059999993	1.8507347847500037	0.059947550053662736	4.661605748070845	(-5.80821, -5.58319)	(-7.17078, 10.4422)
1fd31ccf4d6163405f70131e32d5065a	-6.951660800000002	0.7052401485549994	0.10730374214238753	5.150283270224337	(-7.15114, -6.74951)	(-9.40261, 9.90317)
5093ad88995f6fe457c7fe96bb0ed33b	-6.020058464999998	0.9633748293300003	0.0685640757007179	4.806746503223044	(-6.14388, -5.88362)	(-8.36283, 9.7033)
f9b52205cb2d03153fd394a290212a10	-5.247920629999988	1.0216215825135002	0.09926675544512921	4.924253172282479	(-5.43131, -5.06411)	(-7.99545, 10.3811)
9d4e16844252e2dfbaf80a4a6fc4d55d	-9.493583559999992	0.22671709800999976	0.09113010821362176	5.002356702730911	(-9.66039, -9.32385)	(-10.0566, 8.42021)
148c7eb0139bbc1b8c87dd31464742e4	-5.65338852999999	-1.7379789322899992	0.06037054224486557	4.9075712604236665	(-5.76846, -5.5397)	(-10.6059, 7.85281)
eea6b86c0c75e740670ccc50613b1b23	-3.343260415	-1.3622058357150002	0.043997182936840136	4.721650421704702	(-3.42565, -3.26055)	(-9.58377, 7.7601)
3fe55dd5e59267f275e972017302459f	-6.248853880000002	0.20584708301499977	0.13019694471471147	4.789091080570883	(-6.48099, -5.98867)	(-8.81555, 8.97448)
f11bd4248a2f95e53507c5bbf8dda43a	-6.779684920000001	-1.4909392792299976	0.06897832049487433	4.733701307733893	(-6.90868, -6.65044)	(-10.376, 7.17656)
09a55cd0bdf9fa4929eab3f0ed841bf5	-8.970251730000001	0.6824996436464998	0.07690376678685591	4.861752593605541	(-9.12252, -8.8312)	(-8.81595, 9.55085)
bfb7bb16ab570748b3a5d099e9426af1	-8.389108629999988	1.1228877003050006	0.05946086889899187	4.773224458268632	(-8.51307, -8.28785)	(-7.38373, 10.5339)
ad52a0f6646c574417ce0b13b84acfa9	-3.6074599449999933	-0.7800949744150008	0.07782922024629935	4.861819898887324	(-3.75779, -3.46532)	(-9.49882, 8.91512)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.400284875000002	1.3384244270750012	0.04676397630104155	4.591477985924366	(-6.4941, -6.31744)	(-7.00734, 10.5157)
810926a593979f3574e3bbe7defd3559	-9.429704169999992	0.6335427249149993	0.09934449310712258	5.0180052470925585	(-9.62755, -9.25549)	(-9.20174, 9.66217)
5d62137a2d05df0be8d6b7e163a3ef08	-5.1631729400000035	-0.09499958778500014	0.11407259510222609	4.893175162309558	(-5.38061, -4.95479)	(-9.61049, 8.85947)
f9765bd9332162f70268554ab318197e	-6.922520470000003	-0.6521278447184992	0.0868481680697936	5.081672571517977	(-7.0826, -6.76141)	(-9.81924, 8.83127)
bc5b6cc17572b4fd6ebd80081410427e	-9.840723165	1.7676318892200038	0.07070916813280143	4.679162288849095	(-9.97775, -9.71603)	(-6.78261, 10.7797)
a29679284280410db95e5cb8c0b2d73d	-8.851787000000009	-1.530391378560003	0.08802826971888064	4.9340657382468445	(-9.00391, -8.68153)	(-10.7297, 8.01104)
1c86153e1b13ab5322c96f2602b73513	-5.47346568499999	0.465723671165	0.1136955704156094	4.854890635281966	(-5.67454, -5.24621)	(-8.07167, 9.72305)
fec0355651c9ad579f01f3e332311725	-7.088592100000004	0.3006469980250008	0.06159910922643282	4.732962348881562	(-7.20789, -6.97284)	(-8.10057, 9.20937)
f10155af1849a17996f302d71b32398c	-8.15840809	-0.6285027681699996	0.11038329933487172	5.016958839107665	(-8.36916, -7.95572)	(-10.4895, 8.33709)
0cc26190e976fc496119a5eb4cd0fee7	-10.023758804999998	-0.11238579992999995	0.07954682969749319	4.909392035267825	(-10.1717, -9.87251)	(-9.23421, 9.04693)
9c25197937d1f54e2634026fbca6b55f	-7.041266355000007	-0.19212520035499983	0.14387427231775657	5.112861218857324	(-7.30637, -6.77349)	(-9.19894, 10.1733)
40ced57decad1424c32de76ae039c050	-9.50330117	2.586850784976508	0.06971056981140732	4.6266143877510615	(-9.62218, -9.36768)	(-5.33175, 11.49)
2ad31c7624bd7744a56a5ccac67ed01a	-8.682851990000012	4.3127500969195	0.07108978930999796	4.717184887566913	(-8.81124, -8.55063)	(-4.92584, 13.0923)
41df3b4c55182503ecd97c6dbe47966a	-6.691820954999995	-1.842090562210001	0.059728758987090756	4.942993357704645	(-6.80515, -6.58217)	(-11.8611, 6.98807)
fea3411c847e6627afb5e78b88e2e9af	-5.622210315000005	-1.939501140963999	0.08218208748048922	4.905842346032549	(-5.76954, -5.46546)	(-11.0736, 7.34473)
8bb5ff097e0707dca3fe5860af20f4a6	-6.737823934999982	1.9879757124199968	0.06197243599105792	4.902222711889396	(-6.86199, -6.62818)	(-7.02123, 11.4392)
bda6b6e7da7508c68057140e7bd6cd8d	-6.228748215000008	0.21311163695500016	0.06958383810313834	4.771280667949349	(-6.36256, -6.10144)	(-8.70768, 9.02788)
