Feature	Intercept_mean	phosphorus_eaten_mean	Intercept_std	phosphorus_eaten_std	Intercept_hdi	phosphorus_eaten_hdi
40ced57decad1424c32de76ae039c050	-9.835406765000018	0.3714225208215003	0.21755228145777916	0.22344237888001353	(-10.2243, -9.40542)	(-0.0585611, 0.765599)
2ad31c7624bd7744a56a5ccac67ed01a	-9.000977804999991	0.3705302301274997	0.20679789290447811	0.2129121118336554	(-9.39199, -8.62011)	(-0.0123225, 0.792066)
41df3b4c55182503ecd97c6dbe47966a	-6.757381589999997	0.05663434649760003	0.17017712852634426	0.17401903834216742	(-7.06446, -6.41785)	(-0.302859, 0.35127)
fea3411c847e6627afb5e78b88e2e9af	-4.742208669999999	-0.9915949446950008	0.29326930194725687	0.30696226242659047	(-5.28348, -4.17833)	(-1.53208, -0.388607)
8bb5ff097e0707dca3fe5860af20f4a6	-7.032056134999998	0.3292776759439999	0.18299662857963206	0.18980203016973035	(-7.38869, -6.69153)	(-0.0573885, 0.668803)
bda6b6e7da7508c68057140e7bd6cd8d	-6.285655555000009	0.06651950163285006	0.22160316668042454	0.2308063995252815	(-6.71945, -5.88403)	(-0.340439, 0.527191)
1a5526b9f7147b6893f1a034a107cc65	-9.298195809999992	-0.6077888333025007	0.3075535956509757	0.3202342097718982	(-9.84067, -8.70004)	(-1.22538, -0.0290797)
97f26830027d30dfbd60b54895af0660	-9.242667774999983	0.19172675178649962	0.28835430106675913	0.29819920911165954	(-9.76551, -8.67286)	(-0.362631, 0.775338)
d061a99148d649c4eca4836c5f4b5b68	-4.814152989999999	0.13105468989804991	0.13528909022445193	0.13906350147942378	(-5.07046, -4.56725)	(-0.115212, 0.401161)
f9f5f08e8da4cc9740518223846563db	-7.988006660000001	-0.5224348642614992	0.313868872733733	0.3247788554254431	(-8.61602, -7.4405)	(-1.16036, 0.0676405)
40c85a458df8d5a935122ba778d4f334	-5.374319640000005	-0.06563934102150001	0.3824647709822049	0.39504531227004797	(-6.11645, -4.66402)	(-0.79111, 0.690793)
7ebc04cb539befd9f2e7faa131628c66	-8.458142775000006	0.14909739829899996	0.23424736882140074	0.2422017311874959	(-8.8798, -8.01422)	(-0.331814, 0.565931)
f7ef98bb6d0061b9368a72b1ff40aad0	-8.199971315000012	-0.7406981970200003	0.37965031899515206	0.39818110407123464	(-8.87861, -7.47931)	(-1.46636, -0.00557721)
362b97b08074732371b6e76cd1a894e1	-7.99619201	0.9395079419849991	0.48327900481756897	0.496724147248312	(-8.95104, -7.10834)	(0.025164, 1.84943)
2fad39e365933a7f925040cb3c2a5ef8	-6.48056841499999	0.3996663433177502	0.3473251167586904	0.35889888236081574	(-7.15645, -5.84734)	(-0.264807, 1.07189)
4c855814a58f4f324e8f0cfaab222e1f	-8.229421434999999	-0.6316029494962991	0.42440643232247416	0.43910539332405335	(-8.99538, -7.39874)	(-1.52514, 0.105413)
2f61368750bbc7603f01c928568e7ad3	-7.012312655000015	0.04729707309804997	0.1685068603790392	0.17465848471810472	(-7.31204, -6.67728)	(-0.300465, 0.353511)
599ba6458e91e2527f358f547ea39261	-3.924132715000001	-0.33199895301849996	0.10822661564642391	0.11222513184191583	(-4.13172, -3.72814)	(-0.54239, -0.127749)
4b548f1f6fc22f32237396b7d4ffee6e	-7.55985884000001	-0.07891651666750014	0.15023481871575023	0.154858996875104	(-7.83812, -7.28717)	(-0.367467, 0.204355)
eb3543a838a705addef1d704eda7cad3	-7.968224935000009	-0.06242103376249987	0.4796675039404857	0.5004636696127619	(-8.84393, -7.07944)	(-0.99686, 0.836881)
2281740c4ae82360612b5bc7e9538337	-6.504005495000011	0.04444423066699992	0.30943045313374523	0.3217232275949178	(-7.05781, -5.91848)	(-0.561311, 0.633074)
96936173022b85940115c9ea103505bd	-8.109861810000007	-0.022517177409499965	0.2428697842993725	0.253168919436603	(-8.56506, -7.64941)	(-0.490857, 0.442478)
f45b62ab6ec22fb20364a7e05088158f	-7.9431326350000155	0.7307061842050003	0.33309831196451106	0.3499088060020902	(-8.58292, -7.32345)	(0.0839601, 1.40851)
c16907f7272c334959e9f980842194cf	-8.290490380000008	0.21425196798855037	0.39326193268222065	0.4108298835301267	(-9.10622, -7.57213)	(-0.456567, 1.12621)
266c2a374ca451985731e1e1b5961bd2	-8.701433360000017	0.3424743130355001	0.25545491350805993	0.2633888261745655	(-9.20391, -8.26189)	(-0.155643, 0.819267)
2ad8a4ebf774763b765f4ab5b516ff21	-9.511459639999982	0.13725779274100006	0.31644624927429693	0.33047503712157683	(-10.1064, -8.92074)	(-0.513331, 0.733926)
f12011ad5219b22b6ca790103333a755	-8.98158514500001	-0.1977509532355003	0.18171729097826372	0.19057379409957198	(-9.31808, -8.64545)	(-0.564585, 0.150344)
b9fefd4224e459a6a0d21db63b1c0d03	-8.58531475499999	-0.3744209231749995	0.33946228623919344	0.35478911075819697	(-9.20341, -7.95455)	(-0.976486, 0.318792)
0cc2420a6a4698f8bf664d50b17d26b4	-5.481298369999992	-0.7811809391999999	0.22423036152859224	0.23391756162447574	(-5.8827, -5.06407)	(-1.19793, -0.346819)
33f9226b33e1f59f71edc044bb947764	-4.292291644999999	-0.02169822104925004	0.3434057718534212	0.3554470224916278	(-4.92308, -3.63648)	(-0.660156, 0.685192)
b4ef8e75d847b17325effd2f3873cc9c	-7.68114836499999	0.2801123469664997	0.31948332279099745	0.3248506443758672	(-8.25215, -7.06343)	(-0.350791, 0.876069)
8ffd2b3caa54b2922e98a0d5aab5adde	-6.388947085000001	-0.674705033171499	0.26039512990790104	0.2659466293829792	(-6.85552, -5.88603)	(-1.1769, -0.187689)
42608e863ede290f764f14c074e8e4fb	-9.113671605000008	0.11775430207051144	0.2541988092003463	0.2650479181642572	(-9.6073, -8.65992)	(-0.387633, 0.596737)
2a8a90cd5770804a5f23f425004de7e5	-6.765606540000006	0.48876398690449946	0.47251001016193106	0.488911497599412	(-7.59194, -5.85072)	(-0.317772, 1.4952)
f19fa34c0c987ab3bd8aa42d8a4d21ec	-9.072354669999992	0.14580380887199998	0.25660563655947083	0.26604248587755225	(-9.5361, -8.57082)	(-0.354184, 0.644675)
340a5698fe78713b785c3bcce89df73b	-7.961646304999999	-0.6030356135649997	0.2624473909681654	0.27503413041018854	(-8.44614, -7.47192)	(-1.06265, -0.0380948)
376917760e5aa918592416e980809536	-5.607589845000001	-0.36963090564550016	0.40927476933061235	0.4251917549117353	(-6.32167, -4.82022)	(-1.16726, 0.39699)
589c1370b3324a2d6cff6d1ff85341d1	-7.966529355000001	0.23767739153700027	0.37867702288379473	0.3880587303869536	(-8.7607, -7.31741)	(-0.49611, 1.00182)
e5a43b018c81cedd19e9a5354d32d469	-6.504638530000004	0.09682300321049996	0.3594680489754816	0.37125676080206077	(-7.14367, -5.82765)	(-0.549939, 0.791512)
f4dfb45b33372cdc0dc2fd20c0d0b448	-8.704425130000002	0.5173485495183998	0.465600137737504	0.481253041251671	(-9.57661, -7.83568)	(-0.404989, 1.40645)
e1b3393309a8b247e0c358c26176d13c	-7.018907010000009	0.3284662837130002	0.14709394003615475	0.15257655640873877	(-7.3178, -6.7584)	(0.0362552, 0.617174)
b47757a69204f053308f7f5f0022edab	-7.926567529999985	0.23392742114199974	0.32356704804506753	0.3338431393456735	(-8.55351, -7.33402)	(-0.355954, 0.914032)
03569e3fd843f501355f7853b0ec9361	-6.485863715000007	0.21875547574399973	0.305233419187429	0.3169369994047504	(-7.06274, -5.93833)	(-0.360464, 0.792973)
25e04b2be57def00437d44ab461e8773	-8.484439559999997	0.6715627184350001	0.4347938543293896	0.4480186428814559	(-9.29721, -7.71299)	(-0.18682, 1.46128)
4d04d759f5a6615dac43060726239891	-5.5890688000000175	0.29966532451649974	0.22772381137193354	0.23634277969948875	(-6.04823, -5.19512)	(-0.111732, 0.767828)
237135dc8b20f922cabee934f7d410a1	-6.52955708499998	-0.0656148804585999	0.25938810264688855	0.26793848778634094	(-6.99168, -6.0191)	(-0.622464, 0.397807)
9dd9cefe38347b087dd318d82962cc03	-5.9058888150000035	0.14248645500889978	0.22666666253740478	0.23542494543902692	(-6.35454, -5.50544)	(-0.285045, 0.592165)
c764eda12e92f19526c7e5a78a38c615	-9.803045224999998	-0.07901382580150008	0.3086338234873965	0.3208772516136111	(-10.3957, -9.26036)	(-0.669233, 0.513776)
6fc765c81c8b663cedcd799094894748	-8.965327829999987	0.2641981406254999	0.33831294879843266	0.3515906410165774	(-9.59745, -8.31111)	(-0.376035, 0.954746)
1a389bf765c8ff0f92600f684fbe7ad7	-5.85720693499999	-0.01708696536939998	0.23050514400259234	0.23513642451839376	(-6.31293, -5.41704)	(-0.486375, 0.411339)
b0645cbec7653c887cb868a248d95874	-3.8359268350000066	0.04579569768699992	0.15642527943281023	0.1629009033789131	(-4.11537, -3.53128)	(-0.279308, 0.337113)
d6c46ad81c01997055a3b713c0d5ee1b	-6.734462974999998	0.35388746918949937	0.3526258301074941	0.3680113822309706	(-7.39931, -6.10996)	(-0.323952, 1.04326)
fe2a1f2b6f247658881254d63fd68b74	-5.671379464999998	-0.3800806389016497	0.36269621526597706	0.37420345192176463	(-6.32679, -4.95765)	(-1.1307, 0.265594)
89aabf43d24dd5bd0fd0f5aca189d341	-5.162304489999995	-0.12343907238750007	0.09299895167333817	0.0965627967854778	(-5.34428, -5.00446)	(-0.294263, 0.062564)
2ae8a432208b85a14e86eb821c86ce2b	-4.703077234999996	0.42521248518000043	0.15769770102669467	0.1635975959671508	(-5.01534, -4.40612)	(0.128835, 0.7544)
f596fa835cdfdb22d6494b012f61fff2	-5.987312075000002	0.33551679189699973	0.18219022816041613	0.19023769008703287	(-6.33454, -5.64949)	(-0.0122091, 0.705674)
f7895578be91c3e9c71c7b89e3e798db	-9.294001975000004	0.4313023456720003	0.40096009422017226	0.41596111046541856	(-10.036, -8.5523)	(-0.332837, 1.22154)
8b40296c81e6ffbc10306d4a2ccab530	-9.644369430000012	0.2402743637459999	0.1911520466170192	0.1959806198081349	(-9.99566, -9.26593)	(-0.127176, 0.614061)
40a6b537d995aeb12b0100e2cb6ad879	-6.915503924999995	-0.21133320506899983	0.2213641897418017	0.22653639956473465	(-7.33001, -6.49686)	(-0.621648, 0.239837)
9ac5fec396208e598ab2e2d26985d0df	-8.241440440000003	0.11569683544449982	0.1414865580392936	0.14785434708598033	(-8.5053, -7.97782)	(-0.168009, 0.394938)
19cb3add28813b2bf3e1f40a000d33c2	-4.245102770000003	-0.18162319620000023	0.22847326897785467	0.23867119482840807	(-4.70268, -3.82591)	(-0.621509, 0.290975)
686d42b9552375c3b61301ae5605e3a2	-6.59361534499999	0.110001066482	0.3523027683036014	0.3603986095793571	(-7.33064, -5.9912)	(-0.540523, 0.836807)
51625f89e7332f46ab0641e10cede6ea	-6.877983384999993	-0.6128526232550005	0.3183599265061354	0.324062399201521	(-7.50041, -6.33803)	(-1.26142, -0.0726698)
ddd87ec4b9d332c2d8c02f5d1b08dbb4	-7.796720849999991	0.36460403954499937	0.1614970648639704	0.16839615083860945	(-8.11191, -7.49617)	(0.0573338, 0.68765)
588a23811b3e98af68f4f0fb24a0daa8	-5.349928060000001	-0.13052595383989993	0.24858876078784484	0.255457612674894	(-5.80389, -4.87946)	(-0.632588, 0.300056)
7c82a2ef7685c5c6dc3080f56033cee9	-8.728806189999997	-0.20281175039540017	0.33142399818915325	0.3461140855754852	(-9.37026, -8.09847)	(-0.906041, 0.400619)
b835514e2678e3c7ba13bfe0a0d79bb4	-8.721045939999987	0.18941190423900012	0.3507739313114879	0.359256361103316	(-9.3865, -8.08608)	(-0.46247, 0.877327)
c162a4f3943238810eba8a25f0563cca	-5.194808445000001	-0.08674791518600017	0.16412095160530832	0.17015372812608584	(-5.48814, -4.87268)	(-0.440764, 0.194725)
5b00db3216a94bcd5c4842499bf6bf6e	-7.918572030000003	-0.03666818089215	0.20655889483626502	0.2128366493420503	(-8.29489, -7.53268)	(-0.39639, 0.387861)
beef5a54aaee13f217ecede427cb3071	-7.62575067500002	0.01385744949749999	0.39159445030234313	0.4066210132933708	(-8.32072, -6.88454)	(-0.730367, 0.77979)
f7686a74ca2d3729eb66305e8a26309b	-3.3873691700000004	-0.3737181377500003	0.09896348538987058	0.10223017158014368	(-3.56961, -3.20391)	(-0.556647, -0.183843)
5ca5ea401c8d3569e69626d2f81d5578	-6.091478614999987	0.11861051564800007	0.4409924099153317	0.45349390509278104	(-6.85588, -5.2197)	(-0.698577, 0.960577)
b6d740387526e21887b761f90fbc914a	-7.992487395000017	-0.5028605704850002	0.351915379576915	0.3624317969868456	(-8.6421, -7.33521)	(-1.14872, 0.193251)
5e69d50b5a886d1b222f36de84a9dc98	-8.464761455000005	-0.8307276403300015	0.3258142169140763	0.339589833988353	(-9.06287, -7.85034)	(-1.43892, -0.176789)
208c8722c4dd18b60b2b2684272ff26c	-8.48065454500002	0.09912785939015002	0.4300555798474112	0.4480573041153767	(-9.28658, -7.7299)	(-0.768557, 0.891962)
95fb1be2ae50b6d347649ea76c2a1874	-9.197168224999997	0.19171355722250003	0.2551946687552455	0.2665916035942897	(-9.72444, -8.75157)	(-0.287335, 0.708638)
ea2b0e4a93c24c6c3661cbe347f93b74	-4.344040624999993	-0.03304155235155	0.1438255122572466	0.1496129098334598	(-4.63194, -4.10282)	(-0.295801, 0.258071)
04b5dd98584b9ead93ed64c586994296	-8.016898679999988	0.29125370957449914	0.23298292809765636	0.24054889547881983	(-8.45377, -7.56999)	(-0.157905, 0.74795)
ec6c9ea52e88226c339487585ea02f42	-5.389271705000002	-0.11229333882400015	0.24724023989177604	0.2559395147405684	(-5.8619, -4.94031)	(-0.6071, 0.353443)
4ce0afbaae4138f34580aa9f62b7a0fd	-8.415194410000023	-0.015530831487500002	0.3229346994495202	0.3323405590046539	(-9.02284, -7.83769)	(-0.655408, 0.582648)
f655279fdb3e9fe733677c83df662486	-9.308018949999992	0.7204156953000012	0.2125798895450778	0.2199034399544964	(-9.72824, -8.92324)	(0.309684, 1.13623)
