Feature	Intercept_mean	fat_eaten_mean	Intercept_std	fat_eaten_std	Intercept_hdi	fat_eaten_hdi
363c1c39d58bce4fc3218659d0944258	-6.378581749999996	0.001126533990325	0.23720239703623855	0.0024303817517238287	(-6.85523, -5.96689)	(-0.0033372, 0.00564725)
7be9bac1b13acbd8acf0de464d7c20e6	-7.4099781150000075	-0.005155704694150008	0.26424234520738105	0.002701874798381566	(-7.91139, -6.94517)	(-0.0100831, -0.000118793)
2ab8310e1e510f8045c7f4d191fa36be	-8.734222845000032	-0.0034818113294950042	0.38940705109365464	0.003975095681357276	(-9.45965, -7.98831)	(-0.010839, 0.00394787)
a66dd8d31584930c2b0f811f572dddcf	-6.931910955000002	0.0011115462476100014	0.3437362438026254	0.0035257022524764346	(-7.55256, -6.2391)	(-0.00576506, 0.00750144)
10155b2834300619ce0102110a37b057	-6.980258649999987	0.00031993346514500037	0.15537981627153988	0.0015874068323088858	(-7.27958, -6.68303)	(-0.00272835, 0.00326312)
fca904abacabcc0591dd00b0427f9180	-10.187447209999984	0.0011064655527150003	0.33239759597854507	0.00340557277266091	(-10.802, -9.58301)	(-0.00510116, 0.00736581)
ef6752ce31dcb9e16b1155bbaa1a268d	-8.67347913000001	-0.0011438957332150018	0.39857316496252376	0.004100981457166105	(-9.4354, -7.96892)	(-0.00909536, 0.00619531)
a24dae6b87885a55d81df1ea6d1abaf5	-5.950208389999989	0.0019206771011499996	0.29244619761694224	0.0030507848942896544	(-6.49258, -5.41984)	(-0.00344721, 0.00773355)
79280cea51a6fe8a3432b2f266dd34db	-3.5478646549999935	-0.0011429445587949978	0.12218895830508168	0.001258295567536842	(-3.78212, -3.32366)	(-0.00339328, 0.0013031)
cba33b3578113908d449fc66ccb245d4	-6.3000623999999945	0.0012247233434500016	0.1945646918637604	0.001998095176072722	(-6.63967, -5.90424)	(-0.00280652, 0.00484143)
ef1616938612ecae94c31842853cb904	-8.942471380000002	0.0009471647214149997	0.1985274784917584	0.002055000490527617	(-9.28904, -8.54904)	(-0.00295229, 0.0047083)
a378e30f9be477f7777e409c8faea14c	-8.363887309999988	-0.004120982407495002	0.2770502403212526	0.0028862566070106104	(-8.90948, -7.89626)	(-0.00954874, 0.00103566)
322498f1025a569812be6e3fe4f63ff7	-7.462323260000016	-0.004962492141449986	0.3775126824740761	0.0038551961773102585	(-8.18591, -6.74829)	(-0.0120992, 0.00221776)
d75b7080930e7a77ef3de8c6154895b9	-4.341059234999999	-0.004270094552405002	0.4849978387470039	0.004971930272278153	(-5.20321, -3.38369)	(-0.0140406, 0.00473769)
9bf0d2dbffe7925240ea811d2a4cd625	-8.444420539999982	-0.00600884323400001	0.2545988994222251	0.002657416812445002	(-8.92755, -7.96465)	(-0.0106957, -0.000840715)
a167e4d4418792dcaba877443ed0e66d	-8.007714545000004	-0.00630954996529101	0.3852882947791087	0.003967518542854901	(-8.75509, -7.29876)	(-0.0137555, 0.000902577)
ac0202d177961ffb380b6859272bde53	-7.354113694999999	-0.007070954985895003	0.3686897347561998	0.0037745366288957994	(-8.04955, -6.64972)	(-0.0141547, 0.00012599)
e3ab3e4772986724760dbd52b7af55f7	-8.236602280000007	0.0006548120036950989	0.2989273490987431	0.0030637285102210732	(-8.79553, -7.68343)	(-0.00505045, 0.00646093)
481e48328fe7a9837c7233de8f60fc23	-8.919648329999998	-0.0026805583527199977	0.32885477150880926	0.003367594496586576	(-9.53619, -8.29743)	(-0.00922686, 0.00326648)
be17b29b03ed02bed133932284568d16	-6.33216846000001	-0.0016646517685649982	0.20966748805436775	0.002155719782249359	(-6.71957, -5.9446)	(-0.00547983, 0.00255508)
5f9d6c173705f19cd3a1e5145c52789a	-8.95646850500001	0.0006718243834240007	0.46204187522692675	0.004766393331059652	(-9.77751, -8.06219)	(-0.00790756, 0.00970792)
1ef782a559e3e0a4ab42516e0a2c828f	-8.331640065000004	-0.002635110049784997	0.39999953181340797	0.004094462989759208	(-9.12477, -7.63845)	(-0.0106638, 0.0044729)
97f56e68f535e44ceb53d05f269e82d6	-6.677971399999996	-0.001347085698674998	0.17745069309709677	0.0018377364647518388	(-6.99852, -6.33726)	(-0.00493037, 0.00206576)
3f38509af22157cdcb4006457529d25e	-7.148896429999998	-0.01868905183499998	0.4261667186960463	0.004444130943325759	(-7.91589, -6.37103)	(-0.0271097, -0.0110613)
ccee9fc92f4182805278384a02a4d7d3	-9.071727684999994	-0.006938418998800015	0.3335665407495044	0.0034696715120066455	(-9.65307, -8.42703)	(-0.0135031, -0.000498005)
b3bf877149e7a31ad9a7397a3ca8b011	-8.796197285	-0.005692579031395494	0.36975193772525194	0.0038337659554959777	(-9.46601, -8.08858)	(-0.013202, 0.00094961)
33852dc244bb69590e8e756a83bb2f4c	-8.596877575000004	-0.009970115502999994	0.3071920790371546	0.003202770408866977	(-9.19112, -8.0585)	(-0.0155766, -0.00361639)
8f5959f21dc9ce9a281656f8d699ec07	-6.904757994999997	0.0005372176563745	0.2869566410981458	0.002963778308251066	(-7.4179, -6.37964)	(-0.00479521, 0.00610787)
2086666afdd5de098b04a94247040c11	-7.909542825000006	0.00016623552986999996	0.38384961227956094	0.003945566126098401	(-8.67249, -7.17287)	(-0.00770576, 0.00741135)
96169c3701e79f42346c41eb7b5bf2af	-9.456779535000008	-2.9151608720000098e-05	0.3449020127030774	0.003556685381190492	(-10.0753, -8.79019)	(-0.00686687, 0.00644283)
d05c86b5bfc092d8677507fb1eae8d66	-4.789335095000001	-0.009409226092849998	0.408637790732564	0.00426657477678489	(-5.57359, -4.03522)	(-0.0168239, -0.000735287)
25dd2ae928b2e5e1ac2e28dbe2112991	-5.972436314999999	-0.003905425839049999	0.19629942124435992	0.002020025318437682	(-6.31712, -5.57434)	(-0.00770297, -0.000187567)
cebcb0fe524fb1cf0bfb5463ae228bed	-9.26762206499999	0.004779143876509992	0.3906889019643201	0.004009740137566179	(-10.0582, -8.60009)	(-0.00300978, 0.0118468)
90104f2fbcc925a6619e805c7a625c57	-8.923561155000003	0.0038539079946999996	0.43099364775216387	0.004427324440574596	(-9.68882, -8.07505)	(-0.00497202, 0.0117023)
4c2189b6b5ced3cb80093414e9449de9	-6.041370159999994	0.0009975801063599997	0.17215504012858407	0.0017759484550419816	(-6.3594, -5.70048)	(-0.0025393, 0.0043105)
c4e57b91cc2be5a2232b3612abdf4c0c	-6.925736985000006	-0.012475524402299966	0.5300577322930582	0.005465904650830428	(-7.84632, -5.9193)	(-0.0232791, -0.00313055)
1600415004247da005dd77bd44c633d9	-8.482796620000002	0.0049555885995000055	0.21037995046552205	0.0021400122528800547	(-8.86021, -8.09353)	(0.0010461, 0.00887351)
3b092a59cd0e2d57483420cc994ec49c	-5.873071660000002	0.0019827258222950006	0.3056070434521175	0.0031557946040440656	(-6.4424, -5.27434)	(-0.00397865, 0.00787176)
2c5c5d710e1b9229efa72f98ca7b4e71	-8.041648355000007	-0.008519888562569996	0.46847560927965554	0.004796725846963889	(-8.95663, -7.19144)	(-0.0178711, 0.000375268)
db093685d2f3295cfa4da0a44d3d9ad0	-7.967742895000015	-0.0009358847354849971	0.2820175978221377	0.0029465609295028657	(-8.52851, -7.46055)	(-0.00723957, 0.0039952)
63a2de21003c952fd04b694d8444e66f	-6.789547954999996	-0.0034016685380200058	0.32781921119157753	0.0033643867931029765	(-7.40525, -6.20533)	(-0.00916961, 0.00321183)
59196a586276f0be745d0e334fc071c6	-3.541375669999997	0.0015718140137004958	0.11966749101218388	0.0012336209515781443	(-3.75733, -3.30404)	(-0.000764867, 0.0039193)
8507091bac6b1be88f3d360d6d535d0e	-8.550015010000003	0.0051031567287500015	0.2190045174002122	0.00224274096819765	(-8.97765, -8.17962)	(0.00113196, 0.00935536)
8f649d1053a0ead08b37f8e06fbb2818	-7.957346900000012	-0.004585394181505004	0.25027598530660095	0.002566248270411235	(-8.4559, -7.51754)	(-0.00957095, 0.00023561)
8a70333f85e6869971ef357eceadf3ef	-8.486680509999989	0.004840999952284998	0.3325072935573592	0.003430452865323018	(-9.10899, -7.86345)	(-0.0017482, 0.0112579)
8e0da29b36fbc3879561566e87f11ea7	-8.795135620000012	0.0005697291392999992	0.3722080474678315	0.0038102272029031893	(-9.49894, -8.10918)	(-0.00590233, 0.0083374)
5093cebf67405c910fb68525ffa6dc3d	-10.147734419999999	-4.6509267862999784e-05	0.3049619665551159	0.0031380215482642634	(-10.7488, -9.58529)	(-0.00661696, 0.00543574)
bde648dc2bd51d522327b0bb99e98340	-9.659493814999992	-0.0006308058667435002	0.28490339003528165	0.0029215141712710035	(-10.1803, -9.12106)	(-0.00594191, 0.00499579)
8720f9ecd2331ce68e2896df1bf2d977	-3.6881914449999886	0.00017570279221499973	0.21429495158323722	0.002207894138545341	(-4.1044, -3.31393)	(-0.00354432, 0.00462091)
3af2ddaf4af4b5ae4100439a9c3d4099	-7.9869930449999975	-0.010379006614500001	0.2988792744322998	0.003105752050600555	(-8.5386, -7.43531)	(-0.0160683, -0.0044883)
de24ab68045830f7ea823f771a1f7dd3	-6.60112407999999	0.00249718801838	0.26698646589790576	0.002736581576640732	(-7.06147, -6.08038)	(-0.00272479, 0.00738655)
aec9d6920c8746590e4dff84ba121b90	-8.478121494999998	0.005822819581805008	0.29957199656645983	0.003083094789088962	(-9.01339, -7.86954)	(0.000333171, 0.0118896)
192522c9b7c41f7a761f8a2ba792268a	-6.1526551750000085	-0.007099378629000004	0.25416577783558775	0.0026339684187864747	(-6.60237, -5.67194)	(-0.0116991, -0.00216875)
458157e555a80f9ba01d9da37ef787eb	-4.4434294950000055	-0.005851178470890003	0.3437614992310728	0.003541211479199528	(-5.14193, -3.84443)	(-0.0119769, 0.00141813)
3017f87a3b0f5200ed54eca17eef3cbb	-7.420123369999997	-0.013898406499999977	0.33948876919928167	0.0034943548605053487	(-8.13193, -6.84007)	(-0.0205846, -0.0073035)
c5e3c5422835403541b0af331a2cc649	-6.08969321999999	-0.027133644999999994	0.5060624562930259	0.005271630308754112	(-7.12906, -5.20179)	(-0.0364518, -0.0166491)
be7fc30c58dc772f88007fdefcf21a96	-8.137720785000006	0.002320703961785003	0.22319736735350126	0.0022992170815308082	(-8.57156, -7.73458)	(-0.00168693, 0.00700867)
3d766867c97f511431bf97e059d6498f	-5.279253785000014	-0.004836923351800008	0.23117944560908496	0.0023724983324452152	(-5.7465, -4.86808)	(-0.00903275, -0.000130729)
9099a7f671b923c7b07c12508f17270a	-7.175909094999995	-0.009879739630000002	0.2668681420946137	0.002761222154083327	(-7.65999, -6.70253)	(-0.0148139, -0.00473552)
4973330392dab23937c67af9843e5359	-8.498659654999981	0.004924285439299997	0.30853666475920016	0.0031441427996955363	(-9.01609, -7.89275)	(-0.00122491, 0.0103545)
2cf53730a41137e7ad95ed3680541d80	-8.86512701999999	-0.0032069202301500017	0.41091499993528974	0.004233533437338737	(-9.60337, -8.07005)	(-0.0107768, 0.00495152)
2a0968119cb66a61a416f8d924c224ac	-6.067662430000011	-0.0016397244647450011	0.5655642095619158	0.005846467228750421	(-7.10381, -5.03663)	(-0.0122846, 0.00938203)
a4e2a4e1321a599651edf92f6999e78e	-7.630144120000009	0.00101362860971	0.5007379264685526	0.005210123085316234	(-8.55512, -6.70978)	(-0.00920558, 0.00975645)
782772ed674928794b78f5a59ee3d08c	-9.31041373000001	-0.0010829740030850027	0.3258036209445611	0.0033387641349846026	(-9.92481, -8.72935)	(-0.00722118, 0.00519503)
ab5c396eaf731e031c9764a05b798753	-9.115231995000004	0.005819010485499998	0.2978414416914978	0.003045636482886496	(-9.63777, -8.5532)	(3.12751e-05, 0.0112419)
04195686f2b70585790ec75320de0d6f	-4.41643864	-0.015750659129499977	0.43294605919762164	0.004520469844263833	(-5.20164, -3.54662)	(-0.0242775, -0.00704011)
9f4d14b114e7499772a797790d81c1db	-4.942856160000003	-0.0002862279516275	0.1443560457073219	0.0014775227579262185	(-5.19806, -4.65814)	(-0.00292771, 0.0025796)
b1f2146bef78066448576fceeb6b644b	-4.900496620000001	0.0027338606814699988	0.2089984586921052	0.0021666253238334927	(-5.30042, -4.51972)	(-0.00123176, 0.00676312)
3bff9ab82e7f2a76cc22e687ac7b72fd	-7.76222093499999	0.010715674393845001	0.5267053151276109	0.005415226012561601	(-8.6963, -6.70783)	(-0.000202377, 0.0202673)
c1365ec008032ee718dcafaf5ac17adb	-6.551593549999989	-0.004445794051649993	0.23207286786287104	0.002406079553586651	(-6.97606, -6.13064)	(-0.0089916, 1.91745e-05)
cc968157f7691aab95df444e8cd103e2	-5.862034110000007	0.005436356857500006	0.14049117098845718	0.001443597059298485	(-6.1233, -5.60272)	(0.00279743, 0.00818742)
09ee2c2d76be17c9ede2d4c57412adeb	-8.180962999999984	-0.008739728870610003	0.46652520962355254	0.0048509337719733845	(-9.02557, -7.31189)	(-0.0176137, 0.000168945)
d9b76ee51ff2b6961430bf352cc578f2	-9.65823756	0.0017613813675942949	0.3482334434823086	0.003577596951228442	(-10.2994, -9.01223)	(-0.00477464, 0.00856384)
d2cccbadb958c9c6547274fa10531f74	-7.258218685000006	0.001968359820209998	0.23424726176440291	0.0024073337919240045	(-7.70438, -6.82541)	(-0.00257831, 0.006396)
2268b83b6cb307bfd1cd008dae1ce4b3	-7.415038434999989	0.0009099021393659985	0.4036388619668584	0.004169612715355325	(-8.20099, -6.65258)	(-0.00614969, 0.00968291)
e9ad916c93ff127ade2a8283db7603a1	-6.762286044999998	0.006053943967999999	0.5893575033374123	0.006076702764041041	(-7.76852, -5.6027)	(-0.00552551, 0.0169161)
624d0040eafc828499b5009791d96b85	-8.907014299999977	-0.0007317840480260012	0.24647666243299785	0.0025194551660069524	(-9.34342, -8.46617)	(-0.00537754, 0.00370228)
bc5146d3526a9ef5179457a2077b1b46	-9.126184915	-5.570201644499998e-05	0.20726759419212823	0.00212237112481642	(-9.52632, -8.76452)	(-0.00374611, 0.00400939)
7bbb537e486b770d58232a6c683a3a9f	-7.225077375000001	0.00012161963167500003	0.21754380364620685	0.0022308359246895333	(-7.61623, -6.76913)	(-0.00422039, 0.0042315)
30c16856bd5bae4cd2f1182341b30ffc	-9.790182319999989	0.007541183713549996	0.4044752821085826	0.004151005518593294	(-10.5619, -9.08375)	(0.000387918, 0.015607)
ac5402de1ddf427ab8d2b0a8a0a44f19	-3.574704890000002	-0.0005870968256950005	0.21805333210131816	0.0022683011037013144	(-3.97369, -3.16371)	(-0.00467693, 0.00373275)
d0037fe3397f56b52e971759e3f2f7a8	-8.778967465000001	-0.0006067638433499999	0.4004489719663714	0.004137015080391103	(-9.51209, -8.00178)	(-0.00839367, 0.00721343)
3d7f3a3956e66e4728521a97abd9f07b	-7.343443734999996	-0.0016719914750399996	0.5656518462850625	0.005828158329070979	(-8.40881, -6.33833)	(-0.0121647, 0.0092932)
3e15d94435169ddada1e508dd8b83a55	-8.28307678999999	0.0022954435111300036	0.3281565893306059	0.003371743594844185	(-8.83981, -7.61833)	(-0.00418431, 0.00832232)
ed1528f4822674c9e1da64b84c778e9f	-5.8637093699999925	-0.0009298661398529996	0.30659957930695736	0.0031476222582129993	(-6.42544, -5.27358)	(-0.00688769, 0.00491681)
477734397215c70bdacce28d5685cc6e	-6.465451740000003	0.0026135965645749997	0.5762488522739739	0.005914184735209197	(-7.50782, -5.34492)	(-0.00929174, 0.0129401)
1243750138937650754b619370565800	-6.440611184999989	0.003363592668239998	0.3378606378374755	0.0034712600972857093	(-7.11196, -5.84799)	(-0.00309733, 0.00978204)
997c1b9bc29e50b9096303c708bb54e8	-9.713322155000007	0.0021989316191600027	0.3025821317806225	0.00313535202198459	(-10.2826, -9.10624)	(-0.00443007, 0.00769071)
8aff935557eab67b0baa4553b8518105	-9.658666194999999	0.009056065825999987	0.3904541967141242	0.003987707696233066	(-10.3669, -8.96045)	(0.00195288, 0.0163373)
39bb3fb5b2257fd2eacca408dc42c5d1	-5.3734006849999965	-5.9159325430000155e-05	0.2931124802687195	0.003000609069510744	(-5.87518, -4.78187)	(-0.00567274, 0.00560956)
b9024a1f377b62508864cfea59b16a31	-7.965787110000004	0.0035501274755149995	0.22639655815614315	0.002334860155032991	(-8.39887, -7.55781)	(-0.000552534, 0.00815025)
7ab1bc6052053650189083370055ae66	-6.072029530000005	-0.0004871232397550004	0.3806575748580073	0.0039140042302096695	(-6.82439, -5.3985)	(-0.0077074, 0.00691705)
8183f1e3f9806994e125b1d5c6932498	-6.133380019999999	-0.0029586305635795	0.31919079563514924	0.0032965463236963987	(-6.73779, -5.55596)	(-0.0094865, 0.00268766)
92f000f936d3f349c5e7719a5edc5078	-7.41526566	0.001162985734533	0.18004562241627636	0.0018584258614788478	(-7.76645, -7.09985)	(-0.00218335, 0.00470628)
6509bd0f539df985ac2f40c335cdb999	-8.888887624999992	0.0039021555991950074	0.3712234241170801	0.003804937160018685	(-9.50739, -8.1498)	(-0.00349851, 0.0106963)
c4f9ef34bd2919511069f409c25de6f1	-4.471175320000009	-0.0023916561671699994	0.359260338456665	0.0036746233431614794	(-5.13654, -3.81304)	(-0.00900977, 0.00442008)
74923f4bbde849e27fc4eda25d757e2a	-7.292986375000007	-0.01250227613499998	0.30944412261393717	0.003123691979544608	(-7.87542, -6.70581)	(-0.0181128, -0.00633324)
3edf7e19ca2ce44d4d3daa243e8725f7	-9.303473409999995	-0.002774181667260004	0.28368476331655873	0.002948704122462715	(-9.83939, -8.80418)	(-0.00809986, 0.00278008)
ebab7cfc7858bfb00c486bba21d6ca6d	-6.164851725000001	0.005470437142750006	0.2979307601958456	0.0030938412406936915	(-6.73705, -5.62506)	(-8.23272e-05, 0.0115529)
8937656c16c20701c107e715bad86732	-3.514526055000001	0.003057001034599999	0.24450522753325135	0.0025147714117074857	(-3.98064, -3.06855)	(-0.00140005, 0.00789727)
6a6880faba39965be0e4b7d88966d1c9	-6.59025308500001	0.002536463408464994	0.3115768750570762	0.0031988833655794487	(-7.17671, -6.02757)	(-0.0029767, 0.00880836)
85c05d873041801d03eed489230b23f6	-8.165612019999987	0.0007475267657199988	0.2066211181840317	0.002125083939387788	(-8.5518, -7.76649)	(-0.0033341, 0.00470276)
6d8fe4ac153ead767024e041ff1f0ec6	-8.931362714999985	0.006198445149344991	0.4821901241589031	0.004987032375978354	(-9.80877, -8.03601)	(-0.00300478, 0.0152442)
ed5952d1e022067b212146b9b3bc6812	-4.5184401199999975	-0.002350256612380498	0.522936085308125	0.005446654854062293	(-5.4282, -3.50398)	(-0.0131126, 0.00672622)
7029eddc845e01d613a3bbc113ebeaba	-6.727300014999999	0.002373416663145999	0.28512436114115136	0.002941778954042556	(-7.26903, -6.21331)	(-0.00288417, 0.00790764)
41d23d8bc82f57b26b6896d5e2e947e8	-9.512522294999982	-0.0014523495940499983	0.3383509087942322	0.0035282854635400418	(-10.159, -8.92481)	(-0.00726833, 0.00557025)
0021d135d4ac12982cc8abdf2b38e23f	-5.737748090000007	-0.010568196158149985	0.5857435168652331	0.006040064722045735	(-6.81248, -4.67498)	(-0.0215868, 0.000302808)
e4c0082e2ab8c9772768fc29bb86caa3	-6.6076866500000015	-0.00045672375636118204	0.210505596050503	0.0021569834287943307	(-6.9782, -6.22428)	(-0.00436755, 0.00355998)
46d8ab5615f60d7b522f3590976668be	-8.769976990000002	-0.002149987787650005	0.20987638099781464	0.0021733700550263363	(-9.16918, -8.3794)	(-0.00617995, 0.00196359)
28bb502265419a0e86626d75a1183ce7	-8.490608740000011	0.0020742558092249975	0.45676062358079067	0.004724422738322136	(-9.30529, -7.59029)	(-0.00664148, 0.0108862)
ea3af29626a95b6c7b89d631bf1a739c	-5.029585585000004	-0.0036538463417714975	0.2182944430471325	0.002256699285931479	(-5.43532, -4.6235)	(-0.00760071, 0.000575037)
94b000e59b7ac160b0416c9ab45ff0bf	-7.172501560000008	-0.003027262398349998	0.5230591832143535	0.005368072840422635	(-8.18898, -6.18892)	(-0.0141893, 0.00620341)
75878b49cacdd2ffdcea1186a43be92d	-8.186830810000007	0.0015481538392514982	0.2541019595688783	0.0026103892862662952	(-8.68067, -7.74084)	(-0.00306813, 0.00647985)
aea50462b44fe88301c739b72353e16f	-9.008448724999985	0.005723997444248908	0.251439509224633	0.0025696681298047943	(-9.47582, -8.55473)	(0.00112789, 0.0106066)
2d575dfaf20c70d49b09be32a1492254	-9.10640369	0.002956867758194998	0.20058972112544535	0.002053335402409006	(-9.46928, -8.72114)	(-0.000819893, 0.00681984)
b955f67a541a149dd3b179dc62d37a72	-7.5623428599999825	-0.0030530546993399973	0.28547931556668044	0.002945577261817334	(-8.10297, -7.04957)	(-0.00838778, 0.00241775)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-6.469827765000007	0.0021004329966294996	0.5101710699885432	0.005200512383122093	(-7.39286, -5.47314)	(-0.00827605, 0.0114895)
8f1c11c7b732265cbfc1bb7dbd0241e7	-6.188289344999999	0.005327564291249986	0.2339543794253936	0.0024150360922875697	(-6.6193, -5.74628)	(0.000961395, 0.0100003)
1fd31ccf4d6163405f70131e32d5065a	-7.478822714999999	0.0055472056238000025	0.5088237939173827	0.005287221887992675	(-8.47593, -6.5693)	(-0.00411202, 0.0157534)
5093ad88995f6fe457c7fe96bb0ed33b	-6.307766800000001	0.0031395374648100012	0.28416360768113824	0.0029234001487295825	(-6.81614, -5.75588)	(-0.0023772, 0.00852617)
f9b52205cb2d03153fd394a290212a10	-5.487051610000004	0.002650371434883653	0.3840176424050176	0.003972000488328766	(-6.18949, -4.72629)	(-0.00489939, 0.0098677)
9d4e16844252e2dfbaf80a4a6fc4d55d	-9.766233035000019	0.0028859860604050045	0.391000719204247	0.004033030169608536	(-10.6148, -9.10087)	(-0.00541271, 0.0101051)
148c7eb0139bbc1b8c87dd31464742e4	-5.927151255000012	0.0027641843407649994	0.22451158342249292	0.002302773500719254	(-6.3546, -5.49993)	(-0.00171729, 0.00708321)
eea6b86c0c75e740670ccc50613b1b23	-3.2556286750000045	-0.0010287248889549996	0.1065166939117733	0.001085537847145341	(-3.45144, -3.06771)	(-0.00299492, 0.000935947)
3fe55dd5e59267f275e972017302459f	-6.696924129999995	0.004754096624545019	0.6203597887097799	0.006399511154209016	(-7.92474, -5.58872)	(-0.00673403, 0.0171102)
f11bd4248a2f95e53507c5bbf8dda43a	-5.8933467900000025	-0.009632002330000009	0.26549829555346655	0.0027406352414691905	(-6.38067, -5.36732)	(-0.0149435, -0.0045911)
09a55cd0bdf9fa4929eab3f0ed841bf5	-8.790658964999981	-0.001839243029538503	0.2979440548720159	0.0030716895791473076	(-9.33867, -8.22204)	(-0.00741305, 0.00417597)
bfb7bb16ab570748b3a5d099e9426af1	-8.372075050000012	-0.000112661944485	0.22294695773478865	0.0022710598747404335	(-8.79887, -7.95948)	(-0.00470328, 0.00392858)
ad52a0f6646c574417ce0b13b84acfa9	-3.5683049949999988	-0.0004358926925400006	0.3138000374353069	0.0032472120131432627	(-4.19285, -2.99653)	(-0.00722896, 0.00511554)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.2344959200000005	-0.0016361509057749991	0.13152056006021862	0.0013502899018828093	(-6.46312, -5.98065)	(-0.00404057, 0.000925515)
810926a593979f3574e3bbe7defd3559	-9.498856315000005	0.0008057818896499982	0.4211611266210014	0.004304467559793082	(-10.3102, -8.71136)	(-0.00738326, 0.00879753)
5d62137a2d05df0be8d6b7e163a3ef08	-5.420024999999994	0.0027094445003450003	0.48735441736297014	0.004973774680981479	(-6.2971, -4.46711)	(-0.00695506, 0.0120083)
f9765bd9332162f70268554ab318197e	-6.568031314999995	-0.003802252737579996	0.35440131884943743	0.0036332150587996027	(-7.28473, -5.96174)	(-0.00969573, 0.00379442)
bc5b6cc17572b4fd6ebd80081410427e	-9.806293089999995	-0.00020977940064000004	0.26968049393189714	0.002793483155491522	(-10.3353, -9.34889)	(-0.00523064, 0.00515594)
a29679284280410db95e5cb8c0b2d73d	-7.666614499999993	-0.012979695994999997	0.34861797370538694	0.003616580258033261	(-8.28182, -7.03697)	(-0.0200258, -0.00647286)
1c86153e1b13ab5322c96f2602b73513	-4.561634110000001	-0.009738134908635	0.49631791523499097	0.0051697367985129245	(-5.48739, -3.68334)	(-0.0189315, 0.000365892)
fec0355651c9ad579f01f3e332311725	-7.032687299999996	-0.000543706050189	0.22988170464612892	0.0023706253230187505	(-7.48961, -6.63255)	(-0.00509026, 0.00385221)
f10155af1849a17996f302d71b32398c	-6.68882762	-0.016472946694999963	0.4021022199204275	0.004102913814726063	(-7.4268, -5.89916)	(-0.0247241, -0.00919192)
0cc26190e976fc496119a5eb4cd0fee7	-9.419959550000007	-0.00646003182149999	0.3158996178691858	0.003268223978719522	(-9.97733, -8.81987)	(-0.0125809, -0.000511089)
9c25197937d1f54e2634026fbca6b55f	-7.418466225000006	0.0039885316056450055	0.5041612426053784	0.005117266528704047	(-8.36626, -6.50582)	(-0.00460151, 0.0145074)
40ced57decad1424c32de76ae039c050	-9.692776454999995	0.002181027388090001	0.2664924943942756	0.002739325564827042	(-10.1585, -9.15862)	(-0.00297319, 0.00750202)
2ad31c7624bd7744a56a5ccac67ed01a	-8.676909529999996	0.00029188161979999986	0.23808319998223118	0.002431200406538759	(-9.10357, -8.23058)	(-0.00435256, 0.00473078)
41df3b4c55182503ecd97c6dbe47966a	-7.07625540499999	0.003869774356754999	0.21833128451309028	0.0022448113250487637	(-7.53092, -6.71052)	(-0.000286519, 0.00822028)
fea3411c847e6627afb5e78b88e2e9af	-4.481773604999997	-0.012461992128000018	0.32114443997468484	0.003332344692871306	(-5.0498, -3.85753)	(-0.0185487, -0.00624362)
8bb5ff097e0707dca3fe5860af20f4a6	-6.7610634550000075	0.00042273149210250005	0.21708121872288472	0.002257335206153467	(-7.14058, -6.32081)	(-0.00379703, 0.00466618)
bda6b6e7da7508c68057140e7bd6cd8d	-6.149367524999993	-0.0007658780371659998	0.26835740913141254	0.0027764304231066564	(-6.63605, -5.63082)	(-0.00587229, 0.00453125)
1a5526b9f7147b6893f1a034a107cc65	-8.957068739999999	-0.009693562898700013	0.35021051328809694	0.003657892863102978	(-9.62568, -8.35725)	(-0.0164319, -0.00298561)
97f26830027d30dfbd60b54895af0660	-9.45289024999999	0.003931352568215499	0.3302966811904677	0.0033898236929940304	(-10.0777, -8.85668)	(-0.002593, 0.010037)
d061a99148d649c4eca4836c5f4b5b68	-4.497328204999998	-0.002041492668610001	0.15219132711336728	0.0015667742656513652	(-4.83424, -4.25734)	(-0.00479409, 0.00109801)
f9f5f08e8da4cc9740518223846563db	-8.058931365000015	-0.004300468679887503	0.37130797929641485	0.003835878071140883	(-8.77588, -7.39783)	(-0.0114004, 0.00292397)
40c85a458df8d5a935122ba778d4f334	-5.243037625000002	-0.0019917589106200023	0.4513114572173072	0.0045923992660934455	(-6.1555, -4.43576)	(-0.0102489, 0.00703972)
7ebc04cb539befd9f2e7faa131628c66	-8.530473900000013	0.002259220033399997	0.2959678851377123	0.0030295394294541276	(-9.09976, -7.99345)	(-0.00296235, 0.00837796)
f7ef98bb6d0061b9368a72b1ff40aad0	-8.351814939999999	-0.005495716943214998	0.4433336443336969	0.004541542558796767	(-9.18986, -7.53661)	(-0.0138806, 0.00332034)
362b97b08074732371b6e76cd1a894e1	-7.756874050000003	0.007010117771869999	0.5825298051651934	0.005988065577542108	(-8.94134, -6.77251)	(-0.00322951, 0.0191098)
2fad39e365933a7f925040cb3c2a5ef8	-6.366666009999999	0.002822101158030003	0.44628340706840053	0.004621376678613138	(-7.23075, -5.55427)	(-0.00635166, 0.0111139)
4c855814a58f4f324e8f0cfaab222e1f	-7.678738885000005	-0.012153272888149998	0.5162162846451152	0.005306589444078804	(-8.61647, -6.67229)	(-0.0223647, -0.00255028)
