Feature	Intercept_mean	energy_kcal_eaten_mean	Intercept_std	energy_kcal_eaten_std	Intercept_hdi	energy_kcal_eaten_hdi
c16907f7272c334959e9f980842194cf	-7.958433984999992	-5.815370271824997e-05	0.5216488344769598	0.00023331814169114302	(-8.93735, -7.00781)	(-0.000485153, 0.000385306)
266c2a374ca451985731e1e1b5961bd2	-7.875087865000002	-0.00022809463456849972	0.3529457490588204	0.00015855560782021476	(-8.51669, -7.24304)	(-0.000509392, 6.85221e-05)
2ad8a4ebf774763b765f4ab5b516ff21	-9.252897430000008	-5.816624681665001e-05	0.4364490887963857	0.00019419733054693223	(-9.99414, -8.36752)	(-0.00043802, 0.000287487)
f12011ad5219b22b6ca790103333a755	-8.626816249999997	-0.0002444512759899999	0.2602842535585617	0.00011663625420730065	(-9.09627, -8.12834)	(-0.000466508, -2.22988e-05)
b9fefd4224e459a6a0d21db63b1c0d03	-8.957696979999987	1.4009217267500006e-05	0.5089307030612116	0.00022479496254700085	(-9.9821, -8.05698)	(-0.000396218, 0.000446252)
0cc2420a6a4698f8bf664d50b17d26b4	-4.899242384999995	-0.0006043770870000008	0.3237180262114882	0.0001442381075234122	(-5.46296, -4.29405)	(-0.000856094, -0.000332862)
33f9226b33e1f59f71edc044bb947764	-2.083420025000002	-0.0007705261382449959	4.541148038893368	0.0016738151906415285	(-6.02284, 5.56589)	(-0.00366423, 0.000758775)
b4ef8e75d847b17325effd2f3873cc9c	-6.860140334999998	-0.0002559434885109997	0.44906029707160455	0.00020167847631414557	(-7.66362, -6.02586)	(-0.000592273, 0.000155567)
8ffd2b3caa54b2922e98a0d5aab5adde	-6.431610979999996	-0.00026017723661749974	0.3943499995839226	0.00017617978858393017	(-7.10509, -5.67168)	(-0.000587063, 5.56352e-05)
42608e863ede290f764f14c074e8e4fb	-9.689796924999994	0.00030961893068500053	0.371438462901992	0.00016517757501018332	(-10.4029, -8.9837)	(8.52716e-06, 0.000645389)
