Feature	Intercept_mean	daily_HEI_mean	Intercept_std	daily_HEI_std	Intercept_hdi	daily_HEI_hdi
d39f37b814ebd81091a949f8bd9d1710	-5.720342589999995	-0.00917460015200001	0.5910075511718036	0.010269287013943829	(-6.81586, -4.64832)	(-0.0281408, 0.00973314)
706b0d627a9ba61b18e6b7b39622ac1f	-8.169491980000018	-0.014561515285682015	0.6572188857083913	0.01138339160496223	(-9.42862, -7.0167)	(-0.0355085, 0.00606404)
32382a0f5831da5faee464d011b5616c	-5.629159014999995	-0.004915908717004995	1.0090581959423253	0.017517658165926795	(-7.60058, -3.77239)	(-0.0369799, 0.0281646)
fcd575ef43a2ae77d9b7c10639e80fd8	-10.542719455000006	0.012428543966800014	0.7038841490711755	0.012133348995824935	(-11.974, -9.30365)	(-0.00987012, 0.0355696)
fdb1c35a8dab336d65ed22d796e71e4b	-8.655338145000004	0.03343334768084994	1.1217530812404346	0.01953742893671978	(-10.6356, -6.43807)	(-0.0066146, 0.0670092)
25def15fb42bed6855ede4893d27a21d	-6.242229295000001	0.016723570856800003	0.8342754142779552	0.014459956916648852	(-7.73165, -4.65526)	(-0.0105934, 0.0429342)
2a13ecb6c618ddf8154298c69336dd8e	-6.974715394999998	-0.02765396153400002	0.8039853195006388	0.013996250388743168	(-8.51983, -5.44613)	(-0.054625, -0.000498617)
9ad89cc951aa3031c19c59c95e401614	-9.168077545000006	-0.008452468787759987	0.6144594206121533	0.010646871226744155	(-10.3293, -8.02468)	(-0.0294876, 0.00984311)
55d4d3011e1f3bb8e4e5089b801b61a4	-11.653792304999993	0.03847452049750004	0.7178306259109712	0.012338659095629239	(-12.9655, -10.2825)	(0.0152032, 0.0616015)
4ed55370307d6700d110b6d3f1196136	-9.983153224999992	0.03996912807035004	0.8995751397876949	0.015549234461066753	(-11.6357, -8.30451)	(0.0123685, 0.070255)
154c25181234441402124e02c204074c	-9.695799585	0.003625977887739993	0.6593928038068644	0.011455800890907563	(-10.9749, -8.49469)	(-0.0160608, 0.0274497)
370829fece3190f1a8efccf50b7d0921	-4.817743565000002	-0.05058317915	0.4943463224700279	0.008579854959559654	(-5.70326, -3.90572)	(-0.0656313, -0.0341106)
b1a153ff5a21342991138e7f7dd2658e	-8.170905589999993	0.025878856631600004	0.8254838501482343	0.014323847422475514	(-9.5637, -6.4483)	(-0.00281042, 0.0506649)
e39b1ae9776ee98190c8cb02bc9de792	-9.607364099999998	0.00724187897700001	0.5672434649691346	0.009809812033519914	(-10.7171, -8.59361)	(-0.0098908, 0.0267791)
e71461ffe18aa4dc3b1f7ba4a1011cff	-9.314980980000009	0.032011815955999945	0.5489234432724112	0.009499732277375187	(-10.3342, -8.33965)	(0.0150845, 0.0497646)
90c2b51afe404951ec89bd52c7ae1f58	-8.17334295499999	-0.014173934797139954	0.9943474540205843	0.017282010165094636	(-10.1109, -6.29628)	(-0.0469442, 0.0189311)
c5af8314e36eaed98fc88f181f539e8f	-8.103278254999989	0.013931679987235008	0.42785182803770433	0.00742679013173065	(-8.90742, -7.35289)	(0.00100694, 0.0282879)
10cd502b01abafc87e2ecbad86389286	-5.5061838450000025	-0.010255294533900007	0.30085975274796406	0.0052141700176012735	(-6.07413, -4.94926)	(-0.0202107, -0.000476895)
433cf7e272a09b91cc85082a1338b8e1	-8.901541704999996	0.020313790795000015	0.3268940103037115	0.00567284371953813	(-9.50545, -8.27031)	(0.00908451, 0.0304357)
877f27b47c85f6b2d3cf8a6aa86def40	-7.238139275000002	0.032625250910000014	0.4630013799567169	0.007987145232021084	(-8.09853, -6.3765)	(0.0173603, 0.0467506)
9ed241a051fe72047261df3b7e08b675	-7.158305850000006	0.002222228679170001	0.41705502113363585	0.007217358089045584	(-7.97848, -6.40662)	(-0.0125854, 0.0146435)
04c8be5a3a6ba2d70446812e99318905	-5.335189134999993	-0.011330275595550018	0.4065984506168244	0.007020374233288029	(-6.21079, -4.6536)	(-0.0235353, 0.00326087)
e0b7bd623a1b4cd1640883066e8d96bd	-10.801502564999987	0.021852093872499964	0.6481576349549325	0.011198288506569955	(-11.9982, -9.61823)	(0.000988215, 0.0418505)
6a17479edbe461431433bddb084f731e	-6.973408989999987	0.008911224211884991	0.5392020152594758	0.009354432003930596	(-7.93054, -5.90723)	(-0.00854892, 0.026504)
35513c8de34a49ef37dde85737e6aef9	-7.412143430000002	-0.0058589994132550085	0.6784666807607684	0.011706417317259462	(-8.74153, -6.25083)	(-0.0279244, 0.0152194)
69536042153447ceb692aa53159ce0c2	-6.27425621499999	-0.018413302086000005	0.3287531066712885	0.005701402474555561	(-6.95815, -5.71981)	(-0.0277569, -0.00626888)
0f92fcc184a951ff8b0914467ad2f8f9	-6.680021419999997	-0.005229195271433008	0.42102187044556627	0.007310209087431374	(-7.43123, -5.90991)	(-0.0187071, 0.00812686)
e9d9bafcf863ec0908ce4e20e6386ff9	-11.46917186499999	0.034286740555	0.5529239418959643	0.009533134017018734	(-12.4598, -10.4123)	(0.015465, 0.0509954)
979578981da3916b394bf24c32bace21	-9.060480915000019	0.039142284049499994	0.785747027141186	0.013639734684646746	(-10.4529, -7.62651)	(0.014536, 0.0633262)
5860dac317300b1fe6094e958240cc7f	-9.707028465000006	0.03562224060000007	0.34901118191670294	0.006048154745090579	(-10.2776, -8.99705)	(0.0242471, 0.0464523)
3a1461e8439091ad6b93af0ddb3849eb	-8.944572009999995	0.032381786700400046	0.8398921861654985	0.014436641473868236	(-10.4327, -7.36004)	(0.00361402, 0.0573059)
d32627161d829a1488c2a047669cb29f	-4.9520543350000015	-0.02230448739207501	1.152800353644186	0.01997884561995903	(-7.03475, -2.80685)	(-0.0567096, 0.0165386)
e2c3ff4f647112723741aa72087f1bfa	-1.5532227160000003	-0.030897638050000023	0.3739842283060387	0.00647628615833004	(-2.22874, -0.873954)	(-0.042209, -0.0186932)
426bd7119a31b73ef734771a071a216c	-7.80072412000001	0.034130066865000044	0.5174820765979488	0.008993237021950366	(-8.80239, -6.86823)	(0.0186307, 0.0523293)
aed0d8840bb7da5eacd80c6f9a1f91ed	-8.996231514999987	-0.012498448335561504	0.6256525610361192	0.010899830067405586	(-10.1755, -7.83726)	(-0.0330018, 0.00770863)
0b05a2e48cdc5f9e766bb0f4c209d4b4	-7.7260139899999825	-0.01832000173245003	0.40601882810601236	0.007080301884047723	(-8.51957, -7.01965)	(-0.031784, -0.00570946)
31c0a0bcf172474d82c69979df243e78	-5.566148805000005	-0.009817496692545013	0.33471539269971157	0.005819303998317166	(-6.15312, -4.93655)	(-0.0208213, 0.00017404)
f9b9b7db378357774e672fe5ba242b12	-11.376308470000017	0.025134988761500048	0.5848936621854088	0.010104487298355449	(-12.5271, -10.3493)	(0.00660933, 0.0442532)
95f975f50235610bca818dcc9d97f7d6	-9.72402730499999	0.015662144441699978	0.8890632725540342	0.01532324383579648	(-11.3953, -8.13163)	(-0.0128001, 0.0432522)
ecaa9f4e15a28f212d9bd60f749191ab	-9.202343604999992	0.03199274281899998	0.500170347695417	0.008675414892234626	(-10.1246, -8.30108)	(0.0164316, 0.0477638)
a6fa2de5f4576d1d77b1616786e3dd52	-8.880320255000013	0.0020048314163949974	0.32337310640865774	0.00561036483661479	(-9.52905, -8.31573)	(-0.00878764, 0.012264)
1fa555f9a74d47a6ca7a65a347bc885f	-8.017497369999994	0.03583300885000003	0.3756756478499544	0.006537794317631651	(-8.79091, -7.37969)	(0.0248289, 0.0495122)
149e7d5e484d157f2ac6140a2111618e	-4.087991099999999	-0.0021569233861500016	0.3568338359543417	0.006185164648611363	(-4.79556, -3.45054)	(-0.0137108, 0.00973562)
605c54065160b61d47c4d5f87ffbe6bb	-8.817160809999987	-0.002233727496899997	0.6245022756370415	0.010841076340433608	(-9.90515, -7.60772)	(-0.0232076, 0.016945)
5034598009be77942a505e7c9978b06b	-9.989691685	0.03281186397999998	0.5033535986097751	0.00869875597542053	(-10.9351, -9.06833)	(0.016617, 0.0486958)
8526f1f5fd2dcff7e7a73db743c829d2	-5.967566874999994	-0.00830920777600001	0.4722673510493651	0.00819298276878071	(-6.84245, -5.0961)	(-0.0237605, 0.00652464)
24ef07664cfa04a819d7797a89e653b6	-8.738480490000006	-0.013865011035900014	0.6684915054602122	0.011652750695497885	(-9.95457, -7.51714)	(-0.0363321, 0.00638577)
03fdbec0c9b63a05ae79f92c6d3a4cfc	-9.55728852500001	0.04200023279400006	0.8663568644108355	0.01496558551363976	(-11.0806, -7.84413)	(0.0131749, 0.0682843)
aa3e2d76e864d7909b51110e211ef36c	-10.516513365000003	0.029675418526400044	0.8207266318676559	0.014172645220007957	(-12.0984, -9.07607)	(0.00289517, 0.0554965)
7efeb75fc542932a033b37b887994dc8	-5.494099700000005	-0.049176725167999924	0.9097909427846106	0.015777160571737316	(-7.30354, -3.82658)	(-0.0773469, -0.0180179)
2371e52106292ac4c33aec6f57cace35	-6.641352214999998	-0.018231891871149986	0.4714484548775653	0.008187904741549514	(-7.52022, -5.75446)	(-0.0329896, -0.00191905)
913d55d109820d0f3fad120be103c64f	-10.560153099999987	0.037565587181500035	0.6659216536581392	0.011528502882025048	(-11.7138, -9.17088)	(0.0118332, 0.0562808)
c82032c40c98975f71892e4be561c87a	-5.375028269999996	-0.029405071000000012	0.3275634095945501	0.0056899491997125	(-6.03857, -4.81745)	(-0.0391052, -0.0178083)
ac9166cff57e7ff3581eaf798edc726c	-6.887035390000009	-0.005273347098899996	0.9126810825498399	0.015889997194541084	(-8.8056, -5.30661)	(-0.0350861, 0.0259551)
949af2c28ba6c0345ae58b9aed00a2c0	-6.881103505000003	-0.010890338544099994	0.9872450971437464	0.017128251901183	(-8.6578, -5.05398)	(-0.0412617, 0.0213634)
8a261f382a739bbc5f9494b2c64c2744	-5.589334329999998	0.006067935477534996	0.30407544976428375	0.00526548991609811	(-6.17735, -5.05068)	(-0.00320149, 0.0162921)
e91f1c5b67ffecb5ca3ca3b393a50f00	-7.7090502599999935	0.05275581584999997	0.5785565245358771	0.010047890684401558	(-8.71074, -6.52621)	(0.0328704, 0.0704469)
99b02f389bd0b7abad0d4d8affb09e22	-8.621025630000021	-0.019773338117655047	0.7770428357901529	0.013546491344018904	(-10.0783, -7.16648)	(-0.0448718, 0.00654365)
d3d99580d90cca486a23372a474e9571	-10.53752131500001	0.027589508788500004	0.5605425236399294	0.009722736795251	(-11.6342, -9.53696)	(0.00864275, 0.0453029)
7076b69bea6fb40b94f8b32fd85fdb46	-11.944790490000006	0.03665027194999995	0.6775209061230216	0.011626072951784364	(-13.2871, -10.7405)	(0.015053, 0.0582337)
e82ab12c51a893c6d7938a16632199a8	-10.257551009999986	0.046547961815000004	0.9510908432956234	0.016482270087328735	(-12.0602, -8.51972)	(0.0150637, 0.076546)
2ae945b550c248752a5b463c9aca1a6a	-11.693112330000005	0.03824244229750007	0.8316587853830272	0.014396605903495095	(-13.1619, -10.0727)	(0.00982024, 0.0631616)
b423592b0ae631882095792b27729b9c	-12.75709342499999	0.06776359384999994	0.7878817859698366	0.013629639614402767	(-14.2204, -11.1719)	(0.0408475, 0.0937572)
3f1ed51e954b35a8108c12dd882b696b	-6.595580684999996	-0.008233024335244997	0.5975601336422812	0.010376664635466132	(-7.71252, -5.48332)	(-0.0261991, 0.0127662)
1fb601d8edb6994ffb112ad1a34828d5	-10.892011754999997	0.02988868053599999	0.601799411603376	0.01039165655874823	(-11.9969, -9.84902)	(0.0116659, 0.0489634)
9f74473636e6874853d88dfcbcecff49	-6.895180769999995	0.00473817193539999	0.5442750607223398	0.00945025522744402	(-8.00887, -5.96425)	(-0.0128342, 0.022413)
4c731267e801c2afe253b5cbb58bdd24	-3.5123105200000024	-0.020312118185000026	0.29120301685770633	0.005048261329757992	(-4.07392, -3.00489)	(-0.0290476, -0.0104519)
14387daaf0161dd3c971efd0f8806ffd	-8.003771700000012	9.999731156499995e-05	0.4343704964288087	0.007480892520108852	(-8.8019, -7.18675)	(-0.0135002, 0.01456)
c97220e6c4063a029dec2f8160977f83	-8.127810629999992	0.019687484373750022	0.605186308340501	0.010457473937122468	(-9.2928, -7.00318)	(-0.00037589, 0.0394333)
8a20667bca2eaf2a0687995af876a84c	-7.2949512249999895	0.011711951701525006	0.9544735164454017	0.016508619905130365	(-9.13938, -5.64739)	(-0.0180571, 0.0425687)
131d3b899e72f19fcae1b0f9f8f3a009	-5.596486704999989	0.0019131761122449997	1.1904963669692954	0.020593005726205968	(-7.69239, -3.4047)	(-0.0347385, 0.0397303)
c0c365b5a32a28b8d2602de07c5d0b06	-9.096910335	0.02539141768006996	0.947009686240346	0.01638879342148893	(-10.8358, -7.18844)	(-0.00729917, 0.0558839)
a650f349bbdffb95b3624519d1ba72b8	-3.8659366949999927	-0.019382267760750006	0.350257706779918	0.006075109377616853	(-4.48299, -3.18496)	(-0.0309285, -0.00846512)
0f6da5f59be656db2dadef7bf2d1a2e6	-10.17263714000002	0.02834633980600002	0.5129701456868813	0.00888335251854539	(-11.2064, -9.2838)	(0.0119672, 0.0452008)
e84bea8ae61342674744560dd7de4721	-7.275357504999994	0.008480961490950014	0.9068088347205953	0.015723932548928406	(-8.94144, -5.48131)	(-0.0223815, 0.0379612)
010f0ac2691bc0be12d0633d4b5d2cc4	-5.343969015000004	0.013281533308504994	0.4227228730882442	0.00739195160828907	(-6.177, -4.58402)	(-0.000285297, 0.0277229)
c8fce068920feb387167d44c01689295	-9.105221079999994	0.04721951975500001	0.6866349168443403	0.011866703827223605	(-10.3429, -7.81384)	(0.024019, 0.0679565)
86deb5cf8d6f29d383136e0d09863b69	-8.90602188	-0.019185633202799993	0.626091269954362	0.010924651814134774	(-10.1914, -7.83283)	(-0.0380176, 0.0031059)
79db4c4f494c95856ce31b42f267c4c4	-7.242595664999989	-0.012738666293949999	0.9577072669590947	0.016615542893469334	(-9.04202, -5.50846)	(-0.0429297, 0.0185984)
dde2f514908a4fcaa80827346c7b7a19	-8.357901644999991	0.007057245409960007	0.3977629684479741	0.006944699527630093	(-9.11743, -7.57393)	(-0.0056847, 0.0210922)
7dfa96abfa7484bb6c9cfa90dc9b606f	-10.152779554999995	0.07458255524999993	0.4833036168782027	0.008357343860381268	(-11.0, -9.16107)	(0.0577643, 0.0892124)
25f9cac7332bfbe3973f03bae0ee15cc	-11.718434989999995	0.03839015171499996	0.592041923855144	0.0101910628418278	(-12.9801, -10.6932)	(0.0165556, 0.0558722)
447b9d6a5c17543a456c597e65b37139	-4.492561409999996	0.0019927969597849956	0.22959131582359987	0.003978792832303708	(-4.93456, -4.04201)	(-0.00585524, 0.00978927)
ccce7fe8aa849bed027f6898300e0c45	-10.72191501499999	0.03668691672999993	0.638121626709046	0.010996722541481348	(-11.8604, -9.45673)	(0.0152975, 0.056966)
363c1c39d58bce4fc3218659d0944258	-6.1192974249999885	-0.002754085270070004	0.43449044243310925	0.007560714432359829	(-7.02723, -5.4024)	(-0.0167509, 0.0111839)
7be9bac1b13acbd8acf0de464d7c20e6	-7.003457104999991	-0.015559910321749994	0.5090671586527349	0.008842228623473055	(-7.92382, -6.03766)	(-0.0323241, 0.000256631)
2ab8310e1e510f8045c7f4d191fa36be	-9.04314644499998	-0.00034503373935500014	0.8181591588163099	0.014149240111123939	(-10.5403, -7.49197)	(-0.0255309, 0.0264726)
a66dd8d31584930c2b0f811f572dddcf	-5.656975445000012	-0.020523134693829992	0.6748207771522029	0.011749512954996637	(-6.94449, -4.35556)	(-0.0428922, 0.00193661)
10155b2834300619ce0102110a37b057	-7.660732520000005	0.0123016939225	0.28615140600816463	0.004960283501551279	(-8.22828, -7.16417)	(0.00391677, 0.0222215)
fca904abacabcc0591dd00b0427f9180	-9.29340056000001	-0.013799954598899983	0.5842672827008948	0.010186880397372684	(-10.2832, -8.074)	(-0.033524, 0.0050411)
ef6752ce31dcb9e16b1155bbaa1a268d	-7.4296491799999975	-0.023759850943000017	0.7264979568827616	0.012574343768358991	(-8.80462, -6.05152)	(-0.0469031, -0.000533208)
a24dae6b87885a55d81df1ea6d1abaf5	-7.639777995000001	0.03231922760500005	0.5478603951605094	0.009518239699648072	(-8.60125, -6.58022)	(0.0149102, 0.05005)
79280cea51a6fe8a3432b2f266dd34db	-3.103137280000006	-0.009662777855194973	0.2301716499958273	0.003990866006933579	(-3.51352, -2.67183)	(-0.0172252, -0.00255828)
cba33b3578113908d449fc66ccb245d4	-5.868808945000004	-0.0053953006579899885	0.3417303133774305	0.005927272864199447	(-6.46378, -5.24419)	(-0.0165523, 0.00488302)
ef1616938612ecae94c31842853cb904	-10.322893859999988	0.025431278524999962	0.3854190278952256	0.006641176737402543	(-11.0448, -9.60004)	(0.013145, 0.0380825)
a378e30f9be477f7777e409c8faea14c	-9.50374124999999	0.013133485543879976	0.539296200806327	0.009356085130111293	(-10.4703, -8.45196)	(-0.0047224, 0.0302697)
322498f1025a569812be6e3fe4f63ff7	-7.517315710000011	-0.007299410085555012	0.6962535711910537	0.012036600148418874	(-8.73008, -6.11082)	(-0.029226, 0.0163219)
d75b7080930e7a77ef3de8c6154895b9	-3.4993726224999975	-0.02181854137580003	1.0767217871294747	0.018747655535994882	(-5.51504, -1.41265)	(-0.0566823, 0.0148081)
9bf0d2dbffe7925240ea811d2a4cd625	-9.329405955000007	0.0057293068629	0.488836901688066	0.008473879695916422	(-10.2991, -8.50095)	(-0.00916535, 0.022168)
a167e4d4418792dcaba877443ed0e66d	-7.928408144999997	-0.011613074882100003	0.7966373124319555	0.01382353032035971	(-9.48022, -6.57942)	(-0.0351197, 0.0152721)
ac0202d177961ffb380b6859272bde53	-9.35417892000001	0.023203489704659963	0.8405301259030721	0.014530637228992659	(-11.1025, -7.8285)	(-0.00670655, 0.0499563)
e3ab3e4772986724760dbd52b7af55f7	-6.712087029999998	-0.02578521517750001	0.5199773237142938	0.009026853381971194	(-7.73085, -5.78566)	(-0.0411063, -0.00713579)
481e48328fe7a9837c7233de8f60fc23	-7.887701604999996	-0.02269094494048001	0.5624423191476386	0.009844922389401841	(-9.00743, -6.86144)	(-0.0397767, -0.00193676)
be17b29b03ed02bed133932284568d16	-8.601334099999981	0.03623424934999997	0.4095328584217511	0.007091941267125634	(-9.30495, -7.78128)	(0.0234623, 0.0497458)
5f9d6c173705f19cd3a1e5145c52789a	-10.947874610000003	0.035232530038999954	0.7909709013028534	0.013663474273509746	(-12.4008, -9.49021)	(0.0106105, 0.0606872)
1ef782a559e3e0a4ab42516e0a2c828f	-7.211984979999995	-0.024138502355299983	0.7738545033016218	0.013476686323180671	(-8.64243, -5.89447)	(-0.0480465, 0.000165971)
97f56e68f535e44ceb53d05f269e82d6	-7.5140818599999974	0.012358255235999982	0.31829657117637994	0.005502138768563652	(-8.14442, -6.9525)	(0.00260383, 0.0234022)
3f38509af22157cdcb4006457529d25e	-6.687219680000006	-0.03861332048792505	0.7319232362891599	0.012744614499298087	(-7.96701, -5.23876)	(-0.0637685, -0.0160235)
ccee9fc92f4182805278384a02a4d7d3	-8.103606920000006	-0.028668494202499926	0.534232591373658	0.009336318560429314	(-9.16337, -7.13381)	(-0.0455413, -0.0101892)
b3bf877149e7a31ad9a7397a3ca8b011	-10.133368950000005	0.013934613657309977	0.7056649988660326	0.012183508690694707	(-11.3783, -8.64801)	(-0.0101966, 0.0365969)
33852dc244bb69590e8e756a83bb2f4c	-9.270553774999986	-0.004400301692699999	0.5630815315555109	0.009688151959508498	(-10.2645, -8.15811)	(-0.0228313, 0.0131831)
8f5959f21dc9ce9a281656f8d699ec07	-9.931120664999996	0.05268224999999994	0.5287168900389957	0.009178689952708931	(-10.9293, -8.9701)	(0.0352791, 0.0692436)
2086666afdd5de098b04a94247040c11	-9.238420549999988	0.023217665870250054	0.6470738045173035	0.011196509974894181	(-10.4654, -8.09765)	(0.00228885, 0.0432438)
96169c3701e79f42346c41eb7b5bf2af	-12.788018450000003	0.05694377935000001	0.6455744447347636	0.011065194564760645	(-13.8932, -11.546)	(0.0360229, 0.0763312)
d05c86b5bfc092d8677507fb1eae8d66	-7.935570675000007	0.03900388922999996	0.6579447524078257	0.011397527056837508	(-9.18492, -6.72189)	(0.016103, 0.0586521)
25dd2ae928b2e5e1ac2e28dbe2112991	-6.066268309999988	-0.004816429454285999	0.3575489490428465	0.006195120670146427	(-6.66223, -5.36763)	(-0.0166993, 0.0060358)
cebcb0fe524fb1cf0bfb5463ae228bed	-11.273937944999998	0.042283138689999965	0.67045390811899	0.011561745406904095	(-12.5429, -10.0381)	(0.0201975, 0.0631764)
90104f2fbcc925a6619e805c7a625c57	-11.335497614999994	0.04780427443000009	0.7745735829901262	0.01345544588539502	(-12.6546, -9.80565)	(0.0204396, 0.0702205)
4c2189b6b5ced3cb80093414e9449de9	-6.821938110000002	0.015188927854000004	0.30715867867037056	0.005320058431132741	(-7.40296, -6.26844)	(0.00508216, 0.0246775)
c4e57b91cc2be5a2232b3612abdf4c0c	-6.082278875000004	-0.0355463814084	0.9069865103452671	0.015667411376242755	(-7.74429, -4.32654)	(-0.0657044, -0.00633153)
1600415004247da005dd77bd44c633d9	-9.134852099999996	0.019539019810049973	0.3681360304654922	0.006377161970142213	(-9.92289, -8.55252)	(0.00951837, 0.0331934)
3b092a59cd0e2d57483420cc994ec49c	-6.578989140000004	0.015478520196699984	0.5370644436105046	0.009302060565955363	(-7.467, -5.52758)	(-0.00145292, 0.031801)
2c5c5d710e1b9229efa72f98ca7b4e71	-10.203251005000016	0.023743102812550005	0.9893850434452902	0.017154182242430302	(-11.9914, -8.34726)	(-0.00808809, 0.0546538)
db093685d2f3295cfa4da0a44d3d9ad0	-8.316590080000003	0.004553670629844999	0.5421167617811623	0.009366869577435634	(-9.27288, -7.28301)	(-0.0123622, 0.022029)
63a2de21003c952fd04b694d8444e66f	-6.749073195000002	-0.0063337011277652625	0.5952205641636913	0.01030267030450089	(-7.84329, -5.64953)	(-0.0259121, 0.0120338)
59196a586276f0be745d0e334fc071c6	-2.710313989999998	-0.01194669846310001	0.2249219676129479	0.0039017815004972352	(-3.16142, -2.32838)	(-0.0189251, -0.00463283)
8507091bac6b1be88f3d360d6d535d0e	-10.067072055000004	0.03456576699999993	0.3859286961165584	0.006661266657324337	(-10.734, -9.36512)	(0.0224419, 0.0462816)
8f649d1053a0ead08b37f8e06fbb2818	-7.527939060000011	-0.015014991041164995	0.4415947370399881	0.007640911113656133	(-8.29555, -6.65928)	(-0.0291544, -0.000715426)
8a70333f85e6869971ef357eceadf3ef	-8.268334229999994	0.004210539238669997	0.5577378311971556	0.009661394391193049	(-9.30809, -7.20084)	(-0.0147358, 0.0221074)
8e0da29b36fbc3879561566e87f11ea7	-9.657449534999985	0.015941377408349996	0.7446776417912878	0.012874394108323809	(-11.0229, -8.25698)	(-0.0088976, 0.038671)
5093cebf67405c910fb68525ffa6dc3d	-10.210476575000005	0.0009897895509899995	0.5678819700765466	0.009875277387177821	(-11.3698, -9.29194)	(-0.0167877, 0.0192623)
bde648dc2bd51d522327b0bb99e98340	-9.378506610000006	-0.005984588404850013	0.5225756234068021	0.009092896334877783	(-10.3224, -8.36501)	(-0.0238243, 0.0103199)
8720f9ecd2331ce68e2896df1bf2d977	-2.2063318994999976	-0.02581463128949998	0.4281632180760584	0.0074160443252062795	(-2.98793, -1.39981)	(-0.0392395, -0.0114122)
3af2ddaf4af4b5ae4100439a9c3d4099	-8.197723485	-0.013279004935575007	0.5557074175160028	0.009665120218873472	(-9.22696, -7.17329)	(-0.0313967, 0.00421936)
de24ab68045830f7ea823f771a1f7dd3	-5.025679825000004	-0.02353117264700001	0.4969082043531973	0.008588311330081538	(-5.9115, -4.1196)	(-0.0384784, -0.00715997)
aec9d6920c8746590e4dff84ba121b90	-7.522360855000005	-0.00676985064291501	0.486837306336849	0.008374845212175101	(-8.40821, -6.61271)	(-0.0216785, 0.00918092)
192522c9b7c41f7a761f8a2ba792268a	-7.097402815	0.004939959466395003	0.46843516983562017	0.008111859796323728	(-7.93018, -6.20034)	(-0.00966432, 0.0207821)
458157e555a80f9ba01d9da37ef787eb	-6.694732315000009	0.029397877144500047	0.6663935051556186	0.011569608255489378	(-7.95887, -5.42912)	(0.00572675, 0.0497624)
3017f87a3b0f5200ed54eca17eef3cbb	-8.882061389999986	0.0032287228631249945	0.6790313752873774	0.011785739877441864	(-10.1326, -7.68536)	(-0.0189697, 0.0236146)
c5e3c5422835403541b0af331a2cc649	-5.047322295	-0.06214692602500005	1.0444994886333756	0.018211134014494458	(-7.06311, -3.16101)	(-0.0959161, -0.0273071)
be7fc30c58dc772f88007fdefcf21a96	-8.616364165000006	0.012076628262850001	0.42766629674058093	0.007390540612135999	(-9.42654, -7.78493)	(-0.00260694, 0.0256158)
3d766867c97f511431bf97e059d6498f	-4.964890479999986	-0.013547802385900013	0.38501350996720846	0.006692963766251894	(-5.75851, -4.34975)	(-0.0256891, -0.00126542)
9099a7f671b923c7b07c12508f17270a	-6.441330905000001	-0.02921873601049998	0.565192247403687	0.009787379315781098	(-7.48468, -5.36302)	(-0.0475723, -0.011)
4973330392dab23937c67af9843e5359	-10.148224184999982	0.03673330435199996	0.6028029202223852	0.01039406405220685	(-11.1851, -8.94373)	(0.0164884, 0.0553742)
2cf53730a41137e7ad95ed3680541d80	-10.861680819999977	0.029324997545999976	0.8207873723418428	0.014180856635228568	(-12.3401, -9.2818)	(0.00428284, 0.0578256)
2a0968119cb66a61a416f8d924c224ac	-6.411991820000006	0.003602099456075007	0.8856723342474841	0.015288775013129342	(-8.13441, -4.77122)	(-0.0247741, 0.0329405)
a4e2a4e1321a599651edf92f6999e78e	-9.885937214999995	0.040179527095800006	0.9345461837938747	0.016129293624356125	(-11.448, -7.95228)	(0.00663184, 0.0671361)
782772ed674928794b78f5a59ee3d08c	-10.80109448999999	0.024073235051999986	0.5234044614095675	0.009017657361923524	(-11.8447, -9.84725)	(0.00699305, 0.0408657)
ab5c396eaf731e031c9764a05b798753	-10.56455817999999	0.03469989040349995	0.5890432294394767	0.010181004770608496	(-11.6478, -9.42029)	(0.015054, 0.0534186)
04195686f2b70585790ec75320de0d6f	-3.711846039999999	-0.03803068073240013	0.8499968955906951	0.014764172496023123	(-5.26444, -2.12754)	(-0.0661879, -0.0120303)
9f4d14b114e7499772a797790d81c1db	-5.749484054999996	0.01350789601580003	0.26718955141155337	0.004629241236962547	(-6.23029, -5.26094)	(0.00475016, 0.0216088)
b1f2146bef78066448576fceeb6b644b	-3.0357503449999994	-0.028365704584999984	0.36451596757156085	0.006286399279802483	(-3.69677, -2.35433)	(-0.0396005, -0.0165397)
3bff9ab82e7f2a76cc22e687ac7b72fd	-9.487892465000016	0.04714199073999993	0.7265325316723077	0.012528953489712783	(-10.985, -8.20679)	(0.0243545, 0.0715673)
c1365ec008032ee718dcafaf5ac17adb	-8.518252855000005	0.026729786099999982	0.3864595634006216	0.006708062570483138	(-9.30201, -7.86062)	(0.0147246, 0.0399223)
cc968157f7691aab95df444e8cd103e2	-6.459701194999993	0.019398806859999975	0.2531331472384089	0.004374830851002617	(-6.98122, -6.01765)	(0.0113064, 0.0279125)
09ee2c2d76be17c9ede2d4c57412adeb	-11.728799470000006	0.04683507716250005	0.8806993278192148	0.015248274000391547	(-13.322, -10.0089)	(0.0177068, 0.0755274)
d9b76ee51ff2b6961430bf352cc578f2	-7.926749029999998	-0.02755618280049998	0.6129646865187733	0.010719157656466334	(-9.12446, -6.82677)	(-0.0482767, -0.00796122)
d2cccbadb958c9c6547274fa10531f74	-7.170203075000012	0.0017689027028749977	0.41601453989457443	0.007183825374486507	(-7.89494, -6.35874)	(-0.0112782, 0.0152564)
2268b83b6cb307bfd1cd008dae1ce4b3	-7.229112055000003	-0.0017778495880900027	0.7962359035465721	0.01388036784554858	(-8.65207, -5.6721)	(-0.0294258, 0.0231277)
