Feature	Intercept_mean	fatty_acids_monounsaturated_eaten_mean	Intercept_std	fatty_acids_monounsaturated_eaten_std	Intercept_hdi	fatty_acids_monounsaturated_eaten_hdi
59196a586276f0be745d0e334fc071c6	-3.4008809150000037	0.0004368287130455002	0.03614600658181723	0.001157094275413829	(-3.46542, -3.3322)	(-0.00170325, 0.00250276)
8507091bac6b1be88f3d360d6d535d0e	-8.160007005000002	0.004205755435700004	0.10974959428253013	0.0043287204396145595	(-8.37779, -7.97257)	(-0.00339203, 0.0122342)
8f649d1053a0ead08b37f8e06fbb2818	-8.12820607500001	-0.01154601713835001	0.12044765183906385	0.00496371962151706	(-8.35104, -7.90047)	(-0.0207516, -0.00227228)
8a70333f85e6869971ef357eceadf3ef	-8.013351445000001	-0.00037250863964949924	0.12992000448915458	0.004831600304228171	(-8.23399, -7.76963)	(-0.00875865, 0.00867528)
8e0da29b36fbc3879561566e87f11ea7	-8.692229004999994	-0.002138821676374499	0.14707422767487163	0.005341424222957095	(-8.98478, -8.43253)	(-0.0127394, 0.00748216)
5093cebf67405c910fb68525ffa6dc3d	-10.28826825	0.005527917501150001	0.09817639073085493	0.002974781369453966	(-10.4921, -10.1289)	(-0.000121724, 0.0112337)
bde648dc2bd51d522327b0bb99e98340	-9.757771545	0.0016602171341800012	0.11312574944530958	0.003985538388261149	(-9.95549, -9.53851)	(-0.00497517, 0.00992695)
8720f9ecd2331ce68e2896df1bf2d977	-3.72058234	0.002251633646555998	0.07570617416383152	0.0025786273781629033	(-3.85341, -3.58166)	(-0.00197149, 0.00738874)
3af2ddaf4af4b5ae4100439a9c3d4099	-8.788323495000007	-0.007550078729649998	0.10908860345762507	0.004148761059596514	(-8.98687, -8.57915)	(-0.0153655, 0.000427409)
de24ab68045830f7ea823f771a1f7dd3	-6.419334234999999	0.0023938842224859977	0.10770311968747595	0.003947455841194016	(-6.61859, -6.22935)	(-0.0040199, 0.00989934)
aec9d6920c8746590e4dff84ba121b90	-7.934346940000001	0.0010611171232699998	0.14787678404887103	0.005739072126514201	(-8.20166, -7.65955)	(-0.00861978, 0.0121875)
192522c9b7c41f7a761f8a2ba792268a	-6.787723314999995	-0.0010603271684250007	0.09193651475970138	0.0030240539680102436	(-6.96508, -6.61534)	(-0.00638837, 0.00447968)
458157e555a80f9ba01d9da37ef787eb	-5.012979785000008	0.0006678125902700015	0.11198853517393546	0.0037566340959360304	(-5.21871, -4.80171)	(-0.0054575, 0.00769135)
3017f87a3b0f5200ed54eca17eef3cbb	-8.651933119999997	-0.0018526546713499993	0.09900786319108985	0.002823380817553396	(-8.84046, -8.47779)	(-0.00679779, 0.00397767)
c5e3c5422835403541b0af331a2cc649	-7.08995696500001	-0.07034505394999982	0.3684261054142862	0.016185760390766465	(-7.78403, -6.40576)	(-0.0999742, -0.0391246)
be7fc30c58dc772f88007fdefcf21a96	-7.985844434999993	0.0027290049088350005	0.08181581897518826	0.0028782843052255333	(-8.13129, -7.82931)	(-0.002476, 0.00795403)
3d766867c97f511431bf97e059d6498f	-5.707468819999992	-0.0011574550549210002	0.061769400018193414	0.0019010133365812243	(-5.81949, -5.59698)	(-0.00463495, 0.00222626)
9099a7f671b923c7b07c12508f17270a	-7.959557930000023	-0.006358810923900009	0.07942032080528949	0.002605609034896747	(-8.11358, -7.81916)	(-0.0112315, -0.00139071)
4973330392dab23937c67af9843e5359	-8.103345024999998	0.0036119436600489984	0.14274657128771723	0.005455900642296432	(-8.36023, -7.84634)	(-0.00560534, 0.0141088)
2cf53730a41137e7ad95ed3680541d80	-9.209592920000004	0.0019997531027000004	0.14669586666765222	0.005199158874507825	(-9.48088, -8.94004)	(-0.00676269, 0.0118299)
2a0968119cb66a61a416f8d924c224ac	-5.824982349999989	-0.01784406082929997	0.23071784447237167	0.009091746269602137	(-6.24026, -5.39627)	(-0.0334226, -5.73212e-05)
a4e2a4e1321a599651edf92f6999e78e	-7.696574129999989	0.006824259865795515	0.25482267968480166	0.009998806062183794	(-8.17759, -7.2506)	(-0.00899749, 0.0252398)
782772ed674928794b78f5a59ee3d08c	-9.359382160000012	-0.0022392566141320003	0.11566854321825966	0.004193793765340063	(-9.57726, -9.14229)	(-0.00959638, 0.00634078)
ab5c396eaf731e031c9764a05b798753	-8.538956925	-0.0005338562308149999	0.15422025231529865	0.005880262263317268	(-8.82939, -8.25124)	(-0.0109605, 0.0103926)
04195686f2b70585790ec75320de0d6f	-5.537510334999989	-0.015981447507150002	0.11877080823938942	0.00413346580567856	(-5.77349, -5.32376)	(-0.0239576, -0.00834638)
9f4d14b114e7499772a797790d81c1db	-5.001244680000003	0.0012294039826119994	0.04616180136105608	0.0015215097850367538	(-5.08163, -4.91327)	(-0.00139392, 0.00412609)
b1f2146bef78066448576fceeb6b644b	-4.721915354999996	0.003456074224099995	0.08204257311892392	0.0029578658885164727	(-4.88209, -4.58264)	(-0.00163159, 0.00890248)
3bff9ab82e7f2a76cc22e687ac7b72fd	-6.8487546500000045	0.0055842742372149996	0.26220083405240635	0.010531991919131442	(-7.35213, -6.41651)	(-0.0112343, 0.0261279)
c1365ec008032ee718dcafaf5ac17adb	-6.867748345000003	-0.004731003465239993	0.0703493852966106	0.002441691244414465	(-7.00134, -6.74266)	(-0.00897291, 9.03299e-05)
cc968157f7691aab95df444e8cd103e2	-5.408761929999998	0.002903000284335004	0.05418061692224542	0.0019303695569612364	(-5.51663, -5.31829)	(-0.000501316, 0.00661705)
09ee2c2d76be17c9ede2d4c57412adeb	-9.074002385000002	0.0029263788788750004	0.1361584700896782	0.004629839733095711	(-9.33967, -8.84445)	(-0.00517409, 0.0112867)
d9b76ee51ff2b6961430bf352cc578f2	-9.583947895000003	0.004051758448166994	0.1309409075931545	0.004779559053747172	(-9.86283, -9.36404)	(-0.00429521, 0.0132146)
d2cccbadb958c9c6547274fa10531f74	-7.094124145000001	0.0009680549603449981	0.08946306796365172	0.0032818012234435883	(-7.26622, -6.93313)	(-0.00478946, 0.00732212)
2268b83b6cb307bfd1cd008dae1ce4b3	-7.342622750000007	0.0005427047877750011	0.16441420572881632	0.006275607726889297	(-7.67248, -7.03827)	(-0.00973053, 0.0122681)
e9ad916c93ff127ade2a8283db7603a1	-6.5800619500000135	0.017013699906080013	0.33390219836188184	0.013456097476322919	(-7.2269, -6.01086)	(-0.00454495, 0.0418967)
624d0040eafc828499b5009791d96b85	-9.023483024999983	0.002308385985665002	0.0822740058973633	0.0027482649181681373	(-9.1784, -8.87628)	(-0.00242443, 0.00760937)
bc5146d3526a9ef5179457a2077b1b46	-9.045261585000015	-0.0037944752534300086	0.09032703201942256	0.0034524807699822663	(-9.2223, -8.88524)	(-0.0103496, 0.00278357)
7bbb537e486b770d58232a6c683a3a9f	-7.135968919999998	-0.0035193465764049897	0.08810927563959203	0.0032379701763060225	(-7.31096, -6.97005)	(-0.00908832, 0.00300286)
30c16856bd5bae4cd2f1182341b30ffc	-9.254492659999993	0.007994164172360005	0.1697328984558514	0.00652662433265862	(-9.53938, -8.92135)	(-0.00251388, 0.0192765)
ac5402de1ddf427ab8d2b0a8a0a44f19	-3.5834519350000043	-0.001962423474257153	0.07403386951393114	0.0024493000482039675	(-3.72788, -3.45494)	(-0.00593919, 0.00280369)
d0037fe3397f56b52e971759e3f2f7a8	-8.867556935	0.0012667204253259967	0.15024638282752678	0.005379968585474244	(-9.15649, -8.5974)	(-0.00811252, 0.0110357)
3d7f3a3956e66e4728521a97abd9f07b	-7.473650730000001	-0.0012849333864349995	0.18833144657934084	0.007030636969939024	(-7.85364, -7.14113)	(-0.0124934, 0.0123332)
3e15d94435169ddada1e508dd8b83a55	-8.143319045	0.0030436792480049955	0.1116005831276789	0.0038837979347821276	(-8.33816, -7.92733)	(-0.0033707, 0.0102146)
ed1528f4822674c9e1da64b84c778e9f	-5.826785239999991	-0.005785336369590012	0.10619320342066346	0.0036974400887249703	(-6.04036, -5.63214)	(-0.0121395, 0.0014006)
477734397215c70bdacce28d5685cc6e	-6.203259014999988	0.0003489783453000009	0.23964016608110508	0.009049646762794735	(-6.69147, -5.8057)	(-0.0136386, 0.0174075)
1243750138937650754b619370565800	-6.248204109999992	0.005347478464544996	0.12429130160879283	0.004076925962372069	(-6.49641, -6.01772)	(-0.00150043, 0.0129506)
997c1b9bc29e50b9096303c708bb54e8	-9.57210916999999	0.002798091301315002	0.13620431863972257	0.005176668162387863	(-9.83572, -9.32358)	(-0.00659235, 0.0120171)
8aff935557eab67b0baa4553b8518105	-9.070500265000012	0.012145313193179987	0.22423769071318012	0.00925970379911704	(-9.48755, -8.66914)	(-0.00414486, 0.0284402)
39bb3fb5b2257fd2eacca408dc42c5d1	-5.412697054999999	0.00136209544525225	0.08850018338499062	0.002684051358865352	(-5.57188, -5.23786)	(-0.00319849, 0.00626827)
b9024a1f377b62508864cfea59b16a31	-7.642606559999997	0.0005257817057974996	0.10089554773857166	0.0038447424741388497	(-7.84133, -7.46114)	(-0.00640733, 0.00768129)
7ab1bc6052053650189083370055ae66	-6.100706659999991	-0.0010642410012999994	0.14118917433339012	0.0050094649235889865	(-6.36463, -5.8625)	(-0.00942788, 0.00798446)
8183f1e3f9806994e125b1d5c6932498	-6.365473939999995	-0.0024202638056499987	0.11508690519114856	0.003930186275089406	(-6.56775, -6.1272)	(-0.00933829, 0.00494049)
92f000f936d3f349c5e7719a5edc5078	-7.359699044999998	0.00237236634291	0.0574191052093114	0.001774099943712096	(-7.46544, -7.249)	(-0.000866668, 0.00585561)
6509bd0f539df985ac2f40c335cdb999	-8.662651409999995	0.006072563709965008	0.13088084373433684	0.004710933657793576	(-8.93067, -8.44377)	(-0.00166648, 0.0151085)
c4f9ef34bd2919511069f409c25de6f1	-4.833020325	0.005555906156655001	0.15576714996123017	0.0055276629797544555	(-5.12538, -4.55905)	(-0.00381937, 0.0154313)
74923f4bbde849e27fc4eda25d757e2a	-7.866730904999998	-0.026054324104999957	0.23410118535460492	0.009666168805227972	(-8.27835, -7.42748)	(-0.0436328, -0.00728463)
3edf7e19ca2ce44d4d3daa243e8725f7	-9.61547053000001	0.0019648374516460032	0.09079013730532136	0.002943676985819555	(-9.77615, -9.44719)	(-0.00333022, 0.00747612)
ebab7cfc7858bfb00c486bba21d6ca6d	-5.846132774999994	0.008211491398849975	0.12528622323523603	0.004841249854668196	(-6.07343, -5.61666)	(0.000263135, 0.0168768)
8937656c16c20701c107e715bad86732	-3.2737069249999995	0.001925524604875001	0.07583927943614949	0.002580668570996486	(-3.42371, -3.14399)	(-0.00291286, 0.00674212)
6a6880faba39965be0e4b7d88966d1c9	-6.371328105000001	0.0016161337795949989	0.11110411293178561	0.0037068566164387548	(-6.57736, -6.16922)	(-0.00428207, 0.00890171)
85c05d873041801d03eed489230b23f6	-8.171628254999996	0.003249756859565501	0.06671149893537828	0.002150386781379944	(-8.30096, -8.05474)	(-0.000455703, 0.00735516)
6d8fe4ac153ead767024e041ff1f0ec6	-8.497158725000006	0.006582638176270007	0.2085549310601989	0.008165979472154269	(-8.87907, -8.12531)	(-0.00550257, 0.0221329)
ed5952d1e022067b212146b9b3bc6812	-4.744145610000004	0.0005018220470749988	0.15721934389135414	0.0054237849512047895	(-5.05331, -4.47275)	(-0.007829, 0.0108521)
7029eddc845e01d613a3bbc113ebeaba	-6.546352469999987	0.0020273418121499946	0.12694458328774438	0.004783720631039667	(-6.77408, -6.29995)	(-0.00656055, 0.0104459)
41d23d8bc82f57b26b6896d5e2e947e8	-9.405370749999998	-0.010783580100204995	0.18688595237801428	0.007791134183200419	(-9.71023, -9.00945)	(-0.0273268, 0.00208493)
0021d135d4ac12982cc8abdf2b38e23f	-6.0586542600000115	-0.03041694091750001	0.3540725816983748	0.015075130578721464	(-6.70591, -5.40734)	(-0.0582299, -0.00371413)
e4c0082e2ab8c9772768fc29bb86caa3	-6.6794241449999925	0.0010832703085310001	0.08273468918760114	0.0030127204762272065	(-6.82181, -6.5294)	(-0.00430258, 0.00628816)
46d8ab5615f60d7b522f3590976668be	-8.954925484999999	-0.0008102648028724998	0.07030137872591671	0.0023584743256720607	(-9.07809, -8.82005)	(-0.00520393, 0.00351581)
28bb502265419a0e86626d75a1183ce7	-8.445378019999989	0.006424058943751006	0.2116330598485963	0.008317825634369976	(-8.82949, -8.04336)	(-0.00784252, 0.0224878)
ea3af29626a95b6c7b89d631bf1a739c	-5.337111294999993	-0.0014832133485347006	0.07616421560662841	0.002571015678362704	(-5.4829, -5.20312)	(-0.00600677, 0.00343372)
94b000e59b7ac160b0416c9ab45ff0bf	-7.589228600000002	0.005446930124024993	0.19509871961635225	0.006776210364980322	(-7.95259, -7.21385)	(-0.00540222, 0.0179452)
75878b49cacdd2ffdcea1186a43be92d	-8.009632970000007	-0.0012557322376650004	0.10327587809299467	0.0036423736335227407	(-8.19679, -7.80723)	(-0.00731616, 0.00597817)
aea50462b44fe88301c739b72353e16f	-8.56088083999999	0.004233806120394999	0.09219160860888803	0.0032907283402854376	(-8.73331, -8.38329)	(-0.00128869, 0.0103202)
2d575dfaf20c70d49b09be32a1492254	-8.86382812	0.0017630127229710012	0.08154691744551475	0.0028196229275579032	(-9.02084, -8.7212)	(-0.0030283, 0.0072141)
b955f67a541a149dd3b179dc62d37a72	-7.850982160000027	9.924854477500001e-05	0.0867800537896491	0.0028490843431759555	(-8.02034, -7.69976)	(-0.0046425, 0.00533259)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-6.313379844999982	0.001737130434730002	0.26208019160616847	0.010058679548287396	(-6.81677, -5.8609)	(-0.0150401, 0.0201899)
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.743728035000004	0.0025836740007699967	0.08419427317097518	0.002927298147956524	(-5.89605, -5.58537)	(-0.0021766, 0.00825048)
1fd31ccf4d6163405f70131e32d5065a	-7.205089519999998	0.010488142144050002	0.22348871204016021	0.008913657693860336	(-7.61734, -6.81793)	(-0.00336239, 0.0275896)
5093ad88995f6fe457c7fe96bb0ed33b	-6.044566364999991	0.0014980594987000007	0.08968845859661533	0.0031656062894455436	(-6.22656, -5.88498)	(-0.00405289, 0.00722053)
f9b52205cb2d03153fd394a290212a10	-5.303192845	0.002930724430564995	0.19345609642954115	0.007491358068436	(-5.6567, -4.94076)	(-0.0093756, 0.0170841)
9d4e16844252e2dfbaf80a4a6fc4d55d	-9.463119325	-0.0013293412946450039	0.16851933355640333	0.006434789345778683	(-9.76451, -9.14454)	(-0.0131675, 0.0106105)
148c7eb0139bbc1b8c87dd31464742e4	-5.654394170000015	-0.00047851290436999946	0.06908444794243561	0.002316751352235187	(-5.78987, -5.53535)	(-0.00447425, 0.00364642)
eea6b86c0c75e740670ccc50613b1b23	-3.3529618499999914	-4.6983677495499894e-05	0.033452399069087736	0.0010467638376677058	(-3.41236, -3.29098)	(-0.00206077, 0.00185318)
3fe55dd5e59267f275e972017302459f	-6.357726930000001	0.00494582497349499	0.24503808329334265	0.009357869620501022	(-6.82012, -5.90592)	(-0.00887005, 0.0223658)
f11bd4248a2f95e53507c5bbf8dda43a	-6.744645184999998	-0.001508012549386499	0.08004844266233901	0.002363501669618957	(-6.90766, -6.60479)	(-0.0058005, 0.00284908)
09a55cd0bdf9fa4929eab3f0ed841bf5	-9.048836044999986	0.003628373189195005	0.10481240796302686	0.0034868637134758042	(-9.25153, -8.85833)	(-0.00226551, 0.0104153)
bfb7bb16ab570748b3a5d099e9426af1	-8.430186819999994	0.002153520527655498	0.07127890716395423	0.002385798652429834	(-8.57529, -8.3083)	(-0.00240641, 0.00638257)
ad52a0f6646c574417ce0b13b84acfa9	-3.597772235000005	-0.0003537388542499997	0.11389368465483404	0.0036406299271247314	(-3.8217, -3.39839)	(-0.00643598, 0.00654892)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.37277674	-0.0008320223316779988	0.045587959192887766	0.001513337556928526	(-6.45875, -6.28367)	(-0.00354379, 0.00195905)
810926a593979f3574e3bbe7defd3559	-9.464150850000012	0.001840326610419996	0.15385924153744387	0.005255522576839196	(-9.71968, -9.14957)	(-0.00723829, 0.0122088)
5d62137a2d05df0be8d6b7e163a3ef08	-5.2717908749999935	0.004608429295839993	0.18101070885167095	0.006373572284470147	(-5.60539, -4.93871)	(-0.00521299, 0.0172607)
f9765bd9332162f70268554ab318197e	-6.916509035	-0.00065930916534	0.14034414515831725	0.005151910082405388	(-7.18592, -6.66852)	(-0.00933679, 0.0093171)
bc5b6cc17572b4fd6ebd80081410427e	-9.866894070000011	0.0016137661484050014	0.08459090695657012	0.0027619836199980967	(-10.0197, -9.70427)	(-0.00388608, 0.00651792)
a29679284280410db95e5cb8c0b2d73d	-8.181810620000014	-0.031991823960799984	0.2516366131605566	0.010912092518856987	(-8.63092, -7.68159)	(-0.0522181, -0.0121865)
1c86153e1b13ab5322c96f2602b73513	-5.501507144999998	0.0016718438087650028	0.17278527542646394	0.006149975616561013	(-5.85004, -5.21038)	(-0.00753258, 0.0122473)
fec0355651c9ad579f01f3e332311725	-6.979228629999994	-0.00443305245912	0.08757944177958152	0.0031059056636216693	(-7.13328, -6.80598)	(-0.00991562, 0.00122007)
f10155af1849a17996f302d71b32398c	-8.281997859999995	0.004458546710819997	0.12892708210271564	0.0033074467355596483	(-8.49217, -8.0127)	(-0.00113807, 0.0105272)
0cc26190e976fc496119a5eb4cd0fee7	-9.959539929999968	-0.0030161927394349993	0.1300724484408405	0.004580488737847697	(-10.2125, -9.7347)	(-0.0114845, 0.00566595)
9c25197937d1f54e2634026fbca6b55f	-7.338274195	0.012361457324434997	0.23124742094573092	0.008657954463713653	(-7.79433, -6.93393)	(-0.00211999, 0.0283061)
40ced57decad1424c32de76ae039c050	-9.517914320000015	0.0013581092490450003	0.10107591571060641	0.0037119943239499807	(-9.71837, -9.33812)	(-0.00595084, 0.00799199)
2ad31c7624bd7744a56a5ccac67ed01a	-8.579305109999995	-0.0032529894617349935	0.10766199470606087	0.003949892640775014	(-8.79068, -8.3757)	(-0.010915, 0.00403895)
41df3b4c55182503ecd97c6dbe47966a	-6.721090454999984	0.0006945269521900003	0.07296918954492358	0.002418264881536199	(-6.8628, -6.58807)	(-0.00363159, 0.00512858)
fea3411c847e6627afb5e78b88e2e9af	-5.466032090000006	-0.007870493577600005	0.11046434893861411	0.003643274690287144	(-5.67456, -5.25036)	(-0.0141769, -0.000804538)
8bb5ff097e0707dca3fe5860af20f4a6	-6.732065265000013	0.00043509048043499925	0.07819038133766697	0.002646341030576407	(-6.87666, -6.5902)	(-0.00403562, 0.00538468)
bda6b6e7da7508c68057140e7bd6cd8d	-6.266030945000005	0.0018856349817599999	0.09186813296762361	0.0030941903339813353	(-6.42247, -6.08273)	(-0.00328068, 0.00773256)
1a5526b9f7147b6893f1a034a107cc65	-9.737630190000008	-0.005481022532445015	0.1301578603245456	0.004722145914517611	(-9.99379, -9.50643)	(-0.0145525, 0.00300239)
97f26830027d30dfbd60b54895af0660	-9.190998635000009	0.005394804714004987	0.12560176952012572	0.004304634685125073	(-9.42735, -8.96356)	(-0.00146521, 0.0138276)
d061a99148d649c4eca4836c5f4b5b68	-4.645911489999991	-0.0018678611738599988	0.05198872358386867	0.001710951599079024	(-4.74313, -4.54919)	(-0.00495492, 0.00141406)
f9f5f08e8da4cc9740518223846563db	-8.192521605	-0.012770591443649998	0.1711289974369451	0.006741397822001617	(-8.51174, -7.86174)	(-0.0253569, -0.000381863)
40c85a458df8d5a935122ba778d4f334	-5.461526030000004	0.0008922681729109974	0.15819941292065265	0.005835056021480101	(-5.76978, -5.18705)	(-0.00781728, 0.0126723)
7ebc04cb539befd9f2e7faa131628c66	-8.326995674999994	0.00035912021394999963	0.10738942891525387	0.0038789293386167012	(-8.5176, -8.11581)	(-0.00661799, 0.0074687)
