Feature	Intercept_mean	fatty_acids_polyunsaturated_eaten_mean	Intercept_std	fatty_acids_polyunsaturated_eaten_std	Intercept_hdi	fatty_acids_polyunsaturated_eaten_hdi
588a23811b3e98af68f4f0fb24a0daa8	-5.512096325000011	0.004176922938384991	0.14854610454045708	0.013752213118921112	(-5.79681, -5.23789)	(-0.0199444, 0.0300647)
7c82a2ef7685c5c6dc3080f56033cee9	-9.379795179999993	0.045478702362949965	0.2591014362331241	0.024691382723647865	(-9.89595, -8.90801)	(-0.00457514, 0.0897015)
b835514e2678e3c7ba13bfe0a0d79bb4	-8.659107769999995	0.011625901957799981	0.21972683305783827	0.020529726777850435	(-9.08099, -8.26575)	(-0.0250883, 0.0519261)
c162a4f3943238810eba8a25f0563cca	-5.189771735000002	-0.008774268794620007	0.08407744258443979	0.007473712656807561	(-5.35674, -5.0422)	(-0.0226423, 0.00459221)
5b00db3216a94bcd5c4842499bf6bf6e	-7.942468874999985	-0.0013038245995399954	0.12637065873011974	0.011506938061192719	(-8.17697, -7.71035)	(-0.0232723, 0.0198931)
beef5a54aaee13f217ecede427cb3071	-7.734738469999992	0.012132178718599996	0.24226594843406896	0.02213088813082627	(-8.1588, -7.28862)	(-0.0270837, 0.0530158)
f7686a74ca2d3729eb66305e8a26309b	-3.6114287600000026	-0.012486531698700017	0.04879173735749119	0.004151618418148346	(-3.69979, -3.51857)	(-0.019504, -0.00390434)
5ca5ea401c8d3569e69626d2f81d5578	-5.9053317450000105	-0.007138278772249999	0.24060265477152368	0.021155684228232646	(-6.36658, -5.48336)	(-0.0447723, 0.0316257)
b6d740387526e21887b761f90fbc914a	-8.077367364999997	-0.04051182933129996	0.15799120397479974	0.014435468537548478	(-8.38299, -7.79133)	(-0.0680946, -0.0143081)
5e69d50b5a886d1b222f36de84a9dc98	-8.835052349999991	-0.04008913499740004	0.2207742619645178	0.020712207198048935	(-9.24578, -8.4269)	(-0.0790736, -0.00190446)
208c8722c4dd18b60b2b2684272ff26c	-8.738514785000019	0.034215715153649996	0.2566470529111017	0.02438486688258018	(-9.21305, -8.28372)	(-0.00665557, 0.0820863)
95fb1be2ae50b6d347649ea76c2a1874	-9.257906610000003	0.023866897467220042	0.16321925390837902	0.01466171419030094	(-9.55542, -8.94967)	(-0.000801476, 0.0537571)
ea2b0e4a93c24c6c3661cbe347f93b74	-4.29373345	-0.00854297863905001	0.0848599283436976	0.007796952529236869	(-4.44421, -4.12974)	(-0.0223241, 0.00616112)
04b5dd98584b9ead93ed64c586994296	-7.814317375000008	0.007571466627469991	0.12782838225081053	0.011799584479621416	(-8.05303, -7.58712)	(-0.0138988, 0.0292074)
ec6c9ea52e88226c339487585ea02f42	-5.862024105000006	0.03615047008224505	0.18205942968904126	0.01719869289427827	(-6.21566, -5.52322)	(0.00314756, 0.0677878)
4ce0afbaae4138f34580aa9f62b7a0fd	-8.590272439999994	0.01592124496849997	0.2111578272533282	0.019936353729771414	(-9.01453, -8.22556)	(-0.0206225, 0.0528116)
f655279fdb3e9fe733677c83df662486	-9.048562825000008	0.04157675305	0.1427880155831342	0.013173014048938383	(-9.27596, -8.7578)	(0.0166848, 0.0643552)
