Feature	Intercept_mean	vegetables_fg_eaten_mean	Intercept_std	vegetables_fg_eaten_std	Intercept_hdi	vegetables_fg_eaten_hdi
9dd9cefe38347b087dd318d82962cc03	-5.837606239999991	0.0001936097616122499	0.16516502418479037	0.00045615401522472405	(-6.14452, -5.53063)	(-0.000577345, 0.00115848)
c764eda12e92f19526c7e5a78a38c615	-9.961033644999983	0.00025447586326549993	0.22144609242062496	0.0006114751738325212	(-10.3789, -9.56562)	(-0.000816585, 0.00145475)
6fc765c81c8b663cedcd799094894748	-9.214968754999992	0.0014150074145650008	0.25535445869594686	0.0007074751524373266	(-9.66246, -8.73395)	(0.000145377, 0.00272229)
1a389bf765c8ff0f92600f684fbe7ad7	-6.233720355000018	0.0010325238655795005	0.17991351048969043	0.0004958707375400655	(-6.55188, -5.87517)	(2.52275e-05, 0.00190322)
b0645cbec7653c887cb868a248d95874	-3.8913051799999936	0.00028820716448600036	0.12455733570475726	0.0003476688617612125	(-4.14156, -3.6804)	(-0.000333444, 0.00093809)
d6c46ad81c01997055a3b713c0d5ee1b	-6.717010680000002	0.0009169756541860009	0.2870770060348574	0.0007932047832443017	(-7.27148, -6.22298)	(-0.000452146, 0.00248844)
fe2a1f2b6f247658881254d63fd68b74	-5.701588645	-0.0009425240484890005	0.30212282294658577	0.0008334549154194563	(-6.30054, -5.14602)	(-0.00246312, 0.000641697)
89aabf43d24dd5bd0fd0f5aca189d341	-5.121305004999999	-0.0004607621221950003	0.06569863647900147	0.00018097992586035285	(-5.24149, -4.99969)	(-0.00080744, -0.000123839)
2ae8a432208b85a14e86eb821c86ce2b	-4.193196409999998	-0.0003255186820200003	0.11317744781453547	0.00031234669190979847	(-4.39459, -3.97869)	(-0.000900615, 0.00025164)
f596fa835cdfdb22d6494b012f61fff2	-5.724207284999998	0.00015844343772950003	0.1459781681827073	0.000401473214935662	(-5.98545, -5.42357)	(-0.000599312, 0.000928178)
f7895578be91c3e9c71c7b89e3e798db	-9.037693855000017	0.00045185049011800006	0.29062871138256285	0.0008097149225737989	(-9.55494, -8.48968)	(-0.0011452, 0.00186398)
8b40296c81e6ffbc10306d4a2ccab530	-9.68267864999999	0.0007660964700124988	0.134050283682197	0.0003619454110880914	(-9.93217, -9.43052)	(0.000118681, 0.0014658)
40a6b537d995aeb12b0100e2cb6ad879	-6.982644610000003	-0.0003852665140299993	0.1824232599882699	0.0005109657769192095	(-7.32038, -6.65978)	(-0.00133968, 0.00054629)
9ac5fec396208e598ab2e2d26985d0df	-7.723645894999987	-0.0012345260609999977	0.10170970059733218	0.0002862813019780318	(-7.89646, -7.53158)	(-0.00176806, -0.000708832)
19cb3add28813b2bf3e1f40a000d33c2	-4.151673454999999	-0.0007773205375399998	0.16283116357968141	0.00044056473735261967	(-4.41951, -3.81485)	(-0.00154492, 8.54912e-05)
686d42b9552375c3b61301ae5605e3a2	-7.23907979499999	0.0020734769433800025	0.25724595971969716	0.0007100417230927507	(-7.72907, -6.77496)	(0.000723042, 0.00337534)
51625f89e7332f46ab0641e10cede6ea	-8.12614423499999	0.0019475474329999944	0.29517626602204117	0.0008102467614485124	(-8.67506, -7.57713)	(0.000392908, 0.00338846)
ddd87ec4b9d332c2d8c02f5d1b08dbb4	-7.302738004999993	-0.0004413888996171001	0.16188910354736635	0.0004135947438088561	(-7.53058, -7.0654)	(-0.00104028, 0.000208391)
588a23811b3e98af68f4f0fb24a0daa8	-5.776467099999998	0.0008840735955560016	0.16838376001203326	0.0004575011362576772	(-6.0731, -5.46616)	(7.37043e-05, 0.00176966)
7c82a2ef7685c5c6dc3080f56033cee9	-9.051227074999993	0.00039771011488600117	0.2699063842833185	0.0007285168017130613	(-9.50197, -8.52212)	(-0.000919867, 0.00176512)
b835514e2678e3c7ba13bfe0a0d79bb4	-8.900069974999987	0.0010058855855899992	0.21752714068490256	0.0006048706595357171	(-9.29276, -8.49583)	(-0.000179588, 0.00208856)
