Feature	Intercept_mean	alcohol_eaten_mean	Intercept_std	alcohol_eaten_std	Intercept_hdi	alcohol_eaten_hdi
8f5959f21dc9ce9a281656f8d699ec07	-6.750379745000004	-0.013543888101720006	0.08331568293475705	0.006892261070222928	(-6.89738, -6.59416)	(-0.0260172, -0.000577186)
2086666afdd5de098b04a94247040c11	-7.932221775000007	0.004346551949349996	0.1053480738912647	0.00863340337312275	(-8.13688, -7.74577)	(-0.013213, 0.0189672)
96169c3701e79f42346c41eb7b5bf2af	-9.33906820500001	-0.014959940158349996	0.09785909111486757	0.008039952973931395	(-9.51601, -9.14951)	(-0.029828, -0.000574136)
d05c86b5bfc092d8677507fb1eae8d66	-5.598995684999997	-0.008233772168725008	0.11249588940415016	0.009003192847923305	(-5.81882, -5.39734)	(-0.0251878, 0.00861864)
25dd2ae928b2e5e1ac2e28dbe2112991	-6.377380505000004	0.004222315182034992	0.05706004393176531	0.004626146784673253	(-6.48494, -6.27731)	(-0.00416218, 0.0132374)
cebcb0fe524fb1cf0bfb5463ae228bed	-8.67633208999999	-0.016822565389499985	0.10849617676089746	0.008897715302124982	(-8.89435, -8.48491)	(-0.0340327, -0.000523294)
90104f2fbcc925a6619e805c7a625c57	-8.566944199999996	0.0008421220108000011	0.10889820797542994	0.008541130172344624	(-8.78065, -8.38418)	(-0.015007, 0.0165396)
4c2189b6b5ced3cb80093414e9449de9	-5.9270412650000015	-0.002493758856941496	0.04761614777730104	0.0037925216772106787	(-6.01305, -5.83535)	(-0.00953687, 0.00422495)
c4e57b91cc2be5a2232b3612abdf4c0c	-8.318611784999998	0.024152990135500017	0.15139351918481767	0.012226300672258746	(-8.58527, -8.03953)	(0.00347128, 0.0484683)
1600415004247da005dd77bd44c633d9	-7.9349854650000085	-0.008708298882300007	0.059528468486798575	0.004865172835526801	(-8.04724, -7.82479)	(-0.0176024, 0.000556474)
3b092a59cd0e2d57483420cc994ec49c	-5.682463315000002	-0.0005064917788700007	0.08151683880929622	0.006186487807901564	(-5.81999, -5.51891)	(-0.0119729, 0.0105262)
2c5c5d710e1b9229efa72f98ca7b4e71	-8.952672020000014	0.013522330873499994	0.1429963828819442	0.011923213407667025	(-9.20308, -8.68785)	(-0.0103654, 0.0341387)
db093685d2f3295cfa4da0a44d3d9ad0	-8.118213110000003	0.006994377768439996	0.08512751794177899	0.006532662170532351	(-8.2805, -7.97145)	(-0.00585704, 0.0188132)
63a2de21003c952fd04b694d8444e66f	-7.0723089399999965	-0.005194056328930002	0.09963848241455933	0.008122940487537266	(-7.24263, -6.87868)	(-0.020407, 0.0101173)
59196a586276f0be745d0e334fc071c6	-3.4217868699999983	0.0033192359488474978	0.0353737223190195	0.002841425427568226	(-3.48617, -3.35478)	(-0.00209759, 0.00864256)
8507091bac6b1be88f3d360d6d535d0e	-7.984080665000006	-0.009414099299489989	0.06514092008720605	0.005491859428724971	(-8.10435, -7.86314)	(-0.0189188, 0.00106127)
8f649d1053a0ead08b37f8e06fbb2818	-8.398733764999998	0.0019526905375999992	0.07799770997647798	0.0061318429018637835	(-8.5436, -8.2485)	(-0.00922576, 0.0136869)
8a70333f85e6869971ef357eceadf3ef	-7.955248929999998	-0.009118380783050004	0.08560845182547759	0.006946428797493181	(-8.10989, -7.7862)	(-0.0219616, 0.0046058)
8e0da29b36fbc3879561566e87f11ea7	-8.812348380000005	0.008203650881415005	0.11080434353614306	0.009457342962477105	(-9.01466, -8.60517)	(-0.00956049, 0.0255772)
5093cebf67405c910fb68525ffa6dc3d	-10.148572230000005	-0.00025253023953999976	0.09401015818956543	0.007430383319103526	(-10.331, -9.98115)	(-0.0141252, 0.0131406)
bde648dc2bd51d522327b0bb99e98340	-9.793553290000002	0.00838455561953001	0.08975532403526769	0.007054245487627853	(-9.95837, -9.62361)	(-0.00584584, 0.0202889)
8720f9ecd2331ce68e2896df1bf2d977	-3.8386107799999953	0.017909096395000004	0.059761944657044014	0.004818881764874296	(-3.95704, -3.73589)	(0.00890891, 0.0269083)
3af2ddaf4af4b5ae4100439a9c3d4099	-9.124763465	0.018512420780000042	0.08634136122765146	0.006854153745681978	(-9.2748, -8.95985)	(0.00556056, 0.0301776)
de24ab68045830f7ea823f771a1f7dd3	-6.581450650000002	0.02273580159500002	0.07491287558409092	0.006094485743413393	(-6.71188, -6.44054)	(0.0116399, 0.0343833)
aec9d6920c8746590e4dff84ba121b90	-7.903897309999984	-0.0008296261187950006	0.0849983188402212	0.0065787948971613	(-8.04682, -7.73057)	(-0.0134853, 0.0113267)
192522c9b7c41f7a761f8a2ba792268a	-7.019248255000009	0.021956392939999944	0.08480159739595118	0.0066454174760577234	(-7.1742, -6.86054)	(0.0103825, 0.0348098)
458157e555a80f9ba01d9da37ef787eb	-4.947478124999997	-0.005837795740540008	0.10282210620792774	0.00826336999758719	(-5.14445, -4.75335)	(-0.0221042, 0.00921891)
3017f87a3b0f5200ed54eca17eef3cbb	-8.60812218	-0.01092759499844501	0.11503942719627733	0.009483314728371677	(-8.84218, -8.40524)	(-0.0274986, 0.00760302)
c5e3c5422835403541b0af331a2cc649	-8.957281810000012	0.0391584589185	0.14482162032280918	0.011034062053891097	(-9.24891, -8.68873)	(0.0201924, 0.0606172)
be7fc30c58dc772f88007fdefcf21a96	-7.976786409999995	0.006334436608859989	0.06417024458666104	0.005117152383301555	(-8.09261, -7.84899)	(-0.0024663, 0.0170647)
3d766867c97f511431bf97e059d6498f	-5.767054874999992	0.0036542100021909967	0.06574008625933175	0.005072002093784403	(-5.88446, -5.64109)	(-0.00575911, 0.0131804)
9099a7f671b923c7b07c12508f17270a	-7.967950309999994	-0.016877152804600008	0.07959662649826248	0.006474476803922325	(-8.11004, -7.81201)	(-0.0289127, -0.00502393)
4973330392dab23937c67af9843e5359	-8.01642248	-5.0991408495000575e-05	0.08992856920439458	0.0072326842475888805	(-8.19254, -7.8462)	(-0.0132992, 0.0134174)
2cf53730a41137e7ad95ed3680541d80	-9.09733423000001	-0.008275011597250003	0.12438269112785397	0.010170474036578798	(-9.32246, -8.8494)	(-0.028712, 0.00970915)
2a0968119cb66a61a416f8d924c224ac	-6.117149714999986	-0.011675917319499992	0.1643956126956215	0.013165643948199277	(-6.41801, -5.82649)	(-0.0384743, 0.0123507)
a4e2a4e1321a599651edf92f6999e78e	-7.26577546000001	-0.03601070478600003	0.1709480041632203	0.015410178448834308	(-7.59833, -6.96026)	(-0.063697, -0.0068444)
782772ed674928794b78f5a59ee3d08c	-9.460820254999998	0.006060209063145006	0.08804908668626242	0.007148693166563135	(-9.63575, -9.30036)	(-0.00645056, 0.0211714)
ab5c396eaf731e031c9764a05b798753	-8.524497045000004	-0.003073731999100003	0.09111697368118614	0.007460525172361777	(-8.69686, -8.36096)	(-0.0171712, 0.0103878)
04195686f2b70585790ec75320de0d6f	-5.834102815000009	-0.003807376004569996	0.1262294909794291	0.010877865649657979	(-6.07251, -5.59689)	(-0.0245525, 0.0162923)
9f4d14b114e7499772a797790d81c1db	-4.947256830000019	-0.0029085114962400026	0.04320054377841901	0.003377321263493341	(-5.02657, -4.86474)	(-0.00942664, 0.0031723)
b1f2146bef78066448576fceeb6b644b	-4.702897809999996	0.006987426329528491	0.06156055608345251	0.004843190500755285	(-4.82494, -4.59022)	(-0.00192486, 0.0159787)
3bff9ab82e7f2a76cc22e687ac7b72fd	-6.666493579999994	-0.0064704504227900035	0.13275584644257152	0.0102987195492247	(-6.9379, -6.43933)	(-0.0246748, 0.0133944)
c1365ec008032ee718dcafaf5ac17adb	-6.972544369999999	-0.00010675996457999992	0.06473711229274212	0.005086490599332578	(-7.08788, -6.84828)	(-0.00949694, 0.00919935)
cc968157f7691aab95df444e8cd103e2	-5.263777830000002	-0.00915454823414499	0.042240944852016495	0.0035746853914572913	(-5.339, -5.19056)	(-0.0159879, -0.00267667)
09ee2c2d76be17c9ede2d4c57412adeb	-8.786904974999992	-0.030013278750249936	0.1196546159234962	0.009836433826829673	(-9.00208, -8.54996)	(-0.0470063, -0.0113604)
