Feature	Intercept_mean	beta_carotene_eaten_mean	Intercept_std	beta_carotene_eaten_std	Intercept_hdi	beta_carotene_eaten_hdi
1fb601d8edb6994ffb112ad1a34828d5	-9.161145949999996	0.225250336507	0.07365840433852404	4.873153682444615	(-9.30227, -9.03138)	(-9.1031, 9.18189)
9f74473636e6874853d88dfcbcecff49	-6.629217195000012	1.6990450188849993	0.08171344328188586	4.889134168703279	(-6.77069, -6.4706)	(-7.83128, 10.4658)
4c731267e801c2afe253b5cbb58bdd24	-4.655450294999996	-3.740959572399996	0.03614720416246565	4.879288971750878	(-4.72374, -4.58718)	(-12.5231, 5.90291)
14387daaf0161dd3c971efd0f8806ffd	-8.002655995	1.084344470655	0.05366617542372463	4.888278413009835	(-8.10468, -7.90389)	(-7.71665, 10.4547)
c97220e6c4063a029dec2f8160977f83	-6.995044785000007	0.42604107563500043	0.06545776883345296	4.980776824466592	(-7.10936, -6.86708)	(-9.12168, 10.0821)
8a20667bca2eaf2a0687995af876a84c	-6.636217349999995	0.5507453923749991	0.11631470605722004	5.270798832407418	(-6.86515, -6.43407)	(-9.3257, 10.2372)
131d3b899e72f19fcae1b0f9f8f3a009	-5.499503475000007	-0.44858370181999907	0.13708657409051558	4.916558811245285	(-5.75822, -5.25135)	(-9.926, 8.33529)
c0c365b5a32a28b8d2602de07c5d0b06	-7.6365273200000034	-0.2208185150099997	0.1018873374709419	5.036699401753204	(-7.83828, -7.46526)	(-9.46588, 9.32518)
a650f349bbdffb95b3624519d1ba72b8	-4.963762115	-1.9765713652549968	0.04166917274528947	4.724075435225063	(-5.04003, -4.88129)	(-10.3995, 6.83064)
0f6da5f59be656db2dadef7bf2d1a2e6	-8.535538895000025	1.238502828939999	0.06211791610581423	4.986118339762737	(-8.65794, -8.42262)	(-7.97617, 10.9546)
e84bea8ae61342674744560dd7de4721	-6.795683980000015	0.5622136302234991	0.10398186951608243	4.9366494152468405	(-6.98967, -6.60027)	(-9.08932, 9.39245)
010f0ac2691bc0be12d0633d4b5d2cc4	-4.589926930000003	2.3365223441049987	0.054211409032371614	4.815551923213437	(-4.69212, -4.49017)	(-7.45223, 10.3807)
c8fce068920feb387167d44c01689295	-6.356118410000001	1.9461458568800023	0.08480532548119774	4.8316078683005035	(-6.49891, -6.18021)	(-6.61324, 11.4805)
86deb5cf8d6f29d383136e0d09863b69	-9.990877984999985	-1.428790146585001	0.07710182904568329	4.8074176428466275	(-10.1352, -9.84607)	(-10.4033, 7.70388)
79db4c4f494c95856ce31b42f267c4c4	-7.978447859999992	-0.39433320840499897	0.11155586292490595	5.032192261829931	(-8.1743, -7.76242)	(-9.67824, 9.18118)
dde2f514908a4fcaa80827346c7b7a19	-7.953055404999973	-0.5584447214400005	0.047799304462889144	5.033084070469953	(-8.0402, -7.86606)	(-10.0574, 8.34922)
7dfa96abfa7484bb6c9cfa90dc9b606f	-5.775994929999998	2.6105692912499974	0.05938238248416022	4.9055468688445165	(-5.8932, -5.67177)	(-6.16055, 12.0311)
25f9cac7332bfbe3973f03bae0ee15cc	-9.49172604499999	1.4994425353869985	0.06778235904870814	4.793019810750049	(-9.62047, -9.37258)	(-7.59726, 10.0865)
447b9d6a5c17543a456c597e65b37139	-4.381774274999994	1.0125969745499996	0.03184051129731389	4.707313586016177	(-4.43815, -4.31742)	(-7.53534, 9.97186)
ccce7fe8aa849bed027f6898300e0c45	-8.593576385000004	1.1985152129799985	0.07418648864032973	4.885842990046852	(-8.73199, -8.45181)	(-7.7492, 10.7152)
363c1c39d58bce4fc3218659d0944258	-6.275839179999998	-0.0844677109764999	0.052146086634833874	4.79866311286429	(-6.37165, -6.17784)	(-10.0072, 8.0616)
7be9bac1b13acbd8acf0de464d7c20e6	-7.884266779999992	-2.3775343172899994	0.055325147332217696	4.875036936899295	(-7.98809, -7.77854)	(-11.8844, 6.21012)
2ab8310e1e510f8045c7f4d191fa36be	-9.065880884999999	-0.8795872448150005	0.0922061299722897	4.937562852397992	(-9.22537, -8.88015)	(-10.8942, 7.63612)
a66dd8d31584930c2b0f811f572dddcf	-6.827942305000005	-1.424736210039997	0.07388039130606282	4.845190825646203	(-6.95947, -6.68327)	(-10.3163, 7.86626)
10155b2834300619ce0102110a37b057	-6.956229470000008	0.9645666324250031	0.03598814822853632	4.852694850202772	(-7.01558, -6.88008)	(-8.2909, 9.53425)
fca904abacabcc0591dd00b0427f9180	-10.081643774999964	0.044834410599999874	0.07230045842800288	4.904842683756837	(-10.2239, -9.95462)	(-8.5801, 9.7618)
ef6752ce31dcb9e16b1155bbaa1a268d	-8.780085909999993	-0.9377318228200002	0.08450161943993681	4.9289843147460815	(-8.93482, -8.6159)	(-9.29228, 9.29573)
a24dae6b87885a55d81df1ea6d1abaf5	-5.777671775000003	1.4199814333950003	0.06403232334297555	5.026976543059779	(-5.89384, -5.6618)	(-7.80237, 10.9336)
79280cea51a6fe8a3432b2f266dd34db	-3.6448389549999995	-3.186772386861049	0.030039717521274656	4.465471821961451	(-3.70015, -3.5889)	(-11.8826, 5.00957)
cba33b3578113908d449fc66ccb245d4	-6.182890339999996	1.1531035106600032	0.04319170130805681	4.781433475814662	(-6.25895, -6.09514)	(-7.3135, 10.2375)
ef1616938612ecae94c31842853cb904	-8.85873228	1.4346564514149986	0.04912812144283151	4.841518248381982	(-8.95156, -8.76781)	(-7.74399, 10.1193)
a378e30f9be477f7777e409c8faea14c	-8.754422599999987	1.5665935617997997	0.0650425180142959	4.932498875027744	(-8.88327, -8.64026)	(-7.02489, 11.3846)
322498f1025a569812be6e3fe4f63ff7	-7.934776540000004	-0.3374938811399996	0.08244918981972105	4.871093140019272	(-8.09537, -7.78443)	(-8.98935, 9.42982)
d75b7080930e7a77ef3de8c6154895b9	-4.747752664999992	0.163374927885	0.11901865135493583	5.193654487631843	(-4.96466, -4.52534)	(-8.54991, 10.8196)
9bf0d2dbffe7925240ea811d2a4cd625	-9.005060610000015	1.0474765619599997	0.057305222811955825	4.951230945367611	(-9.10986, -8.90002)	(-9.32475, 9.55411)
a167e4d4418792dcaba877443ed0e66d	-8.593477504999987	-1.0921331076700003	0.09175230980430392	4.876321084630032	(-8.76461, -8.42649)	(-10.6355, 7.4037)
ac0202d177961ffb380b6859272bde53	-8.025592210000003	1.003232176234999	0.08904738634073368	4.854751811104033	(-8.18133, -7.85783)	(-8.52756, 9.97216)
e3ab3e4772986724760dbd52b7af55f7	-8.172906815000006	-1.0616072926795002	0.06251123871117716	4.907945589062604	(-8.29761, -8.06458)	(-9.93796, 8.15782)
481e48328fe7a9837c7233de8f60fc23	-9.170410884999985	-1.2027563766999991	0.07315534137413876	4.897214982569984	(-9.30655, -9.03172)	(-10.2967, 7.78911)
be17b29b03ed02bed133932284568d16	-6.503372370000009	2.320830916169003	0.0530818187328119	4.929779988252651	(-6.59648, -6.40151)	(-7.04263, 11.412)
5f9d6c173705f19cd3a1e5145c52789a	-8.899089635000008	0.2313996112199997	0.09191229423704297	5.103351459334576	(-9.06637, -8.72305)	(-8.76736, 10.1703)
1ef782a559e3e0a4ab42516e0a2c828f	-8.580897410000004	-1.477258914562998	0.0878159338849841	4.921812295726859	(-8.75208, -8.4178)	(-11.3413, 7.25013)
97f56e68f535e44ceb53d05f269e82d6	-6.804956314999987	0.20380032433499995	0.0404988804644125	5.032647178324755	(-6.87847, -6.72634)	(-8.82183, 10.1018)
3f38509af22157cdcb4006457529d25e	-8.869990705000006	-0.26109898843500046	0.08430179794911237	4.970021005512033	(-9.03034, -8.71521)	(-9.73541, 8.92903)
ccee9fc92f4182805278384a02a4d7d3	-9.722023760000011	-2.333631594894999	0.06981643737374744	4.881227939999632	(-9.85303, -9.59411)	(-11.9893, 6.3538)
b3bf877149e7a31ad9a7397a3ca8b011	-9.335185939999986	0.44366802064499916	0.0815071605714272	4.77641918510307	(-9.48355, -9.18834)	(-9.37609, 8.83365)
33852dc244bb69590e8e756a83bb2f4c	-9.522701745000013	-0.4865685889949997	0.06593977794400709	4.908494714454696	(-9.65022, -9.40767)	(-9.13883, 9.06206)
8f5959f21dc9ce9a281656f8d699ec07	-6.86364228999999	1.8178224227899975	0.06527965540852598	4.941758967447027	(-6.98579, -6.7449)	(-7.89064, 10.8991)
2086666afdd5de098b04a94247040c11	-7.899560744999998	0.5658502726799994	0.07726033310046604	4.811962450739729	(-8.04926, -7.76375)	(-9.13424, 9.12574)
96169c3701e79f42346c41eb7b5bf2af	-9.466373004999994	1.8071317803715	0.07469928792712802	4.878453944728248	(-9.60512, -9.32371)	(-7.5207, 10.637)
d05c86b5bfc092d8677507fb1eae8d66	-5.669540779999994	-0.08569151720000016	0.08652773744928034	5.096972360128208	(-5.81978, -5.49915)	(-9.64187, 9.46504)
25dd2ae928b2e5e1ac2e28dbe2112991	-6.350458165000001	3.048066798164999	0.04299293913636018	5.146252742936842	(-6.42829, -6.2677)	(-6.7304, 12.2814)
cebcb0fe524fb1cf0bfb5463ae228bed	-8.824735269999996	3.042835725804552	0.08076720277394216	4.925184953698833	(-8.97194, -8.67486)	(-6.10032, 11.9164)
90104f2fbcc925a6619e805c7a625c57	-8.561046179999977	0.5778093892749997	0.08059998258689388	4.980598864099109	(-8.715, -8.41072)	(-8.57706, 10.049)
4c2189b6b5ced3cb80093414e9449de9	-5.949926349999994	0.6867301787049996	0.038438647992320184	4.626851723484833	(-6.01531, -5.86718)	(-7.84862, 9.85435)
c4e57b91cc2be5a2232b3612abdf4c0c	-8.089654349999977	-1.004470095916499	0.11349732024007227	4.972042497541487	(-8.29564, -7.86869)	(-9.83417, 8.53605)
1600415004247da005dd77bd44c633d9	-8.014537254999986	1.9959488994609995	0.047413430778788526	4.850314636715607	(-8.10806, -7.92859)	(-6.66971, 11.5444)
3b092a59cd0e2d57483420cc994ec49c	-5.692895744999994	1.1972356496950025	0.06207530557109631	5.144679450288039	(-5.81238, -5.582)	(-8.53141, 10.3235)
2c5c5d710e1b9229efa72f98ca7b4e71	-8.832548709999989	0.29268132801800084	0.10053672593652485	5.048240891252944	(-9.01085, -8.64009)	(-9.34737, 9.32369)
db093685d2f3295cfa4da0a44d3d9ad0	-8.0742275	4.5100154170135	0.0644427280214766	4.538971704363531	(-8.1882, -7.94274)	(-3.78992, 13.1481)
63a2de21003c952fd04b694d8444e66f	-7.110223810000004	-0.6305653389850007	0.07298524317136926	5.136026062412833	(-7.24496, -6.97216)	(-9.8036, 9.41635)
59196a586276f0be745d0e334fc071c6	-3.389525235000003	-1.1172866318389976	0.029487936056034447	4.638917193990992	(-3.44252, -3.33393)	(-10.0466, 7.46389)
8507091bac6b1be88f3d360d6d535d0e	-8.08216199999999	6.4598700359250145	0.050498547423663546	4.8744141880725635	(-8.17231, -7.98271)	(-2.35396, 15.6951)
8f649d1053a0ead08b37f8e06fbb2818	-8.38117295	-0.893781335249999	0.05677331173885747	4.918486310176274	(-8.48629, -8.27459)	(-10.5652, 7.53629)
8a70333f85e6869971ef357eceadf3ef	-8.029044650000003	0.7651164014900002	0.07237141432414805	4.943932745965412	(-8.16234, -7.89299)	(-7.71612, 10.4856)
8e0da29b36fbc3879561566e87f11ea7	-8.742400220000004	0.302746307622	0.080397978553889	5.023145379770892	(-8.88552, -8.58983)	(-9.42959, 9.6545)
5093cebf67405c910fb68525ffa6dc3d	-10.151715335000008	-0.3087664829249999	0.06971238196968871	5.066702279181752	(-10.28, -10.0201)	(-10.2678, 8.87891)
bde648dc2bd51d522327b0bb99e98340	-9.718460285	-1.0476130405549993	0.06329252694093336	4.932798505530611	(-9.83376, -9.60087)	(-10.518, 7.8267)
8720f9ecd2331ce68e2896df1bf2d977	-3.663095289999994	-3.045265536602005	0.04871669708032246	4.880198023433408	(-3.75627, -3.57556)	(-11.7643, 6.25462)
3af2ddaf4af4b5ae4100439a9c3d4099	-8.949340445000008	-1.7915292936399994	0.06273429169482964	4.868182492805125	(-9.06006, -8.83092)	(-10.6217, 7.42844)
de24ab68045830f7ea823f771a1f7dd3	-6.356507984999981	-2.0251017436345	0.055953935899003354	4.901109408932457	(-6.4601, -6.25351)	(-10.4402, 7.63902)
aec9d6920c8746590e4dff84ba121b90	-7.9098045499999925	-0.26252735032249985	0.07008476263923209	4.973489808246826	(-8.05094, -7.78567)	(-10.2124, 8.14758)
192522c9b7c41f7a761f8a2ba792268a	-6.81757564	-0.1847210730499996	0.060148761725328986	4.978129055955861	(-6.92564, -6.70085)	(-9.94109, 8.81312)
458157e555a80f9ba01d9da37ef787eb	-4.997235434999996	0.5444995198800002	0.07969630610141708	4.873629449178147	(-5.13915, -4.84446)	(-8.83692, 9.35701)
3017f87a3b0f5200ed54eca17eef3cbb	-8.698948154999986	-0.4876522504249989	0.07597930248262338	4.829801061132152	(-8.83415, -8.55228)	(-9.58533, 8.41108)
c5e3c5422835403541b0af331a2cc649	-8.54674919000001	-0.4484943046819994	0.10648526286460452	5.131288716200469	(-8.7448, -8.34404)	(-9.41133, 9.46446)
be7fc30c58dc772f88007fdefcf21a96	-7.921255430000021	-0.7913525892594993	0.04987197560168538	4.951072029908481	(-8.01406, -7.83206)	(-10.1856, 8.26265)
3d766867c97f511431bf97e059d6498f	-5.7350060649999985	-0.7586443132999998	0.050202791038604366	4.809805793227894	(-5.82444, -5.63465)	(-9.53279, 8.44462)
9099a7f671b923c7b07c12508f17270a	-8.102650319999997	0.4269012418100001	0.06295577923906265	5.2180289452825095	(-8.21626, -7.98228)	(-9.14411, 9.94106)
4973330392dab23937c67af9843e5359	-8.025526694999998	2.106752130525002	0.0685870320463495	4.835079500063719	(-8.15513, -7.89642)	(-6.86861, 11.0762)
2cf53730a41137e7ad95ed3680541d80	-9.168974324999997	0.2837747437399997	0.0885579503672278	4.994378796397578	(-9.34848, -9.0147)	(-9.22012, 9.60169)
2a0968119cb66a61a416f8d924c224ac	-6.2095099099999915	0.6151362004299995	0.12420281473699338	5.010040202862352	(-6.42975, -5.96319)	(-8.641, 10.2298)
a4e2a4e1321a599651edf92f6999e78e	-7.548513034999986	1.093335500070002	0.10920308391313308	4.929486575580736	(-7.74566, -7.34673)	(-8.2588, 9.98007)
782772ed674928794b78f5a59ee3d08c	-9.419134145000001	2.3162257965164987	0.06629823193395862	4.8616242143597255	(-9.54814, -9.30043)	(-6.66483, 11.2388)
ab5c396eaf731e031c9764a05b798753	-8.553297469999983	1.40354234141	0.07197624424905136	4.969109769455418	(-8.68596, -8.42095)	(-8.00841, 10.321)
04195686f2b70585790ec75320de0d6f	-5.864516970000003	-2.6655917131750004	0.0859397692510231	5.140525233319971	(-6.02347, -5.7002)	(-11.9763, 7.26305)
9f4d14b114e7499772a797790d81c1db	-4.978066190000002	1.7937323485100003	0.03365781134868843	4.780215973797008	(-5.04064, -4.91426)	(-7.38159, 10.4539)
b1f2146bef78066448576fceeb6b644b	-4.631506289999992	-2.8630423532050018	0.047327218308663564	4.747067465829156	(-4.71905, -4.54286)	(-12.0351, 5.56935)
3bff9ab82e7f2a76cc22e687ac7b72fd	-6.72981113500001	1.329236642224999	0.10468534862368171	4.950354729080327	(-6.90924, -6.51454)	(-7.46469, 11.1365)
c1365ec008032ee718dcafaf5ac17adb	-6.975688095000006	0.34917770124500014	0.04761066495251849	4.878399207656623	(-7.06607, -6.88823)	(-8.4256, 9.47795)
cc968157f7691aab95df444e8cd103e2	-5.354674025000003	4.0813649388999975	0.034711880639766206	4.755663317216929	(-5.41352, -5.28546)	(-4.90565, 12.4956)
09ee2c2d76be17c9ede2d4c57412adeb	-9.009562630000007	0.6036181154949997	0.09643335230086683	5.076089638969195	(-9.2029, -8.85062)	(-8.74801, 9.93244)
d9b76ee51ff2b6961430bf352cc578f2	-9.486265154999996	-1.1333586403999996	0.07336401362300164	4.910979271309695	(-9.62237, -9.34641)	(-10.9889, 7.69524)
d2cccbadb958c9c6547274fa10531f74	-7.067830569999982	-0.5712467530599991	0.053004911933471746	4.919402493524105	(-7.16314, -6.96401)	(-9.48974, 8.74067)
2268b83b6cb307bfd1cd008dae1ce4b3	-7.335623434999986	-0.16523673336999986	0.08366612967653508	5.07651460278335	(-7.49242, -7.18312)	(-8.90663, 9.95351)
e9ad916c93ff127ade2a8283db7603a1	-6.183216504999999	0.20748042031999986	0.13604692967808935	4.988984185656141	(-6.42058, -5.91487)	(-8.74006, 9.88107)
624d0040eafc828499b5009791d96b85	-8.97862861000001	1.5909917100799962	0.05711137011548485	5.003916591312706	(-9.0987, -8.88521)	(-7.91486, 10.849)
bc5146d3526a9ef5179457a2077b1b46	-9.127611670000004	-2.0587777394899995	0.048647623703641514	5.006063599613427	(-9.21697, -9.03592)	(-12.3079, 6.80403)
7bbb537e486b770d58232a6c683a3a9f	-7.215157165000005	-0.22411013345400008	0.04924003281794978	4.893406360921368	(-7.31069, -7.12803)	(-10.8833, 8.11424)
30c16856bd5bae4cd2f1182341b30ffc	-9.073380435000002	2.041495874711498	0.08924554354510236	5.029810140786885	(-9.25299, -8.91988)	(-7.7719, 11.1093)
ac5402de1ddf427ab8d2b0a8a0a44f19	-3.626631609999999	-1.0262855983849988	0.04853139227147624	4.95042903248786	(-3.72134, -3.54101)	(-10.2864, 7.84482)
d0037fe3397f56b52e971759e3f2f7a8	-8.841083354999984	-0.31510396260499945	0.09449585986112818	5.106522726223702	(-9.00793, -8.6576)	(-9.50794, 9.19671)
3d7f3a3956e66e4728521a97abd9f07b	-7.505512380000011	-0.21368781914500004	0.10646942926932407	4.9835508028974695	(-7.70494, -7.30659)	(-8.85183, 9.91557)
3e15d94435169ddada1e508dd8b83a55	-8.076058370000007	2.1928083041550006	0.06938461565176464	4.93425389508092	(-8.21121, -7.95332)	(-6.6905, 11.4066)
ed1528f4822674c9e1da64b84c778e9f	-5.9588053449999965	0.81872298603	0.06416126086028055	4.82100203438281	(-6.07093, -5.82469)	(-8.74941, 9.04058)
477734397215c70bdacce28d5685cc6e	-6.203968604999998	-0.06655980800999997	0.11916172300493133	5.052134694142644	(-6.42401, -5.9747)	(-8.97352, 9.06812)
1243750138937650754b619370565800	-6.132473255000008	3.07254444377	0.07320964879273079	4.970561438998394	(-6.25933, -5.99274)	(-6.48599, 12.3594)
997c1b9bc29e50b9096303c708bb54e8	-9.503716679999986	-0.6804830226950008	0.06941115307699186	4.86723433466644	(-9.63182, -9.37172)	(-9.97864, 8.06857)
8aff935557eab67b0baa4553b8518105	-8.785278275	-0.2128248088050003	0.08085446317535222	4.907796519726853	(-8.93995, -8.64099)	(-9.11685, 9.33096)
39bb3fb5b2257fd2eacca408dc42c5d1	-5.380430905000001	-1.0606079172710008	0.06061449346840219	4.8923274748965735	(-5.49521, -5.27092)	(-10.2672, 8.10027)
b9024a1f377b62508864cfea59b16a31	-7.639362169999997	3.037541129484994	0.051125245906412035	4.969878394675527	(-7.7334, -7.54348)	(-6.68086, 12.2673)
7ab1bc6052053650189083370055ae66	-6.123600884999999	-0.4064246225899997	0.08066318192190758	4.674989051876454	(-6.27793, -5.97808)	(-9.64745, 7.60223)
8183f1e3f9806994e125b1d5c6932498	-6.425310960000013	0.6649237238000001	0.06875223362246788	4.959495881342348	(-6.55293, -6.29377)	(-8.93176, 9.29301)
92f000f936d3f349c5e7719a5edc5078	-7.301200479999997	-1.0863688423749993	0.04084554825154882	4.819199655849151	(-7.38075, -7.22737)	(-10.1834, 7.55917)
6509bd0f539df985ac2f40c335cdb999	-8.526681224999999	1.704827152425	0.0677264803895003	4.826282263776106	(-8.65694, -8.40375)	(-7.52785, 10.4331)
c4f9ef34bd2919511069f409c25de6f1	-4.705800444999988	0.7418170469760004	0.09355897542594178	4.90239480134565	(-4.87107, -4.52114)	(-8.16653, 9.77241)
74923f4bbde849e27fc4eda25d757e2a	-8.420328269999986	-1.6675474877999958	0.10375106466493296	4.722800959645005	(-8.61529, -8.22486)	(-10.2586, 7.17647)
3edf7e19ca2ce44d4d3daa243e8725f7	-9.57234917499999	0.8189754773780014	0.06164912064717044	4.949236769125839	(-9.68754, -9.46119)	(-8.95459, 9.76762)
ebab7cfc7858bfb00c486bba21d6ca6d	-5.655608824999998	1.8692472572599976	0.061752275843643	4.933180759810011	(-5.76508, -5.54272)	(-6.79669, 11.2853)
8937656c16c20701c107e715bad86732	-3.224685459999998	-0.10554027610500016	0.05042881084547204	4.993029738793116	(-3.32049, -3.13071)	(-9.13425, 9.00018)
6a6880faba39965be0e4b7d88966d1c9	-6.3392390050000005	0.567181034056098	0.06679478135722859	4.987301692936907	(-6.46506, -6.21529)	(-9.45635, 9.27399)
85c05d873041801d03eed489230b23f6	-8.10437600499999	2.4792158945849994	0.04470834715453	4.7819523872263066	(-8.18708, -8.01567)	(-6.85169, 10.9948)
6d8fe4ac153ead767024e041ff1f0ec6	-8.347967024999987	0.5162096186099995	0.09711415891876624	4.849933446053261	(-8.5187, -8.15171)	(-8.56942, 10.082)
ed5952d1e022067b212146b9b3bc6812	-4.746234145	0.21441906079999948	0.0985902729196393	4.887470685107503	(-4.92467, -4.56293)	(-8.77504, 9.33474)
7029eddc845e01d613a3bbc113ebeaba	-6.502809809999995	0.41748950334500023	0.0688699986871199	5.049230359714321	(-6.6278, -6.37604)	(-8.35665, 10.6275)
41d23d8bc82f57b26b6896d5e2e947e8	-9.65045437	0.1587070619449999	0.07138048929996979	5.052901116427388	(-9.7837, -9.52087)	(-8.5448, 10.395)
0021d135d4ac12982cc8abdf2b38e23f	-6.725633085	-0.3211525692750003	0.1304550290519027	5.011454851198486	(-6.9721, -6.4858)	(-9.41311, 8.88933)
e4c0082e2ab8c9772768fc29bb86caa3	-6.6548960199999785	-0.11553221064000006	0.04911896401553679	4.925501278407259	(-6.74282, -6.56113)	(-8.92166, 9.43392)
46d8ab5615f60d7b522f3590976668be	-8.988281620000004	2.7288004125525007	0.047532461669637996	4.798049909949618	(-9.08233, -8.90273)	(-5.72952, 12.6455)
28bb502265419a0e86626d75a1183ce7	-8.301969154999995	0.5872240977815001	0.09748575912068368	4.767724413464147	(-8.48274, -8.11441)	(-8.14319, 9.63704)
ea3af29626a95b6c7b89d631bf1a739c	-5.389167579999987	4.357657198520009	0.052235506667817434	4.660663555530631	(-5.48596, -5.29422)	(-4.60153, 12.7231)
94b000e59b7ac160b0416c9ab45ff0bf	-7.466370125000006	-0.2347021356750001	0.11578198064912511	5.127891035483811	(-7.66853, -7.23709)	(-10.0675, 8.86615)
75878b49cacdd2ffdcea1186a43be92d	-8.036382435000002	-1.6174945102399967	0.057587572808035385	4.809484607275902	(-8.1444, -7.93095)	(-10.6778, 7.38877)
aea50462b44fe88301c739b72353e16f	-8.460123370000007	-0.3216700575999992	0.054893386719559414	4.89330819023376	(-8.55826, -8.35569)	(-9.55603, 8.74831)
2d575dfaf20c70d49b09be32a1492254	-8.82400374	-0.23084246900150016	0.04825301545719605	4.784065838832562	(-8.91122, -8.73369)	(-9.58979, 8.47174)
b955f67a541a149dd3b179dc62d37a72	-7.853680430000011	0.39243097935500054	0.060948604676523126	5.008048035786094	(-7.97602, -7.74568)	(-8.82084, 9.62515)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-6.278560140000004	0.4260040980849993	0.14724735640506556	4.820236434142635	(-6.55405, -6.00157)	(-8.471, 9.35952)
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.6782383200000055	-1.8035215238250055	0.050530828598763344	4.908667506167806	(-5.77335, -5.5879)	(-11.2193, 7.01175)
1fd31ccf4d6163405f70131e32d5065a	-6.959730484999994	-0.23137924085000025	0.10083996886361472	5.094779222460515	(-7.14045, -6.76681)	(-9.75822, 9.04655)
5093ad88995f6fe457c7fe96bb0ed33b	-6.010405940000005	0.20327523344999998	0.061055262271293154	5.004342427847953	(-6.11961, -5.89289)	(-8.69962, 9.88818)
f9b52205cb2d03153fd394a290212a10	-5.237144464999997	-0.6187466872099995	0.0870218810208891	5.0000100906859135	(-5.39261, -5.07427)	(-9.3996, 9.15568)
9d4e16844252e2dfbaf80a4a6fc4d55d	-9.491838604999984	0.019424920155000004	0.08058986442601802	5.004906862042412	(-9.6593, -9.358)	(-9.52212, 9.24099)
148c7eb0139bbc1b8c87dd31464742e4	-5.667339079999994	-0.15634192809000022	0.04768470628779841	4.9160907325015835	(-5.75743, -5.57742)	(-10.1161, 8.17777)
eea6b86c0c75e740670ccc50613b1b23	-3.3521123300000046	-0.5278885874349996	0.027381751064734693	4.663008306171113	(-3.40307, -3.30013)	(-10.1255, 7.74633)
3fe55dd5e59267f275e972017302459f	-6.258201814999987	-0.3648359513350003	0.13351917569044444	4.840981656800852	(-6.51351, -6.02287)	(-9.01218, 8.70443)
f11bd4248a2f95e53507c5bbf8dda43a	-6.780023799999994	-0.7205715560194997	0.060026198022696695	4.888785178870266	(-6.89128, -6.66896)	(-10.0727, 8.05534)
09a55cd0bdf9fa4929eab3f0ed841bf5	-8.972716215000016	1.6889328688879999	0.06783903032343391	4.855500432768752	(-9.09343, -8.84278)	(-6.90618, 11.1721)
bfb7bb16ab570748b3a5d099e9426af1	-8.367934135000011	-4.0282631876590065	0.04748369496734401	4.875245939933869	(-8.45344, -8.27762)	(-13.7326, 4.24468)
ad52a0f6646c574417ce0b13b84acfa9	-3.6101028649999933	-0.09795223799999987	0.07065560781666079	4.992736776093221	(-3.74117, -3.48159)	(-9.95365, 8.98145)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.383787000000001	-2.9742884766744973	0.033626494594292775	4.757987806140057	(-6.44414, -6.32065)	(-11.8137, 5.84281)
810926a593979f3574e3bbe7defd3559	-9.432166285	1.0094362352000035	0.09210260800242719	4.87402393683133	(-9.60373, -9.2594)	(-8.28617, 9.93162)
5d62137a2d05df0be8d6b7e163a3ef08	-5.1693989649999965	-0.29852312256500013	0.11147804746486535	4.97986941514881	(-5.3762, -4.96238)	(-9.73444, 8.95006)
f9765bd9332162f70268554ab318197e	-6.9354065799999915	0.5811677437985001	0.0823824794765465	5.045078352882735	(-7.09002, -6.78289)	(-8.28423, 10.3032)
bc5b6cc17572b4fd6ebd80081410427e	-9.831398679999989	0.8370184803504986	0.05958737729383303	5.034477352386655	(-9.95501, -9.7298)	(-8.74152, 9.89882)
a29679284280410db95e5cb8c0b2d73d	-8.867788474999987	-0.5110423086349983	0.0841325171151106	5.062753934256884	(-9.02599, -8.71403)	(-9.8007, 8.80087)
1c86153e1b13ab5322c96f2602b73513	-5.469011065000011	-0.01875912597999989	0.11245728939964607	4.799798460387819	(-5.67639, -5.25743)	(-9.49774, 8.77244)
fec0355651c9ad579f01f3e332311725	-7.07810631	-0.2541593853575004	0.05035104341802569	4.82893721856419	(-7.17012, -6.98418)	(-9.49371, 8.5915)
f10155af1849a17996f302d71b32398c	-8.17871475	1.8356905053200014	0.10604346924416184	5.0560769327470725	(-8.36767, -7.98539)	(-7.78622, 10.7799)
0cc26190e976fc496119a5eb4cd0fee7	-10.023772944999992	-1.1116171294000001	0.0711673332370757	4.873130901802189	(-10.1473, -9.88404)	(-10.6935, 7.75379)
9c25197937d1f54e2634026fbca6b55f	-7.042446324999995	0.6375885474099994	0.13291871646966943	4.965691396080705	(-7.28822, -6.79623)	(-9.30341, 9.20379)
40ced57decad1424c32de76ae039c050	-9.487733979999986	0.911614800450001	0.061026980727048964	5.0677828971670476	(-9.60071, -9.3728)	(-8.2364, 10.1965)
2ad31c7624bd7744a56a5ccac67ed01a	-8.647396069999997	-1.11081448276	0.059598886539557944	4.936771465815852	(-8.75802, -8.53524)	(-10.2954, 7.95367)
41df3b4c55182503ecd97c6dbe47966a	-6.718951925000002	4.085327439034995	0.04905438903140448	4.9816712983025395	(-6.81142, -6.6265)	(-5.09107, 13.5081)
fea3411c847e6627afb5e78b88e2e9af	-5.629542345000001	-3.7476347070050013	0.07498963872396612	4.960425199059335	(-5.7712, -5.48582)	(-12.6504, 5.46943)
