Feature	Intercept_mean	fast_food_fg_eaten_mean	Intercept_std	fast_food_fg_eaten_std	Intercept_hdi	fast_food_fg_eaten_hdi
bfb7bb16ab570748b3a5d099e9426af1	-8.555330019999992	0.0025191420559649968	0.07950450741058405	0.000983640323010667	(-8.69227, -8.39434)	(0.000705735, 0.00435234)
ad52a0f6646c574417ce0b13b84acfa9	-3.571976565000007	-0.0006294583392449993	0.11968311180300577	0.001503814040809093	(-3.79355, -3.35599)	(-0.00316136, 0.00229366)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.336180239999999	-0.0008004761229500004	0.04817757419840065	0.0005890483411594541	(-6.42372, -6.2469)	(-0.00193156, 0.000304227)
810926a593979f3574e3bbe7defd3559	-9.158364650000003	-0.004315254490400004	0.15022319482482555	0.001824085032917069	(-9.43428, -8.89588)	(-0.00788618, -0.00103605)
5d62137a2d05df0be8d6b7e163a3ef08	-5.374100624999999	0.003080367871575	0.19541950938905603	0.00242735823353334	(-5.73345, -4.99852)	(-0.00123262, 0.00793869)
f9765bd9332162f70268554ab318197e	-7.035486880000012	0.001604280581184997	0.12241550439370658	0.0014509752097320954	(-7.27743, -6.81285)	(-0.00114533, 0.00429398)
bc5b6cc17572b4fd6ebd80081410427e	-9.753558605000023	-0.0011278240152224996	0.10305678311010875	0.001314433736802664	(-9.96878, -9.57601)	(-0.00347737, 0.00144456)
a29679284280410db95e5cb8c0b2d73d	-8.832292695000024	-0.0004337024072599998	0.13336247159222486	0.001691717076278082	(-9.07258, -8.5936)	(-0.00353127, 0.00284208)
1c86153e1b13ab5322c96f2602b73513	-5.285784290000001	-0.002889654348724506	0.19739550238998815	0.0025112182308907383	(-5.65393, -4.91436)	(-0.00741081, 0.0018197)
fec0355651c9ad579f01f3e332311725	-7.151504765000017	0.0010181029405000013	0.08709036053975652	0.0010740459857281179	(-7.31393, -6.99028)	(-0.000910153, 0.00313287)
f10155af1849a17996f302d71b32398c	-7.76609743000001	-0.006807029876000006	0.16784226371684569	0.0021196835779684047	(-8.09143, -7.47551)	(-0.0106403, -0.00284772)
0cc26190e976fc496119a5eb4cd0fee7	-10.097488580000002	0.0011741117599849986	0.12381097253548906	0.0014866525928696349	(-10.3264, -9.86324)	(-0.00123743, 0.00435229)
9c25197937d1f54e2634026fbca6b55f	-6.616755774999995	-0.007602778171900017	0.21017343220302465	0.0025214782514756244	(-6.98938, -6.20123)	(-0.0124044, -0.00308107)
40ced57decad1424c32de76ae039c050	-9.415315094999986	-0.0009719507015285018	0.10226691953261809	0.001284725332065844	(-9.60072, -9.21999)	(-0.00333256, 0.00145368)
2ad31c7624bd7744a56a5ccac67ed01a	-8.624953180000011	-0.0003540880767844994	0.0990589733647972	0.0011991126377476596	(-8.79108, -8.41018)	(-0.00262242, 0.00188508)
41df3b4c55182503ecd97c6dbe47966a	-6.603061200000001	-0.0016000490084900018	0.07918737306010346	0.000980877746761365	(-6.74778, -6.45627)	(-0.00353416, 0.000190623)
fea3411c847e6627afb5e78b88e2e9af	-5.544317260000009	-0.001445880797219999	0.10823655259842867	0.00129295592895012	(-5.73189, -5.32336)	(-0.00393796, 0.000871426)
8bb5ff097e0707dca3fe5860af20f4a6	-6.501006889999996	-0.0035906261990000053	0.07597521288701937	0.0009528787920934454	(-6.63872, -6.35193)	(-0.00541796, -0.001804)
bda6b6e7da7508c68057140e7bd6cd8d	-6.085498610000009	-0.002183688822259997	0.09847587022650733	0.0012033582876861113	(-6.26807, -5.90803)	(-0.00442554, 0.000134863)
1a5526b9f7147b6893f1a034a107cc65	-9.89678050500002	0.0005872969730640003	0.12733577026152157	0.0015871807261020525	(-10.145, -9.66782)	(-0.00231952, 0.00352299)
97f26830027d30dfbd60b54895af0660	-8.955786049999986	-0.0019002268773650008	0.1351731447388774	0.0016960281340654144	(-9.20761, -8.71811)	(-0.00518575, 0.00108812)
d061a99148d649c4eca4836c5f4b5b68	-4.630900795000001	-0.000899977861233999	0.05576339404320701	0.0007077071804521681	(-4.72527, -4.52287)	(-0.00227293, 0.000386543)
f9f5f08e8da4cc9740518223846563db	-8.301527475	-0.0026151287977850034	0.1344213173476379	0.0016753059003532542	(-8.53281, -8.03837)	(-0.00592749, 0.000291806)
40c85a458df8d5a935122ba778d4f334	-5.647357685	0.0031409193208999913	0.14746875195712078	0.00182302514547753	(-5.92716, -5.35457)	(-0.000573781, 0.00626611)
7ebc04cb539befd9f2e7faa131628c66	-8.29035082	-0.00033599343228050033	0.09863188421361323	0.0012123781292559274	(-8.47265, -8.10466)	(-0.0027905, 0.00186033)
f7ef98bb6d0061b9368a72b1ff40aad0	-8.829552235000014	-0.0005310860679814993	0.17157373172795062	0.00204458948920982	(-9.16473, -8.48159)	(-0.00420706, 0.00349464)
362b97b08074732371b6e76cd1a894e1	-6.940784865000001	-0.002280921876325002	0.2003547206655781	0.0024052404858925487	(-7.35969, -6.59353)	(-0.00654737, 0.00246193)
2fad39e365933a7f925040cb3c2a5ef8	-6.0703595800000105	-0.0004379129923449998	0.14328839894989276	0.001776844707460654	(-6.3121, -5.78512)	(-0.00362758, 0.00291689)
4c855814a58f4f324e8f0cfaab222e1f	-8.98809204999999	0.0026687075955500036	0.16938176268742028	0.002167090756353921	(-9.29424, -8.67258)	(-0.00139489, 0.00662999)
2f61368750bbc7603f01c928568e7ad3	-6.711375050000008	-0.004165755193500003	0.07437631522062324	0.0009253645357146947	(-6.85109, -6.57234)	(-0.00580325, -0.00232779)
599ba6458e91e2527f358f547ea39261	-4.118896945000001	-0.0017302520454499982	0.04720847625709788	0.000586468377901716	(-4.20747, -4.03232)	(-0.00275048, -0.000593213)
4b548f1f6fc22f32237396b7d4ffee6e	-7.621045394999995	-0.00016442272525200036	0.062123941234792646	0.000766214004915519	(-7.73108, -7.49867)	(-0.00147799, 0.00138758)
eb3543a838a705addef1d704eda7cad3	-7.790959590000006	-0.003881170544949997	0.20641717514546107	0.002597911488571608	(-8.17311, -7.3926)	(-0.00861824, 0.00121572)
2281740c4ae82360612b5bc7e9538337	-6.387540089999991	-0.0012202140620849989	0.1426776364742979	0.0017826740736551533	(-6.66177, -6.12498)	(-0.00425393, 0.00239093)
96936173022b85940115c9ea103505bd	-7.879817315	-0.004183904798999995	0.1045323641851689	0.0013270633454434654	(-8.07805, -7.69965)	(-0.00646455, -0.00168003)
f45b62ab6ec22fb20364a7e05088158f	-6.834710964999997	-0.0071425978049999995	0.13396220472886672	0.0015463636116685583	(-7.06911, -6.56858)	(-0.0100419, -0.00420243)
c16907f7272c334959e9f980842194cf	-8.31248582000001	0.003243602892864996	0.16022791532759692	0.0019533335289406645	(-8.62262, -8.0232)	(-0.000475966, 0.00688653)
266c2a374ca451985731e1e1b5961bd2	-7.869190634999991	-0.008954545565	0.11065562490739807	0.001432810827638415	(-8.08543, -7.66451)	(-0.0115657, -0.00621021)
2ad8a4ebf774763b765f4ab5b516ff21	-9.42245232499999	0.0006899146915149994	0.11452945762835155	0.0013610241213043404	(-9.61965, -9.18491)	(-0.00173646, 0.00338006)
f12011ad5219b22b6ca790103333a755	-9.197941319999982	0.0005620718347465005	0.0858697670735026	0.001026246975104493	(-9.35964, -9.04146)	(-0.00139063, 0.00248914)
