Feature	Intercept_mean	carb_eaten_mean	Intercept_std	carb_eaten_std	Intercept_hdi	carb_eaten_hdi
7e9ed2c841e64976eace4b578ff56a26	-4.615756889999996	-0.0015203137137900038	0.44867107744307244	0.001941907577227809	(-5.4134, -3.73109)	(-0.00523886, 0.00206391)
a6099802840e60febef8e896967b7747	-6.944201404999996	3.459302815349998e-05	0.15563450092821962	0.0006690717336413565	(-7.22034, -6.62169)	(-0.00126056, 0.00124754)
904ad13c7b8512200836d5cd9fb09e1b	-8.877336744999997	-0.0002200688299634998	0.3593679252310298	0.0015350619124885278	(-9.5614, -8.24259)	(-0.00289246, 0.00279643)
1aab913302590e21a7be28b1494a3320	-8.582978995000014	-0.0023727056812999983	0.19115908766009515	0.0008254393145301207	(-8.94432, -8.23574)	(-0.00386915, -0.000753762)
e644522cf6d7222c9da7f9ecf614cd89	-7.949308399999983	-0.0036416362164499974	0.347766120673708	0.0015245267147091853	(-8.57585, -7.28069)	(-0.00640122, -0.000719923)
bad4f7c5ada34a1f813946abcfe5c556	-4.7777084000000025	0.0003621496577130002	0.14707374835517048	0.0006295098301918184	(-5.05747, -4.50686)	(-0.000785947, 0.00158092)
399bcf0feb12a20ca0731d8d65268dae	-5.919246690000001	-0.001667664700235001	0.27052916956835543	0.0011709325865019498	(-6.48718, -5.46746)	(-0.00385451, 0.00054537)
32f7e6bfc42fe19c17f9459bd9be4b67	-7.397921539999999	0.0009771423870075006	0.3066060872077205	0.0013192051398157477	(-7.9032, -6.77479)	(-0.00147729, 0.00332598)
c942f59feffce9c3ab527135de234101	-5.2689892	0.00018810774920649965	0.17935448189175535	0.0007664251636622354	(-5.59404, -4.95203)	(-0.00122369, 0.00161462)
29bb5fa7f45e47bbabab8cc1b1b3d18e	-8.637427354999993	-0.0007039072565894991	0.546764564696409	0.002375825680253242	(-9.70875, -7.67144)	(-0.00526771, 0.00366206)
7b2ff5940de11da4dc3bb208805dff11	-7.53970949999998	-0.003885263520499997	0.20356169058359208	0.0008835446100294116	(-7.95092, -7.1828)	(-0.0055281, -0.0022028)
6c7fa77831ae630967a6fbfc8ee47901	-3.548249570000004	0.00039887160034349965	0.11166758374351587	0.00048308962953363564	(-3.77913, -3.36414)	(-0.000454748, 0.00135852)
6c83fec6e8d03fad51eabc871853c991	-10.705511269999993	0.009940768204999997	0.4611334320714421	0.0019908587656521804	(-11.6213, -9.90266)	(0.00657299, 0.0139365)
23597fea41001255f06321d42aefd3bd	-9.00645474499999	0.0026370999509799974	0.24724249209255034	0.0010659747799633312	(-9.48113, -8.582)	(0.000748287, 0.00468758)
ee02d6d3506da57909d5e603709a295f	-6.707790444999997	-0.00024911361995099996	0.16631620360100804	0.0007134148030157124	(-7.01306, -6.40442)	(-0.00164853, 0.0010364)
e6a34eb113dba66df0b8bbec907a8f5d	-5.18460117999999	-0.0014296091618750022	0.18820628842817028	0.0008025659526822582	(-5.52429, -4.82592)	(-0.00307287, 7.90445e-06)
6c4de756c45fa6e7e5adfe196f9f0039	-5.242579955000002	-0.0008964952410650005	0.3915001137363156	0.0016845765347417896	(-5.93719, -4.53589)	(-0.00404132, 0.00206004)
60c57911662a9159dfdd0fc05d975a55	-4.230416239999995	-0.00013811025101249976	0.1589758349670239	0.0006852069068355929	(-4.52508, -3.93724)	(-0.00138423, 0.00112783)
1986030e3c5cd5df6d869054bc96e536	-9.50276198500001	0.007357938345000013	0.3177631838755233	0.0013674636181417808	(-10.1221, -8.95841)	(0.00469958, 0.00975665)
ea3433f2c148c6fae4cc2e9ae197f5b8	-5.594013809999991	0.0016318285143230016	0.2248522867864232	0.0009773635578350344	(-6.05009, -5.19971)	(-0.000192194, 0.00351612)
059c8f8bb468064b134ea6d3661761ea	-5.053884184999992	0.0006518936658194987	0.2315628641735022	0.0009913913675895364	(-5.48081, -4.62912)	(-0.00118408, 0.00247356)
8a9f7499cdb85b8efa497bb56256cb43	-6.4041462800000115	-3.568452810500001e-05	0.14306922178568524	0.0006147055128281128	(-6.68679, -6.14946)	(-0.00116505, 0.00115441)
8dccd839cf4868a3343e411c063932a6	-8.456751119999991	-0.00319351694805	0.30192454424581905	0.0013085239182962143	(-8.99417, -7.86645)	(-0.00582294, -0.000881168)
f402919ff0fe53fec5b6ef190f9e42b7	-6.448194409999982	-0.0022872336106999976	0.1826473280213864	0.0007866380387207679	(-6.79126, -6.10697)	(-0.00375283, -0.000814943)
f9382b37fc2cfd3cf606824a235802de	-9.541009755000022	-0.00098642751795	0.30612384695314093	0.0013309876537903635	(-10.0906, -8.9462)	(-0.003517, 0.00150436)
1664c7d0b9dec6e07df8542c0c4049c7	-8.529638855	0.00020025150561684996	0.23730057796650839	0.0010207355475962956	(-8.97674, -8.0913)	(-0.00169333, 0.00213986)
3e5f388f7ad4f160c2a1cdd1441d00c0	-6.6625462	0.0005348616682250003	0.18782360041661425	0.0008063998089679994	(-7.02325, -6.32645)	(-0.00102755, 0.0020174)
f5706d9ec821f971e4c08ee992995b40	-7.306211690000006	-0.00269338208837	0.3486808338527427	0.001494654428194047	(-7.94603, -6.66336)	(-0.00514465, 0.000359683)
138eb7703e1255cf29760a4440de2a47	-8.695995805000008	0.000396682623619	0.293486490028505	0.0012583357406296962	(-9.26922, -8.17323)	(-0.00198633, 0.00276372)
56c3d1a8e4dc5c2aa7afbc1563559448	-7.305239734999982	-0.0007754913015349987	0.4690996875394181	0.002004986011446006	(-8.10651, -6.40814)	(-0.00472414, 0.00271022)
de61860db8d93da85692dffb5cf32ab9	-4.559265740000004	-0.0023701334252000006	0.369065650753836	0.0015728577992659633	(-5.23719, -3.84893)	(-0.00521954, 0.000739844)
5c02713fbed5c1964b4410d9f8166555	-6.033475715	-0.0002599326036915004	0.17601327931917168	0.0007487277236334472	(-6.38022, -5.73888)	(-0.00154499, 0.00121334)
12bb0c9249480c4cec2cc9f692018806	-8.524590174999993	0.0006202260084854996	0.23358396195676503	0.0010130720132385264	(-8.95061, -8.07277)	(-0.00131806, 0.00254964)
b10627ff6db16c65eed2f21380dd700f	-5.83102922	-0.0012788246198650005	0.46216647661788746	0.001985563858759867	(-6.84872, -5.07658)	(-0.00496414, 0.00277719)
3f5f0d10bd5495e2c89d229c508dcdec	-7.957529684999979	0.003925463331199995	0.34154845201793954	0.001466642137570323	(-8.57801, -7.31098)	(0.00120527, 0.00673986)
de6891b6f7a1f35bd9ccbc058b9e1a77	-6.297417319999993	-0.0012355772719600012	0.11174987130649233	0.0004825473432662452	(-6.5189, -6.0968)	(-0.00210781, -0.000307668)
828c563319c7cee475b9b8ab6a0a048b	-7.519110549999994	0.0003974774201100005	0.18156291946980124	0.0007841477465952279	(-7.86306, -7.18096)	(-0.00115774, 0.00181321)
6a129e8ae637c96e7bb56223913911f7	-5.885761205000007	-0.0005073214242769993	0.24562279934280942	0.0010601827865930225	(-6.34282, -5.42431)	(-0.0024532, 0.00146949)
1527fd8b14037f53b8edb26b111e1f72	-5.99079148499999	0.0007944145318119987	0.1968770739752211	0.0008558480306384563	(-6.36895, -5.62397)	(-0.000698524, 0.00249342)
b3d06445a910a9a444919e41f5da39c3	-10.178922620000005	0.0009520426806705002	0.30763447939581773	0.0013219708626408624	(-10.7501, -9.60083)	(-0.00157168, 0.00336792)
992072d045462445dc239b35300af2cc	-4.701150414999993	0.003842456947505001	0.5428464396789178	0.0023415659422807173	(-5.7054, -3.68304)	(-0.000495057, 0.0081388)
2403a466dd6d1e4f551d80394c2aa994	-7.3039808450000105	0.0014683558000300018	0.5335597482837661	0.0022868822132763654	(-8.28304, -6.2776)	(-0.00321216, 0.00539999)
cae14798faeabb8e1b8840e712839921	-6.444293685000003	-0.003434998755355	0.3115368441160222	0.0013388765975497594	(-7.00627, -5.82077)	(-0.00601984, -0.00096343)
4311a44a7d56ce4086afad3e75bedd6e	-7.412403550000008	-0.003256428777455004	0.27560215689667145	0.0011970156605103882	(-7.95473, -6.89063)	(-0.00558213, -0.000999686)
ab153c3e19553cead3d76fb9e00684c2	-7.000868594999994	0.00041560262998665084	0.3439181590464161	0.001468653752823525	(-7.62521, -6.32951)	(-0.00226019, 0.00317442)
fc1856f132cd513b1251fa39ad4ccd01	-7.722197339999995	-0.0015915467537500028	0.15339238403494612	0.0006657193807494257	(-8.01853, -7.43879)	(-0.00280715, -0.000323986)
8ef31508d9a2fc6f83935de5607a686c	-6.964921510000003	-0.0014834383623200016	0.4751839439112187	0.002051846679295588	(-7.82835, -6.09496)	(-0.00551238, 0.0021969)
21ce8465657612a85e2f89e74d285ce1	-9.504889184999993	-0.0029131851767400007	0.33040334532414417	0.001440965922298628	(-10.1863, -8.93972)	(-0.00545378, -4.58579e-05)
69d052e452e79d571cba042af265d50c	-4.9975075149999935	-0.0004699010860795002	0.3746516382084493	0.0016143363166082278	(-5.65996, -4.27273)	(-0.00341855, 0.00256433)
79d5bee84cddbb27acb4dd7df378c789	-7.041796779999999	-0.001125836986914002	0.30583809275976653	0.001290305307543156	(-7.62476, -6.47084)	(-0.00341475, 0.00147809)
0f0a1f8c92368be6e8d3145bd4e94cd1	-5.004308760000003	-0.000844101511982	0.24807360821490554	0.0010546116922349167	(-5.47099, -4.52265)	(-0.00281382, 0.00115939)
64d05989cb6f8053633b2127793200b3	-6.868575555000016	-0.002558001258849997	0.19653909362615876	0.0008414906999121252	(-7.20941, -6.47536)	(-0.00416416, -0.000997828)
bac3d8ea4685e825ef8d12b2a6979577	-7.665105985000001	0.000893773820927201	0.5082838476261371	0.002169753961978366	(-8.623, -6.7698)	(-0.00302729, 0.004844)
a8d23fd98a311df2db65e5842634aba3	-7.238175039999985	-4.158966504850004e-05	0.16257713032372786	0.0007074188455669273	(-7.54904, -6.94441)	(-0.00129446, 0.00136137)
41239266f2952a56a313fc4798f28a1c	-6.604285570000001	-0.0010180717499949994	0.23179073390318075	0.0009960684292230724	(-7.02264, -6.14131)	(-0.00286776, 0.000983861)
2b982979f2401a8bc447d7141879e9b2	-3.8724695950000014	7.73031588495002e-06	0.10731835131787096	0.00046165061973495614	(-4.05367, -3.65324)	(-0.000851045, 0.000865372)
251429848560a80abcb96640ceb102db	-5.367232920000004	-1.953920125269996e-05	0.2185523126415585	0.0009375568796357732	(-5.81705, -4.95947)	(-0.00183459, 0.00173669)
7b34b797cadb639f63827c6d332dd4e9	-7.994344149999984	-0.0008790689786550009	0.19755786645481244	0.0008558875432829042	(-8.34836, -7.62216)	(-0.00251621, 0.000674969)
2a99ec1157a90661db7ff643b82f1914	-4.68439647999999	-0.008003694194999997	0.532539004261763	0.002289809763714492	(-5.64094, -3.6974)	(-0.0123731, -0.00383909)
2a7f11895ae7fe9fdffa52016207c561	-6.834663014999996	0.0036441696135000013	0.26162387086915423	0.0011454978035245372	(-7.3515, -6.35507)	(0.00146327, 0.00574961)
0cfd41d10227f0de9092d5cda028c12d	-8.96227580999998	0.0015993370970900029	0.26801961858928114	0.0011460727190458402	(-9.44891, -8.46639)	(-0.000706106, 0.00352234)
a9387e76477da8688775569cf540191b	-6.194221600000001	0.0006079699346650014	0.33668182641648464	0.0014464594105239863	(-6.83149, -5.56842)	(-0.00209839, 0.00336677)
bb769f42c78f86faa2801cb2c2abb8dc	-8.145524855000001	-0.002097965722318998	0.373623421420792	0.0016156707478961533	(-8.9029, -7.48655)	(-0.00510217, 0.000921861)
68ee181a51a55ca3814763c9214cfd8a	-9.244647225000001	0.0025208279253259988	0.27060138490268193	0.001173610708476738	(-9.73811, -8.71397)	(0.000186304, 0.00456139)
88956ab21ebb7e44b2dd317dd412818a	-8.449099255000007	-0.00017066887269549997	0.2859182330483578	0.0012287777705481794	(-8.96169, -7.93049)	(-0.00239742, 0.00207598)
ca9dec36ad0aa5a1473144ddcb74951d	-5.317547449999995	0.0006669202047333995	0.18618614220262852	0.0008022400223860342	(-5.65558, -4.94649)	(-0.0008757, 0.00211896)
ae171d16e3cb68ad19636a58839a1ef1	-9.005603700000002	0.0002552098154899999	0.3647035027638343	0.001568741959621935	(-9.70639, -8.38844)	(-0.00256334, 0.00323241)
77f4d90aa6eb8080927f59ee8bbac375	-9.271148389999997	0.00044867884296500015	0.20622021524115397	0.0008827930141453379	(-9.66942, -8.9067)	(-0.00113889, 0.00219619)
a7b427a226422d10e62536b8d41e02fe	-7.8076285699999906	-0.0014973572664764994	0.4507839741827071	0.001905167667796257	(-8.60512, -6.95619)	(-0.00483042, 0.00222383)
2480f3aa1e7784b461d9b5b83a6bfc81	-7.418364145000003	-0.002286296100049999	0.3171397432685927	0.0013805378284233785	(-8.00617, -6.8202)	(-0.00502792, 0.000107246)
9000b563231e32a7003bf2ef20bf9a60	-7.196079919999992	-0.001026870044220002	0.2374859701933854	0.0010218476230810301	(-7.61707, -6.74216)	(-0.00279116, 0.000984381)
a186bb74dfce512f83043f7b366c60c4	-5.688255659999984	-0.002969403521674999	0.5531774578113827	0.002375660109444225	(-6.62225, -4.62482)	(-0.00714844, 0.00147602)
aad2c8fbb5e1201340fe4357731fc9ee	-8.216694399999998	0.0009877976419449999	0.40076228550431225	0.0017072046638332916	(-8.93127, -7.43246)	(-0.00207163, 0.00432307)
490d2aec117bd7289577684ba3cc1b64	-6.351202995	-0.0022029159862500033	0.38070750441944273	0.001639088838137402	(-7.01651, -5.60459)	(-0.0050799, 0.000892312)
457d3865cf0a4bc602a07d8d5324388f	-7.434344439999982	-0.005575746578499998	0.369665963028227	0.0015934514247603958	(-8.11357, -6.77257)	(-0.00838718, -0.00261238)
552e00cb506f739acaf08aa5641f9d84	-6.503533155000004	-0.0006541796370144999	0.2512604596809773	0.00109051049087425	(-6.97816, -6.02336)	(-0.00264486, 0.00149898)
9dc78fd8f2f7cb10e190e77af61c7ecd	-8.003411019999989	-0.0006513718167889993	0.18209359541224854	0.0007861592528067953	(-8.35703, -7.68025)	(-0.00200671, 0.000922807)
a3607a88a8ed64e24a374847b23e404f	-6.158868165000015	-0.0012659515392650005	0.23241308745116476	0.0009953850587231534	(-6.58516, -5.70825)	(-0.00312523, 0.000594701)
5bb151262388870fd53a84ea6f1ffdf2	-8.790981389999992	-0.0028393658456850037	0.3319460722845923	0.00145575993451895	(-9.36033, -8.12403)	(-0.0055637, -0.000103223)
f7962a90f4519ec1d1a9c7b8ef7bf396	-9.45272808500001	0.0017445440065249971	0.2682029647136339	0.0011458485453829487	(-9.93986, -8.96341)	(-0.00036104, 0.00385712)
77ad88eed91eef009bf64f101c96baa6	-5.197430420000007	3.818564079000037e-06	0.42218722144295606	0.0018355543417676104	(-5.96316, -4.41526)	(-0.00343586, 0.00324101)
08be83d0a527ddd1da0861135192e593	-8.326183930000012	-0.0008528483602900013	0.4856622764243218	0.0020847373651543375	(-9.35964, -7.51186)	(-0.00480153, 0.00297174)
b61862b15d33865612e76c1db7b995a1	-9.090761749999988	0.00046872005281199994	0.2187084984817405	0.0009426258990046115	(-9.484, -8.68813)	(-0.00129136, 0.00216393)
14f11556b1fc9132c5ab27b67a2479bf	-8.88974488	-0.0013416407862749979	0.26456316407199526	0.0011333411325301192	(-9.35926, -8.37251)	(-0.00356509, 0.000660063)
514b34f09e4acd2397d38273c630d338	-6.3371256350000085	-0.01018501742500001	0.43880031565804123	0.0019255847396737746	(-7.161, -5.5208)	(-0.0138399, -0.00662484)
ba88d4e4e6a24ecc2a5aab6bdfbb77f5	-8.214446700000005	0.0018070173708099988	0.19465618437134238	0.0008405512085059549	(-8.54782, -7.82374)	(8.93239e-05, 0.00322793)
1c94105978b1aa2095e3c0096774f240	-7.804566900000007	-0.001827043910725002	0.2982119268749826	0.0012863780750172408	(-8.35888, -7.22027)	(-0.00441078, 0.00044069)
27b636c66fa117272ed27920bad78969	-8.023569559999999	-0.0016781607924350002	0.3130592076678247	0.0013467229566342484	(-8.60066, -7.42074)	(-0.00432551, 0.000723496)
7201d53bd647437ec3de879774eba498	-5.865418709999998	-0.0038148475717149958	0.5344636252705471	0.002307513876869086	(-6.88584, -4.88331)	(-0.00803659, 0.000645728)
f8529e2e737999b4a7d06420482d4af3	-7.795918404999998	-0.0030658552626050013	0.49511762439768403	0.002137506244363904	(-8.66535, -6.85726)	(-0.00704805, 0.000958377)
959d48a11e3b26c9268f0bd1dae6ec40	-3.946363540000001	-0.0012280152718000007	0.13212496341444507	0.0005657269821780337	(-4.20299, -3.70559)	(-0.00228013, -0.000153372)
bd0f4e14387ee1ac7e5fe586cadbbed4	-8.714655520000004	-0.0007602318407609999	0.18865772605310824	0.0008178505557560685	(-9.08344, -8.37636)	(-0.00238142, 0.000704273)
66047b69a772cae3e37186eb74254da7	-8.496660975000001	-0.001567798025335003	0.35568089439453915	0.0015253169573021979	(-9.15685, -7.80279)	(-0.00445971, 0.00139601)
4207ad1746e5fbce9c5ed5efe1e357d9	-7.071968444999994	-0.001433776246602998	0.19161956990644763	0.0008212263452045778	(-7.41016, -6.7012)	(-0.0028451, 0.000229243)
30207d209491dfb7de83344e77fd6fbd	-5.975738179999999	-0.0014943871367500009	0.19079374774239227	0.00082248006173779	(-6.33904, -5.62023)	(-0.00312131, 5.21344e-06)
3e93fd55a231bb99b67a666bad8446a8	-8.055153594999997	-0.0008995582844795002	0.20617113649933158	0.000883012886507994	(-8.43878, -7.66996)	(-0.00253503, 0.00078789)
d39f37b814ebd81091a949f8bd9d1710	-6.413303525000003	0.0007544088593099999	0.28894456323735257	0.0012501432605986167	(-6.94834, -5.91172)	(-0.00151862, 0.00310303)
706b0d627a9ba61b18e6b7b39622ac1f	-8.66478292999999	-0.001490291878854003	0.31390065908709874	0.0013564669359528558	(-9.22072, -8.06583)	(-0.00388099, 0.00112767)
32382a0f5831da5faee464d011b5616c	-6.470028474999997	0.0024457229192699965	0.6789120719056513	0.0029584447033151186	(-7.81497, -5.19677)	(-0.00344663, 0.00779861)
fcd575ef43a2ae77d9b7c10639e80fd8	-10.702837015000012	0.0037886996464499994	0.3995529915785135	0.0016938476873486275	(-11.4205, -9.95696)	(0.000868378, 0.00714861)
fdb1c35a8dab336d65ed22d796e71e4b	-5.845407520000014	-0.004028334026969999	0.47195773091321436	0.0020042233917910318	(-6.77236, -5.06463)	(-0.00754919, -0.000272053)
25def15fb42bed6855ede4893d27a21d	-4.6301436200000055	-0.0029389903699700037	0.3647078185395753	0.0015867976221900398	(-5.31163, -3.97651)	(-0.00585535, -0.000119895)
2a13ecb6c618ddf8154298c69336dd8e	-7.141002895000015	-0.006476189072000007	0.39582537100452364	0.0017108409746494524	(-7.89006, -6.41241)	(-0.00950694, -0.00303686)
9ad89cc951aa3031c19c59c95e401614	-8.741552924999993	-0.004130187981499994	0.3409926757273452	0.0014898190273529878	(-9.31365, -8.07449)	(-0.00704642, -0.00153036)
55d4d3011e1f3bb8e4e5089b801b61a4	-8.66692572999999	-0.0034021936290000014	0.33403612576241953	0.0014681832569247697	(-9.25853, -8.0223)	(-0.0061456, -0.000591163)
4ed55370307d6700d110b6d3f1196136	-7.5050799700000015	-0.0006647454722449988	0.5316984714423197	0.002275287182375322	(-8.45176, -6.45989)	(-0.00465505, 0.00381235)
154c25181234441402124e02c204074c	-8.675239015	-0.0036777307828649935	0.32416479712143276	0.0014080535446321586	(-9.26757, -8.10212)	(-0.00631462, -0.00118441)
370829fece3190f1a8efccf50b7d0921	-6.624556225000005	-0.004714808758000011	0.25202582982603083	0.0010915650636969133	(-7.09516, -6.15269)	(-0.00674824, -0.00265971)
b1a153ff5a21342991138e7f7dd2658e	-6.928254009999991	0.001111479662289999	0.4348863722615597	0.0018797563953939149	(-7.74967, -6.12276)	(-0.00217119, 0.00487315)
e39b1ae9776ee98190c8cb02bc9de792	-8.693484504999983	-0.0022386541616694964	0.29517442935890476	0.001274436678214158	(-9.23308, -8.14806)	(-0.0048321, -3.18094e-05)
e71461ffe18aa4dc3b1f7ba4a1011cff	-7.233329744999997	-0.001013336222779998	0.26597188912493175	0.001146564084771418	(-7.71526, -6.71617)	(-0.00313066, 0.00107558)
90c2b51afe404951ec89bd52c7ae1f58	-7.434591960000006	-0.007189429769999991	0.34388636140498297	0.0014914136579891066	(-8.10402, -6.8135)	(-0.0100235, -0.00440396)
c5af8314e36eaed98fc88f181f539e8f	-7.392879805000024	0.0003979549383299999	0.20039193115844756	0.000862532264364812	(-7.78796, -7.04165)	(-0.00132824, 0.00191662)
10cd502b01abafc87e2ecbad86389286	-6.186711389999998	0.00041902569899000065	0.1671599608078079	0.0007201287910515791	(-6.48772, -5.87372)	(-0.000880453, 0.00177362)
433cf7e272a09b91cc85082a1338b8e1	-7.726682739999989	2.8369434590000043e-06	0.15768315869296995	0.0006805492079621051	(-7.99958, -7.40775)	(-0.00117206, 0.00137688)
877f27b47c85f6b2d3cf8a6aa86def40	-5.263888839999988	-0.00035900006503064997	0.24709652232610316	0.001059717030204951	(-5.7365, -4.82872)	(-0.00221163, 0.00177659)
9ed241a051fe72047261df3b7e08b675	-7.03393268000001	1.175195905649998e-05	0.18742685785318408	0.0008138714604529041	(-7.38941, -6.67968)	(-0.00162141, 0.00141173)
04c8be5a3a6ba2d70446812e99318905	-5.65418368999999	-0.0014614939306899996	0.18753350818129522	0.0007989959111779262	(-5.9901, -5.2948)	(-0.00299864, 9.62612e-06)
e0b7bd623a1b4cd1640883066e8d96bd	-9.436683639999988	-0.00046100254610899956	0.28230714194286766	0.0012129611042091988	(-9.96379, -8.91785)	(-0.00279232, 0.00167819)
6a17479edbe461431433bddb084f731e	-5.902142344999998	-0.002520468625819997	0.22752789219357475	0.0009794282220384146	(-6.33222, -5.48441)	(-0.00433829, -0.000695722)
35513c8de34a49ef37dde85737e6aef9	-7.06084171000001	-0.003113300971574992	0.35874183497325174	0.0015366589796533465	(-7.79031, -6.42828)	(-0.00621642, -0.000380296)
69536042153447ceb692aa53159ce0c2	-7.577857014999997	0.0011272087843300013	0.16324765146806774	0.0006972372893591789	(-7.89984, -7.28229)	(-0.000229554, 0.00238513)
0f92fcc184a951ff8b0914467ad2f8f9	-6.851664614999997	-0.0005682019876329996	0.20639123315260216	0.0008979127764152349	(-7.20858, -6.46229)	(-0.00212946, 0.00107284)
e9d9bafcf863ec0908ce4e20e6386ff9	-9.96157096500002	0.0021227452076499997	0.263500024862274	0.0011268971583997581	(-10.4393, -9.42814)	(0.000151154, 0.00434257)
979578981da3916b394bf24c32bace21	-6.616990440000004	-0.0007856382439094504	0.3233412078498601	0.0013968895340112195	(-7.23953, -6.01718)	(-0.00327298, 0.00197114)
5860dac317300b1fe6094e958240cc7f	-7.718885634999985	0.0003617798345965003	0.17122588343762996	0.0007378046694290353	(-8.02476, -7.377)	(-0.000997384, 0.00178249)
3a1461e8439091ad6b93af0ddb3849eb	-6.824728390000002	-0.001082852444440001	0.4761796647694104	0.0020594471330379204	(-7.63471, -5.85387)	(-0.00481691, 0.00295112)
d32627161d829a1488c2a047669cb29f	-6.66074343000001	0.0019094427237300465	0.537907096515035	0.002326737595075179	(-7.7246, -5.70922)	(-0.00185587, 0.00695525)
e2c3ff4f647112723741aa72087f1bfa	-4.159480479999999	0.003731143879050008	0.2244388690438214	0.0009715353044827983	(-4.58502, -3.76388)	(0.00209582, 0.00566999)
426bd7119a31b73ef734771a071a216c	-5.249115219999998	-0.0025823042168500033	0.24633007004475016	0.001057344788559575	(-5.69214, -4.7581)	(-0.00457945, -0.000544154)
aed0d8840bb7da5eacd80c6f9a1f91ed	-9.448505520000014	-0.001151718824128002	0.2906288238198847	0.0012586413965412796	(-10.0318, -8.93012)	(-0.00349319, 0.00110623)
0b05a2e48cdc5f9e766bb0f4c209d4b4	-8.366585025000019	-0.0018045312033950036	0.1923434553058654	0.0008311140617360572	(-8.70426, -7.98999)	(-0.00326736, -0.000118851)
31c0a0bcf172474d82c69979df243e78	-6.4545499899999905	0.0014467760134799974	0.17321718909334557	0.0007426611104546784	(-6.7823, -6.1261)	(0.00012346, 0.00292964)
f9b9b7db378357774e672fe5ba242b12	-9.637784220000018	-0.0012685964397899996	0.2726601532037487	0.0011857397778819066	(-10.1605, -9.14914)	(-0.0034302, 0.00110104)
95f975f50235610bca818dcc9d97f7d6	-8.67999684000001	-0.0006144801612954991	0.4346620597603549	0.001872519318796284	(-9.56105, -7.89143)	(-0.00424642, 0.00291669)
ecaa9f4e15a28f212d9bd60f749191ab	-7.598312700000004	0.0010993533320800002	0.26195656889417757	0.0011307966316701182	(-8.09089, -7.1194)	(-0.000987444, 0.00326178)
a6fa2de5f4576d1d77b1616786e3dd52	-8.625026805000001	-0.0006143407780664996	0.16649497809766498	0.0007201342118185393	(-8.90384, -8.27495)	(-0.00203936, 0.00066927)
1fa555f9a74d47a6ca7a65a347bc885f	-5.722264120000002	-0.0009519240233309995	0.18664192523687084	0.0007989037992159143	(-6.05635, -5.37619)	(-0.00238054, 0.00055001)
149e7d5e484d157f2ac6140a2111618e	-4.473157994999996	0.0011504877466340007	0.1981365331339224	0.0008598482302397066	(-4.7994, -4.06075)	(-0.000454254, 0.00279401)
605c54065160b61d47c4d5f87ffbe6bb	-9.246894944999994	0.0013143738694199982	0.3222681403874683	0.0014030848208562742	(-9.8973, -8.65538)	(-0.00142682, 0.00388506)
5034598009be77942a505e7c9978b06b	-7.766167350000004	-0.0014306281012699978	0.23030666420292215	0.0009940242301657125	(-8.17845, -7.3192)	(-0.00340864, 0.00028947)
8526f1f5fd2dcff7e7a73db743c829d2	-6.402711464999996	-0.00015710679279050017	0.23238416669322304	0.0010045517345723893	(-6.82043, -5.93991)	(-0.00207026, 0.00179281)
24ef07664cfa04a819d7797a89e653b6	-9.084239639999996	-0.0019782443135050016	0.34652352997851465	0.001498529097991318	(-9.7732, -8.48361)	(-0.00488827, 0.000764432)
03fdbec0c9b63a05ae79f92c6d3a4cfc	-6.257155234999998	-0.0038777795668450033	0.42821024265463864	0.0018233794947949775	(-7.02914, -5.47051)	(-0.00712941, -0.000504017)
aa3e2d76e864d7909b51110e211ef36c	-9.063004155000003	0.0011714214342900008	0.3966521572260587	0.001710202060304821	(-9.81092, -8.3604)	(-0.00216764, 0.00414507)
7efeb75fc542932a033b37b887994dc8	-6.2763133849999955	-0.009636290950000006	0.3308797844899136	0.001424450341656248	(-6.95293, -5.6857)	(-0.012218, -0.00683974)
2371e52106292ac4c33aec6f57cace35	-7.773801684999989	0.0004162090970739994	0.24394046165675512	0.0010557053360331996	(-8.29393, -7.3551)	(-0.00147114, 0.00252613)
913d55d109820d0f3fad120be103c64f	-8.952999625000006	0.0024957212120800014	0.3256992945882895	0.0013877750085416584	(-9.57189, -8.36031)	(-0.000346621, 0.00496627)
c82032c40c98975f71892e4be561c87a	-6.442165685000007	-0.0026825745794999954	0.1712316373753134	0.0007426397794595579	(-6.74555, -6.11231)	(-0.00413669, -0.00139494)
ac9166cff57e7ff3581eaf798edc726c	-7.728187344999997	0.002366862002194997	0.5322957970529182	0.002308192676928693	(-8.66333, -6.69979)	(-0.00181641, 0.00667678)
949af2c28ba6c0345ae58b9aed00a2c0	-5.6581016950000045	-0.008654151279999998	0.4684892571556763	0.002001542994966973	(-6.52635, -4.76099)	(-0.0127584, -0.00514808)
8a261f382a739bbc5f9494b2c64c2744	-4.787495859999987	-0.002030592903745004	0.16826649026666124	0.0007195650844149481	(-5.08967, -4.45047)	(-0.00335125, -0.000651381)
e91f1c5b67ffecb5ca3ca3b393a50f00	-4.37893123	-0.0011156636623250013	0.2748712180527223	0.0011875722040149926	(-4.90385, -3.89827)	(-0.00311161, 0.00122321)
99b02f389bd0b7abad0d4d8affb09e22	-9.515230710000008	-0.0010307855542299987	0.3598183956413231	0.0015562755402117327	(-10.1814, -8.86557)	(-0.00382253, 0.00194087)
d3d99580d90cca486a23372a474e9571	-9.41852777	0.0021011524780349946	0.3082589035918138	0.0013203154601943443	(-9.94217, -8.80545)	(-0.000258141, 0.00462785)
