Feature	Intercept_mean	oils_fats_nuts_mean	Intercept_std	oils_fats_nuts_std	Intercept_hdi	oils_fats_nuts_hdi
877f27b47c85f6b2d3cf8a6aa86def40	-5.649796784999994	0.007064982765499993	0.12463999011518649	0.002674141805829722	(-5.87056, -5.41428)	(0.00221711, 0.0121444)
9ed241a051fe72047261df3b7e08b675	-6.954318710000008	-0.0017403168885450002	0.08928364261910407	0.001843776385177137	(-7.13454, -6.79786)	(-0.00533403, 0.00156292)
04c8be5a3a6ba2d70446812e99318905	-5.997456920000005	0.00032988815823399966	0.09299576851402219	0.0019174074517745378	(-6.17032, -5.82633)	(-0.002935, 0.00404978)
e0b7bd623a1b4cd1640883066e8d96bd	-9.647297	0.0026805886532655036	0.1525703025509877	0.0031890488534246186	(-9.92933, -9.35653)	(-0.00302789, 0.00878)
6a17479edbe461431433bddb084f731e	-6.611322790000003	0.003497693348385004	0.12271022036658512	0.0026120627153223795	(-6.84403, -6.38103)	(-0.00111553, 0.00887141)
35513c8de34a49ef37dde85737e6aef9	-7.597304024999999	-0.003832905029469997	0.16875261217666931	0.0034921951324849917	(-7.93394, -7.29032)	(-0.0101774, 0.00292892)
69536042153447ceb692aa53159ce0c2	-7.087485755	-0.005818467406500001	0.07399415201102026	0.0015552350533144259	(-7.22599, -6.95158)	(-0.00867999, -0.00299325)
0f92fcc184a951ff8b0914467ad2f8f9	-6.817048094999986	-0.004045146310349993	0.08899917245638281	0.0018399619643908024	(-6.9817, -6.6399)	(-0.0076741, -0.000667925)
e9d9bafcf863ec0908ce4e20e6386ff9	-9.845905960000009	0.008477989170600008	0.12791685904476546	0.002647073367077369	(-10.0755, -9.59912)	(0.00324459, 0.0131201)
5860dac317300b1fe6094e958240cc7f	-7.886327310000001	0.005869854273499987	0.0908806320007949	0.001873652596072678	(-8.04544, -7.7078)	(0.00223521, 0.00915865)
d32627161d829a1488c2a047669cb29f	-5.8845245249999865	-0.00832426326447499	0.24916746976396076	0.005133037081556253	(-6.33182, -5.40029)	(-0.0178719, 0.00126439)
e2c3ff4f647112723741aa72087f1bfa	-2.9660588300000033	-0.008454723730000006	0.08967638083258653	0.0018538702183781874	(-3.14809, -2.80221)	(-0.0119528, -0.00503968)
426bd7119a31b73ef734771a071a216c	-6.245179300000003	0.009448149637999986	0.12809011298851303	0.0027588143962240155	(-6.46788, -6.00238)	(0.00464844, 0.0147103)
